date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,adjDividend,paymentDate,recordDate
2023-12-01,72.93,73.28,72.55,73.2,68.14,3142115,3142115,0.275,0.37022,72.99,"December 01, 23",0.0037022,,,,,
2023-11-30,73.26,73.45,72.28,72.87,67.84,11122160,11122160,-0.39,-0.53235,72.965,"November 30, 23",-0.0053235,,,,,
2023-11-29,73.71,74.06,72.78,72.95,67.91,2648900,2648900,-0.76,-1.03,73.375,"November 29, 23",-0.0103,,,,,
2023-11-28,73.86,74.61,73.45,73.52,68.44,7088724,7088724,-0.34,-0.46033,73.86,"November 28, 23",-0.0046033,,,,,
2023-11-27,73.71,73.86,73.3,73.72,68.63,3856300,3856300,0.01,0.01356668,73.6475,"November 27, 23",0.0001356668,,,,,
2023-11-24,72.98,73.78,72.88,73.67,68.58,1835240,1835240,0.69,0.94546,73.3275,"November 24, 23",0.0094546,,,,,
2023-11-22,73.11,73.28,72.5,73.12,68.07,2930500,2930500,0.01,0.01367802,73.0025,"November 22, 23",0.0001367802,,,,,
2023-11-21,72.58,72.92,72.19,72.87,67.84,3539811,3539811,0.29,0.39956,72.64,"November 21, 23",0.0039956,,,,,
2023-11-20,71.99,72.58,71.14,72.43,67.43,3701397,3701397,0.44,0.6112,72.035,"November 20, 23",0.006112,,,,,
2023-11-17,72.58,72.62,71.91,72.26,67.27,2344845,2344845,-0.32,-0.44089,72.3425,"November 17, 23",-0.0044089,,,,,
2023-11-16,72.56,72.91,72.08,72.19,67.2,4471649,4471649,-0.37,-0.50992,72.435,"November 16, 23",-0.0050992,,,,,
2023-11-15,72.57,73.35,71.83,71.98,67.01,4599700,4599700,-0.59,-0.81301,72.4325,"November 15, 23",-0.0081301,,,,,
2023-11-14,71.48,72.67,71.11,72.6,67.58,5079900,5079900,1.12,1.57,71.965,"November 14, 23",0.0157,,,,,
2023-11-13,70.13,70.25,69.42,70.02,65.18,5455041,5455041,-0.11,-0.15685,69.955,"November 13, 23",-0.0015685,,,,,
2023-11-10,69.84,70.45,69.22,70.34,65.48,3468222,3468222,0.5,0.71592,69.9625,"November 10, 23",0.0071592,,,,,
2023-11-09,70.74,70.93,69.47,69.57,64.76,3459800,3459800,-1.17,-1.65,70.1775,"November 09, 23",-0.0165,,,,,
2023-11-08,70,70.62,69.76,70.53,65.66,7950700,7950700,0.53,0.75714,70.2275,"November 08, 23",0.0075714,,,,,
2023-11-07,72.06,72.13,71.19,71.4,66.47,2115957,2115957,-0.66,-0.9159,71.695,"November 07, 23",-0.009159,,,,,
2023-11-06,72.5,72.72,71.49,71.88,66.91,2111007,2111007,-0.62,-0.85517,72.1475,"November 06, 23",-0.0085517,,,,,
2023-11-03,73.56,74.44,72.33,72.35,67.35,4039600,4039600,-1.21,-1.64,73.17,"November 03, 23",-0.0164,,,,,
2023-11-02,70.94,72.55,70.46,72.08,67.1,3497049,3497049,1.14,1.61,71.5075,"November 02, 23",0.0161,,,,,
2023-11-01,70.38,71.44,69.47,70.75,65.86,2470900,2470900,0.37,0.52572,70.51,"November 01, 23",0.0052572,,,,,
2023-10-31,69.94,70.11,69.2,70.03,65.19,2482300,2482300,0.09,0.12868,69.82,"October 31, 23",0.0012868,,,,,
2023-10-30,70.14,70.78,69.13,69.49,64.69,2552224,2552224,-0.65,-0.92672,69.885,"October 30, 23",-0.0092672,,,,,
2023-10-27,70.34,70.76,69.42,69.72,64.9,1939400,1939400,-0.62,-0.88143,70.06,"October 27, 23",-0.0088143,,,,,
2023-10-26,70.48,71.58,70.22,70.8,65.91,1973143,1973143,0.32,0.45403,70.77,"October 26, 23",0.0045403,,,,,
2023-10-25,69.49,70.47,69.39,70.17,65.32,2380432,2380432,0.68,0.97856,69.88,"October 25, 23",0.0097856,,,,,
2023-10-24,68.8,70.01,68.69,69.78,64.96,2947000,2947000,0.98,1.42,69.32,"October 24, 23",0.0142,,,,,
2023-10-23,68.08,69.3,67.83,68.14,63.43,2440730,2440730,0.06,0.08813161,68.3375,"October 23, 23",0.0008813161,,,,,
2023-10-20,69.7,70.12,68.52,68.56,63.82,3342200,3342200,-1.14,-1.64,69.225,"October 20, 23",-0.0164,,,,,
2023-10-19,70.32,70.64,69.33,69.55,64.75,2703300,2703300,-0.77,-1.09,69.96,"October 19, 23",-0.0109,,,,,
2023-10-18,70.38,70.8,69.52,70.42,65.56,2075700,2075700,0.04,0.05683433,70.28,"October 18, 23",0.0005683433,,,,,
2023-10-17,70.56,71.22,70.11,70.57,65.7,2771400,2771400,0.01,0.01417234,70.615,"October 17, 23",0.0001417234,,,,,
2023-10-16,69.77,71.17,69.43,70.91,66.01,3163600,3163600,1.14,1.63,70.32,"October 16, 23",0.0163,,,,,
2023-10-13,69.01,69.5,68.39,69.49,64.69,2421349,2421349,0.48,0.69555,69.0975,"October 13, 23",0.0069555,,,,,
2023-10-12,69.16,69.52,67.84,68.46,63.73,2902507,2902507,-0.7,-1.01,68.745,"October 12, 23",-0.0101,,,,,
2023-10-11,68.83,69.45,68.26,69.27,64.48,3241400,3241400,0.44,0.63926,68.9525,"October 11, 23",0.0063926,,,,,
2023-10-10,68.5,68.88,68.03,68.55,63.81,2961805,2961805,0.05,0.0729927,68.49,"October 10, 23",0.000729927,,,,,
2023-10-09,67.12,68.52,66.81,68.5,63.77,2369000,2369000,1.38,2.06,67.7375,"October 09, 23",0.0206,,,,,
2023-10-06,65.38,67.47,64.29,67.13,62.49,3284424,3284424,1.75,2.68,66.0675,"October 06, 23",0.0268,,,,,
2023-10-05,66.24,66.7,65.56,66.25,61.67,2532223,2532223,0.01,0.01509662,66.1875,"October 05, 23",0.0001509662,,,,,
2023-10-04,66.7,66.89,65.23,66.49,61.9,3304149,3304149,-0.21,-0.31484,66.3275,"October 04, 23",-0.0031484,,,,,
2023-10-03,64.58,66.68,63.75,66.34,61.76,4235500,4235500,1.76,2.73,65.3375,"October 03, 23",0.0273,,,,,
2023-10-02,67.49,67.77,64.74,65.27,60.76,4521913,4521913,-2.22,-3.29,66.3175,"October 02, 23",-0.0329,,,,,
2023-09-29,68.43,68.73,67.44,68.03,63.33,3318679,3318679,-0.4,-0.58454,68.1575,"September 29, 23",-0.0058454,,,,,
2023-09-28,69.68,69.76,67.66,67.77,63.09,2956526,2956526,-1.91,-2.74,68.7175,"September 28, 23",-0.0274,,,,,
2023-09-27,69.27,70.27,69.06,69.41,64.62,3325300,3325300,0.14,0.20211,69.5025,"September 27, 23",0.0020211,,,,,
2023-09-26,70.61,71.05,69,69.22,64.44,3897400,3897400,-1.39,-1.97,69.97,"September 26, 23",-0.0197,2023-09-06,0.595,0.595,2023-10-15,2023-09-27
2023-09-25,71.09,71.72,70.96,71.66,66.16,2062618,2062618,0.57,0.8018,71.3575,"September 25, 23",0.008018,,,,,
2023-09-22,71.64,72.35,71.43,71.82,66.31,2472002,2472002,0.18,0.25126,71.81,"September 22, 23",0.0025126,,,,,
2023-09-21,73.19,73.55,71.94,71.96,66.44,2501155,2501155,-1.23,-1.68,72.66,"September 21, 23",-0.0168,,,,,
2023-09-20,73.79,74.52,73.28,73.33,67.7,2537200,2537200,-0.46,-0.62339,73.73,"September 20, 23",-0.0062339,,,,,
2023-09-19,73.52,74.13,73.38,73.52,67.88,2666050,2666050,0,0,73.6375,"September 19, 23",0,,,,,
2023-09-18,73.21,73.66,72.51,73.51,67.87,1834527,1834527,0.3,0.40978,73.2225,"September 18, 23",0.0040978,,,,,
2023-09-15,73.27,73.86,73.05,73.1,67.49,4171383,4171383,-0.17,-0.23202,73.32,"September 15, 23",-0.0023202,,,,,
2023-09-14,72.42,73.59,72.29,73.53,67.89,2009569,2009569,1.11,1.53,72.9575,"September 14, 23",0.0153,,,,,
2023-09-13,71.63,72.39,71.52,71.92,66.4,1750000,1750000,0.29,0.40486,71.865,"September 13, 23",0.0040486,,,,,
2023-09-12,71.2,71.65,70.9,71.29,65.82,1939200,1939200,0.09,0.1264,71.26,"September 12, 23",0.001264,,,,,
2023-09-11,71.38,71.82,71.02,71.16,65.7,1368327,1368327,-0.22,-0.30821,71.345,"September 11, 23",-0.0030821,,,,,
2023-09-08,70.59,71.56,70.4,71.25,65.78,2386700,2386700,0.66,0.93498,70.95,"September 08, 23",0.0093498,,,,,
2023-09-07,70,71.04,69.6,70.46,65.05,2167100,2167100,0.46,0.65714,70.275,"September 07, 23",0.0065714,,,,,
2023-09-06,69.36,69.72,68.88,69.61,64.27,2018326,2018326,0.25,0.36044,69.3925,"September 06, 23",0.0036044,,,,,
2023-09-05,69.91,70.08,68.77,69.2,63.89,2471301,2471301,-0.71,-1.02,69.49,"September 05, 23",-0.0102,,,,,
2023-09-01,70.73,70.91,69.51,70.06,64.68,1804026,1804026,-0.67,-0.94726,70.3025,"September 01, 23",-0.0094726,,,,,
2023-08-31,71.1,71.41,70.15,70.22,64.83,3408439,3408439,-0.88,-1.24,70.72,"August 31, 23",-0.0124,,,,,
2023-08-30,71.51,71.82,70.58,70.85,65.41,1938752,1938752,-0.66,-0.92295,71.19,"August 30, 23",-0.0092295,,,,,
2023-08-29,71.74,72.09,71.2,71.71,66.21,1777400,1777400,-0.03,-0.04181767,71.685,"August 29, 23",-0.0004181767,,,,,
2023-08-28,71.66,72.08,71.33,71.56,66.07,1600502,1600502,-0.1,-0.13955,71.6575,"August 28, 23",-0.0013955,,,,,
2023-08-25,70.99,72.02,70.94,71.56,66.07,1762800,1762800,0.57,0.80293,71.3775,"August 25, 23",0.0080293,,,,,
2023-08-24,71.74,72.7,70.77,70.78,65.35,1801400,1801400,-0.96,-1.34,71.4975,"August 24, 23",-0.0134,,,,,
2023-08-23,71.79,71.97,70.64,71.86,66.34,2211000,2211000,0.07,0.09750662,71.565,"August 23, 23",0.0009750662,,,,,
2023-08-22,71.24,71.53,70.51,71.3,65.83,2517044,2517044,0.06,0.08422235,71.145,"August 22, 23",0.0008422235,,,,,
2023-08-21,70.72,71.36,70.26,71.11,65.65,2071476,2071476,0.39,0.55147,70.8625,"August 21, 23",0.0055147,,,,,
2023-08-18,70.57,71.17,70.42,70.72,65.29,2665234,2665234,0.1425,0.21255,70.72,"August 18, 23",0.0021255,,,,,
2023-08-17,70.9,72.03,70.83,70.86,65.42,2272000,2272000,-0.04,-0.05641749,71.155,"August 17, 23",-0.0005641749,,,,,
2023-08-16,70.02,70.96,69.88,70.65,65.23,2538214,2538214,0.63,0.89974,70.3775,"August 16, 23",0.0089974,,,,,
2023-08-15,70.87,71.22,70,70.02,64.65,2348502,2348502,-0.85,-1.2,70.5275,"August 15, 23",-0.012,,,,,
2023-08-14,72.02,72.02,70.93,71.26,65.79,2436000,2436000,-0.755,-1.06,71.5575,"August 14, 23",-0.0106,,,,,
2023-08-11,71.49,72.22,71.21,72.18,66.64,2000000,2000000,0.69,0.96517,71.775,"August 11, 23",0.0096517,,,,,
2023-08-10,72.08,72.57,71.21,71.5,66.01,1988800,1988800,-0.58,-0.80466,71.84,"August 10, 23",-0.0080466,,,,,
2023-08-09,71.53,73.39,71.44,71.9,66.38,3170828,3170828,0.37,0.51727,72.065,"August 09, 23",0.0051727,,,,,
2023-08-08,71,71.68,70.45,71.66,66.16,2063800,2063800,0.655,0.92958,71.1975,"August 08, 23",0.0092958,,,,,
2023-08-07,71.51,72.02,71.16,71.2,65.74,2619880,2619880,-0.305,-0.43351,71.4725,"August 07, 23",-0.0043351,,,,,
2023-08-04,71.66,72.35,70.68,70.97,65.52,2693842,2693842,-0.685,-0.96288,71.415,"August 04, 23",-0.0096288,,,,,
2023-08-03,74.22,74.22,71.19,71.66,66.16,2996200,2996200,-2.56,-3.45,72.8225,"August 03, 23",-0.0345,,,,,
2023-08-02,73.42,73.91,72.94,73.44,67.8,2099298,2099298,0.02,0.02724053,73.4275,"August 02, 23",0.0002724053,,,,,
2023-08-01,74.44,74.97,73.61,73.62,67.97,2057734,2057734,-0.815,-1.1,74.16,"August 01, 23",-0.011,,,,,
2023-07-31,75.07,75.18,74.18,74.51,68.79,2419866,2419866,-0.56,-0.74597,74.735,"July 31, 23",-0.0074597,,,,,
2023-07-28,75.16,75.32,74.14,74.65,68.92,1740434,1740434,-0.505,-0.67855,74.8175,"July 28, 23",-0.0067855,,,,,
2023-07-27,75.75,75.95,74.29,74.68,68.95,2021200,2021200,-1.06,-1.41,75.1675,"July 27, 23",-0.0141,,,,,
2023-07-26,75.66,76.5,75.5,75.97,70.14,1206828,1206828,0.32,0.40973,75.9075,"July 26, 23",0.0040973,,,,,
2023-07-25,75.59,75.94,75.22,75.71,69.9,1430200,1430200,0.115,0.15875,75.615,"July 25, 23",0.0015875,,,,,
2023-07-24,75.6,75.98,75.09,75.63,69.83,1319600,1319600,0.025,0.03968254,75.575,"July 24, 23",0.0003968254,,,,,
2023-07-21,75,75.95,74.84,75.54,69.74,1962888,1962888,0.535,0.72,75.3325,"July 21, 23",0.0072,,,,,
2023-07-20,73.7,75,73.44,74.81,69.07,1616248,1616248,1.11,1.51,74.2375,"July 20, 23",0.0151,,,,,
2023-07-19,72.55,73.49,72.55,73.27,67.65,2086808,2086808,0.715,0.99242,72.965,"July 19, 23",0.0099242,,,,,
2023-07-18,72.94,73.73,72.01,72.53,66.96,1513574,1513574,-0.415,-0.56211,72.8025,"July 18, 23",-0.0056211,,,,,
2023-07-17,74.04,74.1,73.04,73.06,67.45,1544892,1544892,-0.98,-1.32,73.56,"July 17, 23",-0.0132,,,,,
2023-07-14,74.61,74.72,74,74.22,68.52,1608484,1608484,-0.39,-0.52272,74.3875,"July 14, 23",-0.0052272,,,,,
2023-07-13,74.42,74.79,74.06,74.78,69.04,2521800,2521800,0.36,0.48374,74.5125,"July 13, 23",0.0048374,,,,,
2023-07-12,74.02,74.49,73.63,74.36,68.65,2507600,2507600,0.35,0.45934,74.125,"July 12, 23",0.0045934,,,,,
2023-07-11,72.5,73.51,72.32,73.47,67.83,2445800,2445800,0.97,1.34,72.95,"July 11, 23",0.0134,,,,,
2023-07-10,71.92,72.28,71.28,72.22,66.68,2271436,2271436,0.31,0.41713,71.925,"July 10, 23",0.0041713,,,,,
2023-07-07,71.8,72.68,71.65,72.07,66.54,2222400,2222400,0.27,0.37604,72.05,"July 07, 23",0.0037604,,,,,
2023-07-06,72.36,72.36,71.46,72.11,66.58,4536500,4536500,-0.25,-0.34549,72.0725,"July 06, 23",-0.0034549,,,,,
2023-07-05,72.26,73.9,72.01,73.11,67.5,2757688,2757688,0.855,1.18,72.82,"July 05, 23",0.0118,,,,,
2023-07-03,72.08,72.96,71.99,72.59,67.02,606600,606600,0.505,0.70755,72.405,"July 03, 23",0.0070755,2023-05-11,1.19,0.595,2023-07-15,2023-07-05
2023-06-30,72.66,73.09,72.19,72.8,66.66,2283400,2283400,0.14,0.19268,72.685,"June 30, 23",0.0019268,,,,,
2023-06-29,72.17,73.11,72.01,72.44,66.33,1741218,1741218,0.28,0.37412,72.4325,"June 29, 23",0.0037412,,,,,
2023-06-28,73.17,73.17,72.1,72.57,66.45,2245464,2245464,-0.6,-0.82001,72.7525,"June 28, 23",-0.0082001,,,,,
2023-06-27,73.17,73.27,72.55,73.14,66.97,2336072,2336072,-0.035,-0.04100041,73.0325,"June 27, 23",-0.0004100041,,,,,
2023-06-26,72.11,73.19,71.89,73.03,66.87,2020200,2020200,0.91,1.28,72.555,"June 26, 23",0.0128,,,,,
2023-06-23,73.36,73.82,71.71,71.88,65.82,3150894,3150894,-1.49,-2.02,72.6925,"June 23, 23",-0.0202,,,,,
2023-06-22,74.43,74.5,72.97,73.26,67.08,2126800,2126800,-1.17,-1.57,73.79,"June 22, 23",-0.0157,,,,,
2023-06-21,73.46,74.32,72.8,74.25,67.99,1384800,1384800,0.79,1.08,73.7075,"June 21, 23",0.0108,,,,,
2023-06-20,73.88,74.35,73.23,73.72,67.5,1744256,1744256,-0.165,-0.21657,73.795,"June 20, 23",-0.0021657,,,,,
2023-06-16,74.58,74.99,74.07,74.1,67.85,4520200,4520200,-0.48,-0.6436,74.435,"June 16, 23",-0.006436,,,,,
2023-06-15,73.94,74.54,73.65,74.3,68.03,1928800,1928800,0.355,0.48688,74.1075,"June 15, 23",0.0048688,,,,,
2023-06-14,73.38,74.4,73.31,73.65,67.44,1660872,1660872,0.265,0.36795,73.685,"June 14, 23",0.0036795,,,,,
2023-06-13,73.05,73.91,72.85,73.31,67.13,1679894,1679894,0.26,0.35592,73.28,"June 13, 23",0.0035592,,,,,
2023-06-12,74,74.15,73.33,73.58,67.37,1523800,1523800,-0.41,-0.56757,73.765,"June 12, 23",-0.0056757,,,,,
2023-06-09,74.7,74.73,73.63,73.85,67.62,2092200,2092200,-0.85,-1.14,74.2275,"June 09, 23",-0.0114,,,,,
2023-06-08,74.46,74.76,73.79,74.55,68.26,1659000,1659000,0.09,0.12087,74.39,"June 08, 23",0.0012087,,,,,
2023-06-07,72.65,74.31,72.06,74.11,67.86,1766000,1766000,1.45,2.01,73.2825,"June 07, 23",0.0201,,,,,
2023-06-06,72.58,73.13,71.94,72.54,66.42,1832400,1832400,-0.05,-0.0551116,72.5475,"June 06, 23",-0.000551116,,,,,
2023-06-05,72.36,73.74,72.22,72.51,66.39,1712734,1712734,0.145,0.2073,72.7075,"June 05, 23",0.002073,,,,,
2023-06-02,71.89,72.49,71.27,72.29,66.19,2500286,2500286,0.395,0.55641,71.985,"June 02, 23",0.0055641,,,,,
2023-06-01,72.05,72.19,71.4,72.09,66.01,3820250,3820250,0.045,0.055517,71.9325,"June 01, 23",0.00055517,,,,,
2023-05-31,72.03,72.39,71.02,71.77,65.72,6058800,6058800,-0.26,-0.36096,71.8025,"May 31, 23",-0.0036096,,,,,
2023-05-30,71.98,72.61,71.48,71.88,65.82,3289400,3289400,-0.1,-0.13893,71.9875,"May 30, 23",-0.0013893,,,,,
2023-05-26,71.74,71.93,70.95,71.93,65.86,2874800,2874800,0.185,0.26485,71.6375,"May 26, 23",0.0026485,,,,,
2023-05-25,72.93,72.99,71.5,71.79,65.74,2064026,2064026,-1.14,-1.56,72.3025,"May 25, 23",-0.0156,,,,,
2023-05-24,72.89,73.35,72.76,72.86,66.71,2095300,2095300,-0.025,-0.04115791,72.965,"May 24, 23",-0.0004115791,,,,,
2023-05-23,72.9,73.7,72.64,73.25,67.07,1648000,1648000,0.35,0.48011,73.1225,"May 23, 23",0.0048011,,,,,
2023-05-22,72.94,73.53,72.57,73.04,66.88,1730870,1730870,0.095,0.1371,73.02,"May 22, 23",0.001371,,,,,
2023-05-19,73.92,74.48,72.89,72.91,66.76,2048070,2048070,-1.01,-1.37,73.55,"May 19, 23",-0.0137,,,,,
2023-05-18,72.96,73.77,72.85,73.56,67.36,3224878,3224878,0.595,0.82237,73.285,"May 18, 23",0.0082237,,,,,
2023-05-17,72.9,73.44,72.35,73.41,67.22,3392036,3392036,0.505,0.69959,73.025,"May 17, 23",0.0069959,,,,,
2023-05-16,75.22,75.22,72.72,72.75,66.61,3192458,3192458,-2.47,-3.28,73.9775,"May 16, 23",-0.0328,,,,,
2023-05-15,76.83,76.86,74.96,75.27,68.92,1882800,1882800,-1.57,-2.03,75.98,"May 15, 23",-0.0203,,,,,
2023-05-12,77.2,77.5,76.3,76.65,70.19,1779000,1779000,-0.555,-0.71244,76.9125,"May 12, 23",-0.0071244,,,,,
2023-05-11,77.83,78.02,76.29,76.74,70.27,2311250,2311250,-1.09,-1.4,77.22,"May 11, 23",-0.014,,,,,
2023-05-10,78.52,78.7,77.27,77.8,71.24,1907648,1907648,-0.72,-0.91696,78.0725,"May 10, 23",-0.0091696,,,,,
2023-05-09,77.42,78.1,77.14,77.86,71.29,2908062,2908062,0.44,0.56833,77.63,"May 09, 23",0.0056833,,,,,
2023-05-08,77.36,78.1,77.27,77.47,70.94,1858058,1858058,0.105,0.14219,77.55,"May 08, 23",0.0014219,,,,,
2023-05-05,76.5,77.85,76.25,77.46,70.93,2587528,2587528,0.96,1.25,77.015,"May 05, 23",0.0125,,,,,
2023-05-04,77.04,77.54,76.3,76.75,70.28,3188358,3188358,-0.29,-0.37643,76.9075,"May 04, 23",-0.0037643,,,,,
2023-05-03,77.13,77.33,76.13,76.31,69.87,4046122,4046122,-0.82,-1.06,76.725,"May 03, 23",-0.0106,,,,,
2023-05-02,78.18,78.47,76.11,76.6,70.14,3231400,3231400,-1.58,-2.02,77.34,"May 02, 23",-0.0202,,,,,
2023-05-01,77.59,79.3,77.45,78.23,71.63,2781000,2781000,0.64,0.82485,78.1425,"May 01, 23",0.0082485,,,,,
2023-04-28,77.99,78.22,77.18,77.75,71.19,2625864,2625864,-0.245,-0.30773,77.785,"April 28, 23",-0.0030773,,,,,
2023-04-27,77.55,78.11,77.17,78.05,71.47,1874468,1874468,0.5,0.64475,77.72,"April 27, 23",0.0064475,,,,,
2023-04-26,78.38,78.97,76.75,77.17,70.66,2307000,2307000,-1.21,-1.54,77.8175,"April 26, 23",-0.0154,,,,,
2023-04-25,78.86,79.38,78.69,78.99,72.33,1236030,1236030,0.135,0.16485,78.98,"April 25, 23",0.0016485,,,,,
2023-04-24,78.63,78.96,78.18,78.93,72.27,1491058,1491058,0.3,0.38153,78.675,"April 24, 23",0.0038153,,,,,
2023-04-21,79,79.06,77.87,78.4,71.79,1571266,1571266,-0.595,-0.75949,78.5825,"April 21, 23",-0.0075949,,,,,
2023-04-20,79.06,79.44,78.04,78.47,71.85,2961400,2961400,-0.585,-0.74627,78.7525,"April 20, 23",-0.0074627,,,,,
2023-04-19,78.22,79.52,78.16,79,72.34,3567000,3567000,0.77,0.99719,78.725,"April 19, 23",0.0099719,,,,,
2023-04-18,77.29,78.16,77.29,78.01,71.43,4150800,4150800,0.725,0.93156,77.6875,"April 18, 23",0.0093156,,,,,
2023-04-17,76.74,77.5,76.4,77.49,70.95,2200800,2200800,0.75,0.97733,77.0325,"April 17, 23",0.0097733,,,,,
2023-04-14,76.94,77.29,76.31,76.52,70.07,1878400,1878400,-0.425,-0.54588,76.765,"April 14, 23",-0.0054588,,,,,
2023-04-13,76.63,77.72,75.88,77.38,70.85,1961200,1961200,0.75,0.97873,76.9025,"April 13, 23",0.0097873,,,,,
2023-04-12,77.69,77.79,76.64,76.97,70.48,2138800,2138800,-0.715,-0.92676,77.2725,"April 12, 23",-0.0092676,,,,,
2023-04-11,77.43,77.66,76.87,77.38,70.85,2052200,2052200,-0.055,-0.06457445,77.335,"April 11, 23",-0.0006457445,,,,,
2023-04-10,77.01,77.81,76.82,77.65,71.1,1415416,1415416,0.635,0.83106,77.3225,"April 10, 23",0.0083106,,,,,
2023-04-06,76.95,77.83,76.92,77.67,71.12,2375464,2375464,0.72,0.93567,77.3425,"April 06, 23",0.0093567,,,,,
2023-04-05,75.5,77.08,75.5,76.57,70.11,2694000,2694000,1.07,1.42,76.1625,"April 05, 23",0.0142,,,,,
2023-04-04,74.97,75.38,74.44,75.13,68.79,2079200,2079200,0.165,0.21342,74.98,"April 04, 23",0.0021342,,,,,
2023-04-03,75.43,75.71,74.67,74.79,68.48,3110000,3110000,-0.635,-0.84847,75.15,"April 03, 23",-0.0084847,,,,,
2023-03-31,74.99,75.6,74.79,75.58,69.21,2644400,2644400,0.595,0.78677,75.24,"March 31, 23",0.0078677,,,,,
2023-03-30,74.61,75.44,74.35,74.78,68.47,2204220,2204220,0.17,0.22785,74.795,"March 30, 23",0.0022785,,,,,
2023-03-29,73.27,74.49,73.27,74.22,67.96,2311268,2311268,0.955,1.3,73.8125,"March 29, 23",0.013,,,,,
2023-03-28,72.02,73.28,71.88,72.72,66.59,1447200,1447200,0.705,0.97195,72.475,"March 28, 23",0.0097195,,,,,
2023-03-27,72.13,72.64,71.62,72.16,66.07,2164800,2164800,0.035,0.04159157,72.1375,"March 27, 23",0.0004159157,,,,,
2023-03-24,69.9,71.47,69.78,71.39,65.37,2356200,2356200,1.49,2.13,70.635,"March 24, 23",0.0213,,,,,
2023-03-23,70.73,71.22,69.28,69.85,63.96,3620600,3620600,-0.885,-1.24,70.27,"March 23, 23",-0.0124,,,,,
2023-03-22,72.3,72.66,71,71,65.01,3049262,3049262,-1.3,-1.8,71.74,"March 22, 23",-0.018,,,,,
2023-03-21,73.6,73.72,71.39,72.8,66.66,5341150,5341150,-0.8,-1.09,72.8775,"March 21, 23",-0.0109,2023-02-28,1.19,0.595,2023-04-15,2023-03-22
2023-03-20,72.89,74.02,72.83,73.76,66.99,4174600,4174600,0.87,1.19,73.375,"March 20, 23",0.0119,,,,,
2023-03-17,73.95,74.01,72.59,72.67,66,7999636,7999636,-1.28,-1.73,73.305,"March 17, 23",-0.0173,,,,,
2023-03-16,72.82,74.4,72.67,74.35,67.53,3106986,3106986,1.53,2.1,73.56,"March 16, 23",0.021,,,,,
2023-03-15,72.94,73.76,72.34,73.18,66.46,2931804,2931804,0.24,0.32904,73.055,"March 15, 23",0.0032904,,,,,
2023-03-14,72.82,74.4,72.82,73.43,66.69,3536838,3536838,0.605,0.83768,73.3675,"March 14, 23",0.0083768,,,,,
2023-03-13,71.9,74.54,71.64,71.99,65.38,4426092,4426092,0.085,0.12517,72.5175,"March 13, 23",0.0012517,,,,,
2023-03-10,74.08,74.5,71.85,72.06,65.45,2906400,2906400,-2.02,-2.73,73.1225,"March 10, 23",-0.0273,,,,,
2023-03-09,74.38,75.18,73.58,73.81,67.04,2897824,2897824,-0.565,-0.76634,74.2375,"March 09, 23",-0.0076634,,,,,
2023-03-08,74.14,74.54,73.69,74.31,67.49,2184800,2184800,0.175,0.2293,74.17,"March 08, 23",0.002293,,,,,
2023-03-07,75.71,75.79,73.78,74.15,67.34,2504130,2504130,-1.56,-2.06,74.8575,"March 07, 23",-0.0206,,,,,
2023-03-06,75.43,76.15,75.22,75.53,68.6,2136028,2136028,0.105,0.13257,75.5825,"March 06, 23",0.0013257,,,,,
2023-03-03,74.6,75.47,73.58,75.44,68.52,2268260,2268260,0.845,1.13,74.7725,"March 03, 23",0.0113,,,,,
2023-03-02,73.47,74.4,72.82,74.35,67.53,2635200,2635200,0.875,1.2,73.76,"March 02, 23",0.012,,,,,
2023-03-01,74.59,74.79,72.92,73.93,67.14,3853448,3853448,-0.66,-0.88484,74.0575,"March 01, 23",-0.0088484,,,,,
2023-02-28,76.73,76.8,74.26,74.98,68.1,7263948,7263948,-1.75,-2.28,75.6925,"February 28, 23",-0.0228,,,,,
2023-02-27,77.96,78.97,77.06,77.44,70.33,2385404,2385404,-0.515,-0.66701,77.8575,"February 27, 23",-0.0066701,,,,,
2023-02-24,77.12,77.9,76.54,77.64,70.51,2154256,2154256,0.52,0.67427,77.3,"February 24, 23",0.0067427,,,,,
2023-02-23,77.92,78.47,77.18,77.83,70.69,2038644,2038644,-0.09,-0.1155,77.85,"February 23, 23",-0.001155,,,,,
2023-02-22,77.54,78.68,77.06,77.58,70.46,1969104,1969104,0.045,0.05158628,77.715,"February 22, 23",0.0005158628,,,,,
2023-02-21,78.74,78.74,77.58,77.71,70.58,2260390,2260390,-1.03,-1.31,78.1925,"February 21, 23",-0.0131,,,,,
2023-02-17,78.82,80.16,78.31,79.25,71.98,3693696,3693696,0.43,0.54555,79.135,"February 17, 23",0.0054555,,,,,
2023-02-16,78.19,79.07,77.54,78.74,71.51,2145606,2145606,0.55,0.70341,78.385,"February 16, 23",0.0070341,,,,,
2023-02-15,78.03,79.29,77.86,79.19,71.92,2077298,2077298,1.17,1.49,78.5925,"February 15, 23",0.0149,,,,,
2023-02-14,78.8,79.38,78.21,78.43,71.23,1792400,1792400,-0.375,-0.46954,78.705,"February 14, 23",-0.0046954,,,,,
2023-02-13,78.68,79.19,78.54,78.89,71.65,1423240,1423240,0.215,0.2669,78.825,"February 13, 23",0.002669,,,,,
