date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,dividend,adjDividend,recordDate
2023-07-17,186.82,190.15,186.33,189.61,183.63,452738,452738,2.79,1.49,188.2275,"July 17, 23",0.0149,,,,,
2023-07-14,187.41,187.93,185.55,186.39,180.51,324900,324900,-1.02,-0.54426,186.82,"July 14, 23",-0.0054426,,,,,
2023-07-13,186.95,188.6,186.5,188.18,182.24,435500,435500,1.23,0.65793,187.5575,"July 13, 23",0.0065793,,,,,
2023-07-12,189.77,190.01,186.36,186.54,180.66,719534,719534,-3.23,-1.7,188.17,"July 12, 23",-0.017,,,,,
2023-07-11,188.23,189.05,187,188.14,182.21,436000,436000,-0.09,-0.04781384,188.105,"July 11, 23",-0.0004781384,,,,,
2023-07-10,182.75,187.4,182.5,187.38,181.47,645447,645447,4.63,2.53,185.0075,"July 10, 23",0.0253,,,,,
2023-07-07,182.2,184.93,182.2,183.33,177.55,437411,437411,1.13,0.6202,183.165,"July 07, 23",0.006202,,,,,
2023-07-06,182.83,183,180.38,182.7,176.94,788541,788541,-0.13,-0.0711043,182.2275,"July 06, 23",-0.000711043,,,,,
2023-07-05,182.76,184.59,181.01,184.23,178.42,860848,860848,1.47,0.80433,183.1475,"July 05, 23",0.0080433,,,,,
2023-07-03,182.68,183.4,181.25,183.22,177.44,409400,409400,0.54,0.2956,182.6375,"July 03, 23",0.002956,,,,,
2023-06-30,183.12,184.38,181.84,183.5,177.71,807200,807200,0.38,0.20751,183.21,"June 30, 23",0.0020751,,,,,
2023-06-29,177.69,180.67,176.89,180.65,174.95,849600,849600,2.96,1.67,178.975,"June 29, 23",0.0167,,,,,
2023-06-28,177.4,177.93,176.05,177.48,171.88,713100,713100,0.08,0.04509583,177.215,"June 28, 23",0.0004509583,,,,,
2023-06-27,173.78,177.94,170.96,177.66,172.06,1080409,1080409,3.88,2.23,175.085,"June 27, 23",0.0223,,,,,
2023-06-26,177.4,179.51,176.45,176.92,171.34,906921,906921,-0.48,-0.27057,177.57,"June 26, 23",-0.0027057,,,,,
2023-06-23,176.92,179.12,176.54,177.4,171.8,1065036,1065036,0.48,0.27131,177.495,"June 23, 23",0.0027131,,,,,
2023-06-22,176.72,178.97,176.28,178.53,172.9,687000,687000,1.81,1.02,177.625,"June 22, 23",0.0102,,,,,
2023-06-21,176.36,178.39,175.92,176.72,171.15,714800,714800,0.36,0.20413,176.8475,"June 21, 23",0.0020413,,,,,
2023-06-20,177.1,178.88,176.16,177.3,171.71,705600,705600,0.2,0.11293,177.36,"June 20, 23",0.0011293,,,,,
2023-06-16,179.49,180.32,177.12,178.15,172.53,1528400,1528400,-1.34,-0.74656,178.77,"June 16, 23",-0.0074656,,,,,
2023-06-15,176.27,179.68,176.27,178.2,172.58,1154900,1154900,1.93,1.09,177.605,"June 15, 23",0.0109,,,,,
2023-06-14,175.48,177.88,175.24,176.58,171.01,751206,751206,1.1,0.62685,176.295,"June 14, 23",0.0062685,,,,,
2023-06-13,173.63,175.44,173.46,175.4,169.87,554200,554200,1.77,1.02,174.4825,"June 13, 23",0.0102,,,,,
2023-06-12,170.59,173.63,170.04,173.27,167.81,499000,499000,2.68,1.57,171.8825,"June 12, 23",0.0157,,,,,
2023-06-09,170.86,172,169.91,170.44,165.06,532900,532900,-0.42,-0.24582,170.8025,"June 09, 23",-0.0024582,,,,,
2023-06-08,171.47,171.83,168.49,170.06,164.7,1044322,1044322,-1.41,-0.8223,170.4625,"June 08, 23",-0.008223,,,,,
2023-06-07,169.91,172.24,169.44,172.22,166.79,659000,659000,2.31,1.36,170.9525,"June 07, 23",0.0136,,,,,
2023-06-06,168.87,170.59,167.73,169.06,163.73,951400,951400,0.19,0.11251,169.0625,"June 06, 23",0.0011251,,,,,
2023-06-05,173.6,173.6,169.04,169.34,164,1398413,1398413,-4.26,-2.45,171.395,"June 05, 23",-0.0245,,,,,
2023-06-02,174.02,175.77,173.05,174.22,168.73,869800,869800,0.2,0.11493,174.265,"June 02, 23",0.0011493,,,,,
2023-06-01,171.78,174.09,170.96,173.28,167.81,618200,618200,1.5,0.87321,172.5275,"June 01, 23",0.0087321,,,,,
2023-05-31,172.99,173.63,171.28,171.69,166.27,1658609,1658609,-1.3,-0.75149,172.3975,"May 31, 23",-0.0075149,,,,,
2023-05-30,175.19,176.14,173.91,174.61,169.1,693800,693800,-0.58,-0.33107,174.9625,"May 30, 23",-0.0033107,,,,,
2023-05-26,171,174.91,171,174.22,168.73,879100,879100,3.22,1.88,172.7825,"May 26, 23",0.0188,,,,,
2023-05-25,168.33,171.63,168.33,170.64,165.26,655423,655423,2.31,1.37,169.7325,"May 25, 23",0.0137,,,,,
2023-05-24,169.86,169.86,167.57,167.74,162.45,829610,829610,-2.12,-1.25,168.7575,"May 24, 23",-0.0125,2023-05-03,2023-06-13,0.59,0.59,2023-05-25
2023-05-23,174.19,174.47,170,170.2,164.26,1124039,1124039,-3.99,-2.29,172.215,"May 23, 23",-0.0229,,,,,
2023-05-22,173.03,175.88,172.61,175.71,169.58,731600,731600,2.68,1.55,174.3075,"May 22, 23",0.0155,,,,,
2023-05-19,175.69,175.97,172.26,172.59,166.57,732100,732100,-3.1,-1.76,174.1275,"May 19, 23",-0.0176,,,,,
2023-05-18,173.98,175.03,172.54,174.73,168.63,851805,851805,0.75,0.43108,174.07,"May 18, 23",0.0043108,,,,,
2023-05-17,170.88,173.62,169.93,173.25,167.2,1146539,1146539,2.37,1.39,171.92,"May 17, 23",0.0139,,,,,
2023-05-16,170.41,171.3,169.86,170.03,164.1,731500,731500,-0.38,-0.22299,170.4,"May 16, 23",-0.0022299,,,,,
2023-05-15,170.58,171.44,168.65,171.41,165.43,767200,767200,0.83,0.48658,170.52,"May 15, 23",0.0048658,,,,,
2023-05-12,168.64,170.27,167.81,170.24,164.3,545804,545804,1.6,0.94877,169.24,"May 12, 23",0.0094877,,,,,
2023-05-11,167.5,167.95,166.37,167.5,161.65,792900,792900,0,0,167.33,"May 11, 23",0,,,,,
2023-05-10,168.45,169.14,166.84,168.66,162.77,1043144,1043144,0.21,0.12467,168.2725,"May 10, 23",0.0012467,,,,,
2023-05-09,165.21,168.11,164.62,167.76,161.91,972514,972514,2.55,1.54,166.425,"May 09, 23",0.0154,,,,,
2023-05-08,165.29,166.98,165.1,166.13,160.33,1073368,1073368,0.84,0.5082,165.875,"May 08, 23",0.005082,,,,,
2023-05-05,165.61,167.71,165.2,165.99,160.2,1088924,1088924,0.38,0.22945,166.1275,"May 05, 23",0.0022945,,,,,
2023-05-04,163.21,165.93,162.59,163.86,158.14,1461538,1461538,0.65,0.39826,163.8975,"May 04, 23",0.0039826,,,,,
2023-05-03,171.76,172,164.68,164.97,159.21,1103100,1103100,-6.79,-3.95,168.3525,"May 03, 23",-0.0395,,,,,
2023-05-02,169.47,170.27,165.24,167.86,162,1463100,1463100,-1.61,-0.95002,168.21,"May 02, 23",-0.0095002,,,,,
2023-05-01,169.71,171.37,168.92,170.32,164.38,1349115,1349115,0.61,0.35944,170.08,"May 01, 23",0.0035944,,,,,
2023-04-28,168.51,169.79,168.09,169.59,163.67,1126300,1126300,1.08,0.64091,168.995,"April 28, 23",0.0064091,,,,,
2023-04-27,165.83,168.33,164.49,168.03,162.17,1128529,1128529,2.2,1.33,166.67,"April 27, 23",0.0133,,,,,
2023-04-26,164.88,165.75,163.73,165.12,159.36,1449531,1449531,0.24,0.14556,164.87,"April 26, 23",0.0014556,,,,,
2023-04-25,165.37,166.28,164.29,165.11,159.35,1122500,1122500,-0.26,-0.15722,165.2625,"April 25, 23",-0.0015722,,,,,
2023-04-24,162.8,166.12,162.8,165.94,160.15,962000,962000,3.14,1.93,164.415,"April 24, 23",0.0193,,,,,
2023-04-21,164.66,164.92,161.53,163.13,157.44,1078603,1078603,-1.53,-0.92919,163.56,"April 21, 23",-0.0092919,,,,,
2023-04-20,164.15,167.01,162.98,164.68,158.93,2186000,2186000,0.53,0.32288,164.705,"April 20, 23",0.0032288,,,,,
2023-04-19,163.69,167.08,160.66,165.12,159.36,5335806,5335806,1.43,0.8736,164.1375,"April 19, 23",0.008736,,,,,
2023-04-18,190.49,191.58,188.89,190.29,183.65,691020,691020,-0.2,-0.10499,190.3125,"April 18, 23",-0.0010499,,,,,
2023-04-17,187.29,188.94,186.82,188.92,182.33,559200,559200,1.63,0.87031,187.9925,"April 17, 23",0.0087031,,,,,
2023-04-14,188.86,190.43,185.14,186.96,180.44,840500,840500,-1.9,-1.01,187.8475,"April 14, 23",-0.0101,,,,,
2023-04-13,188.58,189.36,185.84,189.21,182.61,455220,455220,0.63,0.33408,188.2475,"April 13, 23",0.0033408,,,,,
2023-04-12,190,190.52,187.33,188.09,181.53,547800,547800,-1.91,-1.01,188.985,"April 12, 23",-0.0101,,,,,
2023-04-11,189.73,190.46,188.26,188.5,181.92,529000,529000,-1.23,-0.64829,189.2375,"April 11, 23",-0.0064829,,,,,
2023-04-10,185.07,189.3,184.45,189.04,182.44,708445,708445,3.97,2.15,186.965,"April 10, 23",0.0215,,,,,
2023-04-06,186.86,187.26,185.32,185.5,179.03,545200,545200,-1.36,-0.72782,186.235,"April 06, 23",-0.0072782,,,,,
2023-04-05,188.42,189.36,187.3,187.97,181.41,634014,634014,-0.45,-0.23883,188.2625,"April 05, 23",-0.0023883,,,,,
2023-04-04,194.14,194.14,187.84,189.27,182.66,627706,627706,-4.87,-2.51,191.3475,"April 04, 23",-0.0251,,,,,
2023-04-03,194.09,195.47,193.47,193.69,186.93,738339,738339,-0.4,-0.20609,194.18,"April 03, 23",-0.0020609,,,,,
2023-03-31,190.49,195.04,190.15,194.89,188.09,945100,945100,4.4,2.31,192.6425,"March 31, 23",0.0231,,,,,
2023-03-30,190.08,190.86,189.2,190.07,183.44,695400,695400,-0.01,-0.00526094,190.0525,"March 30, 23",-5.26094e-05,,,,,
2023-03-29,187.25,188.63,186.42,188.3,181.73,585900,585900,1.05,0.56075,187.65,"March 29, 23",0.0056075,,,,,
2023-03-28,190.89,191.21,184.34,185.82,179.33,955400,955400,-5.07,-2.66,188.065,"March 28, 23",-0.0266,,,,,
2023-03-27,192.62,194.18,191.24,191.67,184.98,768229,768229,-0.945,-0.4932,192.4275,"March 27, 23",-0.004932,,,,,
2023-03-24,190.36,191.71,187.57,191.71,185.02,580600,580600,1.35,0.70918,190.3375,"March 24, 23",0.0070918,,,,,
2023-03-23,191.2,193.79,189.42,191.1,184.43,689900,689900,-0.1,-0.05230126,191.3775,"March 23, 23",-0.0005230126,,,,,
2023-03-22,194.03,195.63,190.6,190.68,184.03,574500,574500,-3.35,-1.73,192.735,"March 22, 23",-0.0173,,,,,
2023-03-21,192.68,195,192.37,194.49,187.7,620805,620805,1.81,0.93938,193.635,"March 21, 23",0.0093938,,,,,
2023-03-20,188.51,191.59,188.41,191.44,184.76,615100,615100,2.93,1.55,189.9875,"March 20, 23",0.0155,,,,,
2023-03-17,193.58,193.58,186.5,188.05,181.49,1622300,1622300,-5.53,-2.86,190.4275,"March 17, 23",-0.0286,,,,,
2023-03-16,187.1,193.79,186.55,193.58,186.82,933748,933748,6.48,3.46,190.255,"March 16, 23",0.0346,,,,,
2023-03-15,187.98,190.89,185.14,188.65,182.07,926847,926847,0.67,0.35642,188.165,"March 15, 23",0.0035642,,,,,
2023-03-14,190.48,193.5,189.41,191.3,184.62,872600,872600,0.82,0.43049,191.1725,"March 14, 23",0.0043049,,,,,
2023-03-13,188.83,191.7,188.05,188.42,181.84,729600,729600,-0.41,-0.21713,189.25,"March 13, 23",-0.0021713,,,,,
2023-03-10,194.63,194.63,189.15,190.47,183.82,699104,699104,-4.16,-2.14,192.22,"March 10, 23",-0.0214,,,,,
2023-03-09,200.71,201.67,196.11,196.21,189.36,582415,582415,-4.5,-2.24,198.675,"March 09, 23",-0.0224,,,,,
2023-03-08,199.3,200.42,198.5,199.98,193,568700,568700,0.68,0.34119,199.55,"March 08, 23",0.0034119,,,,,
2023-03-07,202.98,203.35,198.68,199.33,192.37,469000,469000,-3.65,-1.8,201.085,"March 07, 23",-0.018,,,,,
2023-03-06,201.91,203.68,201.91,202.99,195.91,625400,625400,1.08,0.53489,202.6225,"March 06, 23",0.0053489,,,,,
2023-03-03,202.29,202.57,200.88,201.63,194.59,658200,658200,-0.66,-0.32626,201.8425,"March 03, 23",-0.0032626,,,,,
2023-03-02,199.8,202.26,199.17,201.52,194.49,517608,517608,1.72,0.86086,200.6875,"March 02, 23",0.0086086,,,,,
2023-03-01,202.14,203.45,200.34,200.78,193.77,521200,521200,-1.36,-0.6728,201.6775,"March 01, 23",-0.006728,,,,,
2023-02-28,202.33,204.29,202.06,202.42,195.36,819114,819114,0.09,0.04448179,202.775,"February 28, 23",0.0004448179,,,,,
2023-02-27,204.12,204.55,201.63,202.52,195.45,690400,690400,-1.6,-0.78385,203.205,"February 27, 23",-0.0078385,,,,,
2023-02-24,201.72,203.2,201.45,202.53,195.46,529546,529546,0.81,0.40155,202.225,"February 24, 23",0.0040155,,,,,
2023-02-23,205.8,205.8,202.28,204.62,197.48,591400,591400,-1.18,-0.57337,204.625,"February 23, 23",-0.0057337,2023-02-08,2023-03-10,0.59,0.59,2023-02-24
2023-02-22,205.94,205.94,202.68,203.99,196.3,688740,688740,-1.95,-0.94688,204.6375,"February 22, 23",-0.0094688,,,,,
2023-02-21,213.04,213.04,204.92,205.5,197.75,1106350,1106350,-7.54,-3.54,209.125,"February 21, 23",-0.0354,,,,,
2023-02-17,213.44,215,212.25,213.93,205.86,1073700,1073700,0.49,0.22957,213.655,"February 17, 23",0.0022957,,,,,
2023-02-16,211.87,214.96,210.92,214.25,206.17,1409010,1409010,2.38,1.12,213,"February 16, 23",0.0112,,,,,
2023-02-15,206.51,212.7,206.51,212.62,204.6,954638,954638,6.11,2.96,209.585,"February 15, 23",0.0296,,,,,
2023-02-14,209.68,210.72,206.32,208.09,200.25,902100,902100,-1.59,-0.7583,208.7025,"February 14, 23",-0.007583,,,,,
2023-02-13,206,211.4,205.81,211.2,203.24,1442000,1442000,5.2,2.52,208.6025,"February 13, 23",0.0252,,,,,
2023-02-10,203.08,205.77,201.98,205.64,197.89,1190223,1190223,2.56,1.26,204.1175,"February 10, 23",0.0126,,,,,
2023-02-09,203.7,203.98,202.03,203.36,195.69,1579300,1579300,-0.34,-0.16691,203.2675,"February 09, 23",-0.0016691,,,,,
2023-02-08,200.45,204.77,195.26,201.66,194.06,1471035,1471035,1.21,0.60364,200.535,"February 08, 23",0.0060364,,,,,
2023-02-07,198.87,199.8,195.41,199.29,191.78,966102,966102,0.42,0.21119,198.3425,"February 07, 23",0.0021119,,,,,
2023-02-06,199.33,201.75,199.02,200.06,192.52,903900,903900,0.73,0.36623,200.04,"February 06, 23",0.0036623,,,,,
2023-02-03,200.08,203.57,200.08,201.08,193.5,742100,742100,1,0.4998,201.2025,"February 03, 23",0.004998,,,,,
2023-02-02,200.58,203.35,200.28,202.08,194.46,1250940,1250940,1.5,0.74783,201.5725,"February 02, 23",0.0074783,,,,,
2023-02-01,194.77,200.42,194.77,199.18,191.67,722100,722100,4.41,2.26,197.285,"February 01, 23",0.0226,,,,,
2023-01-31,194.5,196.12,191.26,196.03,188.64,871410,871410,1.53,0.78663,194.4775,"January 31, 23",0.0078663,,,,,
2023-01-30,192.43,194.94,192.26,194.03,186.72,709028,709028,1.6,0.83147,193.415,"January 30, 23",0.0083147,,,,,
2023-01-27,193.11,194.41,192.81,193.29,186,758300,758300,0.18,0.09321112,193.405,"January 27, 23",0.0009321112,,,,,
2023-01-26,193.61,195.07,191.89,194.3,186.97,753820,753820,0.69,0.35639,193.7175,"January 26, 23",0.0035639,,,,,
2023-01-25,194.66,194.98,189.38,192.12,184.88,862000,862000,-2.54,-1.3,192.785,"January 25, 23",-0.013,,,,,
2023-01-24,199.62,199.62,196.58,197.14,189.71,754636,754636,-2.48,-1.24,198.24,"January 24, 23",-0.0124,,,,,
2023-01-23,198.94,201.78,197.85,199.97,192.43,691928,691928,1.03,0.51774,199.635,"January 23, 23",0.0051774,,,,,
2023-01-20,197.16,199.11,196.76,198.76,191.27,1139335,1139335,1.6,0.81152,197.9475,"January 20, 23",0.0081152,,,,,
2023-01-19,197.32,198.23,195.74,197.29,189.85,1432417,1432417,-0.03,-0.01520373,197.145,"January 19, 23",-0.0001520373,,,,,
2023-01-18,199,201,197.39,198.09,190.62,1370316,1370316,-0.91,-0.45729,198.87,"January 18, 23",-0.0045729,,,,,
2023-01-17,195.15,198.28,194.03,197.62,190.17,1108200,1108200,2.47,1.27,196.27,"January 17, 23",0.0127,,,,,
2023-01-13,192.01,195.3,192,194.85,187.5,713700,713700,2.84,1.48,193.54,"January 13, 23",0.0148,,,,,
2023-01-12,190.89,193.61,189.28,193.39,186.1,686236,686236,2.5,1.31,191.7925,"January 12, 23",0.0131,,,,,
2023-01-11,186.96,190.7,186.79,190.58,183.4,506500,506500,3.62,1.94,188.7575,"January 11, 23",0.0194,,,,,
2023-01-10,183.45,186.49,182.87,186.38,179.35,349015,349015,2.93,1.6,184.7975,"January 10, 23",0.016,,,,,
2023-01-09,183.8,186.87,183.19,183.96,177.02,567005,567005,0.16,0.08705114,184.455,"January 09, 23",0.0008705114,,,,,
2023-01-06,180.33,183.77,179.48,183.22,176.31,443900,443900,2.89,1.6,181.7,"January 06, 23",0.016,,,,,
2023-01-05,179.6,180.55,177.61,178.06,171.35,635011,635011,-1.54,-0.85746,178.955,"January 05, 23",-0.0085746,,,,,
2023-01-04,181.52,182.97,179.87,181.15,174.32,630757,630757,-0.37,-0.20383,181.3775,"January 04, 23",-0.0020383,,,,,
2023-01-03,179.4,181.02,178.04,179.51,172.74,515349,515349,0.11,0.0613155,179.4925,"January 03, 23",0.000613155,,,,,
2022-12-30,178.55,178.7,176.48,178.58,171.85,337866,337866,0.03,0.01680202,178.0775,"December 30, 22",0.0001680202,,,,,
2022-12-29,176.73,180.66,176.11,179.86,173.08,387528,387528,3.13,1.77,178.34,"December 29, 22",0.0177,,,,,
2022-12-28,179.16,179.69,175.34,175.47,168.85,396903,396903,-3.69,-2.06,177.415,"December 28, 22",-0.0206,,,,,
2022-12-27,179.05,180.1,177.6,178.99,172.24,567000,567000,-0.06,-0.03351019,178.935,"December 27, 22",-0.0003351019,,,,,
2022-12-23,177.34,178.61,176.4,178.14,171.42,350709,350709,0.8,0.45111,177.6225,"December 23, 22",0.0045111,,,,,
2022-12-22,179.48,180.83,175.54,177.82,171.12,576637,576637,-1.66,-0.92489,178.4175,"December 22, 22",-0.0092489,,,,,
2022-12-21,180.66,183.1,179.71,181.09,174.26,572115,572115,0.43,0.23802,181.14,"December 21, 22",0.0023802,,,,,
2022-12-20,178.4,179.17,177.45,178.94,172.19,496700,496700,0.54,0.30269,178.49,"December 20, 22",0.0030269,,,,,
2022-12-19,180.63,181.09,177.84,178.33,171.61,458923,458923,-2.3,-1.27,179.4725,"December 19, 22",-0.0127,,,,,
2022-12-16,182.91,183.77,179.44,181.28,174.45,1176500,1176500,-1.63,-0.89115,181.85,"December 16, 22",-0.0089115,,,,,
2022-12-15,189.33,191.99,183.47,184.2,177.26,550030,550030,-5.13,-2.71,187.2475,"December 15, 22",-0.0271,,,,,
2022-12-14,192.61,197,190.86,192.03,184.79,660200,660200,-0.58,-0.30113,193.125,"December 14, 22",-0.0030113,,,,,
2022-12-13,195,195,189.68,192.98,185.7,905541,905541,-2.02,-1.04,193.165,"December 13, 22",-0.0104,,,,,
2022-12-12,185.93,189.68,185.44,189.62,182.47,509549,509549,3.69,1.98,187.6675,"December 12, 22",0.0198,,,,,
2022-12-09,187.2,188.28,185.35,185.48,178.49,344926,344926,-1.72,-0.9188,186.5775,"December 09, 22",-0.009188,,,,,
2022-12-08,185.49,187.18,184.48,186.95,179.9,401015,401015,1.46,0.7871,186.025,"December 08, 22",0.007871,,,,,
2022-12-07,184.72,185.78,183.4,184.85,177.88,589912,589912,0.13,0.07037679,184.6875,"December 07, 22",0.0007037679,,,,,
2022-12-06,187.27,187.27,183.12,184.74,177.78,354260,354260,-2.53,-1.35,185.6,"December 06, 22",-0.0135,,,,,
2022-12-05,188.39,188.39,185.21,186.93,179.88,525400,525400,-1.46,-0.77499,187.23,"December 05, 22",-0.0077499,,,,,
2022-12-02,188.5,190.7,187.69,190.02,182.86,684800,684800,1.52,0.80637,189.2275,"December 02, 22",0.0080637,,,,,
2022-12-01,190,192,188.95,191.21,184,666100,666100,1.21,0.63684,190.54,"December 01, 22",0.0063684,,,,,
2022-11-30,183.82,188.93,182.89,188.64,181.53,1488300,1488300,4.82,2.62,186.07,"November 30, 22",0.0262,,,,,
2022-11-29,185.1,185.84,182.32,184.08,177.14,703500,703500,-1.02,-0.55105,184.335,"November 29, 22",-0.0055105,,,,,
2022-11-28,187.18,188.11,184.6,185.3,178.31,977787,977787,-1.88,-1,186.2975,"November 28, 22",-0.01,,,,,
2022-11-25,188.78,189.43,188,188.2,181.1,231939,231939,-0.58,-0.30724,188.6025,"November 25, 22",-0.0030724,,,,,
2022-11-23,188.34,190.74,187.71,189.24,182.11,320602,320602,0.9,0.47786,189.0075,"November 23, 22",0.0047786,2022-11-02,2022-12-09,0.59,0.59,2022-11-25
2022-11-22,186.3,189.34,185.33,188.5,180.83,452081,452081,2.2,1.18,187.3675,"November 22, 22",0.0118,,,,,
2022-11-21,185.5,186.76,183.92,185.12,177.59,479534,479534,-0.38,-0.20485,185.325,"November 21, 22",-0.0020485,,,,,
2022-11-18,184.97,186.24,183.46,185.6,178.05,369300,369300,0.63,0.3406,185.0675,"November 18, 22",0.003406,,,,,
2022-11-17,180.79,183.23,179.5,183.2,175.75,293655,293655,2.41,1.33,181.68,"November 17, 22",0.0133,,,,,
2022-11-16,184.65,184.65,182.6,182.88,175.44,581500,581500,-1.77,-0.95857,183.695,"November 16, 22",-0.0095857,,,,,
2022-11-15,185.27,186.08,182.86,184.83,177.31,297700,297700,-0.44,-0.23749,184.76,"November 15, 22",-0.0023749,,,,,
2022-11-14,183.74,186.06,182.42,182.49,175.06,416811,416811,-1.25,-0.68031,183.6775,"November 14, 22",-0.0068031,,,,,
2022-11-11,186.71,188.87,184.1,184.35,176.85,531819,531819,-2.36,-1.26,186.0075,"November 11, 22",-0.0126,,,,,
2022-11-10,178.94,185.78,178.18,185.5,177.95,772900,772900,6.56,3.67,182.1,"November 10, 22",0.0367,,,,,
2022-11-09,174.56,175.65,171.75,172.09,165.09,430300,430300,-2.47,-1.41,173.5125,"November 09, 22",-0.0141,,,,,
2022-11-08,173.39,177.06,172.2,175.72,168.57,598911,598911,2.33,1.34,174.5925,"November 08, 22",0.0134,,,,,
2022-11-07,172.67,173.36,170.18,172.31,165.3,530000,530000,-0.36,-0.20849,172.13,"November 07, 22",-0.0020849,,,,,
2022-11-04,175.41,175.65,168.96,172.41,165.39,646600,646600,-3,-1.71,173.1075,"November 04, 22",-0.0171,,,,,
2022-11-03,169.53,173.4,166,172.83,165.8,934721,934721,3.3,1.95,170.44,"November 03, 22",0.0195,,,,,
2022-11-02,169.32,179.26,167.6,172.4,165.39,1351170,1351170,3.08,1.82,172.145,"November 02, 22",0.0182,,,,,
2022-11-01,174.06,174.7,170.5,172.58,165.56,1006919,1006919,-1.48,-0.85028,172.96,"November 01, 22",-0.0085028,,,,,
2022-10-31,171.77,174.15,171.19,172.81,165.78,839800,839800,1.04,0.60546,172.48,"October 31, 22",0.0060546,,,,,
2022-10-28,168.44,173.69,168.42,172.88,165.85,513347,513347,4.44,2.64,170.8575,"October 28, 22",0.0264,,,,,
2022-10-27,168.96,169.67,166.98,168.43,161.58,649119,649119,-0.53,-0.31368,168.51,"October 27, 22",-0.0031368,,,,,
2022-10-26,167.72,169.45,166.19,167.58,160.76,516200,516200,-0.14,-0.08347245,167.735,"October 26, 22",-0.0008347245,,,,,
2022-10-25,164.96,168.67,164.96,168.56,161.7,548803,548803,3.6,2.18,166.7875,"October 25, 22",0.0218,,,,,
2022-10-24,163.47,165.38,162.51,164.7,158,484007,484007,1.23,0.75243,164.015,"October 24, 22",0.0075243,,,,,
2022-10-21,158.66,163.22,157.5,162.43,155.82,555850,555850,3.77,2.38,160.4525,"October 21, 22",0.0238,,,,,
2022-10-20,160.57,161.72,157.35,158.42,151.97,648409,648409,-2.15,-1.34,159.515,"October 20, 22",-0.0134,,,,,
2022-10-19,160.18,161.71,158.54,159.47,152.98,358400,358400,-0.71,-0.44325,159.975,"October 19, 22",-0.0044325,,,,,
2022-10-18,162.72,163.88,160.12,161.18,154.62,815800,815800,-1.54,-0.94641,161.975,"October 18, 22",-0.0094641,,,,,
2022-10-17,157.28,159.67,157.28,159.26,152.78,777100,777100,1.98,1.26,158.3725,"October 17, 22",0.0126,,,,,
2022-10-14,159.57,160,153.8,154.08,147.81,687916,687916,-5.49,-3.44,156.8625,"October 14, 22",-0.0344,,,,,
2022-10-13,149.02,158.98,147.91,157.89,151.47,867644,867644,8.87,5.95,153.45,"October 13, 22",0.0595,,,,,
2022-10-12,153.53,154.09,152.44,152.59,146.38,871900,871900,-0.94,-0.61226,153.1625,"October 12, 22",-0.0061226,,,,,
2022-10-11,158.68,158.68,151.82,152.6,146.39,1046100,1046100,-6.08,-3.83,155.445,"October 11, 22",-0.0383,,,,,
2022-10-10,160.26,160.26,156.74,158.43,151.98,576546,576546,-1.83,-1.14,158.9225,"October 10, 22",-0.0114,,,,,
2022-10-07,162.79,162.79,158.95,159.62,153.13,750905,750905,-3.17,-1.95,161.0375,"October 07, 22",-0.0195,,,,,
2022-10-06,166.61,167.73,164.46,165,158.29,539400,539400,-1.61,-0.96633,165.95,"October 06, 22",-0.0096633,,,,,
2022-10-05,164.82,167.79,163.9,166.55,159.77,351742,351742,1.73,1.05,165.765,"October 05, 22",0.0105,,,,,
2022-10-04,162.91,166.41,162.86,166.34,159.57,600024,600024,3.43,2.11,164.63,"October 04, 22",0.0211,,,,,
2022-10-03,157.06,161.2,156.87,159.91,153.4,734919,734919,2.85,1.81,158.76,"October 03, 22",0.0181,,,,,
2022-09-30,159.13,160.35,155.89,156.08,149.73,717500,717500,-3.05,-1.92,157.8625,"September 30, 22",-0.0192,,,,,
2022-09-29,159.95,161.5,158.19,158.97,152.5,712806,712806,-0.98,-0.61269,159.6525,"September 29, 22",-0.0061269,,,,,
2022-09-28,158.12,162.39,157.29,161.46,154.89,901500,901500,3.34,2.11,159.815,"September 28, 22",0.0211,,,,,
2022-09-27,159.53,160.79,156.07,157.73,151.31,424000,424000,-1.8,-1.13,158.53,"September 27, 22",-0.0113,,,,,
2022-09-26,159.53,161.45,158.02,158.3,151.86,409600,409600,-1.23,-0.77101,159.325,"September 26, 22",-0.0077101,,,,,
2022-09-23,161.84,161.84,157.7,159.91,153.4,543037,543037,-1.93,-1.19,160.3225,"September 23, 22",-0.0119,,,,,
2022-09-22,165,165.09,161.25,162.64,156.02,606033,606033,-2.36,-1.43,163.495,"September 22, 22",-0.0143,,,,,
2022-09-21,168.96,170.6,165.4,165.4,158.67,523931,523931,-3.56,-2.11,167.59,"September 21, 22",-0.0211,,,,,
2022-09-20,169.93,170.12,166.87,168.25,161.4,474900,474900,-1.68,-0.98864,168.7925,"September 20, 22",-0.0098864,,,,,
2022-09-19,169.27,170.94,168.08,170.68,163.74,465041,465041,1.41,0.83299,169.7425,"September 19, 22",0.0083299,,,,,
2022-09-16,168.69,171.51,166.81,170.83,163.88,1267571,1267571,2.14,1.27,169.46,"September 16, 22",0.0127,,,,,
2022-09-15,171.88,172.73,169.13,169.68,162.78,468971,468971,-2.2,-1.28,170.855,"September 15, 22",-0.0128,,,,,
