date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,declarationDate,adjDividend,recordDate
2025-03-12,289.19,290.02,286.18,288.03,286.09,740424,740424,-1.16,-0.40112,288.355,"March 12, 25",-0.0040112,,,,,
2025-03-11,298.93,299.64,290.3,290.53,288.57,1320100,1320100,-8.4,-2.81,294.85,"March 11, 25",-0.0281,,,,,
2025-03-10,301.12,305.57,297.42,298,295.99,1645500,1645500,-3.12,-1.04,300.5275,"March 10, 25",-0.0104,,,,,
2025-03-07,295.36,301.16,294.15,300.48,298.45,754100,754100,5.12,1.73,297.7875,"March 07, 25",0.0173,,,,,
2025-03-06,295.21,297.69,293.99,295.36,293.37,726800,726800,0.15,0.05081129,295.5625,"March 06, 25",0.0005081129,,,,,
2025-03-05,296.2,299.65,294.73,296.89,294.89,699600,699600,0.69,0.23295,296.8675,"March 05, 25",0.0023295,,,,,
2025-03-04,301.88,306.1,299.29,299.54,297.52,955233,955233,-2.34,-0.77514,301.7025,"March 04, 25",-0.0077514,,,,,
2025-03-03,295.63,302.25,293.13,301.33,299.3,990300,990300,5.7,1.93,298.085,"March 03, 25",0.0193,,,,,
2025-02-28,291.78,297.57,291.28,296.91,294.91,1029600,1029600,5.13,1.76,294.385,"February 28, 25",0.0176,,,,,
2025-02-27,290.19,292.11,287.73,290.11,288.15,918137,918137,-0.08,-0.02756815,290.035,"February 27, 25",-0.0002756815,,,,,
2025-02-26,263.97,295.78,262,288.03,286.09,1574634,1574634,24.06,9.11,277.445,"February 26, 25",0.0911,,,,,
2025-02-25,297.01,300.5,295.58,299.72,297.7,1137100,1137100,2.71,0.91243,298.2025,"February 25, 25",0.0091243,,,,,
2025-02-24,295.14,298.71,295.14,297.01,295.01,720001,720001,1.87,0.6336,296.5,"February 24, 25",0.006336,,,,,
2025-02-21,292.7,296.39,291.83,295.11,293.12,1165507,1165507,2.41,0.82337,294.0075,"February 21, 25",0.0082337,,,,,
2025-02-20,294.2,294.26,291.06,292.7,290.73,878500,878500,-1.5,-0.50986,293.055,"February 20, 25",-0.0050986,,,,,
2025-02-19,293.51,296.92,292.37,295.86,293.87,692700,692700,2.35,0.80065,294.665,"February 19, 25",0.0080065,,,,,
2025-02-18,292.58,295.58,290.9,293.3,291.32,538400,538400,0.72,0.24609,293.09,"February 18, 25",0.0024609,,,,,
2025-02-14,295.5,296.94,293.33,293.48,291.5,535500,535500,-2.02,-0.68359,294.8125,"February 14, 25",-0.0068359,,,,,
2025-02-13,293.11,296.58,292.35,295.5,293.51,461900,461900,2.39,0.81539,294.385,"February 13, 25",0.0081539,,,,,
2025-02-12,291.33,293.95,289.07,293.06,291.08,470400,470400,1.73,0.59383,291.8525,"February 12, 25",0.0059383,,,,,
2025-02-11,292.18,294.4,291.65,294.3,292.32,342700,342700,2.12,0.72558,293.1325,"February 11, 25",0.0072558,,,,,
2025-02-10,294.42,295.23,290.11,294,292.02,517000,517000,-0.42,-0.14265,293.44,"February 10, 25",-0.0014265,,,,,
2025-02-07,294.95,296.23,293.57,293.73,291.75,632200,632200,-1.22,-0.41363,294.62,"February 07, 25",-0.0041363,,,,,
2025-02-06,291.98,294.99,290.17,294.95,292.96,581571,581571,2.97,1.02,293.0225,"February 06, 25",0.0102,,,,,
2025-02-05,290.69,292.57,288.52,291.64,289.67,495269,495269,0.95,0.32681,290.855,"February 05, 25",0.0032681,,,,,
2025-02-04,290.94,293.53,288.68,289.2,287.25,704056,704056,-1.74,-0.59806,290.5875,"February 04, 25",-0.0059806,,,,,
2025-02-03,287.49,292.67,284.19,290.94,288.98,763789,763789,3.45,1.2,288.8225,"February 03, 25",0.012,,,,,
2025-01-31,287.64,289.86,286.5,287.44,285.5,651400,651400,-0.2,-0.06953136,287.86,"January 31, 25",-0.0006953136,,,,,
2025-01-30,284.08,288.4,284.08,288.08,286.14,652343,652343,4,1.41,286.16,"January 30, 25",0.0141,,,,,
2025-01-29,283.16,284.67,281.33,282.59,280.69,600663,600663,-0.57,-0.2013,282.9375,"January 29, 25",-0.002013,,,,,
2025-01-28,284.57,285.73,276.61,281.85,279.95,633300,633300,-2.72,-0.95583,282.19,"January 28, 25",-0.0095583,,,,,
2025-01-27,278.93,286.45,278.67,285.46,283.54,753800,753800,6.53,2.34,282.3775,"January 27, 25",0.0234,,,,,
2025-01-24,277.43,279.97,276.52,278.93,277.05,404500,404500,1.5,0.54068,278.2125,"January 24, 25",0.0054068,,,,,
2025-01-23,279.35,279.87,274.82,277.98,276.11,498525,498525,-1.37,-0.49042,278.005,"January 23, 25",-0.0049042,,,,,
2025-01-22,281.05,282.13,279.15,279.35,277.47,547947,547947,-1.7,-0.60487,280.42,"January 22, 25",-0.0060487,,,,,
2025-01-21,278.8,280.76,278.36,280.06,278.17,684300,684300,1.26,0.45194,279.495,"January 21, 25",0.0045194,,,,,
2025-01-17,282.06,282.06,277.77,278.55,276.67,670741,670741,-3.51,-1.24,280.11,"January 17, 25",-0.0124,,,,,
2025-01-16,273.99,279.15,273.38,278.47,276.59,666943,666943,4.48,1.64,276.2475,"January 16, 25",0.0164,,,,,
2025-01-15,275.5,276.5,272.39,273.81,271.96,855749,855749,-1.69,-0.61343,274.55,"January 15, 25",-0.0061343,,,,,
2025-01-14,275.12,276.3,271.6,273.49,271.65,623500,623500,-1.63,-0.59247,274.1275,"January 14, 25",-0.0059247,,,,,
2025-01-13,267.4,275.71,266.19,275.47,273.61,876012,876012,8.07,3.02,271.1925,"January 13, 25",0.0302,,,,,
2025-01-10,278.56,280.33,268.41,268.63,266.82,1139611,1139611,-9.93,-3.56,273.9825,"January 10, 25",-0.0356,,,,,
2025-01-08,274.71,280.62,273.32,280.42,278.53,1101200,1101200,5.71,2.08,277.2675,"January 08, 25",0.0208,,,,,
2025-01-07,272.81,274,271.25,273.52,271.68,713745,713745,0.71,0.26025,272.895,"January 07, 25",0.0026025,,,,,
2025-01-06,274.01,275.49,272.14,273,271.16,860715,860715,-1.01,-0.3686,273.66,"January 06, 25",-0.003686,,,,,
2025-01-03,273.5,277.77,272.86,276.28,274.42,791100,791100,2.78,1.02,275.1025,"January 03, 25",0.0102,,,,,
2025-01-02,275.98,277.83,273.39,273.39,271.55,1013570,1013570,-2.59,-0.93847,275.1475,"January 02, 25",-0.0093847,,,,,
2024-12-31,276.45,277.79,273.62,275.43,273.57,576009,576009,-1.02,-0.36896,275.8225,"December 31, 24",-0.0036896,,,,,
2024-12-30,276.8,278.41,273.3,275.74,273.88,700210,700210,-1.06,-0.38295,276.0625,"December 30, 24",-0.0038295,,,,,
2024-12-27,276.54,278.8,275.22,277.3,275.43,480139,480139,0.76,0.27482,276.965,"December 27, 24",0.0027482,,,,,
2024-12-26,277.26,279.46,276.08,278.38,276.5,319700,319700,1.12,0.40395,277.795,"December 26, 24",0.0040395,,,,,
2024-12-24,276.18,279.02,275.05,278.55,276.67,249801,249801,2.37,0.85814,277.2,"December 24, 24",0.0085814,,,,,
2024-12-23,277,277.19,274.17,276.71,274.84,501179,501179,-0.29,-0.10469,276.2675,"December 23, 24",-0.0010469,,,,,
2024-12-20,274.35,279.61,273.24,276.86,274.99,1713918,1713918,2.51,0.91489,276.015,"December 20, 24",0.0091489,,,,,
2024-12-19,273.85,277.75,273.85,275.58,273.72,908648,908648,1.73,0.63173,275.2575,"December 19, 24",0.0063173,,,,,
2024-12-18,279.96,280.39,275.49,275.56,273.7,805382,805382,-4.4,-1.57,277.85,"December 18, 24",-0.0157,,,,,
2024-12-17,281.36,282.52,278.8,280.22,278.33,1343804,1343804,-1.14,-0.40517,280.725,"December 17, 24",-0.0040517,,,,,
2024-12-16,283.75,284.7,280.94,281.36,279.46,808648,808648,-2.39,-0.84229,282.6875,"December 16, 24",-0.0084229,,,,,
2024-12-13,283.41,284.22,281.81,283.35,281.44,530300,530300,-0.06,-0.02117074,283.1975,"December 13, 24",-0.0002117074,0.39,2024-12-31,2024-10-23,0.39,2024-12-13
2024-12-12,285.02,287.6,283.89,285.3,282.99,423524,423524,0.28,0.09823872,285.4525,"December 12, 24",0.0009823872,,,,,
2024-12-11,288.6,289.59,284.01,285.02,282.71,557685,557685,-3.58,-1.24,286.805,"December 11, 24",-0.0124,,,,,
2024-12-10,285.26,287.99,282.28,286.68,284.36,700016,700016,1.42,0.49779,285.5525,"December 10, 24",0.0049779,,,,,
2024-12-09,284.91,286.25,281.38,284.91,282.6,878000,878000,0,0,284.3625,"December 09, 24",0,,,,,
2024-12-06,289.09,290.92,285.62,287.06,284.73,930512,930512,-2.03,-0.7022,288.1725,"December 06, 24",-0.007022,,,,,
2024-12-05,291.25,291.62,286.59,288.9,286.56,700300,700300,-2.35,-0.80687,289.59,"December 05, 24",-0.0080687,,,,,
2024-12-04,289.09,293.02,288.17,291.69,289.33,628712,628712,2.6,0.89937,290.4925,"December 04, 24",0.0089937,,,,,
2024-12-03,292.34,292.38,285.08,289.05,286.71,953800,953800,-3.29,-1.13,289.7125,"December 03, 24",-0.0113,,,,,
2024-12-02,295.17,295.4,290.46,292.7,290.33,468043,468043,-2.47,-0.83681,293.4325,"December 02, 24",-0.0083681,,,,,
2024-11-29,293.44,296.17,292.83,294.21,291.83,363200,363200,0.77,0.2624,294.1625,"November 29, 24",0.002624,,,,,
2024-11-27,295.58,296.58,293.33,294.56,292.17,482544,482544,-1.02,-0.34508,295.0125,"November 27, 24",-0.0034508,,,,,
2024-11-26,292.57,296.1,291.52,294.75,292.36,531548,531548,2.18,0.74512,293.735,"November 26, 24",0.0074512,,,,,
2024-11-25,292.12,293.19,289.92,291.49,289.13,709300,709300,-0.63,-0.21566,291.68,"November 25, 24",-0.0021566,,,,,
2024-11-22,287.7,291.39,286.89,290.73,288.38,649777,649777,3.03,1.05,289.1775,"November 22, 24",0.0105,,,,,
2024-11-21,285.93,287.78,283.3,287.56,285.23,518119,518119,1.63,0.57007,286.1425,"November 21, 24",0.0057007,,,,,
2024-11-20,281.64,284.85,279.24,284.2,281.9,507722,507722,2.56,0.90896,282.4825,"November 20, 24",0.0090896,,,,,
2024-11-19,280.36,283.51,279.24,281.64,279.36,1028533,1028533,1.28,0.45656,281.1875,"November 19, 24",0.0045656,,,,,
2024-11-18,280.71,282.48,279.63,280.36,278.09,800000,800000,-0.35,-0.12468,280.795,"November 18, 24",-0.0012468,,,,,
2024-11-15,286.49,286.49,280.14,280.8,278.53,522708,522708,-5.69,-1.99,283.48,"November 15, 24",-0.0199,,,,,
2024-11-14,289.46,290.41,285.36,286.13,283.81,439200,439200,-3.33,-1.15,287.84,"November 14, 24",-0.0115,,,,,
2024-11-13,288.1,291.42,286.67,290.04,287.69,514026,514026,1.94,0.67338,289.0575,"November 13, 24",0.0067338,,,,,
2024-11-12,286.42,289.4,284.82,287.92,285.59,925713,925713,1.5,0.52371,287.14,"November 12, 24",0.0052371,,,,,
2024-11-11,285.3,288.39,284.79,285.01,282.7,692900,692900,-0.29,-0.10165,285.8725,"November 11, 24",-0.0010165,,,,,
2024-11-08,282.33,287.21,281.41,284.98,282.67,557000,557000,2.65,0.93862,283.9825,"November 08, 24",0.0093862,,,,,
2024-11-07,278.88,281.3,276.96,280.34,278.07,410568,410568,1.46,0.52352,279.37,"November 07, 24",0.0052352,,,,,
2024-11-06,283.56,283.56,276.44,279.13,276.87,841500,841500,-4.43,-1.56,280.6725,"November 06, 24",-0.0156,,,,,
2024-11-05,277.26,281.19,276.25,279.68,277.41,384579,384579,2.42,0.87283,278.595,"November 05, 24",0.0087283,,,,,
2024-11-04,275.89,278.46,273.28,277.22,274.97,475118,475118,1.33,0.48208,276.2125,"November 04, 24",0.0048208,,,,,
2024-11-01,273.39,276.09,271.02,275.48,273.25,1047100,1047100,2.09,0.76448,273.995,"November 01, 24",0.0076448,,,,,
2024-10-31,275.63,278.53,273.43,274.72,272.49,1204800,1204800,-0.91,-0.33015,275.5775,"October 31, 24",-0.0033015,,,,,
2024-10-30,280,280,269.96,275.63,273.4,993911,993911,-4.37,-1.56,276.3975,"October 30, 24",-0.0156,,,,,
2024-10-29,262.64,265.72,261.13,263.65,261.51,909634,909634,1.01,0.38456,263.285,"October 29, 24",0.0038456,,,,,
2024-10-28,266.25,268.12,261.7,262.86,260.73,645732,645732,-3.39,-1.27,264.7325,"October 28, 24",-0.0127,,,,,
2024-10-25,266.92,268.79,264.36,264.65,262.51,532425,532425,-2.27,-0.85044,266.18,"October 25, 24",-0.0085044,,,,,
2024-10-24,266.59,268.02,264.77,264.97,262.82,321400,321400,-1.62,-0.60767,266.0875,"October 24, 24",-0.0060767,,,,,
2024-10-23,265.74,267.57,265.74,266.59,264.43,487884,487884,0.85,0.31986,266.41,"October 23, 24",0.0031986,,,,,
2024-10-22,266.77,268.26,265.16,267.59,265.42,378841,378841,0.82,0.30738,266.945,"October 22, 24",0.0030738,,,,,
2024-10-21,267.6,269.86,266.71,268.09,265.92,432748,432748,0.49,0.18311,268.065,"October 21, 24",0.0018311,,,,,
2024-10-18,267.29,268.99,266.36,267.62,265.45,439244,439244,0.33,0.12346,267.565,"October 18, 24",0.0012346,,,,,
2024-10-17,270.79,271.85,266.6,267.27,265.11,486548,486548,-3.52,-1.3,269.1275,"October 17, 24",-0.013,,,,,
2024-10-16,269.57,271.33,268.14,270.6,268.41,597622,597622,1.03,0.38209,269.91,"October 16, 24",0.0038209,,,,,
2024-10-15,271.33,273.41,268.91,269.57,267.39,500700,500700,-1.76,-0.64866,270.805,"October 15, 24",-0.0064866,,,,,
2024-10-14,268.28,269.64,267.02,269.23,267.05,601800,601800,0.95,0.35411,268.5425,"October 14, 24",0.0035411,,,,,
2024-10-11,270.08,270.08,266.97,268.23,266.06,484825,484825,-1.85,-0.68498,268.84,"October 11, 24",-0.0068498,,,,,
2024-10-10,275.91,275.96,266.44,268.28,266.11,666440,666440,-7.63,-2.77,271.6475,"October 10, 24",-0.0277,,,,,
2024-10-09,272.22,277.27,271.53,277.06,274.82,609644,609644,4.84,1.78,274.52,"October 09, 24",0.0178,,,,,
2024-10-08,267.27,272.62,267.27,272.22,270.02,563016,563016,4.95,1.85,269.845,"October 08, 24",0.0185,,,,,
2024-10-07,265.58,267.73,264.48,265.94,263.79,567139,567139,0.36,0.13555,265.9325,"October 07, 24",0.0013555,,,,,
2024-10-04,270.02,270.47,263.97,265.67,263.52,761911,761911,-4.35,-1.61,267.5325,"October 04, 24",-0.0161,,,,,
2024-10-03,267.02,271.6,265.83,270.67,268.48,1363585,1363585,3.65,1.37,268.78,"October 03, 24",0.0137,,,,,
2024-10-02,266.63,268.19,264.88,267.96,265.79,557513,557513,1.33,0.49882,266.915,"October 02, 24",0.0049882,,,,,
2024-10-01,269.29,270.08,267.36,268.62,266.44,898300,898300,-0.67,-0.2488,268.8375,"October 01, 24",-0.002488,,,,,
2024-09-30,264.25,268.45,262.82,267.96,265.79,794823,794823,3.71,1.4,265.87,"September 30, 24",0.014,,,,,
2024-09-27,266.06,266.49,264.09,264.25,262.11,752000,752000,-1.81,-0.6803,265.2225,"September 27, 24",-0.006803,,,,,
2024-09-26,265,266.24,263.62,264.99,262.84,484851,484851,-0.01,-0.00377358,264.9625,"September 26, 24",-3.77358e-05,,,,,
2024-09-25,264.99,266.17,264.68,265.16,263.01,498000,498000,0.17,0.06415336,265.25,"September 25, 24",0.0006415336,,,,,
2024-09-24,264.74,265.27,261.75,264.79,262.65,619037,619037,0.05,0.01888645,264.1375,"September 24, 24",0.0001888645,,,,,
2024-09-23,265.9,266.57,263.83,265.27,263.12,506700,506700,-0.63,-0.23693,265.3925,"September 23, 24",-0.0023693,,,,,
2024-09-20,265.09,265.98,263.42,264.85,262.7,1639900,1639900,-0.24,-0.09053529,264.835,"September 20, 24",-0.0009053529,,,,,
2024-09-19,267.65,267.65,265.04,265.96,263.81,692607,692607,-1.69,-0.63142,266.575,"September 19, 24",-0.0063142,,,,,
2024-09-18,266.36,266.5,263.49,264.76,262.62,807237,807237,-1.6,-0.60069,265.2775,"September 18, 24",-0.0060069,,,,,
2024-09-17,269.18,269.21,266.31,267.02,264.86,564100,564100,-2.16,-0.80244,267.93,"September 17, 24",-0.0080244,,,,,
2024-09-16,270.87,272.52,268.54,269.4,267.22,873500,873500,-1.47,-0.5427,270.3325,"September 16, 24",-0.005427,,,,,
2024-09-13,269.37,270.65,266.31,268.79,266.61,1023300,1023300,-0.58,-0.21532,268.78,"September 13, 24",-0.0021532,0.39,2024-09-30,2024-07-24,0.39,2024-09-15
2024-09-12,271.63,271.71,267.25,269.37,266.8,793541,793541,-2.26,-0.83201,269.99,"September 12, 24",-0.0083201,,,,,
2024-09-11,271.69,271.93,264.82,271.63,269.04,925013,925013,-0.06,-0.02208399,270.0175,"September 11, 24",-0.0002208399,,,,,
2024-09-10,274.03,275.61,271.71,273.6,270.99,666600,666600,-0.43,-0.15692,273.7375,"September 10, 24",-0.0015692,,,,,
2024-09-09,272.86,274.55,271.31,273.25,270.64,791410,791410,0.39,0.14293,272.9925,"September 09, 24",0.0014293,,,,,
2024-09-06,274.1,274.57,270.26,271.66,269.07,834256,834256,-2.44,-0.89019,272.6475,"September 06, 24",-0.0089019,,,,,
2024-09-05,273.62,273.74,270.24,273.5,270.89,615371,615371,-0.12,-0.04385644,272.775,"September 05, 24",-0.0004385644,,,,,
2024-09-04,273.67,274.86,271.03,274.09,271.48,648161,648161,0.42,0.15347,273.4125,"September 04, 24",0.0015347,,,,,
2024-09-03,272.84,276.22,272.15,274.36,271.74,503649,503649,1.52,0.5571,273.8925,"September 03, 24",0.005571,,,,,
2024-08-30,272.84,274.99,270.63,272.82,270.22,659000,659000,-0.02,-0.0073303,272.82,"August 30, 24",-7.3303e-05,,,,,
2024-08-29,271.7,272.92,268.9,271.71,269.12,342917,342917,0.01,0.00368053,271.3075,"August 29, 24",3.68053e-05,,,,,
2024-08-28,270.28,273.29,267.12,271.47,268.88,470900,470900,1.19,0.44028,270.54,"August 28, 24",0.0044028,,,,,
2024-08-27,267.98,271.2,267.98,268.92,266.35,561900,561900,0.94,0.35077,269.02,"August 27, 24",0.0035077,,,,,
2024-08-26,268.84,271.16,267.54,267.98,265.42,533865,533865,-0.86,-0.31989,268.88,"August 26, 24",-0.0031989,,,,,
2024-08-23,271.44,272.71,267.62,268.15,265.59,435503,435503,-3.29,-1.21,269.98,"August 23, 24",-0.0121,,,,,
2024-08-22,268.02,270.74,268.02,269.93,267.35,553242,553242,1.91,0.71263,269.1775,"August 22, 24",0.0071263,,,,,
2024-08-21,269.54,270.7,267.94,269.38,266.81,409342,409342,-0.16,-0.05936039,269.39,"August 21, 24",-0.0005936039,,,,,
2024-08-20,268,269.2,267.61,268.69,266.13,589600,589600,0.69,0.25746,268.375,"August 20, 24",0.0025746,,,,,
2024-08-19,266.74,269.75,266.65,269.18,266.61,552621,552621,2.44,0.91475,268.08,"August 19, 24",0.0091475,,,,,
2024-08-16,266.18,267.91,265.33,266.63,264.09,1301807,1301807,0.45,0.16906,266.5125,"August 16, 24",0.0016906,,,,,
2024-08-15,268.59,269.96,265.69,266.14,263.6,490400,490400,-2.45,-0.91217,267.595,"August 15, 24",-0.0091217,,,,,
2024-08-14,265.28,268.98,265.06,268.59,266.03,519795,519795,3.31,1.25,266.9775,"August 14, 24",0.0125,,,,,
2024-08-13,264.13,267.27,263.68,265.64,263.11,545473,545473,1.51,0.57169,265.18,"August 13, 24",0.0057169,,,,,
2024-08-12,262.53,264.96,260.17,262.36,259.86,455000,455000,-0.17,-0.0647545,262.505,"August 12, 24",-0.000647545,,,,,
2024-08-09,263.96,264.4,262.45,264.12,261.6,370700,370700,0.16,0.06061524,263.7325,"August 09, 24",0.0006061524,,,,,
2024-08-08,261,265.27,260.72,264.6,262.08,672346,672346,3.6,1.38,262.8975,"August 08, 24",0.0138,,,,,
2024-08-07,260.93,265.39,260.17,260.31,257.83,782027,782027,-0.62,-0.23761,261.7,"August 07, 24",-0.0023761,,,,,
2024-08-06,260.62,265.34,260.45,260.94,258.45,773896,773896,0.32,0.12278,261.8375,"August 06, 24",0.0012278,,,,,
2024-08-05,272.71,272.71,259.22,262.28,259.78,1354700,1354700,-10.43,-3.82,266.73,"August 05, 24",-0.0382,,,,,
2024-08-02,262.6,266.84,262.11,266.66,264.12,1233000,1233000,4.06,1.55,264.5525,"August 02, 24",0.0155,,,,,
2024-08-01,261.37,262.75,257.59,261.37,258.88,1107323,1107323,0,0,260.77,"August 01, 24",0,,,,,
2024-07-31,275,276.9,260.12,261.75,259.25,1410300,1410300,-13.25,-4.82,268.4425,"July 31, 24",-0.0482,,,,,
2024-07-30,285,287.13,283.65,285.99,283.26,872108,872108,0.99,0.34737,285.4425,"July 30, 24",0.0034737,,,,,
2024-07-29,280.36,284.75,279.65,283.78,281.07,822800,822800,3.42,1.22,282.135,"July 29, 24",0.0122,,,,,
2024-07-26,275.9,280.61,271.7,279.97,277.3,869900,869900,4.07,1.48,277.045,"July 26, 24",0.0148,,,,,
2024-07-25,278.42,281.79,275.85,275.9,273.27,681432,681432,-2.52,-0.90511,277.99,"July 25, 24",-0.0090511,,,,,
2024-07-24,278.97,278.97,276.25,276.55,273.91,618400,618400,-2.42,-0.86748,277.685,"July 24, 24",-0.0086748,,,,,
2024-07-23,278.61,279.69,277.5,278.12,275.47,397800,397800,-0.49,-0.17587,278.48,"July 23, 24",-0.0017587,,,,,
2024-07-22,278.47,280.48,277.33,278.61,275.95,467100,467100,0.14,0.05027472,278.7225,"July 22, 24",0.0005027472,,,,,
2024-07-19,281.89,281.89,275.51,276.83,274.19,1382939,1382939,-5.06,-1.8,279.03,"July 19, 24",-0.018,,,,,
2024-07-18,279.79,282.21,275.99,280.92,278.24,659000,659000,1.13,0.40387,279.7275,"July 18, 24",0.0040387,,,,,
2024-07-17,281.48,282.08,278.71,279.16,276.5,859276,859276,-2.32,-0.82421,280.3575,"July 17, 24",-0.0082421,,,,,
2024-07-16,277.3,281.58,277.24,281.14,278.46,692804,692804,3.84,1.38,279.315,"July 16, 24",0.0138,,,,,
2024-07-15,277.38,280.22,276.66,277.5,274.85,939314,939314,0.12,0.04326195,277.94,"July 15, 24",0.0004326195,,,,,
2024-07-12,276.95,279.75,276.48,277.38,274.73,531200,531200,0.43,0.15526,277.64,"July 12, 24",0.0015526,,,,,
2024-07-11,278.93,279.59,274.46,275.09,272.47,826500,826500,-3.84,-1.38,277.0175,"July 11, 24",-0.0138,,,,,
2024-07-10,275.38,277.71,273.19,277.52,274.87,836900,836900,2.14,0.77711,275.95,"July 10, 24",0.0077711,,,,,
2024-07-09,273.54,275.94,273.5,275.38,272.75,487541,487541,1.84,0.67266,274.59,"July 09, 24",0.0067266,,,,,
2024-07-08,273.9,275.92,273.13,273.2,270.59,572011,572011,-0.7,-0.25557,274.0375,"July 08, 24",-0.0025557,,,,,
2024-07-05,272.64,275.08,272.33,274.45,271.83,592336,592336,1.81,0.66388,273.625,"July 05, 24",0.0066388,,,,,
2024-07-03,272.22,273.77,270.49,273.28,270.67,340201,340201,1.06,0.38939,272.44,"July 03, 24",0.0038939,,,,,
2024-07-02,269.15,272.65,268.7,272.36,269.76,835819,835819,3.21,1.19,270.715,"July 02, 24",0.0119,,,,,
2024-07-01,269.55,270.89,266.41,268.11,265.55,810381,810381,-1.44,-0.53422,268.74,"July 01, 24",-0.0053422,,,,,
2024-06-28,270.85,272.04,268.72,269.55,266.98,1101800,1101800,-1.3,-0.47997,270.29,"June 28, 24",-0.0047997,,,,,
2024-06-27,270.78,271.48,269.23,270.85,268.27,646500,646500,0.07,0.02585124,270.585,"June 27, 24",0.0002585124,,,,,
2024-06-26,269.91,270.4,266.97,269.86,267.29,565700,565700,-0.05,-0.01852469,269.285,"June 26, 24",-0.0001852469,,,,,
2024-06-25,271.31,273.7,270.57,272.27,269.67,794076,794076,0.96,0.35384,271.9625,"June 25, 24",0.0035384,,,,,
2024-06-24,271.6,273.37,270.32,271.77,269.18,726300,726300,0.17,0.06259205,271.765,"June 24, 24",0.0006259205,,,,,
2024-06-21,269.55,270.71,267.38,270.32,267.74,1550276,1550276,0.77,0.28566,269.49,"June 21, 24",0.0028566,,,,,
2024-06-20,268.98,269.14,266.62,268.09,265.53,648800,648800,-0.89,-0.33088,268.2075,"June 20, 24",-0.0033088,,,,,
2024-06-18,267.69,270.38,265.33,268.8,266.24,655742,655742,1.11,0.41466,268.05,"June 18, 24",0.0041466,,,,,
2024-06-17,262.31,268.12,261.02,267.69,265.14,487100,487100,5.38,2.05,264.785,"June 17, 24",0.0205,,,,,
2024-06-14,261.72,264.51,260.31,264.37,261.85,472047,472047,2.65,1.01,262.7275,"June 14, 24",0.0101,0.39,2024-06-28,2024-04-24,0.39,2024-06-15
2024-06-13,261.9,263.18,260.69,262.24,259.35,496002,496002,0.34,0.12982,262.0025,"June 13, 24",0.0012982,,,,,
2024-06-12,264.86,265.15,259.76,263.56,260.66,589438,589438,-1.3,-0.49083,263.3325,"June 12, 24",-0.0049083,,,,,
2024-06-11,262.74,264.76,261.27,264.67,261.75,397300,397300,1.93,0.73457,263.36,"June 11, 24",0.0073457,,,,,
2024-06-10,263.22,264.94,261.04,263.48,260.58,667715,667715,0.26,0.09877669,263.17,"June 10, 24",0.0009877669,,,,,
2024-06-07,260.63,264.14,259.12,264,261.09,898300,898300,3.37,1.29,261.9725,"June 07, 24",0.0129,,,,,
2024-06-06,261.28,261.77,258.95,260,257.13,530205,530205,-1.28,-0.4899,260.5,"June 06, 24",-0.004899,,,,,
2024-06-05,259.08,261.44,258.05,261.28,258.4,674700,674700,2.2,0.84916,259.9625,"June 05, 24",0.0084916,,,,,
2024-06-04,255,258.47,254.46,258.25,255.4,885400,885400,3.25,1.27,256.545,"June 04, 24",0.0127,,,,,
2024-06-03,252.54,254.52,251.59,253.75,250.95,639808,639808,1.21,0.47913,253.1,"June 03, 24",0.0047913,,,,,
2024-05-31,249.37,253.15,246.53,252.78,249.99,2984800,2984800,3.41,1.37,250.4575,"May 31, 24",0.0137,,,,,
2024-05-30,246.6,249.63,245.01,249.37,246.62,888300,888300,2.77,1.12,247.6525,"May 30, 24",0.0112,,,,,
2024-05-29,248.26,248.84,246.3,246.92,244.2,636328,636328,-1.34,-0.53976,247.58,"May 29, 24",-0.0053976,,,,,
2024-05-28,249.74,251.36,248.53,248.87,246.13,770400,770400,-0.87,-0.34836,249.625,"May 28, 24",-0.0034836,,,,,
2024-05-24,250.02,252.19,247.55,251.58,248.81,689800,689800,1.56,0.62395,250.335,"May 24, 24",0.0062395,,,,,
2024-05-23,254.14,254.14,248.58,249.25,246.5,894600,894600,-4.89,-1.92,251.5275,"May 23, 24",-0.0192,,,,,
2024-05-22,251.4,254.08,250.51,253.64,250.84,707018,707018,2.24,0.89101,252.4075,"May 22, 24",0.0089101,,,,,
2024-05-21,253.21,253.21,249.15,251.5,248.73,607300,607300,-1.71,-0.67533,251.7675,"May 21, 24",-0.0067533,,,,,
2024-05-20,251.05,253.17,249.88,252.41,249.63,580300,580300,1.36,0.54172,251.6275,"May 20, 24",0.0054172,,,,,
2024-05-17,251,251.72,249.7,251.62,248.85,778912,778912,0.62,0.24701,251.01,"May 17, 24",0.0024701,,,,,
2024-05-16,248.19,251.87,248.02,251.48,248.71,605705,605705,3.29,1.33,249.89,"May 16, 24",0.0133,,,,,
2024-05-15,248.29,249.83,247.39,247.84,245.11,477909,477909,-0.45,-0.18124,248.3375,"May 15, 24",-0.0018124,,,,,
2024-05-14,247.75,247.95,245.43,246.93,244.21,499600,499600,-0.82,-0.33098,247.015,"May 14, 24",-0.0033098,,,,,
2024-05-13,248.88,248.88,245.86,246.34,243.63,399217,399217,-2.54,-1.02,247.49,"May 13, 24",-0.0102,,,,,
