date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,declarationDate,recordDate,adjDividend
2025-02-18,7340,7347.81,7192.17,7263.4,7263.4,40762,40762,-76.6,-1.04,7285.845,"February 18, 25",-0.0104,,,,,
2025-02-14,7385,7450,7336.55,7365.72,7365.72,21327,21327,-19.28,-0.26107,7384.3175,"February 14, 25",-0.0026107,,,,,
2025-02-13,7330,7361.82,7297.31,7341.48,7341.48,25721,25721,11.48,0.15662,7332.6525,"February 13, 25",0.0015662,,,,,
2025-02-12,7381.25,7439.85,7278.61,7300.37,7300.37,19900,19900,-80.88,-1.1,7350.02,"February 12, 25",-0.011,,,,,
2025-02-11,7472.15,7585.38,7455.34,7494.36,7494.36,19200,19200,22.21,0.29724,7501.8075,"February 11, 25",0.0029724,,,,,
2025-02-10,7620,7640.89,7475.2,7518,7518,29300,29300,-102,-1.34,7563.5225,"February 10, 25",-0.0134,,,,,
2025-02-07,7730,7773.91,7515.35,7558.05,7558.05,29700,29700,-171.95,-2.22,7644.3275,"February 07, 25",-0.0222,,,,,
2025-02-06,7798,7855.18,7729.33,7739.75,7739.75,26300,26300,-58.25,-0.74699,7780.565,"February 06, 25",-0.0074699,,,,,
2025-02-05,7830,7891.59,7768.47,7790,7790,22224,22224,-40,-0.51086,7820.015,"February 05, 25",-0.0051086,,,,,
2025-02-04,7710,7804.72,7666,7788.55,7788.55,22900,22900,78.55,1.02,7742.3175,"February 04, 25",0.0102,,,,,
2025-02-03,7915.02,7915.02,7712.52,7737.5,7737.5,25028,25028,-177.52,-2.24,7820.015,"February 03, 25",-0.0224,,,,,
2025-01-31,8126.08,8179.95,7992.75,8016.18,8016.18,24513,24513,-109.9,-1.35,8078.74,"January 31, 25",-0.0135,,,,,
2025-01-30,7998,8205.77,7998,8140.57,8140.57,22100,22100,142.57,1.78,8085.585,"January 30, 25",0.0178,,,,,
2025-01-29,8064.09,8065.02,7961.08,7965.01,7965.01,20828,20828,-99.08,-1.23,8013.8,"January 29, 25",-0.0123,,,,,
2025-01-28,8474.24,8474.24,8030.31,8064.09,8064.09,30007,30007,-410.15,-4.84,8260.72,"January 28, 25",-0.0484,,,,,
2025-01-27,8265,8480.36,8265,8382.63,8382.63,37700,37700,117.63,1.42,8348.2475,"January 27, 25",0.0142,,,,,
2025-01-24,8350,8400,8200.56,8200.56,8200.56,25300,25300,-149.44,-1.79,8287.78,"January 24, 25",-0.0179,,,,,
2025-01-23,8334.17,8411.61,8276.9,8345.35,8345.35,16141,16141,11.18,0.13415,8342.0075,"January 23, 25",0.0013415,,,,,
2025-01-22,8296.6,8392.65,8286,8381.5,8381.5,21900,21900,84.9,1.02,8339.1875,"January 22, 25",0.0102,,,,,
2025-01-21,8459.48,8602.13,8304.77,8347.05,8347.05,28429,28429,-112.43,-1.33,8428.3575,"January 21, 25",-0.0133,,,,,
2025-01-17,8500,8500.05,8340.8,8362.86,8362.86,56741,56741,-137.14,-1.61,8425.9275,"January 17, 25",-0.0161,,,,,
2025-01-16,8226.46,8372.64,8164.63,8355.81,8355.81,31700,31700,129.35,1.57,8279.885,"January 16, 25",0.0157,,,,,
2025-01-15,8341.15,8388,8225,8259.08,8259.08,22000,22000,-82.07,-0.98392,8303.3075,"January 15, 25",-0.0098392,,,,,
2025-01-14,8083.6,8174.11,8063.5,8143.64,8143.64,23919,23919,60.04,0.74274,8116.2125,"January 14, 25",0.0074274,,,,,
2025-01-13,7814,7992.97,7814,7962,7962,27212,27212,148,1.89,7895.7425,"January 13, 25",0.0189,,,,,
2025-01-10,7918.69,7918.69,7802.43,7845.22,7845.22,25827,25827,-73.47,-0.9278,7871.2575,"January 10, 25",-0.009278,,,,,
2025-01-08,7902,8060.5,7833,8005.95,8005.95,29320,29320,103.95,1.32,7950.3625,"January 08, 25",0.0132,,,,,
2025-01-07,8010.6,8059.95,7866.87,7897,7897,27226,27226,-113.6,-1.42,7958.605,"January 07, 25",-0.0142,,,,,
2025-01-06,8119.54,8226.05,7907.49,7988.67,7988.67,47144,47144,-130.87,-1.61,8060.4375,"January 06, 25",-0.0161,,,,,
2025-01-03,8000,8164.9,8000,8070.6,8070.6,18044,18044,70.6,0.8825,8058.875,"January 03, 25",0.008825,,,,,
2025-01-02,8222.2,8255.5,7920.25,7989.89,7989.89,27600,27600,-232.31,-2.83,8096.96,"January 02, 25",-0.0283,,,,,
2024-12-31,8218.82,8245.55,8160,8178.9,8178.9,18135,18135,-39.92,-0.48571,8200.8175,"December 31, 24",-0.0048571,,,,,
2024-12-30,8178,8207.5,8086.58,8176.46,8176.46,22329,22329,-1.54,-0.01883101,8162.135,"December 30, 24",-0.0001883101,,,,,
2024-12-27,8217.38,8338.8,8147.32,8208.39,8208.39,14600,14600,-8.99,-0.1094,8227.9725,"December 27, 24",-0.001094,,,,,
2024-12-26,8188.97,8299.25,8130.5,8243.99,8243.99,14943,14943,55.02,0.67188,8215.6775,"December 26, 24",0.0067188,,,,,
2024-12-24,8211.76,8277.55,8175.01,8259.37,8259.37,8834,8834,47.61,0.57978,8230.9225,"December 24, 24",0.0057978,,,,,
2024-12-23,8249.99,8267.93,8141.18,8222.52,8222.52,18813,18813,-27.47,-0.33297,8220.405,"December 23, 24",-0.0033297,,,,,
2024-12-20,8121.58,8323.25,8105,8276.78,8276.78,60900,60900,155.2,1.91,8206.6525,"December 20, 24",0.0191,,,,,
2024-12-19,8075.01,8165.02,7986,8101.21,8101.21,29500,29500,26.2,0.32446,8081.81,"December 19, 24",0.0032446,,,,,
2024-12-18,8468,8605,8188.67,8217.15,8217.15,32800,32800,-250.85,-2.96,8369.705,"December 18, 24",-0.0296,,,,,
2024-12-17,8500,8599,8456.44,8468.49,8468.49,27639,27639,-31.51,-0.37071,8505.9825,"December 17, 24",-0.0037071,,,,,
2024-12-16,8602.11,8724.65,8512.39,8512.39,8512.39,22500,22500,-89.72,-1.04,8587.885,"December 16, 24",-0.0104,,,,,
2024-12-13,8750,8780,8551.5,8587.63,8587.63,23900,23900,-162.37,-1.86,8667.2825,"December 13, 24",-0.0186,,,,,
2024-12-12,8830,8915.67,8769.96,8796.6,8796.6,20600,20600,-33.4,-0.37826,8828.0575,"December 12, 24",-0.0037826,,,,,
2024-12-11,8965,8989.75,8805,8848.69,8848.69,31400,31400,-116.31,-1.3,8902.11,"December 11, 24",-0.013,,,,,
2024-12-10,9045.24,9068.15,8840.77,8857.62,8857.62,20740,20740,-187.62,-2.07,8952.945,"December 10, 24",-0.0207,,,,,
2024-12-09,8968.89,9127.45,8967.12,9120.01,9120.01,19000,19000,151.12,1.68,9045.8675,"December 09, 24",0.0168,,,,,
2024-12-06,9040,9099.99,8900,8946.33,8946.33,21527,21527,-93.67,-1.04,8996.58,"December 06, 24",-0.0104,,,,,
2024-12-05,9056.45,9143.28,8949.55,8955.01,8955.01,15926,15926,-101.44,-1.12,9026.0725,"December 05, 24",-0.0112,,,,,
2024-12-04,9100.65,9200,9038,9049.96,9049.96,18500,18500,-50.69,-0.55699,9097.1525,"December 04, 24",-0.0055699,,,,,
2024-12-03,9213.02,9256.14,9111.7,9184.92,9184.92,17800,17800,-28.1,-0.305,9191.445,"December 03, 24",-0.00305,,,,,
2024-12-02,9229.61,9245.73,9100,9180,9180,22811,22811,-49.61,-0.53751,9188.835,"December 02, 24",-0.0053751,,,,,
2024-11-29,9237,9280.15,9197.14,9235.58,9235.58,13607,13607,-1.42,-0.01537296,9237.4675,"November 29, 24",-0.0001537296,,,,,
2024-11-27,9294,9300,9171.06,9193.62,9193.62,12409,12409,-100.38,-1.08,9239.67,"November 27, 24",-0.0108,,,,,
2024-11-26,9200,9260.99,9150,9222,9222,20000,20000,22,0.23913,9208.2475,"November 26, 24",0.0023913,,,,,
2024-11-25,9087.34,9376.75,9060.42,9293.06,9293.06,51000,51000,205.72,2.26,9204.3925,"November 25, 24",0.0226,,,,,
2024-11-22,8972,9052.53,8850,9007.24,9007.24,32317,32317,35.24,0.39278,8970.4425,"November 22, 24",0.0039278,,,,,
2024-11-21,9045,9174.97,8917.99,8946.53,8946.53,22300,22300,-98.47,-1.09,9021.1225,"November 21, 24",-0.0109,,,,,
2024-11-20,8960.02,9021.51,8896.27,9000,9000,26000,26000,39.98,0.4462,8969.45,"November 20, 24",0.004462,,,,,
2024-11-19,8821.44,8975,8734.36,8955.13,8955.13,21717,21717,133.69,1.52,8871.4825,"November 19, 24",0.0152,,,,,
2024-11-18,8989.98,9030.4,8810,8865.63,8865.63,25800,25800,-124.35,-1.38,8924.0025,"November 18, 24",-0.0138,,,,,
2024-11-15,9193.08,9193.08,8978.51,9026,9026,18205,18205,-167.08,-1.82,9097.6675,"November 15, 24",-0.0182,,,,,
2024-11-14,9160,9257.57,9135,9179.61,9179.61,20600,20600,19.61,0.21408,9183.045,"November 14, 24",0.0021408,,,,,
2024-11-13,9205,9246.35,9102.22,9105.67,9105.67,13600,13600,-99.33,-1.08,9164.81,"November 13, 24",-0.0108,,,,,
2024-11-12,9204.26,9204.26,9041.12,9114.26,9114.26,25304,25304,-90,-0.97781,9140.975,"November 12, 24",-0.0097781,,,,,
2024-11-11,9275,9367.26,9187.49,9249.26,9249.26,18146,18146,-25.74,-0.27752,9269.7525,"November 11, 24",-0.0027752,,,,,
2024-11-08,9229.3,9347.78,9187.5,9306.94,9306.94,16300,16300,77.64,0.84123,9267.88,"November 08, 24",0.0084123,,,,,
2024-11-07,9243.31,9349.14,9075,9221.23,9221.23,14300,14300,-22.08,-0.23888,9222.17,"November 07, 24",-0.0023888,,,,,
2024-11-06,9325.53,9344.86,9038.7,9202.54,9202.54,20519,20519,-122.99,-1.32,9227.9075,"November 06, 24",-0.0132,,,,,
2024-11-05,9200,9527.85,9198.43,9455.81,9455.81,11707,11707,255.81,2.78,9345.5225,"November 05, 24",0.0278,,,,,
2024-11-04,9165.35,9435.2,9165.35,9258.34,9258.34,16300,16300,92.99,1.01,9256.06,"November 04, 24",0.0101,,,,,
2024-11-01,9213.28,9400.95,9122.77,9139.39,9139.39,24100,24100,-73.89,-0.80199,9219.0975,"November 01, 24",-0.0080199,,,,,
2024-10-31,9050,9228.97,9010,9152.81,9152.81,16800,16800,102.81,1.14,9110.445,"October 31, 24",0.0114,,,,,
2024-10-30,9157.99,9226.08,9057.55,9083.14,9083.14,14700,14700,-74.85,-0.81732,9131.19,"October 30, 24",-0.0081732,,,,,
2024-10-29,8949,9163.41,8828.81,9140.62,9140.62,28228,28228,191.62,2.14,9020.46,"October 29, 24",0.0214,,,,,
2024-10-28,9400,9467.81,9235.91,9307.8,9307.8,16600,16600,-92.2,-0.98085,9352.88,"October 28, 24",-0.0098085,,,,,
2024-10-25,9469,9490,9298.5,9329.74,9329.74,10833,10833,-139.26,-1.47,9396.81,"October 25, 24",-0.0147,,,,,
2024-10-24,9455,9573.04,9407.13,9456.4,9456.4,16406,16406,1.4,0.01480698,9472.8925,"October 24, 24",0.0001480698,,,,,
2024-10-23,9407.69,9465.69,9349.99,9411.06,9411.06,13322,13322,3.37,0.03582176,9408.6075,"October 23, 24",0.0003582176,,,,,
2024-10-22,9600,9645,9276.5,9438.35,9438.35,25500,25500,-161.65,-1.68,9489.9625,"October 22, 24",-0.0168,,,,,
2024-10-21,9824.01,9867,9622.16,9655.67,9655.67,15100,15100,-168.34,-1.71,9742.21,"October 21, 24",-0.0171,,,,,
2024-10-18,9914.17,9964.77,9794,9924.4,9924.4,11719,11719,10.23,0.10319,9899.335,"October 18, 24",0.0010319,,,,,
2024-10-17,9870,9870,9750,9773.58,9773.58,17400,17400,-96.42,-0.9769,9815.895,"October 17, 24",-0.009769,,,,,
2024-10-16,9833.68,9934.54,9742.66,9875.58,9875.58,19550,19550,41.9,0.42609,9846.615,"October 16, 24",0.0042609,,,,,
2024-10-15,9775,9898.99,9768.29,9768.29,9768.29,15433,15433,-6.71,-0.0686445,9802.6425,"October 15, 24",-0.000686445,,,,,
2024-10-14,9528.35,9876.86,9505.81,9732.45,9732.45,9600,9600,204.1,2.14,9660.8675,"October 14, 24",0.0214,,,,,
2024-10-11,9511.66,9607.07,9498.19,9534.19,9534.19,9800,9800,22.53,0.23687,9537.7775,"October 11, 24",0.0023687,,,,,
2024-10-10,9541.89,9606.27,9482.31,9485.55,9485.55,11900,11900,-56.34,-0.59045,9529.005,"October 10, 24",-0.0059045,,,,,
2024-10-09,9563.94,9644.28,9518.22,9627.6,9627.6,12916,12916,63.66,0.66563,9588.51,"October 09, 24",0.0066563,,,,,
2024-10-08,9485.98,9623.15,9423.03,9559.2,9559.2,12000,12000,73.22,0.77188,9522.84,"October 08, 24",0.0077188,,,,,
2024-10-07,9410,9464.07,9337.9,9421.74,9421.74,15145,15145,11.74,0.12476,9408.4275,"October 07, 24",0.0012476,,,,,
2024-10-04,9619.79,9619.79,9405,9515,9515,18927,18927,-104.79,-1.09,9539.895,"October 04, 24",-0.0109,,,,,
2024-10-03,9740.05,9760.03,9549.14,9636.06,9636.06,25049,25049,-103.99,-1.07,9671.32,"October 03, 24",-0.0107,,,,,
2024-10-02,9839.98,9842.2,9728.99,9732.63,9732.63,15300,15300,-107.35,-1.09,9785.95,"October 02, 24",-0.0109,,,,,
2024-10-01,9811.8,9912.56,9719.15,9892.3,9892.3,18900,18900,80.5,0.82044,9833.9525,"October 01, 24",0.0082044,,,,,
2024-09-30,9729.76,9844.73,9672.5,9811.8,9811.8,16200,16200,82.04,0.84319,9764.6975,"September 30, 24",0.0084319,,,,,
2024-09-27,9640.37,9820,9593.13,9734.55,9734.55,12715,12715,94.18,0.97693,9697.0125,"September 27, 24",0.0097693,,,,,
2024-09-26,9555.01,9680.44,9519.55,9559.97,9559.97,25000,25000,4.96,0.05190994,9578.7425,"September 26, 24",0.0005190994,,,,,
2024-09-25,9575,9619.19,9460.37,9516.84,9516.84,19848,19848,-58.16,-0.60742,9542.85,"September 25, 24",-0.0060742,,,,,
2024-09-24,9693.62,9764.16,9590,9644.09,9644.09,21100,21100,-49.53,-0.51095,9672.9675,"September 24, 24",-0.0051095,,,,,
2024-09-23,9510.35,9730.21,9486.49,9707.71,9707.71,27726,27726,197.36,2.08,9608.69,"September 23, 24",0.0208,,,,,
2024-09-20,9612.04,9612.59,9411.5,9473.01,9473.01,50134,50134,-139.03,-1.45,9527.285,"September 20, 24",-0.0145,,,,,
2024-09-19,9600,9696.86,9542.5,9659.65,9659.65,20833,20833,59.65,0.62135,9624.7525,"September 19, 24",0.0062135,,,,,
2024-09-18,9475.01,9607.75,9426,9461.98,9461.98,17600,17600,-13.03,-0.13752,9492.685,"September 18, 24",-0.0013752,,,,,
2024-09-17,9469.17,9560,9381.8,9485.57,9485.57,17900,17900,16.4,0.17319,9474.135,"September 17, 24",0.0017319,,,,,
2024-09-16,9390,9488.44,9315.01,9425.37,9425.37,17138,17138,35.37,0.37668,9404.705,"September 16, 24",0.0037668,,,,,
2024-09-13,9252,9423,9237.5,9369.58,9369.58,21200,21200,117.58,1.27,9320.52,"September 13, 24",0.0127,,,,,
2024-09-12,9085.03,9258.36,9050.52,9179.38,9179.38,16200,16200,94.35,1.04,9143.3225,"September 12, 24",0.0104,,,,,
2024-09-11,9128.29,9128.29,8920.25,9088.12,9088.12,19810,19810,-40.17,-0.44006,9066.2375,"September 11, 24",-0.0044006,,,,,
2024-09-10,9202.36,9202.36,9085,9112.89,9112.89,13728,13728,-89.47,-0.97225,9150.6525,"September 10, 24",-0.0097225,,,,,
2024-09-09,9080,9303.68,9010,9149.74,9149.74,18916,18916,69.74,0.76806,9135.855,"September 09, 24",0.0076806,,,,,
2024-09-06,9098.48,9261.5,9046.88,9068.54,9068.54,20000,20000,-29.94,-0.32907,9118.85,"September 06, 24",-0.0032907,,,,,
2024-09-05,9178.56,9178.56,9029.99,9044.72,9044.72,17200,17200,-133.84,-1.46,9107.9575,"September 05, 24",-0.0146,,,,,
2024-09-04,9086.76,9168.09,9028.63,9150.4,9150.4,20200,20200,63.64,0.70036,9108.47,"September 04, 24",0.0070036,,,,,
2024-09-03,9214.33,9235.47,8989.62,9053.67,9053.67,21606,21606,-160.66,-1.74,9123.2725,"September 03, 24",-0.0174,,,,,
2024-08-30,9110,9215,9005.23,9172.46,9172.46,18500,18500,62.46,0.68562,9125.6725,"August 30, 24",0.0068562,,,,,
2024-08-29,9070,9099.5,8969.94,9047,9047,18233,18233,-23,-0.25358,9046.61,"August 29, 24",-0.0025358,,,,,
2024-08-28,9056.97,9103.07,8930,9029.53,9029.53,16600,16600,-27.44,-0.30297,9029.8925,"August 28, 24",-0.0030297,,,,,
2024-08-27,9104.84,9121.42,9051.57,9076.03,9076.03,14572,14572,-28.81,-0.31643,9088.465,"August 27, 24",-0.0031643,,,,,
2024-08-26,9325,9360,9122.31,9153.11,9153.11,16737,16737,-171.89,-1.84,9240.105,"August 26, 24",-0.0184,,,,,
2024-08-23,9073.05,9352.5,8959.58,9321.27,9321.27,30800,30800,248.22,2.74,9176.6,"August 23, 24",0.0274,,,,,
2024-08-22,8961.9,9000,8892.8,8983.56,8983.56,19200,19200,21.66,0.24169,8959.565,"August 22, 24",0.0024169,,,,,
2024-08-21,8820,9042.39,8820,8918.01,8918.01,22700,22700,98.01,1.11,8900.1,"August 21, 24",0.0111,,,,,
2024-08-20,8874.99,8950.72,8750.35,8784.15,8784.15,14734,14734,-90.84,-1.02,8840.0525,"August 20, 24",-0.0102,,,,,
2024-08-19,8719.97,8873.27,8696.01,8854.82,8854.82,21700,21700,134.85,1.55,8786.0175,"August 19, 24",0.0155,,,,,
2024-08-16,8631.07,8703.06,8584.95,8668.93,8668.93,13400,13400,37.86,0.43865,8647.0025,"August 16, 24",0.0043865,,,,,
2024-08-15,8602.15,8620.01,8520,8601.04,8601.04,12118,12118,-1.11,-0.01290375,8585.8,"August 15, 24",-0.0001290375,,,,,
2024-08-14,8568,8599,8484,8571.48,8571.48,15200,15200,3.48,0.04061625,8555.62,"August 14, 24",0.0004061625,,,,,
2024-08-13,8556.03,8650,8464.6,8568.02,8568.02,15800,15800,11.99,0.14014,8559.6625,"August 13, 24",0.0014014,,,,,
2024-08-12,8500,8672.36,8479,8558.81,8558.81,35428,35428,58.81,0.69188,8552.5425,"August 12, 24",0.0069188,,,,,
2024-08-09,8453,8516.94,8366.99,8506.24,8506.24,20723,20723,53.24,0.62984,8460.7925,"August 09, 24",0.0062984,,,,,
2024-08-08,8338,8446.22,8305,8425.41,8425.41,15942,15942,87.41,1.05,8378.6575,"August 08, 24",0.0105,,,,,
2024-08-07,8360,8462,8262.78,8265.31,8265.31,23900,23900,-94.69,-1.13,8337.5225,"August 07, 24",-0.0113,,,,,
2024-08-06,8275.84,8495,8160,8309.34,8309.34,14940,14940,33.5,0.40479,8310.045,"August 06, 24",0.0040479,,,,,
2024-08-05,8271.53,8417.04,8100,8275.84,8275.84,18220,18220,4.31,0.05210644,8266.1025,"August 05, 24",0.0005210644,,,,,
2024-08-02,8477,8546.26,8394.55,8546.26,8546.26,20502,20502,69.26,0.81703,8491.0175,"August 02, 24",0.0081703,,,,,
2024-08-01,8614.03,8636,8432.27,8554.51,8554.51,23400,23400,-59.52,-0.69097,8559.2025,"August 01, 24",-0.0069097,,,,,
2024-07-31,8700,8700,8570.51,8607.48,8607.48,19125,19125,-92.52,-1.06,8644.4975,"July 31, 24",-0.0106,,,,,
2024-07-30,8617.14,8700,8566.88,8661.98,8661.98,15600,15600,44.84,0.52036,8636.5,"July 30, 24",0.0052036,,,,,
2024-07-29,8617.37,8630,8530.69,8600.84,8600.84,16900,16900,-16.53,-0.19182,8594.725,"July 29, 24",-0.0019182,,,,,
2024-07-26,8553.03,8683.95,8480.27,8600.6,8600.6,22300,22300,47.57,0.55618,8579.4625,"July 26, 24",0.0055618,,,,,
2024-07-25,8420,8650,8352.09,8471.88,8471.88,21305,21305,51.88,0.61615,8473.4925,"July 25, 24",0.0061615,,,,,
2024-07-24,8571.98,8695,8367.42,8404.49,8404.49,18917,18917,-167.49,-1.95,8509.7225,"July 24, 24",-0.0195,,,,,
2024-07-23,8512,8687.06,8358.93,8599.92,8599.92,30600,30600,87.92,1.03,8539.4775,"July 23, 24",0.0103,,,,,
2024-07-22,8477.99,8641.12,8367.04,8641.12,8641.12,24103,24103,163.13,1.92,8531.8175,"July 22, 24",0.0192,,,,,
2024-07-19,8495,8507.74,8350.08,8428.58,8428.58,13871,13871,-66.42,-0.78187,8445.35,"July 19, 24",-0.0078187,,,,,
2024-07-18,8350,8662.86,8350,8407.66,8407.66,27710,27710,57.66,0.69054,8442.63,"July 18, 24",0.0069054,,,,,
2024-07-17,8457.64,8468.87,8301.89,8312.35,8312.35,19769,19769,-145.29,-1.72,8385.1875,"July 17, 24",-0.0172,,,,,
2024-07-16,8140,8540,8140,8500,8500,25616,25616,360,4.42,8330,"July 16, 24",0.0442,,,,,
2024-07-15,8080,8200,8000.05,8068.96,8068.96,17573,17573,-11.04,-0.13663,8087.2525,"July 15, 24",-0.0013663,,,,,
2024-07-12,8062,8243.13,8041.97,8062.27,8062.27,23979,23979,0.27,0.00334904,8102.3425,"July 12, 24",3.34904e-05,,,,,
2024-07-11,7783.66,8119.98,7783.66,8069.89,8069.89,25411,25411,286.23,3.68,7939.2975,"July 11, 24",0.0368,,,,,
2024-07-10,7530,7634.71,7510,7623.76,7623.76,16233,16233,93.76,1.25,7574.6175,"July 10, 24",0.0125,,,,,
2024-07-09,7444.06,7570,7426.82,7484.08,7484.08,15999,15999,40.02,0.53761,7481.24,"July 09, 24",0.0053761,,,,,
2024-07-08,7465.56,7508.5,7400,7454.06,7454.06,16894,16894,-11.5,-0.15404,7457.03,"July 08, 24",-0.0015404,,,,,
2024-07-05,7436.89,7475.02,7390,7421.51,7421.51,15895,15895,-15.38,-0.20681,7430.855,"July 05, 24",-0.0020681,,,,,
2024-07-03,7447.32,7528,7412.99,7456.99,7456.99,12760,12760,9.67,0.12985,7461.325,"July 03, 24",0.0012985,,,,,
2024-07-02,7444.32,7512,7424,7460.7,7460.7,14289,14289,16.38,0.22003,7460.255,"July 02, 24",0.0022003,,,,,
2024-07-01,7636.99,7695.13,7476.06,7482.16,7482.16,14633,14633,-154.83,-2.03,7572.585,"July 01, 24",-0.0203,,,,,
2024-06-28,7664.71,7756,7550,7588.56,7588.56,31392,31392,-76.15,-0.99351,7639.8175,"June 28, 24",-0.0099351,,,,,
2024-06-27,7674.9,7716.39,7637.02,7656.92,7656.92,13389,13389,-17.98,-0.23427,7671.3075,"June 27, 24",-0.0023427,,,,,
2024-06-26,7556.52,7668.95,7540,7656.13,7656.13,15762,15762,99.61,1.32,7605.4,"June 26, 24",0.0132,,,,,
2024-06-25,7737.96,7737.96,7526.25,7571.67,7571.67,20164,20164,-166.29,-2.15,7643.46,"June 25, 24",-0.0215,,,,,
2024-06-24,7650,7785.01,7629.99,7740.78,7740.78,22632,22632,90.78,1.19,7701.445,"June 24, 24",0.0119,,,,,
2024-06-21,7570,7693.91,7497.5,7626.42,7626.42,84303,84303,56.42,0.74531,7596.9575,"June 21, 24",0.0074531,,,,,
2024-06-20,7507.57,7562.3,7422.33,7514.88,7514.88,22542,22542,7.31,0.09736839,7501.77,"June 20, 24",0.0009736839,,,,,
2024-06-18,7634.68,7676.13,7505.71,7539.76,7539.76,20414,20414,-94.92,-1.24,7589.07,"June 18, 24",-0.0124,,,,,
2024-06-17,7560.66,7704.89,7555.01,7687.98,7687.98,19358,19358,127.32,1.68,7627.135,"June 17, 24",0.0168,,,,,
2024-06-14,7616.91,7616.91,7505.04,7602.33,7602.33,16562,16562,-14.58,-0.19142,7585.2975,"June 14, 24",-0.0019142,,,,,
2024-06-13,7590.57,7694.65,7557.32,7657.85,7657.85,14924,14924,67.28,0.88636,7625.0975,"June 13, 24",0.0088636,,,,,
2024-06-12,7663.2,7929.49,7581.61,7655.06,7655.06,21763,21763,-8.14,-0.10622,7707.34,"June 12, 24",-0.0010622,,,,,
2024-06-11,7535,7535,7437.28,7494.77,7494.77,12358,12358,-40.23,-0.53391,7500.5125,"June 11, 24",-0.0053391,,,,,
2024-06-10,7468.12,7568.53,7430.05,7544.2,7544.2,18387,18387,76.08,1.02,7502.725,"June 10, 24",0.0102,,,,,
2024-06-07,7498.2,7573,7480.35,7497.67,7497.67,19321,19321,-0.53,-0.00706836,7512.305,"June 07, 24",-7.06836e-05,,,,,
2024-06-06,7651.71,7666.61,7494.78,7590.42,7590.42,15509,15509,-61.29,-0.801,7600.88,"June 06, 24",-0.00801,,,,,
2024-06-05,7550,7651.58,7460.35,7644,7644,17087,17087,94,1.25,7576.4825,"June 05, 24",0.0125,,,,,
2024-06-04,7588.86,7650.26,7508.4,7543.18,7543.18,21747,21747,-45.68,-0.60193,7572.675,"June 04, 24",-0.0060193,,,,,
2024-06-03,7677.18,7754.88,7596.75,7627.32,7627.32,17033,17033,-49.86,-0.64946,7664.0325,"June 03, 24",-0.0064946,,,,,
2024-05-31,7460.44,7712.3,7454.11,7680.73,7680.73,43402,43402,220.29,2.95,7576.895,"May 31, 24",0.0295,,,,,
2024-05-30,7356.41,7477.33,7356.41,7455.31,7455.31,18883,18883,98.9,1.34,7411.365,"May 30, 24",0.0134,,,,,
2024-05-29,7304.92,7354.29,7227.09,7335.26,7335.26,16257,16257,30.34,0.41534,7305.39,"May 29, 24",0.0041534,,,,,
2024-05-28,7434,7485.28,7330.39,7356.13,7356.13,20515,20515,-77.87,-1.05,7401.45,"May 28, 24",-0.0105,,,,,
2024-05-24,7447.78,7475.62,7350,7416.32,7416.32,13848,13848,-31.46,-0.42241,7422.43,"May 24, 24",-0.0042241,,,,,
2024-05-23,7458.02,7498.86,7360.82,7392.14,7392.14,16823,16823,-65.88,-0.88334,7427.46,"May 23, 24",-0.0088334,,,,,
2024-05-22,7580.14,7632.04,7432.68,7457.73,7457.73,19171,19171,-122.41,-1.61,7525.6475,"May 22, 24",-0.0161,,,,,
2024-05-21,7678.91,7678.91,7620,7620.22,7620.22,12026,12026,-58.69,-0.7643,7649.51,"May 21, 24",-0.007643,,,,,
2024-05-20,7685.57,7754.09,7665.39,7677.76,7677.76,12938,12938,-7.81,-0.10162,7695.7025,"May 20, 24",-0.0010162,,,,,
2024-05-17,7757.08,7757.08,7620,7669,7669,14362,14362,-88.08,-1.14,7700.79,"May 17, 24",-0.0114,,,,,
2024-05-16,7798.03,7798.03,7635.81,7702.96,7702.96,23143,23143,-95.07,-1.22,7733.7075,"May 16, 24",-0.0122,,,,,
2024-05-15,7679.07,7867.31,7679.07,7818.73,7818.73,17781,17781,139.66,1.82,7761.045,"May 15, 24",0.0182,,,,,
2024-05-14,7590.66,7649.47,7522.59,7551.47,7551.47,18272,18272,-39.19,-0.51629,7578.5475,"May 14, 24",-0.0051629,,,,,
2024-05-13,7695,7749.38,7545.87,7557.24,7557.24,19259,19259,-137.76,-1.79,7636.8725,"May 13, 24",-0.0179,,,,,
2024-05-10,7672.88,7692.07,7596,7655.39,7655.39,19817,19817,-17.49,-0.22795,7654.085,"May 10, 24",-0.0022795,,,,,
2024-05-09,7568.99,7708.04,7500.5,7670.9,7670.9,16588,16588,101.91,1.35,7612.1075,"May 09, 24",0.0135,,,,,
2024-05-08,7752,7800,7561.09,7575,7575,17356,17356,-177,-2.28,7672.0225,"May 08, 24",-0.0228,,,,,
2024-05-07,7620,7786.46,7562.94,7754.42,7754.42,19649,19649,134.42,1.76,7680.955,"May 07, 24",0.0176,,,,,
2024-05-06,7663.35,7663.35,7600.02,7624.83,7624.83,11799,11799,-38.52,-0.50265,7637.8875,"May 06, 24",-0.0050265,,,,,
2024-05-03,7595.53,7684.97,7495.24,7586.55,7586.55,15561,15561,-8.98,-0.11823,7590.5725,"May 03, 24",-0.0011823,,,,,
