date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,paymentDate,recordDate,declarationDate
2023-07-26,60.91,61.11,60.04,60.68,59.65,2004300,2004300,-0.23,-0.37761,60.685,"July 26, 23",-0.0037761,,,,,
2023-07-25,60.64,61.09,60.42,60.93,59.89,1902400,1902400,0.29,0.47823,60.77,"July 25, 23",0.0047823,,,,,
2023-07-24,60.49,61.26,60.26,60.77,59.73,2017400,2017400,0.28,0.46289,60.695,"July 24, 23",0.0046289,,,,,
2023-07-21,61.27,61.3,60.33,60.49,59.46,2640923,2640923,-0.78,-1.27,60.8475,"July 21, 23",-0.0127,,,,,
2023-07-20,60.34,61.33,60.19,60.99,59.95,2811747,2811747,0.65,1.08,60.7125,"July 20, 23",0.0108,,,,,
2023-07-19,61.63,62.44,60.99,61.09,60.05,4655800,4655800,-0.54,-0.8762,61.5375,"July 19, 23",-0.008762,,,,,
2023-07-18,61.05,62.14,60.81,61.75,60.7,2560578,2560578,0.7,1.15,61.4375,"July 18, 23",0.0115,,,,,
2023-07-17,60.44,61.24,60.2,60.68,59.65,2720033,2720033,0.24,0.39709,60.64,"July 17, 23",0.0039709,,,,,
2023-07-14,61.49,61.59,60.09,60.56,59.53,2687700,2687700,-0.93,-1.51,60.9325,"July 14, 23",-0.0151,,,,,
2023-07-13,59.34,61.34,59.07,61.21,60.17,5505098,5505098,1.87,3.15,60.24,"July 13, 23",0.0315,,,,,
2023-07-12,57.45,58.66,57.08,58.59,57.59,4318100,4318100,1.14,1.98,57.945,"July 12, 23",0.0198,,,,,
2023-07-11,55.64,56.55,55.29,56.31,55.35,2657352,2657352,0.67,1.2,55.9475,"July 11, 23",0.012,,,,,
2023-07-10,54.7,55.43,54.7,55.17,54.23,1887000,1887000,0.47,0.85923,55,"July 10, 23",0.0085923,,,,,
2023-07-07,53.62,55.36,53.62,54.87,53.94,1910248,1910248,1.25,2.33,54.3675,"July 07, 23",0.0233,,,,,
2023-07-06,54.31,54.44,52.95,53.91,52.99,2835900,2835900,-0.4,-0.73651,53.9025,"July 06, 23",-0.0073651,,,,,
2023-07-05,55.91,55.98,55.21,55.27,54.33,1755893,1755893,-0.64,-1.14,55.5925,"July 05, 23",-0.0114,,,,,
2023-07-03,56,56.65,55.92,56.5,55.54,1342900,1342900,0.5,0.89286,56.2675,"July 03, 23",0.0089286,,,,,
2023-06-30,56.26,56.86,55.99,56,55.05,3683426,3683426,-0.26,-0.46214,56.2775,"June 30, 23",-0.0046214,,,,,
2023-06-29,55.89,56.34,55.63,55.95,55,2773104,2773104,0.06,0.10735,55.9525,"June 29, 23",0.0010735,,,,,
2023-06-28,54.66,55.86,54.12,55.74,54.79,3331700,3331700,1.08,1.98,55.095,"June 28, 23",0.0198,,,,,
2023-06-27,53.34,55.12,53.3,54.92,53.98,2390146,2390146,1.58,2.96,54.17,"June 27, 23",0.0296,,,,,
2023-06-26,53.34,53.83,53.08,53.09,52.19,6229616,6229616,-0.25,-0.46869,53.335,"June 26, 23",-0.0046869,,,,,
2023-06-23,54,54.23,53.01,53.59,52.68,9377101,9377101,-0.41,-0.75926,53.7075,"June 23, 23",-0.0075926,,,,,
2023-06-22,55.43,55.58,54.61,55.19,54.25,4533741,4533741,-0.24,-0.43298,55.2025,"June 22, 23",-0.0043298,,,,,
2023-06-21,56.29,56.31,55.55,55.78,54.83,3991335,3991335,-0.51,-0.90602,55.9825,"June 21, 23",-0.0090602,,,,,
2023-06-20,56.44,56.78,56.18,56.63,55.67,2669000,2669000,0.19,0.33664,56.5075,"June 20, 23",0.0033664,,,,,
2023-06-16,58.71,58.89,57.17,57.2,56.23,4649348,4649348,-1.51,-2.57,57.9925,"June 16, 23",-0.0257,,,,,
2023-06-15,57,58.72,57,58.61,57.61,3081200,3081200,1.61,2.82,57.8325,"June 15, 23",0.0282,,,,,
2023-06-14,56.95,57.7,56.47,57.03,56.06,2068151,2068151,0.08,0.14047,57.0375,"June 14, 23",0.0014047,,,,,
2023-06-13,56.11,56.95,56.06,56.89,55.92,2028617,2028617,0.78,1.39,56.5025,"June 13, 23",0.0139,,,,,
2023-06-12,55.51,55.96,55.2,55.67,54.72,2249600,2249600,0.16,0.28824,55.585,"June 12, 23",0.0028824,,,,,
2023-06-09,54.81,55.43,54.65,55.18,54.24,2109900,2109900,0.37,0.67506,55.0175,"June 09, 23",0.0067506,,,,,
2023-06-08,54.85,54.97,53.96,54.71,53.78,2310133,2310133,-0.14,-0.25524,54.6225,"June 08, 23",-0.0025524,,,,,
2023-06-07,55.02,55.67,54.55,54.7,53.77,3012460,3012460,-0.32,-0.58161,54.985,"June 07, 23",-0.0058161,,,,,
2023-06-06,53.72,55.25,53.65,54.53,53.6,2417995,2417995,0.81,1.51,54.2875,"June 06, 23",0.0151,,,,,
2023-06-05,53.34,54.42,53.31,54.05,53.13,2642489,2642489,0.71,1.33,53.78,"June 05, 23",0.0133,,,,,
2023-06-02,53.19,54.24,53.19,53.63,52.72,2826551,2826551,0.44,0.82722,53.5625,"June 02, 23",0.0082722,,,,,
2023-06-01,51.16,52.9,50.97,52.43,51.54,2313226,2313226,1.27,2.48,51.865,"June 01, 23",0.0248,,,,,
2023-05-31,51.7,51.89,50.69,51.49,50.61,5241000,5241000,-0.21,-0.40619,51.4425,"May 31, 23",-0.0040619,,,,,
2023-05-30,52.02,52.25,51.29,51.67,50.79,2583126,2583126,-0.35,-0.67282,51.8075,"May 30, 23",-0.0067282,,,,,
2023-05-26,51.18,51.96,51,51.68,50.8,1946939,1946939,0.5,0.97694,51.455,"May 26, 23",0.0097694,,,,,
2023-05-25,49.86,50.95,49.72,50.7,49.84,2756118,2756118,0.84,1.68,50.3075,"May 25, 23",0.0168,,,,,
2023-05-24,49.45,49.69,48.92,49.44,48.6,2049900,2049900,-0.01,-0.02022245,49.375,"May 24, 23",-0.0002022245,,,,,
2023-05-23,50.85,51.48,50.02,50.12,49.27,2018935,2018935,-0.73,-1.44,50.6175,"May 23, 23",-0.0144,,,,,
2023-05-22,50.08,51.39,50,51.19,50.32,2514054,2514054,1.11,2.22,50.665,"May 22, 23",0.0222,,,,,
2023-05-19,50.14,50.74,49.57,50.03,49.18,2834019,2834019,-0.11,-0.21939,50.12,"May 19, 23",-0.0021939,0.165,0.165,2023-06-06,2023-05-22,2023-05-08
2023-05-18,49.5,49.97,48.88,49.97,48.96,2329500,2329500,0.47,0.94949,49.58,"May 18, 23",0.0094949,,,,,
2023-05-17,48.26,49.69,47.93,49.39,48.39,2269734,2269734,1.13,2.34,48.8175,"May 17, 23",0.0234,,,,,
2023-05-16,48.84,49.07,47.79,47.79,46.82,2607971,2607971,-1.05,-2.15,48.3725,"May 16, 23",-0.0215,,,,,
2023-05-15,48.36,49.4,48.1,49.11,48.12,2674558,2674558,0.75,1.55,48.7425,"May 15, 23",0.0155,,,,,
2023-05-12,48.75,49.12,47.91,48.49,47.51,2529400,2529400,-0.26,-0.53333,48.5675,"May 12, 23",-0.0053333,,,,,
2023-05-11,49.12,49.35,48.36,48.61,47.63,2630500,2630500,-0.51,-1.04,48.86,"May 11, 23",-0.0104,,,,,
2023-05-10,49.56,50.03,48.98,49.18,48.19,3310988,3310988,-0.38,-0.76675,49.4375,"May 10, 23",-0.0076675,,,,,
2023-05-09,48.64,49.78,48.63,49.01,48.02,2643600,2643600,0.37,0.76069,49.015,"May 09, 23",0.0076069,,,,,
2023-05-08,51.51,52.1,48.94,49.31,48.31,5085449,5085449,-2.2,-4.27,50.465,"May 08, 23",-0.0427,,,,,
2023-05-05,50.05,51.53,50.05,51.51,50.47,4398756,4398756,1.46,2.92,50.785,"May 05, 23",0.0292,,,,,
2023-05-04,50.78,50.79,48.83,49.6,48.6,3856656,3856656,-1.18,-2.32,50,"May 04, 23",-0.0232,,,,,
2023-05-03,51.46,52.63,50.95,51.31,50.27,3151700,3151700,-0.15,-0.29149,51.5875,"May 03, 23",-0.0029149,,,,,
2023-05-02,52.6,53.21,50.6,51.22,50.18,2858846,2858846,-1.38,-2.62,51.9075,"May 02, 23",-0.0262,,,,,
2023-05-01,52.98,54.02,52.97,53.25,52.17,2915011,2915011,0.27,0.50963,53.305,"May 01, 23",0.0050963,,,,,
2023-04-28,51.39,53.09,51.21,53.07,52,2733800,2733800,1.68,3.27,52.19,"April 28, 23",0.0327,,,,,
2023-04-27,50.73,51.46,50.26,51.36,50.32,1961300,1961300,0.63,1.24,50.9525,"April 27, 23",0.0124,,,,,
2023-04-26,51,51.3,50.1,50.3,49.28,2792300,2792300,-0.7,-1.37,50.675,"April 26, 23",-0.0137,,,,,
2023-04-25,52.23,52.31,51.01,51.04,50.01,3531059,3531059,-1.19,-2.28,51.6475,"April 25, 23",-0.0228,,,,,
2023-04-24,52.69,52.86,52.26,52.49,51.43,2305682,2305682,-0.2,-0.37958,52.575,"April 24, 23",-0.0037958,,,,,
2023-04-21,52.97,53.1,52.22,52.52,51.46,2958051,2958051,-0.45,-0.84954,52.7025,"April 21, 23",-0.0084954,,,,,
2023-04-20,53.17,53.5,52.72,52.96,51.89,3537900,3537900,-0.21,-0.39496,53.0875,"April 20, 23",-0.0039496,,,,,
2023-04-19,52.42,54.42,52.42,53.92,52.83,2651000,2651000,1.5,2.86,53.295,"April 19, 23",0.0286,,,,,
2023-04-18,52.91,53.58,52.64,53.03,51.96,3192260,3192260,0.12,0.2268,53.04,"April 18, 23",0.002268,,,,,
2023-04-17,51.95,52.41,51.7,52.32,51.26,1636500,1636500,0.37,0.71222,52.095,"April 17, 23",0.0071222,,,,,
2023-04-14,52.06,52.31,51.14,51.91,50.86,2188300,2188300,-0.15,-0.28813,51.855,"April 14, 23",-0.0028813,,,,,
2023-04-13,51.82,52.25,51.39,52,50.95,1697500,1697500,0.18,0.34736,51.865,"April 13, 23",0.0034736,,,,,
2023-04-12,52.08,52.27,51.15,51.29,50.25,2237100,2237100,-0.79,-1.52,51.6975,"April 12, 23",-0.0152,,,,,
2023-04-11,50.95,52.15,50.8,51.5,50.46,3212047,3212047,0.55,1.08,51.35,"April 11, 23",0.0108,,,,,
2023-04-10,49,50.48,48.95,50.4,49.38,3326609,3326609,1.4,2.86,49.7075,"April 10, 23",0.0286,,,,,
2023-04-06,49.5,49.84,49.13,49.31,48.31,2388721,2388721,-0.19,-0.38384,49.445,"April 06, 23",-0.0038384,,,,,
2023-04-05,50.41,50.55,49.21,49.81,48.8,2951526,2951526,-0.6,-1.19,49.995,"April 05, 23",-0.0119,,,,,
2023-04-04,52.22,52.29,50.64,51.01,49.98,2066400,2066400,-1.21,-2.32,51.54,"April 04, 23",-0.0232,,,,,
2023-04-03,52.24,52.43,51.06,51.93,50.88,2236508,2236508,-0.31,-0.59342,51.915,"April 03, 23",-0.0059342,,,,,
2023-03-31,51.8,52.58,51.7,52.52,51.46,2007223,2007223,0.72,1.39,52.15,"March 31, 23",0.0139,,,,,
2023-03-30,51.8,51.94,51.03,51.35,50.31,1829513,1829513,-0.45,-0.86873,51.53,"March 30, 23",-0.0086873,,,,,
2023-03-29,51,51.28,50.42,51.13,50.1,1984425,1984425,0.13,0.2549,50.9575,"March 29, 23",0.002549,,,,,
2023-03-28,50.61,50.83,49.95,50.35,49.33,2085400,2085400,-0.26,-0.51373,50.435,"March 28, 23",-0.0051373,,,,,
2023-03-27,51.04,51.14,49.98,50.42,49.4,2405643,2405643,-0.62,-1.21,50.645,"March 27, 23",-0.0121,,,,,
2023-03-24,49.31,50.17,48.5,50.05,49.04,3184231,3184231,0.74,1.5,49.5075,"March 24, 23",0.015,,,,,
2023-03-23,50.82,51.73,49.69,50.57,49.55,3090206,3090206,-0.25,-0.49193,50.7025,"March 23, 23",-0.0049193,,,,,
2023-03-22,51.09,52.05,50.33,50.36,49.34,2601900,2601900,-0.73,-1.43,50.9575,"March 22, 23",-0.0143,,,,,
2023-03-21,49.55,51.4,49.28,51.03,50,2931228,2931228,1.48,2.99,50.315,"March 21, 23",0.0299,,,,,
2023-03-20,48.3,48.84,47.81,48.6,47.62,4244227,4244227,0.3,0.62112,48.3875,"March 20, 23",0.0062112,,,,,
2023-03-17,49.35,49.61,47.46,48.44,47.46,4769628,4769628,-0.91,-1.84,48.715,"March 17, 23",-0.0184,,,,,
2023-03-16,49.1,50.67,48.62,49.74,48.73,4605740,4605740,0.64,1.3,49.5325,"March 16, 23",0.013,,,,,
2023-03-15,49.28,50.66,49,49.83,48.82,3122400,3122400,0.55,1.12,49.6925,"March 15, 23",0.0112,,,,,
2023-03-14,51.58,52.43,50.41,50.87,49.84,4010600,4010600,-0.71,-1.38,51.3225,"March 14, 23",-0.0138,,,,,
2023-03-13,48.24,50.56,47.6,49.83,48.82,5910758,5910758,1.59,3.3,49.0575,"March 13, 23",0.033,,,,,
2023-03-10,53.52,53.89,48.82,50.31,49.29,10674049,10674049,-3.21,-6,51.635,"March 10, 23",-0.06,,,,,
2023-03-09,56.93,56.98,54.37,54.45,53.35,3543400,3543400,-2.48,-4.36,55.6825,"March 09, 23",-0.0436,,,,,
2023-03-08,56.15,57.04,55.91,57,55.85,2968200,2968200,0.85,1.51,56.525,"March 08, 23",0.0151,,,,,
2023-03-07,56.75,57.06,55.69,55.85,54.72,2861977,2861977,-0.9,-1.59,56.3375,"March 07, 23",-0.0159,,,,,
2023-03-06,56.86,57.39,56.44,57.08,55.93,1974435,1974435,0.22,0.38692,56.9425,"March 06, 23",0.0038692,,,,,
2023-03-03,56.01,56.96,55.28,56.96,55.81,1784700,1784700,0.95,1.7,56.3025,"March 03, 23",0.017,,,,,
2023-03-02,55.43,55.93,54.88,55.81,54.68,1890105,1890105,0.38,0.68555,55.5125,"March 02, 23",0.0068555,,,,,
2023-03-01,55.47,56.57,55.47,55.95,54.82,2020300,2020300,0.48,0.86533,55.865,"March 01, 23",0.0086533,,,,,
2023-02-28,55.66,56.88,55.56,56.35,55.21,2966522,2966522,0.69,1.24,56.1125,"February 28, 23",0.0124,,,,,
2023-02-27,55.91,56.33,55.47,55.65,54.53,3023713,3023713,-0.26,-0.46503,55.84,"February 27, 23",-0.0046503,,,,,
2023-02-24,54.97,55.29,54.12,55.03,53.92,2648600,2648600,0.06,0.10915,54.8525,"February 24, 23",0.0010915,,,,,
2023-02-23,56.14,56.42,55.18,55.9,54.77,1910018,1910018,-0.24,-0.4275,55.91,"February 23, 23",-0.004275,,,,,
2023-02-22,55.84,56.41,55.02,55.51,54.39,1844547,1844547,-0.33,-0.59097,55.695,"February 22, 23",-0.0059097,,,,,
2023-02-21,56.17,56.49,55.42,55.7,54.57,2404199,2404199,-0.47,-0.83675,55.945,"February 21, 23",-0.0083675,,,,,
2023-02-17,57.18,57.38,56.56,57.18,56.02,1936711,1936711,0,0,57.075,"February 17, 23",0,,,,,
2023-02-16,57.37,58.26,57.17,57.55,56.39,3012084,3012084,0.18,0.31375,57.5875,"February 16, 23",0.0031375,0.155,0.155,2023-03-07,2023-02-17,2023-02-07
2023-02-15,58.5,59.12,58.13,58.9,57.56,2619498,2619498,0.4,0.68376,58.6625,"February 15, 23",0.0068376,,,,,
2023-02-14,58.5,59.63,57.98,58.6,57.27,3091900,3091900,0.1,0.17094,58.6775,"February 14, 23",0.0017094,,,,,
2023-02-13,58.25,59.27,58.17,59.1,57.76,2877617,2877617,0.85,1.46,58.6975,"February 13, 23",0.0146,,,,,
2023-02-10,57.16,58.17,56.74,57.99,56.67,2548900,2548900,0.83,1.45,57.515,"February 10, 23",0.0145,,,,,
2023-02-09,58.62,59.08,57.6,57.7,56.39,3992821,3992821,-0.92,-1.57,58.25,"February 09, 23",-0.0157,,,,,
2023-02-08,58.65,60.53,57.92,58.27,56.94,4691128,4691128,-0.38,-0.64791,58.8425,"February 08, 23",-0.0064791,,,,,
2023-02-07,56.22,59.37,55.39,58.94,57.6,6339510,6339510,2.72,4.84,57.48,"February 07, 23",0.0484,,,,,
2023-02-06,56.07,56.3,55.18,56.02,54.75,3043200,3043200,-0.05,-0.08917425,55.8925,"February 06, 23",-0.0008917425,,,,,
2023-02-03,56.84,58.44,56.81,57.15,55.85,2662606,2662606,0.31,0.54539,57.31,"February 03, 23",0.0054539,,,,,
2023-02-02,58,58.92,57.43,58.01,56.69,3472502,3472502,0.01,0.01724138,58.09,"February 02, 23",0.0001724138,,,,,
2023-02-01,55.65,57.4,54.89,56.99,55.69,3092483,3092483,1.34,2.41,56.2325,"February 01, 23",0.0241,,,,,
2023-01-31,54.4,55.81,54.33,55.81,54.54,2720200,2720200,1.41,2.59,55.0875,"January 31, 23",0.0259,,,,,
2023-01-30,54.75,55.2,54.34,54.43,53.19,2262300,2262300,-0.32,-0.58447,54.68,"January 30, 23",-0.0058447,,,,,
2023-01-27,55.19,56,54.88,55.5,54.24,2546403,2546403,0.31,0.5617,55.3925,"January 27, 23",0.005617,,,,,
2023-01-26,54.09,55.39,53.79,55.32,54.06,2710944,2710944,1.23,2.27,54.6475,"January 26, 23",0.0227,,,,,
2023-01-25,52.32,53.6,51.66,53.57,52.35,2167700,2167700,1.25,2.39,52.7875,"January 25, 23",0.0239,,,,,
2023-01-24,53.81,54.23,53.08,53.37,52.16,2094747,2094747,-0.44,-0.81769,53.6225,"January 24, 23",-0.0081769,,,,,
2023-01-23,53.57,54.54,53.03,53.89,52.66,2593222,2593222,0.32,0.59735,53.7575,"January 23, 23",0.0059735,,,,,
2023-01-20,50.88,53.25,50.64,53.18,51.97,5984718,5984718,2.3,4.52,51.9875,"January 20, 23",0.0452,,,,,
2023-01-19,52.18,52.58,49.54,50.5,49.35,5307316,5307316,-1.68,-3.22,51.2,"January 19, 23",-0.0322,,,,,
2023-01-18,53.75,54.06,52.93,53.01,51.8,2238402,2238402,-0.74,-1.38,53.4375,"January 18, 23",-0.0138,,,,,
2023-01-17,54,54.62,53.5,53.53,52.31,3642600,3642600,-0.47,-0.87037,53.9125,"January 17, 23",-0.0087037,,,,,
2023-01-13,53.65,54.43,53.31,54,52.77,3012900,3012900,0.35,0.65238,53.8475,"January 13, 23",0.0065238,,,,,
2023-01-12,52.9,53.74,52.15,53.67,52.45,5687644,5687644,0.77,1.46,53.115,"January 12, 23",0.0146,,,,,
2023-01-11,50.59,52.5,50.59,52.23,51.04,3862036,3862036,1.64,3.24,51.4775,"January 11, 23",0.0324,,,,,
2023-01-10,49.39,50.3,49.38,50.13,48.99,2494771,2494771,0.74,1.5,49.8,"January 10, 23",0.015,,,,,
2023-01-09,48.83,50.09,48.51,49.64,48.51,2929100,2929100,0.81,1.66,49.2675,"January 09, 23",0.0166,,,,,
2023-01-06,47.97,48.33,47.01,48.18,47.08,2388651,2388651,0.21,0.43777,47.8725,"January 06, 23",0.0043777,,,,,
2023-01-05,47.77,47.95,47.21,47.4,46.32,2393541,2393541,-0.37,-0.77454,47.5825,"January 05, 23",-0.0077454,,,,,
2023-01-04,47.5,48.45,47.09,48.1,47.01,2865400,2865400,0.6,1.26,47.785,"January 04, 23",0.0126,,,,,
2023-01-03,47.29,47.82,46.31,46.68,45.62,4108200,4108200,-0.61,-1.29,47.025,"January 03, 23",-0.0129,,,,,
2022-12-30,45.81,46.53,45.71,46.42,45.36,1712900,1712900,0.61,1.33,46.1175,"December 30, 22",0.0133,,,,,
2022-12-29,45.57,46.9,45.26,46.74,45.68,1417632,1417632,1.17,2.57,46.1175,"December 29, 22",0.0257,,,,,
2022-12-28,45.65,46.15,45.03,45.2,44.17,1577954,1577954,-0.45,-0.98576,45.5075,"December 28, 22",-0.0098576,,,,,
2022-12-27,46.51,46.6,45.73,45.89,44.85,2705004,2705004,-0.62,-1.33,46.1825,"December 27, 22",-0.0133,,,,,
2022-12-23,46.52,46.93,45.93,46.87,45.8,1666300,1666300,0.35,0.75236,46.5625,"December 23, 22",0.0075236,,,,,
2022-12-22,46.73,47.06,45.5,46.61,45.55,3690700,3690700,-0.12,-0.25679,46.475,"December 22, 22",-0.0025679,,,,,
2022-12-21,46.91,47.95,46.64,47.65,46.57,3629437,3629437,0.74,1.58,47.2875,"December 21, 22",0.0158,,,,,
2022-12-20,45.68,46.4,45.56,46.23,45.18,2568646,2568646,0.55,1.2,45.9675,"December 20, 22",0.012,,,,,
2022-12-19,46.19,46.47,45.51,46,44.95,2968667,2968667,-0.19,-0.41134,46.0425,"December 19, 22",-0.0041134,,,,,
2022-12-16,46.72,47.19,45.79,46.58,45.52,4228700,4228700,-0.14,-0.29966,46.57,"December 16, 22",-0.0029966,,,,,
2022-12-15,48.42,48.42,47.34,47.47,46.39,3034800,3034800,-0.95,-1.96,47.9125,"December 15, 22",-0.0196,,,,,
2022-12-14,49.85,50.45,48.78,49.35,48.23,2767600,2767600,-0.5,-1,49.6075,"December 14, 22",-0.01,,,,,
2022-12-13,50.52,51.41,49.24,49.94,48.8,2422300,2422300,-0.575,-1.15,50.2775,"December 13, 22",-0.0115,,,,,
2022-12-12,47.68,48.44,47.68,48.33,47.23,3005721,3005721,0.65,1.36,48.0325,"December 12, 22",0.0136,,,,,
2022-12-09,48.22,48.58,47.86,48,46.91,1972549,1972549,-0.22,-0.45624,48.165,"December 09, 22",-0.0045624,,,,,
2022-12-08,47.65,48.39,47.62,48.27,47.17,3904500,3904500,0.62,1.3,47.9825,"December 08, 22",0.013,,,,,
2022-12-07,48.69,48.99,47.26,47.35,46.27,4520300,4520300,-1.34,-2.75,48.0725,"December 07, 22",-0.0275,,,,,
2022-12-06,49.5,49.91,48.77,49.05,47.93,2288621,2288621,-0.45,-0.90909,49.3075,"December 06, 22",-0.0090909,,,,,
2022-12-05,51.89,52.09,48.96,49.57,48.44,2635680,2635680,-2.32,-4.47,50.6275,"December 05, 22",-0.0447,,,,,
2022-12-02,51.56,52.41,50.62,52.25,51.06,3864400,3864400,0.69,1.34,51.71,"December 02, 22",0.0134,,,,,
2022-12-01,52.21,52.95,50.88,52.55,51.35,6561458,6561458,0.34,0.65122,52.1475,"December 01, 22",0.0065122,,,,,
2022-11-30,50.81,52.01,48.74,51.92,50.74,8686300,8686300,1.11,2.18,50.87,"November 30, 22",0.0218,,,,,
2022-11-29,50.69,50.96,50.24,50.55,49.4,1833127,1833127,-0.14,-0.27619,50.61,"November 29, 22",-0.0027619,,,,,
2022-11-28,51.45,51.64,50.5,50.55,49.4,1722600,1722600,-0.9,-1.75,51.035,"November 28, 22",-0.0175,,,,,
2022-11-25,51.73,52.15,51.37,51.85,50.67,783400,783400,0.12,0.23197,51.775,"November 25, 22",0.0023197,,,,,
2022-11-23,51.67,52.34,51.61,52.08,50.9,1010022,1010022,0.41,0.7935,51.925,"November 23, 22",0.007935,,,,,
2022-11-22,51.21,52.01,50.65,51.85,50.67,2914529,2914529,0.64,1.25,51.43,"November 22, 22",0.0125,,,,,
2022-11-21,51.15,51.92,50.67,51.33,50.16,2627935,2627935,0.18,0.35191,51.2675,"November 21, 22",0.0035191,,,,,
2022-11-18,52.75,52.75,51.44,51.84,50.66,1419748,1419748,-0.91,-1.73,52.195,"November 18, 22",-0.0173,,,,,
2022-11-17,52.05,52.31,51.33,51.94,50.76,2576600,2576600,-0.11,-0.21134,51.9075,"November 17, 22",-0.0021134,,,,,
2022-11-16,53.67,53.94,52.64,53.14,51.93,2260200,2260200,-0.53,-0.98752,53.3475,"November 16, 22",-0.0098752,,,,,
2022-11-15,54.98,55.73,53.53,54.17,52.94,3339454,3339454,-0.81,-1.47,54.6025,"November 15, 22",-0.0147,,,,,
2022-11-14,56.21,56.59,53.59,53.62,52.4,3105215,3105215,-2.59,-4.61,55.0025,"November 14, 22",-0.0461,,,,,
2022-11-11,56.43,57.55,55.94,57.08,55.78,6603000,6603000,0.65,1.15,56.75,"November 11, 22",0.0115,,,,,
2022-11-10,52.96,56.4,52.71,56.38,55.1,6769626,6769626,3.42,6.46,54.6125,"November 10, 22",0.0646,0.155,0.155,2022-11-29,2022-11-14,2022-11-01
2022-11-09,52,52.22,50.36,50.5,49.2,2475209,2475209,-1.5,-2.88,51.27,"November 09, 22",-0.0288,,,,,
2022-11-08,52.63,53.61,51.9,52.66,51.3,2928100,2928100,0.03,0.05700171,52.7,"November 08, 22",0.0005700171,,,,,
2022-11-07,51.96,52.96,51.68,52.54,51.19,3441568,3441568,0.58,1.12,52.285,"November 07, 22",0.0112,,,,,
2022-11-04,49.35,51.44,49.01,51.33,50.01,3009200,3009200,1.98,4.01,50.2825,"November 04, 22",0.0401,,,,,
2022-11-03,48.65,49.09,47.79,48.48,47.23,2369900,2369900,-0.17,-0.34943,48.5025,"November 03, 22",-0.0034943,,,,,
2022-11-02,50.13,52.16,49.48,49.84,48.56,3744633,3744633,-0.29,-0.5785,50.4025,"November 02, 22",-0.005785,,,,,
2022-11-01,49.4,50.99,48.71,49.47,48.2,4136334,4136334,0.07,0.1417,49.6425,"November 01, 22",0.001417,,,,,
2022-10-31,48.97,49.34,48.61,48.63,47.38,3895244,3895244,-0.34,-0.6943,48.8875,"October 31, 22",-0.006943,,,,,
2022-10-28,48.71,49.43,47.82,49.38,48.11,4017200,4017200,0.67,1.38,48.835,"October 28, 22",0.0138,,,,,
2022-10-27,48.66,49.27,48.12,48.73,47.48,3330118,3330118,0.07,0.14386,48.695,"October 27, 22",0.0014386,,,,,
2022-10-26,47.07,48.85,46.64,48.24,47,3705255,3705255,1.17,2.49,47.7,"October 26, 22",0.0249,,,,,
2022-10-25,46.33,47.61,46.33,47.27,46.05,5846800,5846800,0.94,2.03,46.885,"October 25, 22",0.0203,,,,,
2022-10-24,46.46,46.56,45.4,46.26,45.07,2729038,2729038,-0.2,-0.43048,46.17,"October 24, 22",-0.0043048,,,,,
2022-10-21,44.9,46.34,44.32,46.34,45.15,2503485,2503485,1.44,3.21,45.475,"October 21, 22",0.0321,,,,,
2022-10-20,45.78,46.59,44.66,44.91,43.75,2413500,2413500,-0.87,-1.9,45.485,"October 20, 22",-0.019,,,,,
2022-10-19,45.68,46.22,45.22,45.77,44.59,2258000,2258000,0.09,0.19702,45.7225,"October 19, 22",0.0019702,,,,,
2022-10-18,46.58,46.96,45.73,46.44,45.24,2167700,2167700,-0.14,-0.30056,46.4275,"October 18, 22",-0.0030056,,,,,
2022-10-17,45.74,46.07,44.91,45.18,44.02,2907924,2907924,-0.56,-1.22,45.475,"October 17, 22",-0.0122,,,,,
2022-10-14,46.04,46.48,44.15,44.32,43.18,2805035,2805035,-1.72,-3.74,45.2475,"October 14, 22",-0.0374,,,,,
2022-10-13,42.66,45.74,41.77,45.52,44.35,4729866,4729866,2.86,6.7,43.9225,"October 13, 22",0.067,,,,,
2022-10-12,44.09,44.72,43.53,44.38,43.24,3410400,3410400,0.29,0.65775,44.18,"October 12, 22",0.0065775,,,,,
2022-10-11,44.46,44.73,43.28,44.14,43,4993926,4993926,-0.32,-0.71975,44.1525,"October 11, 22",-0.0071975,,,,,
2022-10-10,45.03,45.31,43.98,44.99,43.83,4073600,4073600,-0.04,-0.08882967,44.8275,"October 10, 22",-0.0008882967,,,,,
2022-10-07,46.08,46.41,44.77,44.9,43.74,4139100,4139100,-1.18,-2.56,45.54,"October 07, 22",-0.0256,,,,,
2022-10-06,46.96,47.65,46.82,47.04,45.83,3630646,3630646,0.08,0.17036,47.1175,"October 06, 22",0.0017036,,,,,
2022-10-05,46,47.5,46,47.29,46.07,2382208,2382208,1.29,2.8,46.6975,"October 05, 22",0.028,,,,,
2022-10-04,44.98,47.57,44.98,47.39,46.17,5246116,5246116,2.41,5.36,46.23,"October 04, 22",0.0536,,,,,
2022-10-03,43.37,44.41,42.51,43.97,42.84,4196714,4196714,0.6,1.38,43.565,"October 03, 22",0.0138,,,,,
2022-09-30,43.17,44.25,42.93,43,41.89,4107129,4107129,-0.17,-0.39379,43.3375,"September 30, 22",-0.0039379,,,,,
