date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,vwap,unadjustedVolume,high,changeOverTime,close,open,change,low,changePercent,adjClose,volume
2023-07-25,"July 25, 23",,,,,,147.74,868000,148.57,0.0065852,148.27,147.3,0.97,146.82,0.65852,139.98,868000
2023-07-24,"July 24, 23",,,,,,148.0675,678633,149,-0.008058,147.72,148.92,-1.2,146.63,-0.8058,139.46,678633
2023-07-21,"July 21, 23",,,,,,148.1375,752300,149.35,0.0093597,148.82,147.44,1.38,146.94,0.93597,140.5,752300
2023-07-20,"July 20, 23",,,,,,145.3925,730548,147.42,0.0201,146.94,144.04,2.9,143.17,2.01,138.72,730548
2023-07-19,"July 19, 23",,,,,,144.0875,1100900,145.45,0.0029955,143.98,143.55,0.43,143.37,0.29955,135.93,1100900
2023-07-18,"July 18, 23",,,,,,143.305,1143167,145.39,-0.0080662,142.65,143.81,-1.16,141.37,-0.80662,134.67,1143167
2023-07-17,"July 17, 23",,,,,,144.8175,756400,145.96,-0.0077824,144.07,145.2,-1.13,144.04,-0.77824,136.01,756400
2023-07-14,"July 14, 23",,,,,,145.5625,762800,146.47,0.0068172,146.21,145.22,0.99,144.35,0.68172,138.03,762800
2023-07-13,"July 13, 23",,,,,,145.1425,823712,145.53,0.0023431,145.45,145.11,0.34,144.48,0.23431,137.31,823712
2023-07-12,"July 12, 23",,,,,,144.4375,890441,145.96,0.0124,145.44,143.66,1.78,142.69,1.24,137.31,890441
2023-07-11,"July 11, 23",,,,,,141.5275,717400,142.55,0.0136,142.53,140.62,1.91,140.41,1.36,134.56,717400
2023-07-10,"July 10, 23",,,,,,140.595,717607,141.44,-0.0002133257,140.6,140.63,-0.03,139.71,-0.02133257,132.74,717607
2023-07-07,"July 07, 23",,,,,,141.3425,619500,142.26,-0.001981,141.06,141.34,-0.28,140.71,-0.1981,133.17,619500
2023-07-06,"July 06, 23",,,,,,143.1125,941333,144.18,-0.0093211,142.42,143.76,-1.34,142.09,-0.93211,134.45,941333
2023-07-05,"July 05, 23",,,,,,144.4025,1228909,146.79,0.0123,144.8,143.04,1.76,142.98,1.23,136.7,1228909
2023-07-03,"July 03, 23",,,,,,143.045,511744,144.06,0.0102,143.97,142.51,1.46,141.64,1.02,135.92,511744
2023-06-30,"June 30, 23",,,,,,141.6375,1088339,142.84,0.0142,142.75,140.75,2,140.21,1.42,134.77,1088339
2023-06-29,"June 29, 23",,,,,,140.24,969544,141.49,0.0034288,140.47,139.99,0.48,139.01,0.34288,132.61,969544
2023-06-28,"June 28, 23",,,,,,141.63,1308635,142.77,-0.0125,140.98,142.77,-1.79,140,-1.25,133.09,1308635
2023-06-27,"June 27, 23",,,,,,141.39,2290301,143.15,0.019,142.88,140.21,2.67,139.32,1.9,134.89,2290301
2023-06-26,"June 26, 23",,,,,,142.495,2614000,145.22,-0.0309,140.23,144.7,-4.47,139.83,-3.09,132.39,2614000
2023-06-23,"June 23, 23",,,,,,147.33,975900,149.44,-0.0204,145.76,148.8,-3.04,145.32,-2.04,137.61,975900
2023-06-22,"June 22, 23",,,,,,148.58,744623,149.1,-0.0040241,148.5,149.1,-0.6,147.62,-0.40241,140.19,744623
2023-06-21,"June 21, 23",,,,,,147.7025,734515,148.67,0.0056834,148.64,147.8,0.84,145.7,0.56834,140.33,734515
2023-06-20,"June 20, 23",,,,,,147.86,930308,148.88,-0.0013485,148.11,148.31,-0.2,146.14,-0.13485,139.83,930308
2023-06-16,"June 16, 23",,,,,,148.8275,2041868,150.03,0.0056024,148.98,148.15,0.83,148.15,0.56024,140.65,2041868
2023-06-15,"June 15, 23",,,,,,147.1025,711900,148.73,0.0096128,148.09,146.68,1.41,144.91,0.96128,139.81,711900
2023-06-14,"June 14, 23",,,,,,146.7375,797836,148.18,-0.0042254,146.11,146.73,-0.62,145.93,-0.42254,137.94,797836
2023-06-13,"June 13, 23",,,,,,145.69,672102,146.46,0.0077808,146.36,145.23,1.13,144.71,0.77808,138.17,672102
2023-06-12,"June 12, 23",,,,,,146.33,867249,147.48,-0.0075438,146.03,147.14,-1.11,144.67,-0.75438,137.86,867249
2023-06-09,"June 09, 23",,,,,,146.83,866200,147.78,-0.0058297,146.66,147.52,-0.86,145.36,-0.58297,138.46,866200
2023-06-08,"June 08, 23",,,,,,146.5925,631700,147.45,0.0065681,147.12,146.16,0.96,145.64,0.65681,138.89,631700
2023-06-07,"June 07, 23",,,,,,145.38,731035,147.21,0.0195,147.08,144.26,2.82,142.97,1.95,138.85,731035
2023-06-06,"June 06, 23",,,,,,145.7025,588400,146.63,-0.0125,144.79,146.63,-1.84,144.76,-1.25,136.69,588400
2023-06-05,"June 05, 23",,,,,,145.71,689862,146.92,0.0035766,145.91,145.39,0.52,144.62,0.35766,137.75,689862
2023-06-02,"June 02, 23",,,,,,144.2875,917400,146.18,0.0207,145.79,142.83,2.96,142.35,2.07,137.64,917400
2023-06-01,"June 01, 23",,,,,,143.69,1088018,144.51,-0.0060921,143.57,144.45,-0.88,142.23,-0.60921,135.54,1088018
2023-05-31,"May 31, 23",,,,,,143.555,2454132,144.6,0.0078141,144.45,143.33,1.12,141.84,0.78141,136.37,2454132
2023-05-30,"May 30, 23",,,,,,143.9575,801700,145.6,-0.0055556,143.2,144,-0.8,143.03,-0.55556,135.19,801700
2023-05-26,"May 26, 23",,,,,,142.93,879300,143.52,0.0040594,143.46,142.88,0.58,141.86,0.40594,135.44,879300
2023-05-25,"May 25, 23",,,,,,142.7025,864113,143.44,-0.0064863,142.45,143.38,-0.93,141.54,-0.64863,134.48,864113
2023-05-24,"May 24, 23",,,,,,143.51,684619,144.52,-0.002925,143.17,143.59,-0.42,142.76,-0.2925,135.16,684619
2023-05-23,"May 23, 23",,,,,,143.62,952232,145.07,0.0026551,143.5,143.12,0.38,142.79,0.26551,135.47,952232
2023-05-22,"May 22, 23",,,,,,142.715,1180627,144.5,0.0146,143.57,141.5,2.07,141.29,1.46,135.54,1180627
2023-05-19,"May 19, 23",,,,,,142.115,727454,143.09,-0.0075774,141.45,142.53,-1.08,141.39,-0.75774,133.54,727454
2023-05-18,"May 18, 23",,,,,,141.9,719700,142.87,-0.0054733,141.73,142.51,-0.78,140.49,-0.54733,133.8,719700
2023-05-17,"May 17, 23",,,,,,144.17,738400,145,-0.0089711,143.61,144.91,-1.3,143.16,-0.89711,135.58,738400
2023-05-16,"May 16, 23",,,,,,145.82,789600,147.46,-0.0167,144.7,147.16,-2.46,143.96,-1.67,136.61,789600
2023-05-15,"May 15, 23",,,,,,148.8575,594200,150.45,-0.019,147.56,150.42,-2.86,147,-1.9,139.31,594200
2023-05-12,"May 12, 23",,,,,,150.1325,850230,151.24,-0.0038577,149.77,150.35,-0.58,149.17,-0.38577,141.39,850230
2023-05-11,"May 11, 23",,,,,,149.3625,753104,150.03,-0.0038003,149.42,149.99,-0.57,148.01,-0.38003,141.06,753104
2023-05-10,"May 10, 23",,,,,,149.245,967455,150.19,0.0055738,149.74,148.91,0.83,148.14,0.55738,141.37,967455
2023-05-09,"May 09, 23",,,,,,147.49,705800,147.95,0.0023724,147.88,147.53,0.35,146.6,0.23724,139.61,705800
2023-05-08,"May 08, 23",0.7075,0.7075,2023-05-09,2023-06-01,2023-04-26,147.575,560020,148.82,-0.0014896,147.47,147.69,-0.22,146.32,-0.14896,139.22,560020
2023-05-05,"May 05, 23",,,,,,147.9775,548423,148.9,0.0065781,148.43,147.46,0.97,147.12,0.65781,139.46,548423
2023-05-04,"May 04, 23",,,,,,147.315,642546,148.38,0.0056466,147.82,146.99,0.83,146.07,0.56466,138.89,642546
2023-05-03,"May 03, 23",,,,,,147.4,591945,149.12,-0.0083266,146.49,147.72,-1.23,146.27,-0.83266,137.64,591945
2023-05-02,"May 02, 23",,,,,,146.3725,826700,147.6,0.003419,146.74,146.24,0.5,144.91,0.3419,137.87,826700
2023-05-01,"May 01, 23",,,,,,147.435,607551,148.45,-0.0104,146.59,148.13,-1.54,146.57,-1.04,137.73,607551
2023-04-28,"April 28, 23",,,,,,148.5425,770035,150.22,-0.0007414397,148.25,148.36,-0.11,147.34,-0.07414397,139.29,770035
2023-04-27,"April 27, 23",,,,,,147.585,1054469,149.25,0.0020925,148.46,148.15,0.31,144.48,0.20925,139.49,1054469
2023-04-26,"April 26, 23",,,,,,150.16,805817,152.04,-0.0108,149.05,150.68,-1.63,148.87,-1.08,140.04,805817
2023-04-25,"April 25, 23",,,,,,152.3425,825343,152.99,0.0013139,152.42,152.22,0.2,151.74,0.13139,143.21,825343
2023-04-24,"April 24, 23",,,,,,151.28,988346,152.41,0.0031118,151.51,151.04,0.47,150.16,0.31118,142.35,988346
2023-04-21,"April 21, 23",,,,,,150.7125,837100,151.8,0.0029238,150.93,150.49,0.44,149.63,0.29238,141.81,837100
2023-04-20,"April 20, 23",,,,,,149,649023,149.64,0.0036895,149.62,149.07,0.55,147.67,0.36895,140.58,649023
2023-04-19,"April 19, 23",,,,,,148.96,552600,149.92,0.0024892,149.01,148.64,0.37,148.27,0.24892,140.01,552600
2023-04-18,"April 18, 23",,,,,,148.8975,664295,150.29,-0.0115,148.1,149.82,-1.72,147.38,-1.15,139.15,664295
2023-04-17,"April 17, 23",,,,,,149.9825,661800,150.99,-0.0042531,149.84,150.48,-0.64,148.62,-0.42531,140.79,661800
2023-04-14,"April 14, 23",,,,,,149.9425,798500,151.45,-0.0031298,149.7,150.17,-0.47,148.45,-0.31298,140.65,798500
2023-04-13,"April 13, 23",,,,,,150.8625,972872,152.05,0.0114,152,150.28,1.72,149.12,1.14,142.81,972872
2023-04-12,"April 12, 23",,,,,,151.9525,865312,153.43,-0.0135,150.82,152.89,-2.07,150.67,-1.35,141.71,865312
2023-04-11,"April 11, 23",,,,,,151.625,665038,152.3,0.0046247,152.06,151.36,0.7,150.78,0.46247,142.87,665038
2023-04-10,"April 10, 23",,,,,,150.79,925607,151.93,0.0065606,151.89,150.9,0.99,148.44,0.65606,142.71,925607
2023-04-06,"April 06, 23",,,,,,151.4025,1059300,152.31,0.0058278,151.88,151,0.88,150.42,0.58278,142.7,1059300
2023-04-05,"April 05, 23",,,,,,149.1375,905728,150.85,0.0138,150.21,148.17,2.04,147.32,1.38,141.13,905728
2023-04-04,"April 04, 23",,,,,,146.4325,818300,147.79,0.0106,147.13,145.59,1.54,145.22,1.06,138.24,818300
2023-04-03,"April 03, 23",,,,,,145.255,583230,146.51,0.0026196,145.44,145.06,0.38,144.01,0.26196,136.65,583230
2023-03-31,"March 31, 23",,,,,,146.185,1060700,147.25,0.0001365467,146.49,146.47,0.02,144.53,0.01365467,137.64,1060700
2023-03-30,"March 30, 23",,,,,,145.13,766910,146.01,0.0102,145.89,144.42,1.47,144.2,1.02,137.07,766910
2023-03-29,"March 29, 23",,,,,,143.085,608827,144.42,0.0159,144.14,141.89,2.25,141.89,1.59,135.43,608827
2023-03-28,"March 28, 23",,,,,,141.615,675500,143.23,-0.0002123894,141.22,141.25,-0.03,140.76,-0.02123894,132.69,675500
2023-03-27,"March 27, 23",,,,,,142.3,861235,143.72,-0.0081904,141.68,142.85,-1.17,140.95,-0.81904,133.12,861235
2023-03-24,"March 24, 23",,,,,,139.4625,837643,141.93,0.0332,141.84,137.28,4.56,136.8,3.32,133.27,837643
2023-03-23,"March 23, 23",,,,,,136.6625,1105800,138.22,0.0039653,136.72,136.18,0.54,135.53,0.39653,128.46,1105800
2023-03-22,"March 22, 23",,,,,,137.8025,1058400,140.1,-0.0144,136.38,138.37,-1.99,136.36,-1.44,128.14,1058400
2023-03-21,"March 21, 23",,,,,,140.2025,1431617,142.74,-0.0249,138.86,142.4,-3.54,136.81,-2.49,130.47,1431617
2023-03-20,"March 20, 23",,,,,,142.3825,1793700,143.12,0.0030254,142.56,142.13,0.43,141.72,0.30254,133.95,1793700
2023-03-17,"March 17, 23",,,,,,141.5125,2613821,142.24,-0.0014787,141.81,142.02,-0.21,139.98,-0.14787,133.24,2613821
2023-03-16,"March 16, 23",,,,,,141.5275,1416573,142.97,0.014,142.65,140.68,1.97,139.81,1.4,134.03,1416573
2023-03-15,"March 15, 23",,,,,,138.8575,1523414,141.29,0.0237,140.63,137.38,3.25,136.13,2.37,132.13,1523414
2023-03-14,"March 14, 23",,,,,,137.5475,1417700,138.72,-0.0039792,137.67,138.22,-0.55,135.58,-0.39792,129.35,1417700
2023-03-13,"March 13, 23",,,,,,135.7525,1660700,139.74,0.0198,136.37,133.72,2.65,133.18,1.98,128.13,1660700
2023-03-10,"March 10, 23",,,,,,135.0925,1489601,137.22,-0.0218,133.65,136.63,-2.98,132.87,-2.18,125.57,1489601
2023-03-09,"March 09, 23",,,,,,136.9525,1272900,138.53,-0.0168,135.87,138.19,-2.32,135.22,-1.68,127.66,1272900
2023-03-08,"March 08, 23",,,,,,137.155,867545,138.48,0.016,138.24,136.06,2.18,135.84,1.6,129.89,867545
2023-03-07,"March 07, 23",,,,,,138.45,1136429,140.45,-0.0212,137.13,140.1,-2.97,136.12,-2.12,128.84,1136429
2023-03-06,"March 06, 23",,,,,,140.1025,1368887,141.28,-0.0005714286,139.92,140,-0.08,139.21,-0.05714286,131.46,1368887
2023-03-03,"March 03, 23",,,,,,139.37,2557500,140.65,0.0028715,139.7,139.3,0.4,137.83,0.28715,131.26,2557500
2023-03-02,"March 02, 23",,,,,,138.4325,5301148,139.61,0.0046404,138.56,137.92,0.64,137.64,0.46404,130.19,5301148
2023-03-01,"March 01, 23",,,,,,138.0575,6564897,140.59,0.0097953,138.14,136.8,1.34,136.7,0.97953,129.79,6564897
2023-02-28,"February 28, 23",,,,,,139.95,2130324,141.85,0.0094923,140.38,139.06,1.32,138.51,0.94923,131.9,2130324
2023-02-27,"February 27, 23",,,,,,141.4,1159775,144.04,-0.0196,139.78,142.58,-2.8,139.2,-1.96,131.33,1159775
2023-02-24,"February 24, 23",,,,,,141.6,917745,142.46,-0.0033793,141.56,142.04,-0.48,140.34,-0.33793,133.01,917745
2023-02-23,"February 23, 23",,,,,,145.4425,1018200,147.36,-0.0214,143.86,147,-3.14,143.55,-2.14,135.17,1018200
2023-02-22,"February 22, 23",,,,,,147.445,633019,148.68,-0.0097218,146.68,148.12,-1.44,146.3,-0.97218,137.82,633019
2023-02-21,"February 21, 23",,,,,,148.1125,1106600,148.93,-0.0059243,147.66,148.54,-0.88,147.32,-0.59243,138.74,1106600
2023-02-17,"February 17, 23",,,,,,148.48,2711318,150.65,0.0166,149.61,147.16,2.45,146.5,1.66,140.57,2711318
2023-02-16,"February 16, 23",,,,,,146.59,1445343,147.89,0.0040855,147.46,146.86,0.6,144.15,0.40855,138.55,1445343
2023-02-15,"February 15, 23",,,,,,148.895,690157,149.56,0.0041714,149.25,148.63,0.62,148.14,0.41714,140.23,690157
2023-02-14,"February 14, 23",,,,,,150.2875,845826,151.93,-0.0139,149.31,151.42,-2.11,148.49,-1.39,140.29,845826
2023-02-13,"February 13, 23",,,,,,151.425,746123,152.4,0.0043694,151.71,151.05,0.66,150.54,0.43694,142.54,746123
2023-02-10,"February 10, 23",,,,,,149.44,825626,150.47,0.0092574,150.45,149.07,1.38,147.77,0.92574,141.36,825626
2023-02-09,"February 09, 23",,,,,,150.55,916072,153.14,-0.0153,149.06,151.37,-2.31,148.63,-1.53,140.05,916072
2023-02-08,"February 08, 23",,,,,,152.8025,1652771,155.16,-0.0278,150.69,155,-4.31,150.36,-2.78,141.58,1652771
2023-02-07,"February 07, 23",,,,,,155.16,1006100,156.33,0.0003860755,155.47,155.41,0.06,153.43,0.03860755,146.07,1006100
2023-02-06,"February 06, 23",0.655,0.655,2023-02-07,2023-03-01,2022-12-07,155.6875,1156819,156.5,0.0087714,156.41,155.05,1.36,154.79,0.87714,146.96,1156819
2023-02-03,"February 03, 23",,,,,,157.6525,1316800,159.95,-0.0147,156.61,158.95,-2.34,155.1,-1.47,146.53,1316800
2023-02-02,"February 02, 23",,,,,,160.1575,925500,162.59,0.007465,160.6,159.41,1.19,158.03,0.7465,150.26,925500
2023-02-01,"February 01, 23",,,,,,157.32,962875,159.49,0.017,158.62,155.97,2.65,155.2,1.7,148.41,962875
2023-01-31,"January 31, 23",,,,,,155.6025,967400,156.49,0.0075977,156.49,155.31,1.18,154.12,0.75977,146.42,967400
2023-01-30,"January 30, 23",,,,,,156.2525,813163,158.46,-0.0104,155,156.63,-1.63,154.92,-1.04,145.02,813163
2023-01-27,"January 27, 23",,,,,,156.5175,759139,157.9,0.0089314,157.02,155.63,1.39,155.52,0.89314,146.91,759139
2023-01-26,"January 26, 23",,,,,,155.495,812700,156.39,0.0070922,156.2,155.1,1.1,154.29,0.70922,146.15,812700
2023-01-25,"January 25, 23",,,,,,154.365,848000,155.64,0.012,155.51,153.67,1.84,152.64,1.2,145.5,848000
2023-01-24,"January 24, 23",,,,,,152.435,656617,154.72,0.0271,154.54,150.46,4.08,150.02,2.71,144.59,656617
2023-01-23,"January 23, 23",,,,,,150.8825,643878,152.57,0.0004638834,150.97,150.9,0.07,149.09,0.04638834,141.25,643878
2023-01-20,"January 20, 23",,,,,,150.315,756600,151.65,0.0109,151.54,149.91,1.63,148.16,1.09,141.79,756600
2023-01-19,"January 19, 23",,,,,,151.5175,493600,152.97,-0.017,150.19,152.78,-2.59,150.13,-1.7,140.52,493600
2023-01-18,"January 18, 23",,,,,,155.345,786700,158.46,-0.0346,152.69,158.17,-5.48,152.06,-3.46,142.86,786700
2023-01-17,"January 17, 23",,,,,,157.9775,814561,159.33,-0.0099484,157.24,158.82,-1.58,156.52,-0.99484,147.12,814561
2023-01-13,"January 13, 23",,,,,,158.675,537800,159.79,0.0042986,158.87,158.19,0.68,157.85,0.42986,148.65,537800
2023-01-12,"January 12, 23",,,,,,160.235,569439,161.24,-0.0112,159.42,161.22,-1.8,159.06,-1.12,149.16,569439
2023-01-11,"January 11, 23",,,,,,161.2175,854319,162.39,0.0026087,161.42,161,0.42,160.06,0.26087,151.03,854319
2023-01-10,"January 10, 23",,,,,,159.37,715747,161.11,0.0167,160.77,158.13,2.64,157.47,1.67,150.42,715747
2023-01-09,"January 09, 23",,,,,,158.7375,789700,161.27,0.0038649,158.44,157.83,0.61,157.41,0.38649,148.24,789700
2023-01-06,"January 06, 23",,,,,,156.925,541245,159.08,0.0198,158.26,155.18,3.08,155.18,1.98,148.07,541245
2023-01-05,"January 05, 23",,,,,,155.4225,975700,157.25,-0.0076987,154.67,155.87,-1.2,153.9,-0.76987,144.72,975700
2023-01-04,"January 04, 23",,,,,,156.4725,668733,158.46,0.0105,157.17,155.54,1.63,154.72,1.05,147.05,668733
2023-01-03,"January 03, 23",,,,,,153.6525,640800,155.01,0.0021461,154.1,153.77,0.33,151.73,0.21461,144.18,640800
2022-12-30,"December 30, 22",,,,,,153.1625,550718,154.71,-0.0137,152.42,154.53,-2.11,150.99,-1.37,142.61,550718
2022-12-29,"December 29, 22",,,,,,154.5,476700,155.54,0.0047387,154.78,154.05,0.73,153.63,0.47387,144.82,476700
2022-12-28,"December 28, 22",,,,,,153.9825,580616,155.54,-0.0101,153.12,154.68,-1.56,152.59,-1.01,143.27,580616
2022-12-27,"December 27, 22",,,,,,153.45,392800,154.9,0.0105,154.28,152.68,1.6,151.94,1.05,144.35,392800
2022-12-23,"December 23, 22",,,,,,152.4925,440300,153.24,0.0067105,153.02,152,1.02,151.71,0.67105,143.17,440300
2022-12-22,"December 22, 22",,,,,,151.28,539886,152.4,0.0015162,151.93,151.7,0.23,149.09,0.15162,142.15,539886
2022-12-21,"December 21, 22",,,,,,151.6125,598700,152.89,0.0122,152.53,150.69,1.84,150.34,1.22,142.71,598700
2022-12-20,"December 20, 22",,,,,,150.705,991261,151.67,-0.0066111,150.26,151.26,-1,149.63,-0.66111,140.59,991261
2022-12-19,"December 19, 22",,,,,,152.0375,686300,153.97,-0.0034866,151.48,152.01,-0.53,150.69,-0.34866,141.73,686300
2022-12-16,"December 16, 22",,,,,,153.435,1919331,155.72,-0.0156,152.4,154.82,-2.42,150.8,-1.56,142.59,1919331
2022-12-15,"December 15, 22",,,,,,156.99,675722,158.37,-0.0087452,156.42,157.8,-1.38,155.37,-0.87452,146.35,675722
2022-12-14,"December 14, 22",,,,,,158.995,678227,161.19,-0.0064002,158.35,159.37,-1.02,157.07,-0.64002,148.16,678227
2022-12-13,"December 13, 22",,,,,,159.32,783300,161.91,-0.0043157,159.19,159.88,-0.69,156.3,-0.43157,148.94,783300
2022-12-12,"December 12, 22",,,,,,156.845,995600,157.67,-0.0039338,156.99,157.61,-0.62,155.11,-0.39338,146.89,995600
2022-12-09,"December 09, 22",,,,,,155.515,678936,156.94,0.0107,156.14,154.49,1.65,154.49,1.07,146.09,678936
2022-12-08,"December 08, 22",,,,,,154.3975,557100,155.46,0.0118,155.41,153.6,1.81,153.12,1.18,145.41,557100
2022-12-07,"December 07, 22",,,,,,154.33,589629,155.97,-0.0058181,153.79,154.69,-0.9,152.87,-0.58181,143.89,589629
2022-12-06,"December 06, 22",,,,,,153.93,887618,155.33,0.011,154.68,153,1.68,152.71,1.1,144.72,887618
2022-12-05,"December 05, 22",,,,,,152.7425,589454,153.69,0.005712,153.18,152.31,0.87,151.79,0.5712,143.32,589454
2022-12-02,"December 02, 22",,,,,,153.0475,584500,154.55,0.0092562,153.74,152.33,1.41,151.57,0.92562,143.85,584500
2022-12-01,"December 01, 22",,,,,,153.8475,811807,155.53,0.0033225,154.01,153.5,0.51,152.35,0.33225,144.1,811807
2022-11-30,"November 30, 22",,,,,,149.2625,1467400,151.93,0.0339,151.76,146.79,4.97,146.57,3.39,141.99,1467400
2022-11-29,"November 29, 22",,,,,,147.77,533600,148.88,-0.0106,147.14,148.72,-1.58,146.34,-1.06,137.67,533600
2022-11-28,"November 28, 22",,,,,,150.5675,704849,151.82,-0.011,149.75,151.42,-1.67,149.28,-1.1,140.11,704849
2022-11-25,"November 25, 22",,,,,,152.4375,351534,153.37,0.0061196,152.9,151.97,0.93,151.51,0.61196,143.06,351534
2022-11-23,"November 23, 22",,,,,,149.75,743700,151.48,0.0211,151.26,148.13,3.13,148.13,2.11,141.52,743700
2022-11-22,"November 22, 22",,,,,,148.3175,561200,149.82,6.74718e-05,148.22,148.21,0.01,147.02,0.00674718,138.68,561200
2022-11-21,"November 21, 22",,,,,,148.1425,739018,150.32,0.0027152,147.72,147.32,0.4,147.21,0.27152,138.21,739018
2022-11-18,"November 18, 22",,,,,,145.605,868524,147.1,0.0145,146.71,144.62,2.09,143.99,1.45,137.27,868524
2022-11-17,"November 17, 22",,,,,,144.055,773800,146.23,-0.0169,142.85,145.3,-2.45,141.84,-1.69,133.66,773800
2022-11-16,"November 16, 22",,,,,,146.7625,767900,147.92,0.0055388,147.05,146.24,0.81,145.84,0.55388,137.59,767900
2022-11-15,"November 15, 22",,,,,,146.0175,708900,147.18,-0.0010945,146.02,146.18,-0.16,144.69,-0.10945,136.62,708900
2022-11-14,"November 14, 22",,,,,,145.7675,787545,147.57,-0.0085616,144.75,146,-1.25,144.75,-0.85616,135.43,787545
2022-11-11,"November 11, 22",,,,,,145.74,1403500,147.17,-0.0083577,145.94,147.17,-1.23,142.68,-0.83577,136.55,1403500
2022-11-10,"November 10, 22",,,,,,145.5225,969142,147.65,0.0202,147.51,144.59,2.92,142.34,2.02,138.02,969142
2022-11-09,"November 09, 22",,,,,,139.3475,680904,140.47,0.0006457631,139.46,139.37,0.09,138.09,0.06457631,130.48,680904
2022-11-08,"November 08, 22",,,,,,138.785,581843,140.45,0.0147,139.79,137.76,2.03,137.14,1.47,130.79,581843
2022-11-07,"November 07, 22",0.655,0.655,2022-11-08,2022-12-01,2022-10-27,137.715,718621,138.66,-0.003681,138.04,138.55,-0.51,135.61,-0.3681,129.16,718621
2022-11-04,"November 04, 22",,,,,,138.4875,800700,139.64,0.0038989,139.04,138.5,0.54,136.77,0.38989,129.48,800700
2022-11-03,"November 03, 22",,,,,,137.2775,1029041,139.1,0.0102,137.84,136.45,1.39,135.72,1.02,128.36,1029041
2022-11-02,"November 02, 22",,,,,,140.4375,1523932,143.51,-0.0268,138.16,141.96,-3.8,138.12,-2.68,128.66,1523932
2022-11-01,"November 01, 22",,,,,,145.08,1791822,149.41,-0.0392,141.84,147.62,-5.78,141.45,-3.92,132.09,1791822
2022-10-31,"October 31, 22",,,,,,145.355,956330,146.08,-0.0039748,145.34,145.92,-0.58,144.08,-0.39748,135.35,956330
2022-10-28,"October 28, 22",,,,,,144.1875,845918,146.03,0.0249,145.94,142.39,3.55,142.39,2.49,135.91,845918
2022-10-27,"October 27, 22",,,,,,141.4575,1021649,142.94,0.0099559,142.02,140.62,1.4,140.25,0.99559,132.25,1021649
2022-10-26,"October 26, 22",,,,,,139.8475,721883,141.26,-0.00699,139.22,140.2,-0.98,138.71,-0.699,129.65,721883
2022-10-25,"October 25, 22",,,,,,138.145,971020,139.98,0.0218,139.55,136.57,2.98,136.48,2.18,129.95,971020
2022-10-24,"October 24, 22",,,,,,134.9925,1014733,136.4,0.0118,135.96,134.37,1.59,133.24,1.18,126.61,1014733
2022-10-21,"October 21, 22",,,,,,131.5425,1292600,133.76,0.0163,132.76,130.63,2.13,129.02,1.63,123.63,1292600
2022-10-20,"October 20, 22",,,,,,132.005,1324814,134.39,-0.033,129.93,134.37,-4.44,129.33,-3.3,121,1324814
2022-10-19,"October 19, 22",,,,,,133.3125,950830,134.05,0.0062326,134,133.17,0.83,132.03,0.62326,124.79,950830
2022-10-18,"October 18, 22",,,,,,134.005,920237,135,0.0066477,134.77,133.88,0.89,132.37,0.66477,125.5,920237
2022-10-17,"October 17, 22",,,,,,131.1,1026391,132.58,0.0078994,131.42,130.39,1.03,130.01,0.78994,122.38,1026391
2022-10-14,"October 14, 22",,,,,,129.575,1190329,131.73,-0.0157,128.44,130.49,-2.05,127.64,-1.57,119.61,1190329
2022-10-13,"October 13, 22",,,,,,126.1775,1322370,129.48,0.0445,128.98,123.48,5.5,122.77,4.45,120.11,1322370
2022-10-12,"October 12, 22",,,,,,126.63,1295922,127.74,-0.0135,126.01,127.74,-1.73,125.03,-1.35,117.35,1295922
2022-10-11,"October 11, 22",,,,,,127.625,830200,129.22,0.0056693,127.72,127,0.72,126.56,0.56693,118.94,830200
2022-10-10,"October 10, 22",,,,,,127.73,759400,128.85,-0.0010974,127.44,127.58,-0.14,127.05,-0.10974,118.68,759400
2022-10-07,"October 07, 22",,,,,,128.6575,1051800,130.79,-0.0231,127.45,130.46,-3.01,125.93,-2.31,118.69,1051800
2022-10-06,"October 06, 22",,,,,,131.945,1026819,133.11,-0.0119,131.24,132.82,-1.58,130.61,-1.19,122.22,1026819
2022-10-05,"October 05, 22",,,,,,133.69,677874,134.8,-0.0096511,133.4,134.7,-1.3,131.86,-0.96511,124.23,677874
2022-10-04,"October 04, 22",,,,,,136.0475,711700,137.57,0.0101,136.52,135.16,1.36,134.94,1.01,127.13,711700
2022-10-03,"October 03, 22",,,,,,133.1775,980828,135.16,0.0147,134.35,132.41,1.94,130.79,1.47,125.11,980828
2022-09-30,"September 30, 22",,,,,,132.29,1380202,134.63,-0.032,130.16,134.46,-4.3,129.91,-3.2,121.21,1380202
2022-09-29,"September 29, 22",,,,,,134.8675,828511,137.07,-0.0217,133.2,136.16,-2.96,133.04,-2.17,124.04,828511
2022-09-28,"September 28, 22",,,,,,136.58,712400,138.25,0.0090315,137.42,136.19,1.23,134.46,0.90315,127.97,712400
2022-09-27,"September 27, 22",,,,,,136.5225,691710,139.05,-0.0285,134.71,138.66,-3.95,133.67,-2.85,125.45,691710
2022-09-26,"September 26, 22",,,,,,138.405,830605,140.26,-0.0161,137.33,139.58,-2.25,136.45,-1.61,127.89,830605
