date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,recordDate,paymentDate,declarationDate
2024-05-14,112.59,114.49,112.27,114.43,110.82,1279400,1279400,1.84,1.63,113.445,"May 14, 24",0.0163,,,,,
2024-05-13,113.42,113.95,112.73,112.91,109.35,1065600,1065600,-0.51,-0.44966,113.2525,"May 13, 24",-0.0044966,,,,,
2024-05-10,113.89,114,112.27,113.2,109.63,1541100,1541100,-0.69,-0.60585,113.34,"May 10, 24",-0.0060585,,,,,
2024-05-09,112.63,113.72,112.3,113.59,110.01,1246600,1246600,0.96,0.85235,113.06,"May 09, 24",0.0085235,,,,,
2024-05-08,112.36,113.11,112.05,112.45,108.9,1195200,1195200,0.09,0.08009968,112.4925,"May 08, 24",0.0008009968,,,,,
2024-05-07,112.95,113.52,112.54,112.83,109.27,1053000,1053000,-0.12,-0.10624,112.96,"May 07, 24",-0.0010624,,,,,
2024-05-06,113,113.9,112.33,112.8,109.24,1346500,1346500,-0.2,-0.17699,113.0075,"May 06, 24",-0.0017699,,,,,
2024-05-03,113.25,113.33,110.09,112.31,108.77,1753022,1753022,-0.94,-0.83002,112.245,"May 03, 24",-0.0083002,,,,,
2024-05-02,113.15,114.59,111.9,112.99,109.43,1874548,1874548,-0.16,-0.14141,113.1575,"May 02, 24",-0.0014141,,,,,
2024-05-01,113.86,114.44,111.41,112.41,108.87,2460736,2460736,-1.45,-1.27,113.03,"May 01, 24",-0.0127,,,,,
2024-04-30,116.86,117.1,113.95,114.06,110.46,1809115,1809115,-2.8,-2.4,115.4925,"April 30, 24",-0.024,,,,,
2024-04-29,116.72,117.34,116.32,117.2,113.5,1333795,1333795,0.48,0.41124,116.895,"April 29, 24",0.0041124,0.75,0.75,2024-04-30,2024-05-15,2024-04-11
2024-04-26,117.33,117.4,115.94,116.86,112.45,1602709,1602709,-0.47,-0.40058,116.8825,"April 26, 24",-0.0040058,,,,,
2024-04-25,117.01,117.87,115.78,117.68,113.24,1381425,1381425,0.67,0.5726,117.085,"April 25, 24",0.005726,,,,,
2024-04-24,115.46,116.99,115,116.9,112.49,1367200,1367200,1.44,1.25,116.0875,"April 24, 24",0.0125,,,,,
2024-04-23,113.69,116.32,113.11,116.01,111.63,1659509,1659509,2.32,2.04,114.7825,"April 23, 24",0.0204,,,,,
2024-04-22,112.92,114.83,111.61,113.81,109.51,1584700,1584700,0.89,0.78817,113.2925,"April 22, 24",0.0078817,,,,,
2024-04-19,112.03,113.94,112,112.92,108.66,1518526,1518526,0.89,0.79443,112.7225,"April 19, 24",0.0079443,,,,,
2024-04-18,112.54,112.88,111.27,111.78,107.56,1756259,1756259,-0.76,-0.67532,112.1175,"April 18, 24",-0.0067532,,,,,
2024-04-17,114.27,114.4,111.81,112.23,107.99,2013200,2013200,-2.04,-1.79,113.1775,"April 17, 24",-0.0179,,,,,
2024-04-16,114.36,115.06,112.72,114.07,109.76,2175448,2175448,-0.29,-0.25359,114.0525,"April 16, 24",-0.0025359,,,,,
2024-04-15,116.13,116.72,113.86,114.34,110.02,1899229,1899229,-1.79,-1.54,115.2625,"April 15, 24",-0.0154,,,,,
2024-04-12,116.28,117.61,114.12,114.69,110.36,2138635,2138635,-1.59,-1.37,115.675,"April 12, 24",-0.0137,,,,,
2024-04-11,114.75,115.48,113.32,115.33,110.98,2178900,2178900,0.58,0.50545,114.72,"April 11, 24",0.0050545,,,,,
2024-04-10,113.79,115.68,113.22,114.68,110.35,2481507,2481507,0.89,0.78214,114.3425,"April 10, 24",0.0078214,,,,,
2024-04-09,116.45,116.45,113.52,114.41,110.09,2238600,2238600,-2.04,-1.75,115.2075,"April 09, 24",-0.0175,,,,,
2024-04-08,115.93,116.92,115.09,115.97,111.59,1893416,1893416,0.04,0.03450358,115.9775,"April 08, 24",0.0003450358,,,,,
2024-04-05,115,116.12,114.35,115.97,111.59,1177416,1177416,0.97,0.84348,115.36,"April 05, 24",0.0084348,,,,,
2024-04-04,116.44,116.7,113.75,114.36,110.04,1628119,1628119,-2.08,-1.79,115.3125,"April 04, 24",-0.0179,,,,,
2024-04-03,114.14,116.13,114,116,111.62,1710627,1710627,1.86,1.63,115.0675,"April 03, 24",0.0163,,,,,
2024-04-02,112.5,113.33,111.93,113.29,109.01,1240600,1240600,0.79,0.70222,112.7625,"April 02, 24",0.0070222,,,,,
2024-04-01,112.51,112.51,111.19,112.23,107.99,1116117,1116117,-0.28,-0.24887,112.11,"April 01, 24",-0.0024887,,,,,
2024-03-28,111.77,112.28,110.56,111.99,107.76,1571200,1571200,0.22,0.19683,111.65,"March 28, 24",0.0019683,,,,,
2024-03-27,110.88,111.98,110.26,111.05,106.86,1335008,1335008,0.17,0.15332,111.0425,"March 27, 24",0.0015332,,,,,
2024-03-26,111.6,111.68,110.46,110.65,106.47,1556388,1556388,-0.95,-0.85125,111.0975,"March 26, 24",-0.0085125,,,,,
2024-03-25,111.25,112.5,111.01,111.61,107.4,1894800,1894800,0.36,0.3236,111.5925,"March 25, 24",0.003236,,,,,
2024-03-22,111.04,111.76,110.44,110.9,106.71,1828618,1828618,-0.14,-0.12608,111.035,"March 22, 24",-0.0012608,,,,,
2024-03-21,109.17,111.13,109.13,111.01,106.82,1986501,1986501,1.84,1.69,110.11,"March 21, 24",0.0169,,,,,
2024-03-20,109.12,109.45,108.65,109.08,104.96,1538829,1538829,-0.04,-0.03665689,109.075,"March 20, 24",-0.0003665689,,,,,
2024-03-19,107.46,109.38,107.31,109.11,104.99,1912300,1912300,1.65,1.54,108.315,"March 19, 24",0.0154,,,,,
2024-03-18,106.53,107.44,106.04,107.36,103.31,1016400,1016400,0.83,0.77912,106.8425,"March 18, 24",0.0077912,,,,,
2024-03-15,104.89,106.86,104.89,105.97,101.97,1930200,1930200,1.08,1.03,105.6525,"March 15, 24",0.0103,,,,,
2024-03-14,106.31,106.87,104.92,105.64,101.65,1234382,1234382,-0.67,-0.63023,105.935,"March 14, 24",-0.0063023,,,,,
2024-03-13,106.38,107.28,105.99,106.42,102.4,1120212,1120212,0.04,0.03760105,106.5175,"March 13, 24",0.0003760105,,,,,
2024-03-12,104.32,105.71,104.24,105.55,101.57,1006110,1006110,1.23,1.18,104.955,"March 12, 24",0.0118,,,,,
2024-03-11,103.53,104.62,103.18,104.6,100.65,1313700,1313700,1.07,1.03,103.9825,"March 11, 24",0.0103,,,,,
2024-03-08,104.4,105.18,103.32,103.83,99.91,1329500,1329500,-0.57,-0.54598,104.1825,"March 08, 24",-0.0054598,,,,,
2024-03-07,104.26,105.03,104.03,104.73,100.78,1679600,1679600,0.47,0.4508,104.5125,"March 07, 24",0.004508,,,,,
2024-03-06,103.61,105.58,103.04,104.29,100.35,2224846,2224846,0.68,0.65631,104.13,"March 06, 24",0.0065631,,,,,
2024-03-05,100.96,103.25,100.3,102.52,98.65,2176640,2176640,1.56,1.55,101.7575,"March 05, 24",0.0155,,,,,
2024-03-04,99.45,101.09,99.04,100.99,97.18,1450139,1450139,1.54,1.55,100.1425,"March 04, 24",0.0155,,,,,
2024-03-01,98.6,99.6,98.6,99.34,95.59,1241918,1241918,0.74,0.75051,99.035,"March 01, 24",0.0075051,,,,,
2024-02-29,97.45,98.41,97.29,98.24,94.53,1645400,1645400,0.79,0.81067,97.8475,"February 29, 24",0.0081067,,,,,
2024-02-28,97.05,97.76,96.64,97.4,93.72,886132,886132,0.35,0.36064,97.2125,"February 28, 24",0.0036064,,,,,
2024-02-27,97.97,97.99,96.86,97.08,93.42,1269901,1269901,-0.89,-0.90844,97.475,"February 27, 24",-0.0090844,,,,,
2024-02-26,96.65,97.84,95.88,97.56,93.88,1698700,1698700,0.91,0.94154,96.9825,"February 26, 24",0.0094154,,,,,
2024-02-23,97.74,98.15,96.83,97.03,93.37,1944300,1944300,-0.71,-0.72642,97.4375,"February 23, 24",-0.0072642,,,,,
2024-02-22,96.97,99.04,96.84,98.36,94.65,3247626,3247626,1.39,1.43,97.8025,"February 22, 24",0.0143,,,,,
2024-02-21,97,97.94,96.7,97.47,93.79,3338734,3338734,0.47,0.48454,97.2775,"February 21, 24",0.0048454,,,,,
2024-02-20,96.86,96.93,95.28,96.36,92.72,3174102,3174102,-0.5,-0.51621,96.3575,"February 20, 24",-0.0051621,,,,,
2024-02-16,93.54,96.97,93.49,96.94,93.28,3841292,3841292,3.4,3.63,95.235,"February 16, 24",0.0363,,,,,
2024-02-15,89.55,93.49,88.5,93.27,89.75,5223618,5223618,3.72,4.15,91.2025,"February 15, 24",0.0415,,,,,
2024-02-14,88.97,89.6,87.92,88.34,85.01,2358100,2358100,-0.63,-0.7081,88.7075,"February 14, 24",-0.007081,,,,,
2024-02-13,88.42,88.98,87.44,88.44,85.1,1902800,1902800,0.02,0.02261932,88.32,"February 13, 24",0.0002261932,,,,,
2024-02-12,87.37,88.52,87.37,88.51,85.17,1448170,1448170,1.14,1.3,87.9425,"February 12, 24",0.013,,,,,
2024-02-09,88.06,88.63,87.06,87.09,83.8,1358128,1358128,-0.97,-1.1,87.71,"February 09, 24",-0.011,,,,,
2024-02-08,87,88,86.56,87.9,84.58,1382625,1382625,0.9,1.03,87.365,"February 08, 24",0.0103,,,,,
2024-02-07,86.65,87.07,85.73,87.05,83.76,1544810,1544810,0.4,0.46163,86.625,"February 07, 24",0.0046163,,,,,
2024-02-06,85.74,86.32,85.41,86.22,82.97,2364047,2364047,0.48,0.55983,85.9225,"February 06, 24",0.0055983,,,,,
2024-02-05,85.75,85.95,84.43,85.57,82.34,1650301,1650301,-0.18,-0.20991,85.425,"February 05, 24",-0.0020991,,,,,
2024-02-02,85.83,86.48,84.33,85.98,82.74,1703416,1703416,0.15,0.17476,85.655,"February 02, 24",0.0017476,,,,,
2024-02-01,85.41,86.59,84.8,86.04,82.79,1872508,1872508,0.63,0.73762,85.71,"February 01, 24",0.0073762,,,,,
2024-01-31,87.32,87.32,84.86,84.96,81.75,1088600,1088600,-2.36,-2.7,86.115,"January 31, 24",-0.027,,,,,
2024-01-30,85.35,87.17,85.25,87.04,83.76,995400,995400,1.69,1.98,86.2025,"January 30, 24",0.0198,0.5,0.5,2024-01-31,2024-02-15,2024-01-18
2024-01-29,86.65,86.75,85.17,86.48,82.74,1058663,1058663,-0.17,-0.19619,86.2625,"January 29, 24",-0.0019619,,,,,
2024-01-26,85.88,86.84,85.71,86.81,83.06,1216470,1216470,0.93,1.08,86.31,"January 26, 24",0.0108,,,,,
2024-01-25,84.51,86.01,84,85.99,82.27,1747900,1747900,1.48,1.75,85.1275,"January 25, 24",0.0175,,,,,
2024-01-24,83.89,84.68,83.35,83.98,80.35,1141100,1141100,0.09,0.10728,83.975,"January 24, 24",0.0010728,,,,,
2024-01-23,83.7,84.4,82.85,83.23,79.63,1162900,1162900,-0.47,-0.56153,83.545,"January 23, 24",-0.0056153,,,,,
2024-01-22,82.49,83.94,82.13,83.81,80.19,1630433,1630433,1.32,1.6,83.0925,"January 22, 24",0.016,,,,,
2024-01-19,82.77,82.77,81.67,82.49,78.92,1373100,1373100,-0.28,-0.33829,82.425,"January 19, 24",-0.0033829,,,,,
2024-01-18,81.35,83.01,81.03,82.59,79.02,2369700,2369700,1.24,1.52,81.995,"January 18, 24",0.0152,,,,,
2024-01-17,81.76,82.87,81.43,81.49,77.97,1383200,1383200,-0.27,-0.33023,81.8875,"January 17, 24",-0.0033023,,,,,
2024-01-16,83.37,83.48,82.19,82.53,78.96,1386200,1386200,-0.84,-1.01,82.8925,"January 16, 24",-0.0101,,,,,
2024-01-12,84.83,84.93,83.12,83.82,80.19,909624,909624,-1.01,-1.19,84.175,"January 12, 24",-0.0119,,,,,
2024-01-11,83.94,84.36,82.37,83.23,79.63,1436600,1436600,-0.71,-0.84584,83.475,"January 11, 24",-0.0084584,,,,,
2024-01-10,83.97,83.97,82.8,83.81,80.19,1436717,1436717,-0.16,-0.19054,83.6375,"January 10, 24",-0.0019054,,,,,
2024-01-09,84.22,84.29,82.81,83.6,79.98,1935400,1935400,-0.62,-0.73617,83.73,"January 09, 24",-0.0073617,,,,,
2024-01-08,84.3,84.47,81.95,84.35,80.7,2395120,2395120,0.05,0.05931198,83.7675,"January 08, 24",0.0005931198,,,,,
2024-01-05,86.67,86.83,85.25,85.79,82.08,1476616,1476616,-0.88,-1.02,86.135,"January 05, 24",-0.0102,,,,,
2024-01-04,88.48,89.16,86.17,86.25,82.52,1313800,1313800,-2.23,-2.52,87.515,"January 04, 24",-0.0252,,,,,
2024-01-03,86.24,87.95,85.98,87.75,83.95,1461900,1461900,1.51,1.75,86.98,"January 03, 24",0.0175,,,,,
2024-01-02,87.3,87.95,86.1,86.42,82.68,1434500,1434500,-0.88,-1.01,86.9425,"January 02, 24",-0.0101,,,,,
2023-12-29,86.47,86.95,86.08,86.87,83.11,1256614,1256614,0.4,0.46259,86.5925,"December 29, 23",0.0046259,,,,,
2023-12-28,86.78,87.46,86.28,86.35,82.62,917500,917500,-0.43,-0.49551,86.7175,"December 28, 23",-0.0049551,,,,,
2023-12-27,87.3,88.03,86.63,87.06,83.29,695500,695500,-0.24,-0.27491,87.255,"December 27, 23",-0.0027491,,,,,
2023-12-26,87.3,87.87,86.88,87.55,83.76,658013,658013,0.25,0.28637,87.4,"December 26, 23",0.0028637,,,,,
2023-12-22,87.54,87.82,86.47,86.71,82.96,874200,874200,-0.83,-0.94814,87.135,"December 22, 23",-0.0094814,,,,,
2023-12-21,86.18,87.16,85.61,87.11,83.34,1028621,1028621,0.93,1.08,86.515,"December 21, 23",0.0108,,,,,
2023-12-20,86.23,87.18,85.65,85.78,82.07,1146500,1146500,-0.45,-0.52186,86.21,"December 20, 23",-0.0052186,,,,,
2023-12-19,86.15,86.8,85.9,86.27,82.54,1373400,1373400,0.12,0.13929,86.28,"December 19, 23",0.0013929,,,,,
2023-12-18,87.07,87.56,85.74,85.98,82.26,1181727,1181727,-1.09,-1.25,86.5875,"December 18, 23",-0.0125,,,,,
2023-12-15,85.44,85.77,84.17,85.41,81.72,3496600,3496600,-0.03,-0.03511236,85.1975,"December 15, 23",-0.0003511236,,,,,
2023-12-14,85.8,87.1,85.57,86.28,82.55,1525500,1525500,0.48,0.55944,86.1875,"December 14, 23",0.0055944,,,,,
2023-12-13,84.58,85.19,83.31,84.85,81.18,1513200,1513200,0.27,0.31922,84.4825,"December 13, 23",0.0031922,,,,,
2023-12-12,84.84,84.86,83.26,84.44,80.79,1564805,1564805,-0.4,-0.47148,84.35,"December 12, 23",-0.0047148,,,,,
2023-12-11,86.54,86.96,85.44,85.66,81.96,1241345,1241345,-0.88,-1.02,86.15,"December 11, 23",-0.0102,,,,,
2023-12-08,85.19,86.73,85.09,86.56,82.82,1204748,1204748,1.37,1.61,85.8925,"December 08, 23",0.0161,,,,,
2023-12-07,85.85,85.98,83.95,84.72,81.06,1607900,1607900,-1.13,-1.32,85.125,"December 07, 23",-0.0132,,,,,
2023-12-06,87.28,88.02,85.52,85.63,81.93,1915603,1915603,-1.65,-1.89,86.6125,"December 06, 23",-0.0189,,,,,
2023-12-05,89.03,89.21,87.39,87.75,83.95,1436014,1436014,-1.28,-1.44,88.345,"December 05, 23",-0.0144,,,,,
2023-12-04,89.48,90.66,89.1,89.31,85.45,2168419,2168419,-0.17,-0.18999,89.6375,"December 04, 23",-0.0018999,,,,,
2023-12-01,90.16,91.44,90,90.16,86.26,1288239,1288239,0,0,90.44,"December 01, 23",0,,,,,
2023-11-30,88.52,90.73,88.39,90.45,86.54,5103737,5103737,1.93,2.18,89.5225,"November 30, 23",0.0218,,,,,
2023-11-29,88.04,88.53,87.56,88.01,84.2,1352014,1352014,-0.03,-0.03407542,88.035,"November 29, 23",-0.0003407542,,,,,
2023-11-28,88.3,88.82,87.5,87.5,83.72,1136200,1136200,-0.8,-0.906,88.03,"November 28, 23",-0.00906,,,,,
2023-11-27,87.63,88.36,87.19,87.97,84.17,1206521,1206521,0.34,0.38799,87.7875,"November 27, 23",0.0038799,,,,,
2023-11-24,87.55,88.44,86.8,87.84,84.04,617100,617100,0.29,0.33124,87.6575,"November 24, 23",0.0033124,,,,,
2023-11-22,86.08,87.28,85.28,87.22,83.45,1442025,1442025,1.14,1.32,86.465,"November 22, 23",0.0132,,,,,
2023-11-21,86.66,87.66,85.78,87.56,83.77,1260400,1260400,0.9,1.04,86.915,"November 21, 23",0.0104,,,,,
2023-11-20,86.61,87.26,86.14,86.88,83.12,1464600,1464600,0.27,0.31174,86.7225,"November 20, 23",0.0031174,,,,,
2023-11-17,84.8,86.55,84.58,86.02,82.3,1400700,1400700,1.22,1.44,85.4875,"November 17, 23",0.0144,,,,,
2023-11-16,85.44,86.18,83.31,83.85,80.22,1817706,1817706,-1.59,-1.86,84.695,"November 16, 23",-0.0186,,,,,
2023-11-15,86.37,87.85,86.25,86.27,82.54,3314319,3314319,-0.1,-0.11578,86.685,"November 15, 23",-0.0011578,,,,,
2023-11-14,85.76,86.77,85.57,86.43,82.69,1290834,1290834,0.67,0.78125,86.1325,"November 14, 23",0.0078125,,,,,
2023-11-13,84.6,85.44,84.43,84.91,81.24,1188800,1188800,0.31,0.36643,84.845,"November 13, 23",0.0036643,,,,,
2023-11-10,84.99,84.99,83.72,84.56,80.9,1503849,1503849,-0.43,-0.50594,84.565,"November 10, 23",-0.0050594,,,,,
2023-11-09,83.97,84.49,83.2,83.69,80.07,1913215,1913215,-0.28,-0.33345,83.8375,"November 09, 23",-0.0033345,,,,,
2023-11-08,84.77,85.18,83.33,83.38,79.77,2148869,2148869,-1.39,-1.64,84.165,"November 08, 23",-0.0164,,,,,
2023-11-07,86.2,86.92,84.74,85.52,81.82,2277423,2277423,-0.68,-0.78886,85.845,"November 07, 23",-0.0078886,,,,,
2023-11-06,88.35,89.29,87.15,87.54,83.75,2196600,2196600,-0.81,-0.91681,88.0825,"November 06, 23",-0.0091681,,,,,
2023-11-03,90.11,90.64,87.6,88.12,84.31,3436838,3436838,-1.99,-2.21,89.1175,"November 03, 23",-0.0221,,,,,
2023-11-02,83.4,90.5,82.97,90.25,86.35,4190000,4190000,6.85,8.21,86.78,"November 02, 23",0.0821,,,,,
2023-11-01,84.56,84.95,83.43,84.15,80.51,2353600,2353600,-0.41,-0.48486,84.2725,"November 01, 23",-0.0048486,,,,,
2023-10-31,83.82,84.22,82.9,83.61,79.99,1549400,1549400,-0.21,-0.25054,83.6375,"October 31, 23",-0.0025054,,,,,
2023-10-30,84.43,85.29,82.54,83.6,79.98,1621603,1621603,-0.83,-0.98306,83.965,"October 30, 23",-0.0098306,0.5,0.5,2023-10-31,2023-11-15,2023-10-12
2023-10-27,85.59,85.79,83.81,84.39,80.26,1048900,1048900,-1.2,-1.4,84.895,"October 27, 23",-0.014,,,,,
2023-10-26,84.56,86.34,83.96,85.71,81.52,1327400,1327400,1.15,1.36,85.1425,"October 26, 23",0.0136,,,,,
2023-10-25,85.49,85.94,84.99,85.35,81.17,994100,994100,-0.14,-0.16376,85.4425,"October 25, 23",-0.0016376,,,,,
2023-10-24,86.92,86.94,84.99,85.49,81.31,2112000,2112000,-1.43,-1.65,86.085,"October 24, 23",-0.0165,,,,,
2023-10-23,86,86.79,85.41,86.4,82.17,1656900,1656900,0.4,0.46512,86.15,"October 23, 23",0.0046512,,,,,
2023-10-20,87.45,87.83,86.43,86.69,82.45,1486147,1486147,-0.76,-0.86907,87.1,"October 20, 23",-0.0086907,,,,,
2023-10-19,87.53,88.73,86.64,87.71,83.42,938423,938423,0.18,0.20564,87.6525,"October 19, 23",0.0020564,,,,,
2023-10-18,88.19,88.34,87.36,87.51,83.23,1043207,1043207,-0.68,-0.77106,87.85,"October 18, 23",-0.0077106,,,,,
2023-10-17,87.91,88.78,87.42,87.85,83.55,1215101,1215101,-0.06,-0.06825162,87.99,"October 17, 23",-0.0006825162,,,,,
2023-10-16,87.88,88.2,86.58,87.93,83.63,1188142,1188142,0.05,0.05689577,87.6475,"October 16, 23",0.0005689577,,,,,
2023-10-13,86.91,87.78,86.19,87.22,82.95,1268307,1268307,0.31,0.35669,87.025,"October 13, 23",0.0035669,,,,,
2023-10-12,86.25,86.28,84.74,85.52,81.33,1507824,1507824,-0.73,-0.84638,85.6975,"October 12, 23",-0.0084638,,,,,
2023-10-11,82.77,85.59,82.77,85.5,81.32,1834200,1834200,2.73,3.3,84.1575,"October 11, 23",0.033,,,,,
2023-10-10,83.05,83.69,82.58,83.2,79.13,1509951,1509951,0.15,0.18061,83.13,"October 10, 23",0.0018061,,,,,
2023-10-09,83.22,83.56,82.13,83.14,79.07,1675647,1675647,-0.08,-0.09613074,83.0125,"October 09, 23",-0.0009613074,,,,,
2023-10-06,80.32,82.09,79.79,81.29,77.31,1924647,1924647,0.97,1.21,80.8725,"October 06, 23",0.0121,,,,,
2023-10-05,77.97,80.3,77.97,80.15,76.23,2418300,2418300,2.18,2.8,79.0975,"October 05, 23",0.028,,,,,
2023-10-04,81.04,81.07,78.5,79.23,75.35,2904900,2904900,-1.81,-2.23,79.96,"October 04, 23",-0.0223,,,,,
2023-10-03,83.11,83.38,80.98,82.07,78.05,2622147,2622147,-1.04,-1.25,82.385,"October 03, 23",-0.0125,,,,,
2023-10-02,85.52,85.71,82.91,83.43,79.35,1591207,1591207,-2.09,-2.44,84.3925,"October 02, 23",-0.0244,,,,,
2023-09-29,87.22,87.43,85.42,85.72,81.52,1778490,1778490,-1.5,-1.72,86.4475,"September 29, 23",-0.0172,,,,,
2023-09-28,86.52,88.01,86.41,87.44,83.16,1467235,1467235,0.92,1.06,87.095,"September 28, 23",0.0106,,,,,
2023-09-27,85.31,87.12,85,86.59,82.35,1650600,1650600,1.28,1.5,86.005,"September 27, 23",0.015,,,,,
2023-09-26,84.5,85.31,84.11,84.35,80.22,1661736,1661736,-0.15,-0.17751,84.5675,"September 26, 23",-0.0017751,,,,,
2023-09-25,84.22,86.01,84.22,85.32,81.14,1498711,1498711,1.1,1.31,84.9425,"September 25, 23",0.0131,,,,,
2023-09-22,83.7,85.16,83.7,84.44,80.31,1283050,1283050,0.74,0.88411,84.25,"September 22, 23",0.0088411,,,,,
2023-09-21,85.58,85.59,83.06,83.07,79,1244783,1244783,-2.51,-2.93,84.325,"September 21, 23",-0.0293,,,,,
2023-09-20,85.36,86.36,85.3,85.43,81.25,1229816,1229816,0.07,0.08200562,85.6125,"September 20, 23",0.0008200562,,,,,
2023-09-19,86.4,86.67,84.62,85.15,80.98,1168414,1168414,-1.25,-1.45,85.71,"September 19, 23",-0.0145,,,,,
2023-09-18,85.37,85.84,84.29,85.66,81.47,1200948,1200948,0.29,0.3397,85.29,"September 18, 23",0.003397,,,,,
2023-09-15,85.33,86.02,84.3,84.66,80.52,3711600,3711600,-0.67,-0.78519,85.0775,"September 15, 23",-0.0078519,,,,,
2023-09-14,85.85,86.17,85.35,85.74,81.54,1469734,1469734,-0.11,-0.12813,85.7775,"September 14, 23",-0.0012813,,,,,
2023-09-13,84.96,85.39,83.86,84.77,80.62,1363400,1363400,-0.19,-0.22363,84.745,"September 13, 23",-0.0022363,,,,,
2023-09-12,84.19,85.3,83.87,85.19,81.02,1246000,1246000,1,1.19,84.6375,"September 12, 23",0.0119,,,,,
2023-09-11,85.95,86.38,83.22,83.83,79.73,1675300,1675300,-2.12,-2.47,84.845,"September 11, 23",-0.0247,,,,,
2023-09-08,85.83,86.35,85.2,85.33,81.15,1156305,1156305,-0.5,-0.58255,85.6775,"September 08, 23",-0.0058255,,,,,
2023-09-07,85.14,85.75,84.4,85.51,81.33,1386011,1386011,0.37,0.43458,85.2,"September 07, 23",0.0043458,,,,,
2023-09-06,86.13,86.56,84.45,85.03,80.87,1664462,1664462,-1.1,-1.28,85.5425,"September 06, 23",-0.0128,,,,,
2023-09-05,87.75,87.83,86.8,86.85,82.6,1348700,1348700,-0.9,-1.03,87.3075,"September 05, 23",-0.0103,,,,,
2023-09-01,87.48,87.86,87.13,87.53,83.25,1218500,1218500,0.05,0.05715592,87.5,"September 01, 23",0.0005715592,,,,,
2023-08-31,86.34,87.26,85.88,86.25,82.03,1886602,1886602,-0.09,-0.10424,86.4325,"August 31, 23",-0.0010424,,,,,
2023-08-30,85.9,86.73,85.9,86.2,81.98,853804,853804,0.3,0.34924,86.1825,"August 30, 23",0.0034924,,,,,
2023-08-29,85.48,85.77,84.96,85.7,81.51,1011600,1011600,0.22,0.25737,85.4775,"August 29, 23",0.0025737,,,,,
2023-08-28,84.48,85.6,84.48,85.29,81.12,1187518,1187518,0.81,0.95881,84.9625,"August 28, 23",0.0095881,,,,,
2023-08-25,84.47,85.06,83.77,84.48,80.35,1432731,1432731,0.01,0.01183852,84.445,"August 25, 23",0.0001183852,,,,,
2023-08-24,82.89,84.79,82.73,84.09,79.97,1659443,1659443,1.2,1.45,83.625,"August 24, 23",0.0145,,,,,
2023-08-23,83.25,83.76,82.14,83.63,79.54,1231838,1231838,0.38,0.45646,83.195,"August 23, 23",0.0045646,,,,,
2023-08-22,84.72,84.84,83.57,83.7,79.6,1419946,1419946,-1.02,-1.2,84.2075,"August 22, 23",-0.012,,,,,
2023-08-21,85.08,85.39,83.5,84.53,80.39,2553269,2553269,-0.55,-0.64645,84.625,"August 21, 23",-0.0064645,,,,,
2023-08-18,83.56,84.76,83.01,84.75,80.6,2068635,2068635,1.19,1.42,84.02,"August 18, 23",0.0142,,,,,
2023-08-17,84.15,85.08,83.58,83.79,79.69,1705700,1705700,-0.36,-0.42781,84.15,"August 17, 23",-0.0042781,,,,,
2023-08-16,84.12,84.72,83.09,83.2,79.13,1912608,1912608,-0.92,-1.09,83.7825,"August 16, 23",-0.0109,,,,,
2023-08-15,84.2,84.59,83.8,84.07,79.96,1416489,1416489,-0.13,-0.15439,84.165,"August 15, 23",-0.0015439,,,,,
2023-08-14,84.67,84.96,83.65,84.59,80.45,1170908,1170908,-0.08,-0.09448447,84.4675,"August 14, 23",-0.0009448447,,,,,
2023-08-11,84.73,85.28,83.92,84.94,80.78,1064517,1064517,0.21,0.24785,84.7175,"August 11, 23",0.0024785,,,,,
2023-08-10,84.36,85.53,83.97,84.21,80.09,1699302,1699302,-0.15,-0.17781,84.5175,"August 10, 23",-0.0017781,,,,,
2023-08-09,83.5,84.45,82.93,84.28,80.16,1429600,1429600,0.78,0.93413,83.79,"August 09, 23",0.0093413,,,,,
2023-08-08,81.04,82.94,80.12,82.83,78.78,1303800,1303800,1.79,2.21,81.7325,"August 08, 23",0.0221,,,,,
2023-08-07,82.89,83.01,81.66,82.09,78.07,1417000,1417000,-0.8,-0.96513,82.4125,"August 07, 23",-0.0096513,,,,,
2023-08-04,82.25,85.3,82.25,82.47,78.43,2585500,2585500,0.22,0.26748,83.0675,"August 04, 23",0.0026748,,,,,
2023-08-03,80.5,83.3,80.18,81.81,77.81,3012333,3012333,1.31,1.63,81.4475,"August 03, 23",0.0163,,,,,
2023-08-02,80.88,81.58,80.38,81.17,77.2,1944513,1944513,0.29,0.35856,81.0025,"August 02, 23",0.0035856,,,,,
2023-08-01,81.75,81.78,80.4,81.61,77.62,1161588,1161588,-0.14,-0.17125,81.385,"August 01, 23",-0.0017125,,,,,
2023-07-31,81.3,81.99,80.65,81.99,77.98,1104900,1104900,0.69,0.84871,81.4825,"July 31, 23",0.0084871,,,,,
2023-07-28,80.69,80.69,79.76,80.63,76.68,1084545,1084545,-0.06,-0.07435866,80.4425,"July 28, 23",-0.0007435866,0.5,0.5,2023-07-31,2023-08-15,2023-07-13
2023-07-27,81.62,81.82,80.45,80.56,76.14,1188600,1188600,-1.06,-1.3,81.1125,"July 27, 23",-0.013,,,,,
2023-07-26,80.86,81.94,80.83,81.38,76.91,758300,758300,0.52,0.64309,81.2525,"July 26, 23",0.0064309,,,,,
