date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,dividend,recordDate,declarationDate
2024-05-21,168.14,169.39,167.36,169.13,167.21,1044344,1044344,0.99,0.5888,168.505,"May 21, 24",0.005888,,,,,
2024-05-20,167.08,169.54,166.66,168.6,166.68,959900,959900,1.52,0.90974,167.97,"May 20, 24",0.0090974,,,,,
2024-05-17,168.33,168.33,166.27,166.8,164.9,1678600,1678600,-1.53,-0.90893,167.4325,"May 17, 24",-0.0090893,,,,,
2024-05-16,169.2,170.08,167.82,167.91,166,978244,978244,-1.29,-0.76241,168.7525,"May 16, 24",-0.0076241,,,,,
2024-05-15,169.53,170.98,169.21,169.63,167.7,1137072,1137072,0.1,0.05898661,169.8375,"May 15, 24",0.0005898661,,,,,
2024-05-14,170,170.95,168.3,168.53,166.61,1400220,1400220,-1.47,-0.86471,169.445,"May 14, 24",-0.0086471,,,,,
2024-05-13,171.26,171.56,169.8,170.1,168.16,826734,826734,-1.16,-0.67733,170.68,"May 13, 24",-0.0067733,,,,,
2024-05-10,171.01,171.57,170.39,170.8,168.86,1193700,1193700,-0.21,-0.1228,170.9425,"May 10, 24",-0.001228,,,,,
2024-05-09,169.28,171.27,168.86,169.9,167.97,1266300,1266300,0.62,0.36626,169.8275,"May 09, 24",0.0036626,,,,,
2024-05-08,169.19,169.84,168.3,169.14,167.22,988200,988200,-0.05,-0.02955257,169.1175,"May 08, 24",-0.0002955257,,,,,
2024-05-07,168.21,169.91,168.21,169.58,167.65,1008500,1008500,1.37,0.81446,168.9775,"May 07, 24",0.0081446,,,,,
2024-05-06,167,169.23,166.92,168.05,166.14,1468645,1468645,1.05,0.62874,167.8,"May 06, 24",0.0062874,,,,,
2024-05-03,163.7,166.88,162.78,166.56,164.66,2065100,2065100,2.86,1.75,164.98,"May 03, 24",0.0175,,,,,
2024-05-02,170,171.13,161.96,163.34,161.48,2896067,2896067,-6.66,-3.92,166.6075,"May 02, 24",-0.0392,,,,,
2024-05-01,174.22,176.22,173.56,173.98,172,1268000,1268000,-0.24,-0.13776,174.495,"May 01, 24",-0.0013776,,,,,
2024-04-30,177.69,178.08,174.38,174.66,172.67,1138334,1138334,-3.03,-1.71,176.2025,"April 30, 24",-0.0171,,,,,
2024-04-29,177.81,178.46,176.88,177.69,175.67,701507,701507,-0.12,-0.06748777,177.71,"April 29, 24",-0.0006748777,,,,,
2024-04-26,178.16,179.01,177.45,177.51,175.49,637924,637924,-0.65,-0.36484,178.0325,"April 26, 24",-0.0036484,,,,,
2024-04-25,177.13,178.78,176.37,177.93,175.91,998700,998700,0.8,0.45165,177.5525,"April 25, 24",0.0045165,,,,,
2024-04-24,180.68,181.14,177.04,178.22,176.19,867347,867347,-2.46,-1.36,179.27,"April 24, 24",-0.0136,,,,,
2024-04-23,179.1,180.41,178.58,179.85,177.8,601000,601000,0.75,0.41876,179.485,"April 23, 24",0.0041876,,,,,
2024-04-22,178.52,179.33,177.22,177.86,175.84,643000,643000,-0.66,-0.36971,178.2325,"April 22, 24",-0.0036971,,,,,
2024-04-19,178.14,178.73,176.77,177.7,175.68,806643,806643,-0.44,-0.247,177.835,"April 19, 24",-0.00247,,,,,
2024-04-18,179.21,179.6,176.71,177.27,175.25,629044,629044,-1.94,-1.08,178.1975,"April 18, 24",-0.0108,,,,,
2024-04-17,179.45,180.03,177.24,178.05,176.02,900900,900900,-1.4,-0.78016,178.6925,"April 17, 24",-0.0078016,,,,,
2024-04-16,178.83,180.54,178,179.09,177.05,896200,896200,0.26,0.14539,179.115,"April 16, 24",0.0014539,,,,,
2024-04-15,182.34,182.81,178.55,179.04,177,919413,919413,-3.3,-1.81,180.685,"April 15, 24",-0.0181,,,,,
2024-04-12,178.63,180.11,178.12,179.71,177.66,826319,826319,1.08,0.6046,179.1425,"April 12, 24",0.006046,,,,,
2024-04-11,179.97,181.35,178.59,180.5,178.45,845037,845037,0.53,0.29449,180.1025,"April 11, 24",0.0029449,,,,,
2024-04-10,178.96,181.69,178.04,179.75,177.7,1376022,1376022,0.79,0.44144,179.61,"April 10, 24",0.0044144,,,,,
2024-04-09,181.2,181.56,178.82,181.18,179.12,749100,749100,-0.02,-0.01103753,180.69,"April 09, 24",-0.0001103753,,,,,
2024-04-08,182.36,182.99,180.75,180.92,178.86,659800,659800,-1.44,-0.78965,181.755,"April 08, 24",-0.0078965,,,,,
2024-04-05,180.64,182.66,179.79,182.22,180.15,763735,763735,1.58,0.87467,181.3275,"April 05, 24",0.0087467,,,,,
2024-04-04,182.36,182.85,179,179.34,177.3,845500,845500,-3.02,-1.66,180.8875,"April 04, 24",-0.0166,,,,,
2024-04-03,180.38,182.5,180.38,181.11,179.05,739600,739600,0.73,0.4047,181.0925,"April 03, 24",0.004047,,,,,
2024-04-02,180.73,181.52,179.79,180.37,178.32,921900,921900,-0.36,-0.19919,180.6025,"April 02, 24",-0.0019919,,,,,
2024-04-01,182.99,183,180.31,180.46,178.41,772505,772505,-2.53,-1.38,181.69,"April 01, 24",-0.0138,,,,,
2024-03-28,183.51,183.89,182.56,182.9,180.82,1043545,1043545,-0.61,-0.33241,183.215,"March 28, 24",-0.0033241,,,,,
2024-03-27,182.17,184.22,181.79,183.72,181.63,670828,670828,1.55,0.85085,182.975,"March 27, 24",0.0085085,,,,,
2024-03-26,182,183.25,181.53,181.67,179.6,752400,752400,-0.33,-0.18132,182.1125,"March 26, 24",-0.0018132,,,,,
2024-03-25,183.15,183.38,182.4,182.76,180.68,652718,652718,-0.39,-0.21294,182.9225,"March 25, 24",-0.0021294,,,,,
2024-03-22,185.03,185.83,182.76,183.15,181.07,780317,780317,-1.88,-1.02,184.1925,"March 22, 24",-0.0102,,,,,
2024-03-21,184.56,186.33,182.73,184.91,182.81,1051610,1051610,0.35,0.18964,184.6325,"March 21, 24",0.0018964,,,,,
2024-03-20,182.27,184.21,181.4,184.2,182.1,1022018,1022018,1.93,1.06,183.02,"March 20, 24",0.0106,,,,,
2024-03-19,181.8,182.82,181.43,181.93,179.86,963700,963700,0.13,0.07150715,181.995,"March 19, 24",0.0007150715,,,,,
2024-03-18,182.33,183.71,182,182.08,180.01,699814,699814,-0.25,-0.13711,182.53,"March 18, 24",-0.0013711,,,,,
2024-03-15,180.34,182.97,180.34,181.52,179.45,1255205,1255205,1.18,0.65432,181.2925,"March 15, 24",0.0065432,,,,,
2024-03-14,182.07,182.38,180.81,181.62,179.55,664408,664408,-0.45,-0.24716,181.72,"March 14, 24",-0.0024716,,,,,
2024-03-13,181.82,182.22,180.66,181.53,179.46,1182765,1182765,-0.29,-0.1595,181.5575,"March 13, 24",-0.001595,,,,,
2024-03-12,180.91,182.35,180.33,181.83,179.76,696900,696900,0.92,0.50854,181.355,"March 12, 24",0.0050854,,,,,
2024-03-11,180.8,181.31,178.92,180.86,178.8,582600,582600,0.06,0.03318584,180.4725,"March 11, 24",0.0003318584,,,,,
2024-03-08,181.79,182.72,181.09,181.44,179.38,648139,648139,-0.35,-0.19253,181.76,"March 08, 24",-0.0019253,,,,,
2024-03-07,181.37,182.21,180.72,181.58,179.51,620400,620400,0.21,0.11579,181.47,"March 07, 24",0.0011579,2024-03-28,0.28,0.28,2024-03-08,2024-02-09
2024-03-06,180.17,181.28,179.59,180.36,178.03,819831,819831,0.19,0.10546,180.35,"March 06, 24",0.0010546,,,,,
2024-03-05,180.67,180.85,178.41,179.45,177.13,630000,630000,-1.22,-0.67526,179.845,"March 05, 24",-0.0067526,,,,,
2024-03-04,181.12,182.17,180.68,181.1,178.76,850200,850200,-0.02,-0.0110424,181.2675,"March 04, 24",-0.000110424,,,,,
2024-03-01,180.11,181.41,179.54,180.68,178.35,1534781,1534781,0.57,0.31647,180.435,"March 01, 24",0.0031647,,,,,
2024-02-29,178.81,180.74,178.24,180.18,177.85,1819626,1819626,1.37,0.76618,179.4925,"February 29, 24",0.0076618,,,,,
2024-02-28,178,179.67,177.31,178.72,176.41,544800,544800,0.72,0.40449,178.425,"February 28, 24",0.0040449,,,,,
2024-02-27,179.28,179.54,176.69,177.77,175.47,781100,781100,-1.51,-0.84226,178.32,"February 27, 24",-0.0084226,,,,,
2024-02-26,178.28,180.12,177.77,178.89,176.58,1163500,1163500,0.61,0.34216,178.765,"February 26, 24",0.0034216,,,,,
2024-02-23,178.79,179.23,177.03,178.2,175.9,964726,964726,-0.59,-0.33,178.3125,"February 23, 24",-0.0033,,,,,
2024-02-22,176.4,178.67,176.28,178.21,175.91,835300,835300,1.81,1.03,177.39,"February 22, 24",0.0103,,,,,
2024-02-21,174.75,175.66,173.24,174.8,172.54,847001,847001,0.05,0.0286123,174.6125,"February 21, 24",0.000286123,,,,,
2024-02-20,172.99,175.37,172.51,174.81,172.55,1311749,1311749,1.82,1.05,173.92,"February 20, 24",0.0105,,,,,
2024-02-16,173.65,175,173.32,173.89,171.64,1016400,1016400,0.24,0.13821,173.965,"February 16, 24",0.0013821,,,,,
2024-02-15,174.21,174.94,171.35,173.74,171.5,1526000,1526000,-0.47,-0.26979,173.56,"February 15, 24",-0.0026979,,,,,
2024-02-14,168.79,173.79,168.5,173.41,171.17,2079300,2079300,4.62,2.74,171.1225,"February 14, 24",0.0274,,,,,
2024-02-13,166.44,168.13,164.62,168.04,165.87,1969340,1969340,1.6,0.96131,166.8075,"February 13, 24",0.0096131,,,,,
2024-02-12,168.8,169.3,167.63,168.42,166.24,882241,882241,-0.38,-0.22512,168.5375,"February 12, 24",-0.0022512,,,,,
2024-02-09,166.41,168.61,166.41,168.5,166.32,814739,814739,2.09,1.26,167.4825,"February 09, 24",0.0126,,,,,
2024-02-08,167.6,167.83,165.55,166.3,164.15,976437,976437,-1.3,-0.77566,166.82,"February 08, 24",-0.0077566,,,,,
2024-02-07,166.67,168.64,166.12,166.73,164.58,1098415,1098415,0.06,0.03599928,167.04,"February 07, 24",0.0003599928,,,,,
2024-02-06,167.96,167.96,163.79,166.08,163.93,1559300,1559300,-1.88,-1.12,166.4475,"February 06, 24",-0.0112,,,,,
2024-02-05,166.09,167.58,164.78,166.99,164.83,1396374,1396374,0.9,0.54187,166.36,"February 05, 24",0.0054187,,,,,
2024-02-02,165.35,168.54,164.66,167.44,165.28,1301000,1301000,2.09,1.26,166.4975,"February 02, 24",0.0126,,,,,
2024-02-01,163.51,165.9,162.36,165.87,163.73,1206800,1206800,2.36,1.44,164.41,"February 01, 24",0.0144,,,,,
2024-01-31,165.76,165.76,161.93,162.05,159.96,1043907,1043907,-3.71,-2.24,163.875,"January 31, 24",-0.0224,,,,,
2024-01-30,165.14,166.64,164.51,165.87,163.73,855611,855611,0.73,0.44205,165.54,"January 30, 24",0.0044205,,,,,
2024-01-29,162.77,165.37,162.71,165.33,163.19,982200,982200,2.56,1.57,164.045,"January 29, 24",0.0157,,,,,
2024-01-26,164.66,164.97,163.32,163.52,161.41,426948,426948,-1.14,-0.69234,164.1175,"January 26, 24",-0.0069234,,,,,
2024-01-25,164.06,164.52,163.15,164.12,162,584700,584700,0.06,0.03657199,163.9625,"January 25, 24",0.0003657199,,,,,
2024-01-24,166.36,166.65,162.5,162.74,160.64,802600,802600,-3.62,-2.18,164.5625,"January 24, 24",-0.0218,,,,,
2024-01-23,163.64,165.26,162.43,165.12,162.99,970307,970307,1.48,0.90442,164.1125,"January 23, 24",0.0090442,,,,,
2024-01-22,162.78,163.95,162.29,163.16,161.05,1300400,1300400,0.38,0.23344,163.045,"January 22, 24",0.0023344,,,,,
2024-01-19,162.59,162.92,161.47,162.03,159.94,1304400,1304400,-0.56,-0.34442,162.2525,"January 19, 24",-0.0034442,,,,,
2024-01-18,160.3,162.46,160,162.31,160.21,1013849,1013849,2.01,1.25,161.2675,"January 18, 24",0.0125,,,,,
2024-01-17,162.65,163.46,159.99,160.07,158,1011500,1011500,-2.58,-1.59,161.5425,"January 17, 24",-0.0159,,,,,
2024-01-16,163.21,163.76,161.44,163.61,161.5,1040700,1040700,0.4,0.24508,163.005,"January 16, 24",0.0024508,,,,,
2024-01-12,164.92,165,162.78,163.44,161.33,801000,801000,-1.48,-0.8974,164.035,"January 12, 24",-0.008974,,,,,
2024-01-11,165,165.49,162.85,163.93,161.81,631900,631900,-1.07,-0.64848,164.3175,"January 11, 24",-0.0064848,,,,,
2024-01-10,163.2,163.84,162.11,163.68,161.57,638304,638304,0.48,0.29412,163.2075,"January 10, 24",0.0029412,,,,,
2024-01-09,161.4,163.2,160.11,163,160.89,822400,822400,1.6,0.99133,161.9275,"January 09, 24",0.0099133,,,,,
2024-01-08,160.85,162.06,159.93,161.88,159.79,638500,638500,1.03,0.64035,161.18,"January 08, 24",0.0064035,,,,,
2024-01-05,159.98,160.94,159.28,160.74,158.66,554102,554102,0.76,0.47506,160.235,"January 05, 24",0.0047506,,,,,
2024-01-04,161.14,161.81,160.35,160.48,158.41,697906,697906,-0.66,-0.40958,160.945,"January 04, 24",-0.0040958,,,,,
2024-01-03,162.58,162.58,160.03,160.6,158.53,1033700,1033700,-1.98,-1.22,161.4475,"January 03, 24",-0.0122,,,,,
2024-01-02,163.76,164.58,161.95,162.87,160.77,798500,798500,-0.89,-0.54348,163.29,"January 02, 24",-0.0054348,,,,,
2023-12-29,164.92,165.52,164.21,164.89,162.76,560800,560800,-0.03,-0.01819064,164.885,"December 29, 23",-0.0001819064,,,,,
2023-12-28,164.58,165.42,164.27,165.12,162.99,501526,501526,0.54,0.32811,164.8475,"December 28, 23",0.0032811,,,,,
2023-12-27,164.7,165.11,164.1,164.54,162.41,664646,664646,-0.16,-0.09714633,164.6125,"December 27, 23",-0.0009714633,,,,,
2023-12-26,164.49,165.26,164.32,164.9,162.77,577000,577000,0.41,0.24926,164.7425,"December 26, 23",0.0024926,,,,,
2023-12-22,164.39,165.04,163.57,164.2,162.08,413600,413600,-0.19,-0.11558,164.3,"December 22, 23",-0.0011558,,,,,
2023-12-21,162.64,163.79,162.07,163.69,161.58,500400,500400,1.05,0.6456,163.0475,"December 21, 23",0.006456,,,,,
2023-12-20,162.7,164.47,161.72,161.82,159.73,720332,720332,-0.88,-0.54087,162.6775,"December 20, 23",-0.0054087,,,,,
2023-12-19,163.98,164.16,162.79,163.39,161.28,717300,717300,-0.59,-0.3598,163.58,"December 19, 23",-0.003598,,,,,
2023-12-18,163.4,163.59,162.09,163.25,161.14,571700,571700,-0.15,-0.09179927,163.0825,"December 18, 23",-0.0009179927,,,,,
2023-12-15,163.17,164.55,162.4,163.13,161.02,1451300,1451300,-0.04,-0.02451431,163.3125,"December 15, 23",-0.0002451431,,,,,
2023-12-14,162.72,164.55,162.02,164.07,161.95,1444000,1444000,1.35,0.82965,163.34,"December 14, 23",0.0082965,,,,,
2023-12-13,161.8,162.08,159.61,161.49,159.4,1290801,1290801,-0.31,-0.19159,161.245,"December 13, 23",-0.0019159,,,,,
2023-12-12,158.14,161.99,157.68,161.34,159.26,1358801,1358801,3.2,2.02,159.7875,"December 12, 23",0.0202,,,,,
2023-12-11,157.97,159.39,157.63,157.73,155.69,1612406,1612406,-0.24,-0.15193,158.18,"December 11, 23",-0.0015193,,,,,
2023-12-08,156.44,157.69,156.34,157.16,155.13,1256021,1256021,0.72,0.46024,156.9075,"December 08, 23",0.0046024,,,,,
2023-12-07,156.21,156.29,154.69,155.91,153.9,1028500,1028500,-0.3,-0.19205,155.775,"December 07, 23",-0.0019205,2023-12-22,0.25,0.25,2023-12-08,2023-11-03
2023-12-06,156.5,157.55,155.78,156.48,154.21,1080446,1080446,-0.02,-0.01277955,156.5775,"December 06, 23",-0.0001277955,,,,,
2023-12-05,156.96,156.96,155.31,155.5,153.24,657231,657231,-1.46,-0.93017,156.1825,"December 05, 23",-0.0093017,,,,,
2023-12-04,156.17,157.32,155.57,157.29,155.01,1394500,1394500,1.12,0.71717,156.5875,"December 04, 23",0.0071717,,,,,
2023-12-01,155.55,157.37,154.81,157.05,154.77,691000,691000,1.5,0.96432,156.195,"December 01, 23",0.0096432,,,,,
2023-11-30,153.62,155.39,152.51,155.23,152.98,1477100,1477100,1.61,1.05,154.1875,"November 30, 23",0.0105,,,,,
2023-11-29,153.68,154.08,152.43,152.88,150.66,710138,710138,-0.8,-0.52056,153.2675,"November 29, 23",-0.0052056,,,,,
2023-11-28,153.52,154.4,152.45,152.53,150.32,555100,555100,-0.99,-0.64487,153.225,"November 28, 23",-0.0064487,,,,,
2023-11-27,154.9,154.9,153.58,154.06,151.82,813600,813600,-0.84,-0.54229,154.36,"November 27, 23",-0.0054229,,,,,
2023-11-24,156.07,156.4,155.5,156.18,153.91,248528,248528,0.11,0.07048119,156.0375,"November 24, 23",0.0007048119,,,,,
2023-11-22,155.61,156.06,154.96,155.65,153.39,494200,494200,0.04,0.02570529,155.57,"November 22, 23",0.0002570529,,,,,
2023-11-21,154.54,155.74,154.27,155.4,153.15,585400,585400,0.86,0.55649,154.9875,"November 21, 23",0.0055649,,,,,
2023-11-20,155.85,155.85,154.19,154.81,152.56,696413,696413,-1.04,-0.66731,155.175,"November 20, 23",-0.0066731,,,,,
2023-11-17,154.57,155.82,154.21,155.66,153.4,1107800,1107800,1.09,0.70518,155.065,"November 17, 23",0.0070518,,,,,
2023-11-16,153.58,154.81,153.1,153.97,151.74,1122539,1122539,0.39,0.25394,153.865,"November 16, 23",0.0025394,,,,,
2023-11-15,154.68,155.19,152.73,153.1,150.88,1471602,1471602,-1.58,-1.02,153.925,"November 15, 23",-0.0102,,,,,
2023-11-14,153.32,155.2,152.4,154.73,152.48,1365200,1365200,1.41,0.91965,153.9125,"November 14, 23",0.0091965,,,,,
2023-11-13,150.27,151.76,150.04,151.38,149.18,1193128,1193128,1.11,0.73867,150.8625,"November 13, 23",0.0073867,,,,,
2023-11-10,148.8,151.25,148.35,150.8,148.61,1233600,1233600,2,1.34,149.8,"November 10, 23",0.0134,,,,,
2023-11-09,148.87,149.46,147.12,147.46,145.32,1403539,1403539,-1.41,-0.94714,148.2275,"November 09, 23",-0.0094714,,,,,
2023-11-08,147.15,148.67,146.52,147.9,145.75,1519400,1519400,0.75,0.50968,147.56,"November 08, 23",0.0050968,,,,,
2023-11-07,142.49,146.65,141.65,146.5,144.37,1858100,1858100,4.01,2.81,144.3225,"November 07, 23",0.0281,,,,,
2023-11-06,143.68,143.92,142.44,143.46,141.38,768600,768600,-0.22,-0.15312,143.375,"November 06, 23",-0.0015312,,,,,
2023-11-03,145.33,145.92,143.56,143.7,141.61,1034700,1034700,-1.63,-1.12,144.6275,"November 03, 23",-0.0112,,,,,
2023-11-02,143.41,143.97,141.26,143.7,141.61,1208928,1208928,0.29,0.20222,143.085,"November 02, 23",0.0020222,,,,,
2023-11-01,141.84,142.96,140.86,142.4,140.33,1284700,1284700,0.56,0.39481,142.015,"November 01, 23",0.0039481,,,,,
2023-10-31,136.89,143.41,136.89,140.77,138.73,1428608,1428608,3.88,2.83,139.49,"October 31, 23",0.0283,,,,,
2023-10-30,140.25,140.63,138.6,140.12,138.09,1335585,1335585,-0.13,-0.09269162,139.9,"October 30, 23",-0.0009269162,,,,,
2023-10-27,139.54,140.66,138.86,139.22,137.2,818700,818700,-0.32,-0.22932,139.57,"October 27, 23",-0.0022932,,,,,
2023-10-26,141.4,141.91,139.69,139.84,137.81,810616,810616,-1.56,-1.1,140.71,"October 26, 23",-0.011,,,,,
2023-10-25,140.55,141.1,139.05,139.66,137.63,825927,825927,-0.89,-0.63323,140.09,"October 25, 23",-0.0063323,,,,,
2023-10-24,142.27,142.27,140.32,140.97,138.92,745400,745400,-1.3,-0.91376,141.4575,"October 24, 23",-0.0091376,,,,,
2023-10-23,141.54,142.57,140.66,140.86,138.82,862607,862607,-0.68,-0.48043,141.4075,"October 23, 23",-0.0048043,,,,,
2023-10-20,143.91,144.63,141.43,141.57,139.52,1136700,1136700,-2.34,-1.63,142.885,"October 20, 23",-0.0163,,,,,
2023-10-19,144.71,146.47,143.23,143.65,141.57,1935400,1935400,-1.06,-0.7325,144.515,"October 19, 23",-0.007325,,,,,
2023-10-18,148.41,148.41,143.93,143.96,141.87,933500,933500,-4.45,-3,146.1775,"October 18, 23",-0.03,,,,,
2023-10-17,149.86,151.18,149.19,149.75,147.58,924300,924300,-0.11,-0.07340184,149.995,"October 17, 23",-0.0007340184,,,,,
2023-10-16,149.85,151.12,149.55,150.47,148.29,608200,608200,0.62,0.41375,150.2475,"October 16, 23",0.0041375,,,,,
2023-10-13,151.04,151.41,147.72,148.64,146.48,923933,923933,-2.4,-1.59,149.7025,"October 13, 23",-0.0159,,,,,
2023-10-12,152.25,152.64,150.27,151.12,148.93,733400,733400,-1.13,-0.7422,151.57,"October 12, 23",-0.007422,,,,,
2023-10-11,151.27,152.58,151.27,152.25,150.04,685706,685706,0.98,0.64785,151.8425,"October 11, 23",0.0064785,,,,,
2023-10-10,151.73,152.7,151.1,151.28,149.08,548700,548700,-0.45,-0.29658,151.7025,"October 10, 23",-0.0029658,,,,,
2023-10-09,149.68,151.47,149.27,151.32,149.12,519100,519100,1.64,1.1,150.435,"October 09, 23",0.011,,,,,
2023-10-06,148.05,151.06,147.44,150.22,148.04,878432,878432,2.17,1.47,149.1925,"October 06, 23",0.0147,,,,,
2023-10-05,150.07,150.45,147.7,148.41,146.26,883300,883300,-1.66,-1.11,149.1575,"October 05, 23",-0.0111,,,,,
2023-10-04,148.23,150.54,147.64,150.12,147.94,1055918,1055918,1.89,1.28,149.1325,"October 04, 23",0.0128,,,,,
2023-10-03,146.6,148.56,146.6,147.96,145.81,934100,934100,1.36,0.92769,147.43,"October 03, 23",0.0092769,,,,,
2023-10-02,147.72,148.21,146.2,147.42,145.28,821322,821322,-0.3,-0.20309,147.3875,"October 02, 23",-0.0020309,,,,,
2023-09-29,149.83,149.92,147.57,147.76,145.62,964808,964808,-2.07,-1.38,148.77,"September 29, 23",-0.0138,,,,,
2023-09-28,148.09,150.36,147.73,148.82,146.66,972345,972345,0.73,0.49294,148.75,"September 28, 23",0.0049294,,,,,
2023-09-27,150.09,150.26,148,148.86,146.7,1045100,1045100,-1.23,-0.81951,149.3025,"September 27, 23",-0.0081951,,,,,
2023-09-26,151.72,153.03,148.54,149.27,147.1,1519438,1519438,-2.45,-1.61,150.64,"September 26, 23",-0.0161,,,,,
2023-09-25,151.06,153.4,151.06,152.51,150.3,1527500,1527500,1.45,0.95988,152.0075,"September 25, 23",0.0095988,,,,,
2023-09-22,150.61,152.57,150.52,151.66,149.46,1681140,1681140,1.05,0.69716,151.34,"September 22, 23",0.0069716,,,,,
2023-09-21,151.01,151.57,149.64,151.03,148.84,1447732,1447732,0.02,0.01324416,150.8125,"September 21, 23",0.0001324416,,,,,
2023-09-20,153.33,154.72,151.25,151.41,149.21,786800,786800,-1.92,-1.25,152.6775,"September 20, 23",-0.0125,,,,,
2023-09-19,152.05,153.16,151.46,152.66,150.44,1161600,1161600,0.61,0.40118,152.3325,"September 19, 23",0.0040118,,,,,
2023-09-18,151.78,154.11,151.6,152.47,150.26,969525,969525,0.69,0.45461,152.49,"September 18, 23",0.0045461,,,,,
2023-09-15,151.77,152.7,150.57,151.63,149.43,1279700,1279700,-0.14,-0.09224484,151.6675,"September 15, 23",-0.0009224484,,,,,
2023-09-14,153.44,153.86,151.45,152.86,150.64,1151317,1151317,-0.58,-0.378,152.9025,"September 14, 23",-0.00378,,,,,
2023-09-13,150.97,152.54,150.85,152.49,150.28,1396000,1396000,1.52,1.01,151.7125,"September 13, 23",0.0101,2023-09-29,0.25,0.25,2023-09-14,2023-08-04
2023-09-12,152.79,154.01,151.36,151.66,149.21,939513,939513,-1.13,-0.73958,152.455,"September 12, 23",-0.0073958,,,,,
2023-09-11,154.48,154.94,152.16,153.45,150.97,790226,790226,-1.03,-0.66675,153.7575,"September 11, 23",-0.0066675,,,,,
2023-09-08,156.13,156.62,153.56,153.9,151.41,1018925,1018925,-2.23,-1.43,155.0525,"September 08, 23",-0.0143,,,,,
2023-09-07,156.97,157.91,155.34,156.64,154.11,1069540,1069540,-0.33,-0.21023,156.715,"September 07, 23",-0.0021023,,,,,
2023-09-06,157.26,158.44,156.48,157.1,154.56,1641343,1641343,-0.16,-0.10174,157.32,"September 06, 23",-0.0010174,,,,,
2023-09-05,160.77,160.77,157.07,157.12,154.58,774900,774900,-3.65,-2.27,158.9325,"September 05, 23",-0.0227,,,,,
2023-09-01,160.26,160.93,159.73,160.65,158.06,471300,471300,0.39,0.24335,160.3925,"September 01, 23",0.0024335,,,,,
2023-08-31,160.25,161.05,159.51,159.51,156.93,735607,735607,-0.74,-0.46178,160.08,"August 31, 23",-0.0046178,,,,,
2023-08-30,159.97,160.58,159.32,160.29,157.7,513912,513912,0.32,0.20004,160.04,"August 30, 23",0.0020004,,,,,
2023-08-29,158.26,160.52,158.01,159.56,156.98,755300,755300,1.3,0.82143,159.0875,"August 29, 23",0.0082143,,,,,
2023-08-28,157.82,159.4,157.82,158.51,155.95,418009,418009,0.69,0.43721,158.3875,"August 28, 23",0.0043721,,,,,
2023-08-25,155.64,158.13,155.32,157.59,155.04,540078,540078,1.95,1.25,156.67,"August 25, 23",0.0125,,,,,
2023-08-24,156.36,157.51,154.8,154.87,152.37,567740,567740,-1.49,-0.95293,155.885,"August 24, 23",-0.0095293,,,,,
2023-08-23,155.61,156.61,154.89,156.29,153.77,543730,543730,0.68,0.43699,155.85,"August 23, 23",0.0043699,,,,,
2023-08-22,155.42,155.84,154,154.69,152.19,501512,501512,-0.73,-0.4697,154.9875,"August 22, 23",-0.004697,,,,,
2023-08-21,154.69,155.01,153.03,154.62,152.12,616800,616800,-0.07,-0.04525179,154.3375,"August 21, 23",-0.0004525179,,,,,
2023-08-18,152.56,154.88,152.52,154.45,151.96,1142328,1142328,1.89,1.24,153.6025,"August 18, 23",0.0124,,,,,
2023-08-17,156.73,156.73,152.55,152.98,150.51,1285700,1285700,-3.75,-2.39,154.7475,"August 17, 23",-0.0239,,,,,
2023-08-16,156.52,157.82,155.9,156.04,153.52,634000,634000,-0.48,-0.30667,156.57,"August 16, 23",-0.0030667,,,,,
2023-08-15,157.7,157.73,156.4,156.66,154.13,530043,530043,-1.04,-0.65948,157.1225,"August 15, 23",-0.0065948,,,,,
2023-08-14,158.25,158.69,157.6,158.12,155.57,456705,456705,-0.13,-0.0821485,158.165,"August 14, 23",-0.000821485,,,,,
2023-08-11,158.88,159.25,157.95,158.22,155.66,560420,560420,-0.66,-0.41541,158.575,"August 11, 23",-0.0041541,,,,,
2023-08-10,159.63,161.01,158.48,158.92,156.35,721400,721400,-0.71,-0.44478,159.51,"August 10, 23",-0.0044478,,,,,
2023-08-09,160.69,160.69,159.22,159.72,157.14,894226,894226,-0.97,-0.60365,160.08,"August 09, 23",-0.0060365,,,,,
2023-08-08,160.01,160.76,158.15,160.5,157.91,969430,969430,0.49,0.30623,159.855,"August 08, 23",0.0030623,,,,,
2023-08-07,157.58,160.74,157.58,160.6,158.01,770100,770100,3.02,1.92,159.125,"August 07, 23",0.0192,,,,,
2023-08-04,158.39,158.73,156.16,156.57,154.04,606300,606300,-1.82,-1.15,157.4625,"August 04, 23",-0.0115,,,,,
2023-08-03,158.41,158.92,157.32,157.85,155.3,941302,941302,-0.56,-0.35351,158.125,"August 03, 23",-0.0035351,,,,,
2023-08-02,160.77,161.43,158.39,158.69,156.13,1020717,1020717,-2.08,-1.29,159.82,"August 02, 23",-0.0129,,,,,
2023-08-01,157.58,164.75,156.01,159.45,156.87,1518300,1518300,1.87,1.19,159.4475,"August 01, 23",0.0119,,,,,
2023-07-31,158.85,159.28,157.93,158.6,156.04,1366000,1366000,-0.25,-0.15738,158.665,"July 31, 23",-0.0015738,,,,,
