date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,declarationDate,paymentDate,recordDate,adjDividend
2024-05-03,252.6,253.2,249.04,251.99,246.91,364015,364015,-0.61,-0.24149,251.7075,"May 03, 24",-0.0024149,,,,,
2024-05-02,254.7,254.7,251.54,252.49,247.4,444241,444241,-2.21,-0.86769,253.3575,"May 02, 24",-0.0086769,,,,,
2024-05-01,250.97,257.07,250.56,254.7,249.57,486228,486228,3.73,1.49,253.325,"May 01, 24",0.0149,,,,,
2024-04-30,251.19,253.85,250.75,251.14,246.08,491200,491200,-0.05,-0.01990525,251.7325,"April 30, 24",-0.0001990525,,,,,
2024-04-29,250.74,252.77,248.91,252.43,247.34,474300,474300,1.69,0.674,251.2125,"April 29, 24",0.00674,,,,,
2024-04-26,255.81,255.81,248.12,250.95,245.89,770700,770700,-4.86,-1.9,252.6725,"April 26, 24",-0.019,,,,,
2024-04-25,251.21,257.29,245.04,256.92,251.74,1476100,1476100,5.71,2.27,252.615,"April 25, 24",0.0227,,,,,
2024-04-24,262.1,265.19,261.82,264.48,259.15,480547,480547,2.38,0.90805,263.3975,"April 24, 24",0.0090805,,,,,
2024-04-23,265.17,266.56,263.24,263.68,258.37,367932,367932,-1.49,-0.5619,264.6625,"April 23, 24",-0.005619,,,,,
2024-04-22,265.61,266.18,264.07,265.17,259.83,313700,313700,-0.44,-0.16566,265.2575,"April 22, 24",-0.0016566,,,,,
2024-04-19,264.44,265.43,263.32,264.52,259.19,301400,301400,0.08,0.03025261,264.4275,"April 19, 24",0.0003025261,,,,,
2024-04-18,262.02,264.54,260.96,262.99,257.69,445046,445046,0.97,0.3702,262.6275,"April 18, 24",0.003702,,,,,
2024-04-17,257.21,260.07,256.25,259.27,254.05,518302,518302,2.06,0.8009,258.2,"April 17, 24",0.008009,,,,,
2024-04-16,258.55,260.18,257.17,257.19,252.01,354900,354900,-1.36,-0.52601,258.2725,"April 16, 24",-0.0052601,,,,,
2024-04-15,263.74,263.74,258.03,258.49,253.28,267221,267221,-5.25,-1.99,261,"April 15, 24",-0.0199,,,,,
2024-04-12,259.52,262.13,258.71,260.31,255.06,558100,558100,0.79,0.30441,260.1675,"April 12, 24",0.0030441,,,,,
2024-04-11,261.93,262.64,260.14,260.31,255.06,381900,381900,-1.62,-0.61849,261.255,"April 11, 24",-0.0061849,,,,,
2024-04-10,263.01,265.77,261.63,263.83,258.51,336000,336000,0.82,0.31178,263.56,"April 10, 24",0.0031178,,,,,
2024-04-09,268.19,268.2,263.57,265.1,259.76,469400,469400,-3.09,-1.15,266.265,"April 09, 24",-0.0115,,,,,
2024-04-08,269.94,270.06,267.19,267.39,262,386311,386311,-2.55,-0.94465,268.645,"April 08, 24",-0.0094465,,,,,
2024-04-05,265.99,271.02,265.9,270.94,265.48,439700,439700,4.95,1.86,268.4625,"April 05, 24",0.0186,,,,,
2024-04-04,270.17,270.9,265.81,266.32,260.95,350825,350825,-3.85,-1.43,268.3,"April 04, 24",-0.0143,,,,,
2024-04-03,266.81,271.24,266.81,269.3,263.87,449700,449700,2.49,0.93325,268.54,"April 03, 24",0.0093325,,,,,
2024-04-02,273.44,274.08,267.34,267.81,262.41,622400,622400,-5.63,-2.06,270.6675,"April 02, 24",-0.0206,,,,,
2024-04-01,274.64,274.64,272.96,273.44,267.93,318400,318400,-1.2,-0.43694,273.92,"April 01, 24",-0.0043694,,,,,
2024-03-28,276,276.14,273.81,275,269.46,559600,559600,-1,-0.36232,275.2375,"March 28, 24",-0.0036232,,,,,
2024-03-27,274.74,276.05,272.75,275.92,270.36,420800,420800,1.18,0.4295,274.865,"March 27, 24",0.004295,0.88,2024-02-26,2024-04-15,2024-03-31,0.88
2024-03-26,272.71,275.24,272.71,274.14,267.75,507537,507537,1.43,0.52437,273.7,"March 26, 24",0.0052437,,,,,
2024-03-25,274,274.83,272.53,273.72,267.34,463900,463900,-0.28,-0.10219,273.77,"March 25, 24",-0.0010219,,,,,
2024-03-22,274.9,275.69,272.85,273.21,266.84,492100,492100,-1.69,-0.61477,274.1625,"March 22, 24",-0.0061477,,,,,
2024-03-21,274.49,275.11,271.84,274.51,268.11,471242,471242,0.02,0.00728624,273.9875,"March 21, 24",7.28624e-05,,,,,
2024-03-20,272.98,274.96,272.25,274.71,268.31,387932,387932,1.73,0.63375,273.725,"March 20, 24",0.0063375,,,,,
2024-03-19,274.81,275.82,271.77,272.94,266.58,579000,579000,-1.87,-0.68047,273.835,"March 19, 24",-0.0068047,,,,,
2024-03-18,272.73,274.06,271.59,273.82,267.44,402848,402848,1.09,0.39966,273.05,"March 18, 24",0.0039966,,,,,
2024-03-15,271.36,274.57,271.22,271.95,265.61,885400,885400,0.59,0.21742,272.275,"March 15, 24",0.0021742,,,,,
2024-03-14,274.02,275.69,272.7,274,267.61,482900,482900,-0.02,-0.00729874,274.1025,"March 14, 24",-7.29874e-05,,,,,
2024-03-13,275.86,276.22,273.06,274.9,268.49,530100,530100,-0.96,-0.348,275.01,"March 13, 24",-0.00348,,,,,
2024-03-12,271.19,275.15,270.67,274.98,268.57,641909,641909,3.79,1.4,272.9975,"March 12, 24",0.014,,,,,
2024-03-11,273.9,275.56,270.2,271.97,265.63,608548,608548,-1.93,-0.70464,272.9075,"March 11, 24",-0.0070464,,,,,
2024-03-08,274.81,275.86,273.34,273.71,267.33,354800,354800,-1.1,-0.40028,274.43,"March 08, 24",-0.0040028,,,,,
2024-03-07,275.46,275.74,273.78,274.36,267.96,367314,367314,-1.1,-0.39933,274.835,"March 07, 24",-0.0039933,,,,,
2024-03-06,271.77,275.1,269.15,274.87,268.46,399109,399109,3.1,1.14,272.7225,"March 06, 24",0.0114,,,,,
2024-03-05,272.02,272.58,270.21,271.73,265.4,507202,507202,-0.29,-0.10661,271.635,"March 05, 24",-0.0010661,,,,,
2024-03-04,269.94,272.14,268.71,272.09,265.75,606500,606500,2.15,0.79647,270.72,"March 04, 24",0.0079647,,,,,
2024-03-01,271.2,271.96,269.38,271.18,264.86,438448,438448,-0.02,-0.00737463,270.93,"March 01, 24",-7.37463e-05,,,,,
2024-02-29,276,276,271.79,272.61,266.26,618731,618731,-3.39,-1.23,274.1,"February 29, 24",-0.0123,,,,,
2024-02-28,274,275.82,273.3,275.18,268.77,464140,464140,1.18,0.43066,274.575,"February 28, 24",0.0043066,,,,,
2024-02-27,274.64,275.91,273.14,275.06,268.65,396500,396500,0.42,0.15293,274.6875,"February 27, 24",0.0015293,,,,,
2024-02-26,277.1,277.98,274.73,275.02,268.61,414807,414807,-2.08,-0.75063,276.2075,"February 26, 24",-0.0075063,,,,,
2024-02-23,277.7,278.86,276.65,277.57,271.1,460100,460100,-0.13,-0.04681311,277.695,"February 23, 24",-0.0004681311,,,,,
2024-02-22,275.8,277.92,274.15,277.38,270.91,590000,590000,1.58,0.57288,276.3125,"February 22, 24",0.0057288,,,,,
2024-02-21,276.84,276.84,273.76,275,268.59,374034,374034,-1.84,-0.66464,275.61,"February 21, 24",-0.0066464,,,,,
2024-02-20,275.97,277.36,272.35,275.64,269.21,451334,451334,-0.33,-0.11958,275.33,"February 20, 24",-0.0011958,,,,,
2024-02-16,277.99,278.7,276.3,277.31,270.85,429524,429524,-0.68,-0.24461,277.575,"February 16, 24",-0.0024461,,,,,
2024-02-15,276.15,277.88,275.73,277.44,270.97,503300,503300,1.29,0.46714,276.8,"February 15, 24",0.0046714,,,,,
2024-02-14,271.89,275.59,271.13,275.16,268.75,493842,493842,3.27,1.2,273.4425,"February 14, 24",0.012,,,,,
2024-02-13,272.59,273.3,268.55,270.86,264.55,460400,460400,-1.73,-0.63465,271.325,"February 13, 24",-0.0063465,,,,,
2024-02-12,274.8,275,269.95,272.2,265.86,366500,366500,-2.6,-0.94614,272.9875,"February 12, 24",-0.0094614,,,,,
2024-02-09,270.29,272.99,269.98,271.86,265.52,568300,568300,1.57,0.58086,271.28,"February 09, 24",0.0058086,,,,,
2024-02-08,270.41,271.98,267.92,270.11,263.81,478719,478719,-0.3,-0.11094,270.105,"February 08, 24",-0.0011094,,,,,
2024-02-07,270.14,272.09,267.32,271.79,265.45,730615,730615,1.65,0.61079,270.335,"February 07, 24",0.0061079,,,,,
2024-02-06,256.59,269.42,256.59,268.45,262.19,1032500,1032500,11.86,4.62,262.7625,"February 06, 24",0.0462,,,,,
2024-02-05,248.92,252.46,248.61,250.46,244.62,564338,564338,1.54,0.61867,250.1125,"February 05, 24",0.0061867,,,,,
2024-02-02,248.2,251.11,247.61,250.45,244.61,465800,465800,2.25,0.90653,249.3425,"February 02, 24",0.0090653,,,,,
2024-02-01,244.49,247.94,242.54,247.28,241.52,380100,380100,2.79,1.14,245.5625,"February 01, 24",0.0114,,,,,
2024-01-31,248.41,249.44,245.38,246.3,240.56,391011,391011,-2.11,-0.8494,247.3825,"January 31, 24",-0.008494,,,,,
2024-01-30,245.36,248.16,245.36,247.78,242,367900,367900,2.42,0.98631,246.665,"January 30, 24",0.0098631,,,,,
2024-01-29,247.94,249.11,245.88,246.44,240.7,340843,340843,-1.5,-0.60499,247.3425,"January 29, 24",-0.0060499,,,,,
2024-01-26,251.19,251.19,248.76,249.48,243.66,372802,372802,-1.71,-0.68076,250.155,"January 26, 24",-0.0068076,,,,,
2024-01-25,251.54,251.54,248.43,250.72,244.88,316700,316700,-0.82,-0.32599,250.5575,"January 25, 24",-0.0032599,,,,,
2024-01-24,252.23,252.41,249.65,250.99,245.14,281514,281514,-1.24,-0.49161,251.32,"January 24, 24",-0.0049161,,,,,
2024-01-23,250,251.57,249.45,250.99,245.14,246520,246520,0.99,0.396,250.5025,"January 23, 24",0.00396,,,,,
2024-01-22,250.58,251.6,248.64,249.1,243.29,443703,443703,-1.48,-0.59063,249.98,"January 22, 24",-0.0059063,,,,,
2024-01-19,248.71,251.19,247.91,250.76,244.91,597719,597719,2.05,0.82425,249.6425,"January 19, 24",0.0082425,,,,,
2024-01-18,246.34,248,244.62,247.77,241.99,263622,263622,1.43,0.5805,246.6825,"January 18, 24",0.005805,,,,,
2024-01-17,245.75,248.63,243.26,247.07,241.31,414004,414004,1.32,0.53713,246.1775,"January 17, 24",0.0053713,,,,,
2024-01-16,248.11,248.13,245.16,245.79,240.06,432100,432100,-2.32,-0.93507,246.7975,"January 16, 24",-0.0093507,,,,,
2024-01-12,248.09,248.97,246.95,248.4,242.61,354219,354219,0.31,0.12495,248.1025,"January 12, 24",0.0012495,,,,,
2024-01-11,246.83,247.48,244.53,247.07,241.31,421800,421800,0.24,0.09723291,246.4775,"January 11, 24",0.0009723291,,,,,
2024-01-10,240.6,245.56,240.51,245.44,239.72,679124,679124,4.84,2.01,243.0275,"January 10, 24",0.0201,,,,,
2024-01-09,240.97,241.8,238.37,239.87,234.28,241900,241900,-1.1,-0.45649,240.2525,"January 09, 24",-0.0045649,,,,,
2024-01-08,240.44,242.22,239.02,242.17,236.53,308315,308315,1.73,0.71951,240.9625,"January 08, 24",0.0071951,,,,,
2024-01-05,239.63,241.07,237.5,238.87,233.3,414700,414700,-0.76,-0.31716,239.2675,"January 05, 24",-0.0031716,,,,,
2024-01-04,241.72,242.63,239.24,239.49,233.91,273421,273421,-2.23,-0.92256,240.77,"January 04, 24",-0.0092256,,,,,
2024-01-03,240.09,243.55,240.09,240.63,235.02,446219,446219,0.54,0.22492,241.09,"January 03, 24",0.0022492,,,,,
2024-01-02,240.72,242.63,239.39,239.95,234.36,394604,394604,-0.77,-0.31987,240.6725,"January 02, 24",-0.0031987,,,,,
2023-12-29,238.91,241.79,238.91,241.2,235.58,336900,336900,2.29,0.95852,240.2025,"December 29, 23",0.0095852,,,,,
2023-12-28,238.77,240,238.41,239.32,233.74,265238,265238,0.55,0.23035,239.125,"December 28, 23",0.0023035,0.84,2023-12-05,2024-01-16,2023-12-31,0.84
2023-12-27,238.53,240.01,237.08,239.3,232.9,323346,323346,0.77,0.32281,238.73,"December 27, 23",0.0032281,,,,,
2023-12-26,240.35,242.13,238.72,239.09,232.7,296944,296944,-1.26,-0.52424,240.0725,"December 26, 23",-0.0052424,,,,,
2023-12-22,238.71,240.8,238.71,240.09,233.67,328642,328642,1.38,0.57811,239.5775,"December 22, 23",0.0057811,,,,,
2023-12-21,235.68,238.38,234.88,238.35,231.98,403612,403612,2.67,1.13,236.8225,"December 21, 23",0.0113,,,,,
2023-12-20,237.76,239.7,235.1,235.52,229.22,513900,513900,-2.24,-0.94213,237.02,"December 20, 23",-0.0094213,,,,,
2023-12-19,238.93,240.28,237.45,238.47,232.09,501800,501800,-0.46,-0.19253,238.7825,"December 19, 23",-0.0019253,,,,,
2023-12-18,238.32,239.65,236.9,238.72,232.34,580110,580110,0.4,0.16784,238.3975,"December 18, 23",0.0016784,,,,,
2023-12-15,237.45,238.58,234.01,236.73,230.4,1399872,1399872,-0.72,-0.30322,236.6925,"December 15, 23",-0.0030322,,,,,
2023-12-14,249.53,249.53,237.04,237.93,231.57,912100,912100,-11.6,-4.65,243.5075,"December 14, 23",-0.0465,,,,,
2023-12-13,246.17,249.29,245.77,247.6,240.98,585100,585100,1.43,0.5809,247.2075,"December 13, 23",0.005809,,,,,
2023-12-12,245.15,246.64,244.3,246.49,239.9,374727,374727,1.34,0.5466,245.645,"December 12, 23",0.005466,,,,,
2023-12-11,243.62,245.66,240.96,244.79,238.24,470100,470100,1.17,0.48026,243.7575,"December 11, 23",0.0048026,,,,,
2023-12-08,243.4,243.97,241.54,242.66,236.17,271200,271200,-0.74,-0.30403,242.8925,"December 08, 23",-0.0030403,,,,,
2023-12-07,241.82,242.92,240.34,242.72,236.23,301429,301429,0.9,0.37218,241.95,"December 07, 23",0.0037218,,,,,
2023-12-06,244.15,244.39,240,241.5,235.04,385800,385800,-2.65,-1.09,242.51,"December 06, 23",-0.0109,,,,,
2023-12-05,243.28,243.94,241.45,242.97,236.47,394637,394637,-0.31,-0.12743,242.91,"December 05, 23",-0.0012743,,,,,
2023-12-04,245.38,246.5,242.84,244,237.48,475044,475044,-1.38,-0.56239,244.68,"December 04, 23",-0.0056239,,,,,
2023-12-01,245.99,247.49,244.43,245.41,238.85,620300,620300,-0.58,-0.23578,245.83,"December 01, 23",-0.0023578,,,,,
2023-11-30,240.5,246.9,238.63,246.3,239.71,869112,869112,5.8,2.41,243.0825,"November 30, 23",0.0241,,,,,
2023-11-29,240.69,241.5,239.1,240.77,234.33,465330,465330,0.08,0.03323777,240.515,"November 29, 23",0.0003323777,,,,,
2023-11-28,245.2,245.2,241.46,241.67,235.21,318721,318721,-3.53,-1.44,243.3825,"November 28, 23",-0.0144,,,,,
2023-11-27,243.92,245.37,243.57,245.04,238.49,473700,473700,1.12,0.45917,244.475,"November 27, 23",0.0045917,,,,,
2023-11-24,244.15,245.94,244.11,244.28,237.75,243500,243500,0.13,0.05324596,244.62,"November 24, 23",0.0005324596,,,,,
2023-11-22,243.41,244.48,242.48,244.47,237.93,984715,984715,1.06,0.43548,243.71,"November 22, 23",0.0043548,,,,,
2023-11-21,242.49,243.44,241.78,242.97,236.47,590046,590046,0.48,0.19795,242.67,"November 21, 23",0.0019795,,,,,
2023-11-20,241.73,242.93,240.68,241.9,235.43,598700,598700,0.17,0.0703264,241.81,"November 20, 23",0.000703264,,,,,
2023-11-17,242.3,243.23,240.77,242.03,235.56,895900,895900,-0.27,-0.11143,242.0825,"November 17, 23",-0.0011143,,,,,
2023-11-16,242.56,244.96,242.43,242.63,236.14,656200,656200,0.07,0.02885884,243.145,"November 16, 23",0.0002885884,,,,,
2023-11-15,242.75,243.77,240.42,241.44,234.98,795500,795500,-1.31,-0.53965,242.095,"November 15, 23",-0.0053965,,,,,
2023-11-14,242.76,243.92,240.59,242.34,235.86,571800,571800,-0.42,-0.17301,242.4025,"November 14, 23",-0.0017301,,,,,
2023-11-13,240.55,244.09,240.17,243.53,237.02,823600,823600,2.98,1.24,242.085,"November 13, 23",0.0124,,,,,
2023-11-10,237.82,240.85,236.56,240.21,233.79,712000,712000,2.39,1,238.86,"November 10, 23",0.01,,,,,
2023-11-09,234.5,239.85,234.49,238.16,231.79,907200,907200,3.66,1.56,236.75,"November 09, 23",0.0156,,,,,
2023-11-08,236.36,237.51,234,234.07,227.81,424600,424600,-2.29,-0.96886,235.485,"November 08, 23",-0.0096886,,,,,
2023-11-07,236.06,237,234.82,236.48,230.16,400406,400406,0.42,0.17792,236.09,"November 07, 23",0.0017792,,,,,
2023-11-06,236.58,238,235.18,235.91,229.6,617342,617342,-0.67,-0.2832,236.4175,"November 06, 23",-0.002832,,,,,
2023-11-03,237.63,237.63,232.77,236.26,229.94,911130,911130,-1.37,-0.57653,236.0725,"November 03, 23",-0.0057653,,,,,
2023-11-02,234.62,236.22,233.83,235.01,228.73,599000,599000,0.39,0.16623,234.92,"November 02, 23",0.0016623,,,,,
2023-11-01,237.42,237.42,233.52,235.42,229.12,499900,499900,-2,-0.84239,235.945,"November 01, 23",-0.0084239,,,,,
2023-10-31,233.78,237.13,233.04,235.89,229.58,842004,842004,2.11,0.90256,234.96,"October 31, 23",0.0090256,,,,,
2023-10-30,229.04,233.98,227.81,232.79,226.57,621723,621723,3.75,1.64,230.905,"October 30, 23",0.0164,,,,,
2023-10-27,228.57,231.33,225.94,228.92,222.8,909141,909141,0.35,0.15313,228.69,"October 27, 23",0.0015313,,,,,
2023-10-26,220,232.81,220,229.08,222.95,1279625,1279625,9.08,4.13,225.4725,"October 26, 23",0.0413,,,,,
2023-10-25,208.44,210.51,207.25,207.74,202.19,506732,506732,-0.7,-0.33583,208.485,"October 25, 23",-0.0033583,,,,,
2023-10-24,204.18,208.06,204.18,207.89,202.33,494348,494348,3.71,1.82,206.0775,"October 24, 23",0.0182,,,,,
2023-10-23,205.91,206.61,203.36,203.53,198.09,514700,514700,-2.38,-1.16,204.8525,"October 23, 23",-0.0116,,,,,
2023-10-20,207.55,208.57,205.7,205.85,200.35,565300,565300,-1.7,-0.81908,206.9175,"October 20, 23",-0.0081908,,,,,
2023-10-19,211.24,213.55,206.78,207.36,201.82,529400,529400,-3.88,-1.84,209.7325,"October 19, 23",-0.0184,,,,,
2023-10-18,214.74,215.32,211.3,211.42,205.77,557636,557636,-3.32,-1.55,213.195,"October 18, 23",-0.0155,,,,,
2023-10-17,214.27,216.86,214.27,215.35,209.59,546120,546120,1.08,0.50404,215.1875,"October 17, 23",0.0050404,,,,,
2023-10-16,213.85,215.39,212.73,215.07,209.32,397611,397611,1.22,0.57049,214.26,"October 16, 23",0.0057049,,,,,
2023-10-13,211.24,213.61,210.31,213.24,207.54,579720,579720,2,0.94679,212.1,"October 13, 23",0.0094679,,,,,
2023-10-12,210.24,211.83,208.82,210.35,204.73,578036,578036,0.11,0.05232116,210.31,"October 12, 23",0.0005232116,,,,,
2023-10-11,208.96,210.7,208.7,210.6,204.97,480043,480043,1.64,0.78484,209.74,"October 11, 23",0.0078484,,,,,
2023-10-10,209.21,209.21,207.23,208.46,202.89,478400,478400,-0.75,-0.35849,208.5275,"October 10, 23",-0.0035849,,,,,
2023-10-09,208.05,209.78,207.02,209.04,203.45,655516,655516,0.99,0.47585,208.4725,"October 09, 23",0.0047585,,,,,
2023-10-06,208.83,210.43,207.65,209.18,203.59,897700,897700,0.35,0.1676,209.0225,"October 06, 23",0.001676,,,,,
2023-10-05,208.63,210.14,208.18,208.58,203,855000,855000,-0.05,-0.02396587,208.8825,"October 05, 23",-0.0002396587,,,,,
2023-10-04,207.48,209.13,206.5,208.6,203.02,749100,749100,1.12,0.53981,207.9275,"October 04, 23",0.0053981,,,,,
2023-10-03,207.89,208.33,205.69,206.55,201.03,540400,540400,-1.34,-0.64457,207.115,"October 03, 23",-0.0064457,,,,,
2023-10-02,209,209.01,207,208.14,202.57,726222,726222,-0.86,-0.41148,208.2875,"October 02, 23",-0.0041148,,,,,
2023-09-29,212.85,213,208.15,208.96,203.37,643543,643543,-3.89,-1.83,210.74,"September 29, 23",-0.0183,,,,,
2023-09-28,211.68,213.3,210.91,211.88,206.21,677600,677600,0.2,0.09448224,211.9425,"September 28, 23",0.0009448224,0.84,2023-08-09,2023-10-16,2023-09-30,0.84
2023-09-27,213.19,213.77,211.26,211.61,205.13,816600,816600,-1.58,-0.74112,212.4575,"September 27, 23",-0.0074112,,,,,
2023-09-26,212.74,215.72,211.79,213.24,206.71,993600,993600,0.5,0.23503,213.3725,"September 26, 23",0.0023503,,,,,
2023-09-25,211.93,214.24,211.2,213.9,207.35,477500,477500,1.97,0.92955,212.8175,"September 25, 23",0.0092955,,,,,
2023-09-22,212.29,214.32,211.91,212.95,206.43,651217,651217,0.66,0.3109,212.8675,"September 22, 23",0.003109,,,,,
2023-09-21,213.95,215.72,210.77,212.32,205.82,620600,620600,-1.63,-0.76186,213.19,"September 21, 23",-0.0076186,,,,,
2023-09-20,214.44,216.92,213.67,214.78,208.2,670706,670706,0.34,0.15855,214.9525,"September 20, 23",0.0015855,,,,,
2023-09-19,208.81,213.79,208.81,213.36,206.83,795309,795309,4.55,2.18,211.1925,"September 19, 23",0.0218,,,,,
2023-09-18,205.07,208.62,203.72,208.35,201.97,694100,694100,3.28,1.6,206.44,"September 18, 23",0.016,,,,,
2023-09-15,205.94,207.06,204.76,205.07,198.79,1057335,1057335,-0.87,-0.42245,205.7075,"September 15, 23",-0.0042245,,,,,
2023-09-14,204.06,205.3,202.72,205.23,198.95,501028,501028,1.17,0.57336,204.3275,"September 14, 23",0.0057336,,,,,
2023-09-13,204.58,204.58,201.41,203.2,196.98,490400,490400,-1.38,-0.67455,203.4425,"September 13, 23",-0.0067455,,,,,
2023-09-12,202,204.76,202,203.58,197.35,312200,312200,1.58,0.78218,203.085,"September 12, 23",0.0078218,,,,,
2023-09-11,202.51,204.09,201.92,202.57,196.37,478900,478900,0.06,0.02962817,202.7725,"September 11, 23",0.0002962817,,,,,
2023-09-08,204.37,204.37,201.03,202.82,196.61,380739,380739,-1.55,-0.75843,203.1475,"September 08, 23",-0.0075843,,,,,
2023-09-07,204.65,205,202.77,203.86,197.62,445100,445100,-0.79,-0.38602,204.07,"September 07, 23",-0.0038602,,,,,
2023-09-06,203.94,205.44,202.35,204.54,198.28,290113,290113,0.6,0.2942,204.0675,"September 06, 23",0.002942,,,,,
2023-09-05,207.83,207.9,204.12,204.12,197.87,387900,387900,-3.71,-1.79,205.9925,"September 05, 23",-0.0179,,,,,
2023-09-01,207.85,209.29,206.99,207.87,201.51,447631,447631,0.02,0.00962232,208,"September 01, 23",9.62232e-05,,,,,
2023-08-31,208.62,209.44,206.5,206.76,200.43,692300,692300,-1.86,-0.89157,207.83,"August 31, 23",-0.0089157,,,,,
2023-08-30,208.41,209.63,207.98,208.55,202.16,289700,289700,0.14,0.06717528,208.6425,"August 30, 23",0.0006717528,,,,,
2023-08-29,206.55,207.69,204.9,207.63,201.27,436100,436100,1.08,0.52288,206.6925,"August 29, 23",0.0052288,,,,,
2023-08-28,205.92,206.83,205.38,206.5,200.18,414330,414330,0.58,0.28166,206.1575,"August 28, 23",0.0028166,,,,,
2023-08-25,206.14,206.83,203.95,205.6,199.3,493500,493500,-0.54,-0.26196,205.63,"August 25, 23",-0.0026196,,,,,
2023-08-24,202.16,205.78,202.16,205.15,198.87,799311,799311,2.99,1.48,203.8125,"August 24, 23",0.0148,,,,,
2023-08-23,200.61,203.97,200.61,202.77,196.56,1055604,1055604,2.16,1.08,201.99,"August 23, 23",0.0108,,,,,
2023-08-22,200.88,201.24,198.88,200.49,194.35,811500,811500,-0.39,-0.19415,200.3725,"August 22, 23",-0.0019415,,,,,
2023-08-21,199.46,201.3,197.9,200.92,194.77,700900,700900,1.46,0.73198,199.895,"August 21, 23",0.0073198,,,,,
2023-08-18,195.66,200.1,195.66,198.94,192.85,1610143,1610143,3.28,1.68,197.59,"August 18, 23",0.0168,,,,,
2023-08-17,198.06,199.22,195.51,196.4,190.39,563300,563300,-1.66,-0.83813,197.2975,"August 17, 23",-0.0083813,,,,,
2023-08-16,196.48,198.13,195.29,196.44,190.43,939221,939221,-0.04,-0.02035831,196.585,"August 16, 23",-0.0002035831,,,,,
2023-08-15,200.46,201.36,196.31,196.5,190.48,844400,844400,-3.96,-1.98,198.6575,"August 15, 23",-0.0198,,,,,
2023-08-14,203.7,205.74,201.21,201.91,195.73,663202,663202,-1.79,-0.87874,203.14,"August 14, 23",-0.0087874,,,,,
2023-08-11,200.14,204.11,199.6,203.87,197.63,726300,726300,3.73,1.86,201.93,"August 11, 23",0.0186,,,,,
2023-08-10,203.27,204.5,200.66,201.16,195,870000,870000,-2.11,-1.04,202.3975,"August 10, 23",-0.0104,,,,,
2023-08-09,203.38,205.2,201.8,202.29,196.1,963410,963410,-1.09,-0.53594,203.1675,"August 09, 23",-0.0053594,,,,,
2023-08-08,207.59,209.29,203.28,203.44,197.21,928639,928639,-4.15,-2,205.9,"August 08, 23",-0.02,,,,,
2023-08-07,214.88,214.88,210.57,211.6,205.12,667500,667500,-3.28,-1.53,212.9825,"August 07, 23",-0.0153,,,,,
2023-08-04,213.79,215,212.4,212.76,206.25,653000,653000,-1.03,-0.48178,213.4875,"August 04, 23",-0.0048178,,,,,
2023-08-03,212.1,216.14,211.1,213.79,207.24,615337,615337,1.69,0.79679,213.2825,"August 03, 23",0.0079679,,,,,
2023-08-02,212.43,214.06,210.85,213.16,206.63,461800,461800,0.73,0.34364,212.625,"August 02, 23",0.0034364,,,,,
2023-08-01,210.98,213.88,210.17,212.6,206.09,623910,623910,1.62,0.76785,211.9075,"August 01, 23",0.0076785,,,,,
2023-07-31,209.5,213.07,208.56,211.33,204.86,896543,896543,1.83,0.87351,210.615,"July 31, 23",0.0087351,,,,,
2023-07-28,212.16,213.12,206.46,209.1,202.7,1166300,1166300,-3.06,-1.44,210.21,"July 28, 23",-0.0144,,,,,
2023-07-27,216.73,220.84,211.2,212.25,205.75,1787100,1787100,-4.48,-2.07,215.255,"July 27, 23",-0.0207,,,,,
2023-07-26,233,233.74,231.27,232.93,225.8,662600,662600,-0.07,-0.03004292,232.735,"July 26, 23",-0.0003004292,,,,,
2023-07-25,231,233.79,231,233,225.87,469820,469820,2,0.8658,232.1975,"July 25, 23",0.008658,,,,,
2023-07-24,234.05,234.31,231.07,232.25,225.14,538600,538600,-1.8,-0.76907,232.92,"July 24, 23",-0.0076907,,,,,
2023-07-21,233.54,235,232.48,233.59,226.44,561318,561318,0.05,0.02140961,233.6525,"July 21, 23",0.0002140961,,,,,
2023-07-20,228.07,232.26,227.6,232.11,225,981011,981011,4.04,1.77,230.01,"July 20, 23",0.0177,,,,,
2023-07-19,227.74,229.33,226.35,226.72,219.78,669400,669400,-1.02,-0.44788,227.535,"July 19, 23",-0.0044788,,,,,
2023-07-18,228.41,229.57,226.48,228.35,221.36,590016,590016,-0.06,-0.02626855,228.2025,"July 18, 23",-0.0002626855,,,,,
2023-07-17,230.14,231.74,229.26,229.64,222.61,716900,716900,-0.5,-0.21726,230.195,"July 17, 23",-0.0021726,,,,,
2023-07-14,231.61,232.2,229.42,229.87,222.83,434327,434327,-1.74,-0.75126,230.775,"July 14, 23",-0.0075126,,,,,
2023-07-13,230.59,232.28,228.28,231.66,224.57,691936,691936,1.07,0.46403,230.7025,"July 13, 23",0.0046403,,,,,
2023-07-12,236.13,236.24,231.51,231.75,224.65,533600,533600,-4.38,-1.85,233.9075,"July 12, 23",-0.0185,,,,,
2023-07-11,232.51,235.76,232.51,235.08,227.88,884500,884500,2.57,1.11,233.965,"July 11, 23",0.0111,,,,,
2023-07-10,231.49,236.23,230.6,232.95,225.82,458343,458343,1.46,0.6307,232.8175,"July 10, 23",0.006307,,,,,
2023-07-07,230.14,233.84,229.2,230.84,223.77,558232,558232,0.7,0.30416,231.005,"July 07, 23",0.0030416,,,,,
