date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,declarationDate,adjDividend,paymentDate
2025-03-05,353.94,360.02,351.36,353.85,350.46,969461,969461,-0.09,-0.02542804,354.7925,"March 05, 25",-0.0002542804,,,,,
2025-03-04,348.23,359.63,340.38,351.79,348.42,955228,955228,3.56,1.02,350.0075,"March 04, 25",0.0102,,,,,
2025-03-03,372.21,374.19,351.91,354.95,351.55,724620,724620,-17.26,-4.64,363.315,"March 03, 25",-0.0464,,,,,
2025-02-28,367.3,371.7,364.81,371.59,368.03,550784,550784,4.29,1.17,368.85,"February 28, 25",0.0117,1.32,2025-02-28,2025-01-31,1.32,2025-03-17
2025-02-27,378.05,380.76,368.65,369.27,364.43,486397,486397,-8.78,-2.32,374.1825,"February 27, 25",-0.0232,,,,,
2025-02-26,378,383.4,375.29,377.39,372.44,697487,697487,-0.61,-0.16138,378.52,"February 26, 25",-0.0016138,,,,,
2025-02-25,365.68,375.66,364.63,372.21,367.33,779638,779638,6.53,1.79,369.545,"February 25, 25",0.0179,,,,,
2025-02-24,378.5,381.26,366.73,369.25,364.41,916596,916596,-9.25,-2.44,373.935,"February 24, 25",-0.0244,,,,,
2025-02-21,389.72,391.73,376.13,377.48,372.53,639038,639038,-12.24,-3.14,383.765,"February 21, 25",-0.0314,,,,,
2025-02-20,392.67,395.47,384.99,389.42,384.31,443368,443368,-3.25,-0.82767,390.6375,"February 20, 25",-0.0082767,,,,,
2025-02-19,392.92,393.54,388.86,392.38,387.24,330246,330246,-0.54,-0.13743,391.925,"February 19, 25",-0.0013743,,,,,
2025-02-18,395.7,398.55,392.38,395.55,390.36,572103,572103,-0.15,-0.03790751,395.545,"February 18, 25",-0.0003790751,,,,,
2025-02-14,395.04,397.03,389.29,390.14,385.03,655544,655544,-4.9,-1.24,392.875,"February 14, 25",-0.0124,,,,,
2025-02-13,393.07,394.45,387.64,393.23,388.07,642032,642032,0.16,0.04070522,392.0975,"February 13, 25",0.0004070522,,,,,
2025-02-12,388.66,394.59,386.47,391.21,386.08,635241,635241,2.55,0.6561,390.2325,"February 12, 25",0.006561,,,,,
2025-02-11,396.54,400.67,394.2,397.07,391.86,657139,657139,0.53,0.13366,397.12,"February 11, 25",0.0013366,,,,,
2025-02-10,403.48,405.91,398.45,399.8,394.56,742494,742494,-3.68,-0.91207,401.91,"February 10, 25",-0.0091207,,,,,
2025-02-07,398.57,403.14,395.97,400.93,395.67,639127,639127,2.36,0.59212,399.6525,"February 07, 25",0.0059212,,,,,
2025-02-06,402.45,403,391.32,394.99,389.81,963201,963201,-7.46,-1.85,397.94,"February 06, 25",-0.0185,,,,,
2025-02-05,405.73,405.81,398.14,400.07,394.83,661776,661776,-5.66,-1.4,402.4375,"February 05, 25",-0.014,,,,,
2025-02-04,411.83,415.64,393.59,400.91,395.65,1522155,1522155,-10.92,-2.65,405.4925,"February 04, 25",-0.0265,,,,,
2025-02-03,407.06,413.65,397.8,408.73,403.37,1063397,1063397,1.67,0.41026,406.81,"February 03, 25",0.0041026,,,,,
2025-01-31,427.71,430.75,420.31,423.01,417.46,497521,497521,-4.7,-1.1,425.445,"January 31, 25",-0.011,,,,,
2025-01-30,424.82,429.61,419.34,426.57,420.98,481399,481399,1.75,0.41194,425.085,"January 30, 25",0.0041194,,,,,
2025-01-29,414.98,422.43,412.11,417.71,412.23,605976,605976,2.73,0.65786,416.8075,"January 29, 25",0.0065786,,,,,
2025-01-28,419.52,421.58,405.17,413.36,407.94,896819,896819,-6.16,-1.47,414.9075,"January 28, 25",-0.0147,,,,,
2025-01-27,429.33,430.2,408.2,414.53,409.1,1280856,1280856,-14.8,-3.45,420.565,"January 27, 25",-0.0345,,,,,
2025-01-24,455.99,460.97,453.08,455.26,449.29,470149,470149,-0.73,-0.16009,456.325,"January 24, 25",-0.0016009,,,,,
2025-01-23,454.43,456.86,451.57,453.79,447.84,496531,496531,-0.64,-0.14084,454.1625,"January 23, 25",-0.0014084,,,,,
2025-01-22,463.25,477.41,456.41,456.86,450.87,883494,883494,-6.39,-1.38,463.4825,"January 22, 25",-0.0138,,,,,
2025-01-21,441.6,450.75,441.6,450.38,444.48,365649,365649,8.78,1.99,446.0825,"January 21, 25",0.0199,,,,,
2025-01-17,438.75,438.75,432.08,437.38,431.65,375904,375904,-1.37,-0.31225,436.74,"January 17, 25",-0.0031225,,,,,
2025-01-16,432.51,435.39,429.07,433.92,428.23,446923,446923,1.41,0.326,432.7225,"January 16, 25",0.00326,,,,,
2025-01-15,440.03,441.21,424.74,428.93,423.31,704578,704578,-11.1,-2.52,433.7275,"January 15, 25",-0.0252,,,,,
2025-01-14,426.52,431.78,423.94,428.21,422.6,549220,549220,1.69,0.39623,427.6125,"January 14, 25",0.0039623,,,,,
2025-01-13,413.67,420.61,409.1,420.51,415,693525,693525,6.84,1.65,415.9725,"January 13, 25",0.0165,,,,,
2025-01-10,429.37,429.37,418.81,420.25,414.74,571707,571707,-9.12,-2.12,424.45,"January 10, 25",-0.0212,,,,,
2025-01-08,430.72,435.29,424.07,434.77,429.07,333073,333073,4.05,0.94029,431.2125,"January 08, 25",0.0094029,,,,,
2025-01-07,440.55,441.07,428.3,433.96,428.27,376482,376482,-6.59,-1.5,435.97,"January 07, 25",-0.015,,,,,
2025-01-06,436.76,441.63,433.76,440.55,434.77,328763,328763,3.79,0.86775,438.175,"January 06, 25",0.0086775,,,,,
2025-01-03,422.78,431.93,421.68,430.96,425.31,343400,343400,8.18,1.93,426.8375,"January 03, 25",0.0193,,,,,
2025-01-02,424.39,427.55,417.13,419.99,414.48,253009,253009,-4.4,-1.04,422.265,"January 02, 25",-0.0104,,,,,
2024-12-31,419.54,422.22,417.6,418.89,413.4,197933,197933,-0.65,-0.15493,419.5625,"December 31, 24",-0.0015493,,,,,
2024-12-30,417.79,421.22,412.69,419.19,413.69,194028,194028,1.4,0.3351,417.7225,"December 30, 24",0.003351,,,,,
2024-12-27,426.78,430.09,421.67,423.11,417.56,280292,280292,-3.67,-0.85993,425.4125,"December 27, 24",-0.0085993,,,,,
2024-12-26,430.6,433.79,429.23,430.46,424.82,313521,313521,-0.14,-0.03251277,431.02,"December 26, 24",-0.0003251277,,,,,
2024-12-24,426.3,433.13,426.3,432.04,426.38,168146,168146,5.74,1.35,429.4425,"December 24, 24",0.0135,,,,,
2024-12-23,426.49,427.81,422.76,425.9,420.32,203799,203799,-0.59,-0.13834,425.74,"December 23, 24",-0.0013834,,,,,
2024-12-20,421.32,431.88,418.82,426.8,421.2,821461,821461,5.48,1.3,424.705,"December 20, 24",0.013,,,,,
2024-12-19,432.01,432.01,420.88,424.55,418.98,493283,493283,-7.46,-1.73,427.3625,"December 19, 24",-0.0173,,,,,
2024-12-18,442.04,444.86,425.3,425.42,419.84,419054,419054,-16.62,-3.76,434.405,"December 18, 24",-0.0376,,,,,
2024-12-17,451.72,451.85,437.42,439.53,433.77,561240,561240,-12.19,-2.7,445.13,"December 17, 24",-0.027,,,,,
2024-12-16,451.95,456.56,449.61,455.82,449.84,339265,339265,3.87,0.85629,453.485,"December 16, 24",0.0085629,,,,,
2024-12-13,457.38,459.94,451.76,453.62,447.67,233620,233620,-3.76,-0.82207,455.675,"December 13, 24",-0.0082207,,,,,
2024-12-12,457,457.92,451.76,455.34,449.37,299313,299313,-1.66,-0.36324,455.505,"December 12, 24",-0.0036324,,,,,
2024-12-11,455.95,460.69,449.64,457,451.01,365012,365012,1.05,0.23029,455.82,"December 11, 24",0.0023029,,,,,
2024-12-10,450.97,453.88,446.12,448.59,442.71,329466,329466,-2.38,-0.52775,449.89,"December 10, 24",-0.0052775,,,,,
2024-12-09,461.12,461.12,446.7,452.22,446.29,345440,345440,-8.9,-1.93,455.29,"December 09, 24",-0.0193,,,,,
2024-12-06,470.11,471.53,459.64,461.97,455.91,429505,429505,-8.14,-1.73,465.8125,"December 06, 24",-0.0173,,,,,
2024-12-05,469.29,471.23,465.23,467.12,461,330711,330711,-2.17,-0.4624,468.2175,"December 05, 24",-0.004624,,,,,
2024-12-04,457.81,469.96,457.81,469.38,463.23,460161,460161,11.57,2.53,463.74,"December 04, 24",0.0253,,,,,
2024-12-03,459.59,459.59,454.49,457.82,451.82,231299,231299,-1.77,-0.38513,457.8725,"December 03, 24",-0.0038513,,,,,
2024-12-02,463.65,463.65,454.92,457.23,451.24,297676,297676,-6.42,-1.38,459.8625,"December 02, 24",-0.0138,,,,,
2024-11-29,463.3,464.91,459.39,460.09,454.06,198409,198409,-3.21,-0.69286,461.9225,"November 29, 24",-0.0069286,1.32,2024-11-29,2024-10-25,1.32,2024-12-16
2024-11-27,460.14,465.79,455.62,458.85,451.53,253964,253964,-1.29,-0.28035,460.1,"November 27, 24",-0.0028035,,,,,
2024-11-26,457.51,464.96,451.78,460.74,453.39,489183,489183,3.23,0.706,458.7475,"November 26, 24",0.00706,,,,,
2024-11-25,463.68,464.98,456.85,463.86,456.46,579322,579322,0.18,0.03881988,462.3425,"November 25, 24",0.0003881988,,,,,
2024-11-22,456.98,461.69,455.13,460.81,453.46,343665,343665,3.83,0.83811,458.6525,"November 22, 24",0.0083811,,,,,
2024-11-21,449.74,464.59,446.65,456.48,449.2,455040,455040,6.74,1.5,454.365,"November 21, 24",0.015,,,,,
2024-11-20,452.44,452.9,443.25,445.58,438.47,422929,422929,-6.86,-1.52,448.5425,"November 20, 24",-0.0152,,,,,
2024-11-19,440.57,455.1,440.4,452.37,445.15,433777,433777,11.8,2.68,447.11,"November 19, 24",0.0268,,,,,
2024-11-18,438.56,448.72,435.19,444.93,437.83,550768,550768,6.37,1.45,441.85,"November 18, 24",0.0145,,,,,
2024-11-15,439,444.95,437.39,437.61,430.63,403882,403882,-1.39,-0.31663,439.7375,"November 15, 24",-0.0031663,,,,,
2024-11-14,452.82,453.18,439.51,440.09,433.07,365660,365660,-12.73,-2.81,446.4,"November 14, 24",-0.0281,,,,,
2024-11-13,454.38,458.16,451.4,453.79,446.55,539228,539228,-0.59,-0.12985,454.4325,"November 13, 24",-0.0012985,,,,,
2024-11-12,465.56,465.82,450.39,452.03,444.82,483872,483872,-13.53,-2.91,458.45,"November 12, 24",-0.0291,,,,,
2024-11-11,473.88,473.88,462.45,466.01,458.58,535536,535536,-7.87,-1.66,469.055,"November 11, 24",-0.0166,,,,,
2024-11-08,468,468.47,463.7,467.93,460.47,387617,387617,-0.07,-0.01495726,467.025,"November 08, 24",-0.0001495726,,,,,
2024-11-07,472.02,475.24,465.76,466.98,459.53,483089,483089,-5.04,-1.07,470,"November 07, 24",-0.0107,,,,,
2024-11-06,459.36,481.35,451.13,472.12,464.59,783561,783561,12.76,2.78,465.99,"November 06, 24",0.0278,,,,,
2024-11-05,428.91,440.32,428.91,439.64,432.63,365969,365969,10.73,2.5,434.445,"November 05, 24",0.025,,,,,
2024-11-04,424.5,430.83,422.33,424.92,418.14,333001,333001,0.42,0.09893993,425.645,"November 04, 24",0.0009893993,,,,,
2024-11-01,424.77,428,419.49,425.7,418.91,539193,539193,0.93,0.21894,424.49,"November 01, 24",0.0021894,,,,,
2024-10-31,428.03,429.92,423.3,427.03,420.22,447984,447984,-1,-0.23363,427.07,"October 31, 24",-0.0023363,,,,,
2024-10-30,436.53,442.49,429.73,431.66,424.78,469699,469699,-4.87,-1.12,435.1025,"October 30, 24",-0.0112,,,,,
2024-10-29,424.64,443.67,420.11,440.12,433.1,653335,653335,15.48,3.65,432.135,"October 29, 24",0.0365,,,,,
2024-10-28,449.92,453.93,448.8,449.67,442.5,598695,598695,-0.25,-0.05556543,450.58,"October 28, 24",-0.0005556543,,,,,
2024-10-25,454.04,454.04,443.29,444.52,437.43,376674,376674,-9.52,-2.1,448.9725,"October 25, 24",-0.021,,,,,
2024-10-24,444.82,451.77,443.37,450.18,443,338220,338220,5.36,1.2,447.535,"October 24, 24",0.012,,,,,
2024-10-23,447.73,449.78,440.53,444.72,437.63,273657,273657,-3.01,-0.67228,445.69,"October 23, 24",-0.0067228,,,,,
2024-10-22,452.55,453.18,447.05,448.37,441.22,209942,209942,-4.18,-0.92365,450.2875,"October 22, 24",-0.0092365,,,,,
2024-10-21,459.08,459.08,454.18,456.7,449.42,150627,150627,-2.38,-0.51843,457.26,"October 21, 24",-0.0051843,,,,,
2024-10-18,459.08,460.57,454.63,456.81,449.52,450937,450937,-2.27,-0.49447,457.7725,"October 18, 24",-0.0049447,,,,,
2024-10-17,458.2,459.6,452.2,457.51,450.21,277750,277750,-0.69,-0.15059,456.8775,"October 17, 24",-0.0015059,,,,,
2024-10-16,454.27,457.38,452.25,454.06,446.82,313610,313610,-0.21,-0.04622801,454.49,"October 16, 24",-0.0004622801,,,,,
2024-10-15,461.77,461.77,449.42,451.39,444.19,385197,385197,-10.38,-2.25,456.0875,"October 15, 24",-0.0225,,,,,
2024-10-14,457.76,461.75,455.08,460.5,453.16,264371,264371,2.74,0.59857,458.7725,"October 14, 24",0.0059857,,,,,
2024-10-11,443.36,457,443.36,456.57,449.29,326409,326409,13.21,2.98,450.0725,"October 11, 24",0.0298,,,,,
2024-10-10,436.5,444.69,431.62,443.45,436.38,456074,456074,6.95,1.59,439.065,"October 10, 24",0.0159,,,,,
2024-10-09,442.84,449.8,441,449.41,442.24,398928,398928,6.57,1.48,445.7625,"October 09, 24",0.0148,,,,,
2024-10-08,440.47,442.36,436,441.11,434.07,330107,330107,0.64,0.1453,439.985,"October 08, 24",0.001453,,,,,
2024-10-07,425.85,439.16,424.57,438.43,431.44,491275,491275,12.58,2.95,432.0025,"October 07, 24",0.0295,,,,,
2024-10-04,432.19,432.19,426.39,429.72,422.87,261580,261580,-2.47,-0.57151,430.1225,"October 04, 24",-0.0057151,,,,,
2024-10-03,427.63,428.92,422.23,425.9,419.11,257177,257177,-1.73,-0.40456,426.17,"October 03, 24",-0.0040456,,,,,
2024-10-02,423.29,428.6,422.16,427.7,420.88,327289,327289,4.41,1.04,425.4375,"October 02, 24",0.0104,,,,,
2024-10-01,429.03,430.49,421.75,427.29,420.47,281742,281742,-1.74,-0.40557,427.14,"October 01, 24",-0.0040557,,,,,
2024-09-30,425.85,431.55,425.36,428.35,421.52,468445,468445,2.5,0.58706,427.7775,"September 30, 24",0.0058706,,,,,
2024-09-27,428.8,432.95,427.18,428.48,421.65,299122,299122,-0.32,-0.07462687,429.3525,"September 27, 24",-0.0007462687,,,,,
2024-09-26,430.63,432.66,424.67,427.95,421.12,308496,308496,-2.68,-0.62234,428.9775,"September 26, 24",-0.0062234,,,,,
2024-09-25,428.51,428.51,420.7,424.13,417.37,456953,456953,-4.38,-1.02,425.4625,"September 25, 24",-0.0102,,,,,
2024-09-24,426.08,428.8,419.93,424.86,418.08,322846,322846,-1.22,-0.28633,424.9175,"September 24, 24",-0.0028633,,,,,
2024-09-23,427.18,433.03,423.1,426.59,419.79,258181,258181,-0.59,-0.13812,427.475,"September 23, 24",-0.0013812,,,,,
2024-09-20,418.81,427.53,418.44,426.01,419.22,690423,690423,7.2,1.72,422.6975,"September 20, 24",0.0172,,,,,
2024-09-19,419,424.55,411.37,422.54,415.8,430424,430424,3.54,0.84487,419.365,"September 19, 24",0.0084487,,,,,
2024-09-18,415,418.44,409.4,409.86,403.32,427543,427543,-5.14,-1.24,413.175,"September 18, 24",-0.0124,,,,,
2024-09-17,409.98,413.89,403.52,411.29,404.73,399973,399973,1.31,0.31953,409.67,"September 17, 24",0.0031953,,,,,
2024-09-16,406.73,409.58,400.98,408.82,402.3,345050,345050,2.09,0.51385,406.5275,"September 16, 24",0.0051385,,,,,
2024-09-13,402.72,408.82,402,404.63,398.18,351497,351497,1.91,0.47427,404.5425,"September 13, 24",0.0047427,,,,,
2024-09-12,392.63,400.54,390.96,399.18,392.81,377673,377673,6.55,1.67,395.8275,"September 12, 24",0.0167,,,,,
2024-09-11,381.12,394.23,373.88,392.87,386.6,440598,440598,11.75,3.08,385.525,"September 11, 24",0.0308,,,,,
2024-09-10,381,381,373.4,380.16,374.1,216044,216044,-0.84,-0.22047,378.89,"September 10, 24",-0.0022047,,,,,
2024-09-09,374,380.37,372.49,378.12,372.09,374660,374660,4.12,1.1,376.245,"September 09, 24",0.011,,,,,
2024-09-06,375.27,380.86,366.91,370.93,365.01,381357,381357,-4.34,-1.16,373.4925,"September 06, 24",-0.0116,,,,,
2024-09-05,373.34,373.5,364.8,370.42,364.51,428210,428210,-2.92,-0.78213,370.515,"September 05, 24",-0.0078213,,,,,
2024-09-04,377.52,379.2,369.2,374.77,368.79,441828,441828,-2.75,-0.72844,375.1725,"September 04, 24",-0.0072844,,,,,
2024-09-03,396.18,396.96,376.36,378.96,372.92,591207,591207,-17.22,-4.35,387.115,"September 03, 24",-0.0435,,,,,
2024-08-30,396.38,401.06,391.5,399.92,393.54,594192,594192,3.54,0.89308,397.215,"August 30, 24",0.0089308,1.22,2024-08-30,2024-07-26,1.22,2024-09-16
2024-08-29,392.63,402.67,390.41,395.52,388.01,391782,391782,2.89,0.73606,395.3075,"August 29, 24",0.0073606,,,,,
2024-08-28,388.62,391.49,384.93,389.07,381.68,377009,377009,0.45,0.11579,388.5275,"August 28, 24",0.0011579,,,,,
2024-08-27,382.6,389.7,381.48,387.97,380.6,478413,478413,5.37,1.4,385.4375,"August 27, 24",0.014,,,,,
2024-08-26,388.01,391.44,383.96,385.11,377.8,294307,294307,-2.9,-0.7474,387.13,"August 26, 24",-0.007474,,,,,
2024-08-23,380.24,386.68,380.24,385.78,378.45,369133,369133,5.54,1.46,383.235,"August 23, 24",0.0146,,,,,
2024-08-22,375.36,382.36,375.04,378.14,370.96,237513,237513,2.78,0.74062,377.725,"August 22, 24",0.0074062,,,,,
2024-08-21,370.92,377.48,370.08,375.42,368.29,333752,333752,4.5,1.21,373.475,"August 21, 24",0.0121,,,,,
2024-08-20,375.84,376.72,369.63,370.92,363.88,244720,244720,-4.92,-1.31,373.2775,"August 20, 24",-0.0131,,,,,
2024-08-19,373.89,375.72,370.34,375.72,368.59,299129,299129,1.83,0.48945,373.9175,"August 19, 24",0.0048945,,,,,
2024-08-16,379.95,379.95,371.52,373.83,366.73,332625,332625,-6.12,-1.61,376.3125,"August 16, 24",-0.0161,,,,,
2024-08-15,385.73,389.24,379.54,380.97,373.74,349053,349053,-4.76,-1.23,383.87,"August 15, 24",-0.0123,,,,,
2024-08-14,376.73,380.69,375.67,379.68,372.47,358502,358502,2.95,0.78305,378.1925,"August 14, 24",0.0078305,,,,,
2024-08-13,377.97,380.06,371.66,375.08,367.96,377122,377122,-2.89,-0.76461,376.1925,"August 13, 24",-0.0076461,,,,,
2024-08-12,377.58,379.98,370.5,373.27,366.18,317600,317600,-4.31,-1.14,375.3325,"August 12, 24",-0.0114,,,,,
2024-08-09,371.43,377.11,369.66,377,369.84,414487,414487,5.57,1.5,373.8,"August 09, 24",0.015,,,,,
2024-08-08,363.57,375.57,359.68,373.78,366.68,463829,463829,10.21,2.81,368.15,"August 08, 24",0.0281,,,,,
2024-08-07,366.38,370.01,358.98,359.04,352.22,403183,403183,-7.34,-2,363.6025,"August 07, 24",-0.02,,,,,
2024-08-06,364.61,368.82,360.47,361.03,354.17,409256,409256,-3.58,-0.98187,363.7325,"August 06, 24",-0.0098187,,,,,
2024-08-05,350.03,369.13,346.13,364.42,357.5,556459,556459,14.39,4.11,357.4275,"August 05, 24",0.0411,,,,,
2024-08-02,369,369.57,354.62,366.19,359.24,599728,599728,-2.81,-0.76152,364.845,"August 02, 24",-0.0076152,,,,,
2024-08-01,395.65,398.8,371.04,379.77,372.56,658817,658817,-15.88,-4.01,386.315,"August 01, 24",-0.0401,,,,,
2024-07-31,391.76,403.59,391.19,395.65,388.14,868384,868384,3.89,0.99295,395.5475,"July 31, 24",0.0099295,,,,,
2024-07-30,378.76,389.06,369,379.8,372.59,793266,793266,1.04,0.27458,379.155,"July 30, 24",0.0027458,,,,,
2024-07-29,368.16,372.57,363.88,366.89,359.92,526629,526629,-1.27,-0.34496,367.875,"July 29, 24",-0.0034496,,,,,
2024-07-26,364.63,369.56,362.31,367.09,360.12,342262,342262,2.46,0.67466,365.8975,"July 26, 24",0.0067466,,,,,
2024-07-25,357.1,364.51,347.13,355.55,348.8,737031,737031,-1.55,-0.43405,356.0725,"July 25, 24",-0.0043405,,,,,
2024-07-24,372.77,374.08,355.68,356.98,350.2,668557,668557,-15.79,-4.24,364.8775,"July 24, 24",-0.0424,,,,,
2024-07-23,377.25,384.48,377.03,379.6,372.39,374243,374243,2.35,0.62293,379.59,"July 23, 24",0.0062293,,,,,
2024-07-22,375.58,379.95,372.32,379.26,372.06,410683,410683,3.68,0.97982,376.7775,"July 22, 24",0.0097982,,,,,
2024-07-19,370.91,374.84,369.16,370.23,363.2,533367,533367,-0.68,-0.18333,371.285,"July 19, 24",-0.0018333,,,,,
2024-07-18,371.8,380.27,365.36,368.78,361.78,838365,838365,-3.02,-0.81226,371.5525,"July 18, 24",-0.0081226,,,,,
2024-07-17,386.38,388.2,366.51,366.61,359.65,725598,725598,-19.77,-5.12,376.925,"July 17, 24",-0.0512,,,,,
2024-07-16,378.32,391.88,376.91,391.41,383.98,480079,480079,13.09,3.46,384.63,"July 16, 24",0.0346,,,,,
2024-07-15,380.27,383.43,373.83,374.6,367.49,478995,478995,-5.67,-1.49,378.0325,"July 15, 24",-0.0149,,,,,
2024-07-12,381.34,385.93,378.77,380.47,373.24,488063,488063,-0.87,-0.22814,381.6275,"July 12, 24",-0.0022814,,,,,
2024-07-11,377.4,383.71,375.6,379.02,371.82,546519,546519,1.62,0.42925,378.9325,"July 11, 24",0.0042925,,,,,
2024-07-10,372.47,376.3,369.55,375.32,368.19,285488,285488,2.85,0.76516,373.41,"July 10, 24",0.0076516,,,,,
2024-07-09,376.23,377.98,369.98,371.15,364.1,356368,356368,-5.08,-1.35,373.835,"July 09, 24",-0.0135,,,,,
2024-07-08,375.84,381,374.39,377.01,369.85,529666,529666,1.17,0.3113,377.06,"July 08, 24",0.003113,,,,,
2024-07-05,370.67,374.42,367.69,372.75,365.67,477851,477851,2.08,0.56115,371.3825,"July 05, 24",0.0056115,,,,,
2024-07-03,366.91,372.38,365.79,371.29,364.24,334883,334883,4.38,1.19,369.0925,"July 03, 24",0.0119,,,,,
2024-07-02,359.46,367.42,358.16,365.81,358.86,405634,405634,6.35,1.77,362.7125,"July 02, 24",0.0177,,,,,
2024-07-01,371.96,371.96,357.7,359.14,352.32,652717,652717,-12.82,-3.45,365.19,"July 01, 24",-0.0345,,,,,
2024-06-28,370.88,377.79,363.58,365.48,358.54,1829822,1829822,-5.4,-1.46,369.4325,"June 28, 24",-0.0146,,,,,
2024-06-27,375.28,377.14,367.15,369.84,362.82,538539,538539,-5.44,-1.45,372.3525,"June 27, 24",-0.0145,,,,,
2024-06-26,374.25,374.38,369.3,371.77,364.71,492891,492891,-2.48,-0.66266,372.425,"June 26, 24",-0.0066266,,,,,
2024-06-25,379.54,380.76,373.35,378.04,370.86,323539,323539,-1.5,-0.39522,377.9225,"June 25, 24",-0.0039522,,,,,
2024-06-24,377.42,381.71,373.82,379.56,372.35,461339,461339,2.14,0.56701,378.1275,"June 24, 24",0.0056701,,,,,
2024-06-21,383.31,384.23,375.41,377.39,370.22,736091,736091,-5.92,-1.54,380.085,"June 21, 24",-0.0154,,,,,
2024-06-20,388.5,390.73,378.46,380.07,372.85,517439,517439,-8.43,-2.17,384.44,"June 20, 24",-0.0217,,,,,
2024-06-18,378.54,390.27,371.99,387.74,380.38,464506,464506,9.2,2.43,382.135,"June 18, 24",0.0243,,,,,
2024-06-17,374.11,382.7,369.28,381.63,374.38,455344,455344,7.52,2.01,376.93,"June 17, 24",0.0201,,,,,
2024-06-14,379.12,381.95,372.62,374.74,367.62,442020,442020,-4.38,-1.16,377.1075,"June 14, 24",-0.0116,,,,,
2024-06-13,381.61,386.09,375.11,385.01,377.7,409624,409624,3.4,0.89096,381.955,"June 13, 24",0.0089096,,,,,
2024-06-12,373.53,385.55,372.71,383.49,376.21,620873,620873,9.96,2.67,378.82,"June 12, 24",0.0267,,,,,
2024-06-11,366.38,369.19,363.81,367.71,360.73,487531,487531,1.33,0.36301,366.7725,"June 11, 24",0.0036301,,,,,
2024-06-10,365.27,371.43,365.27,369.01,362,557334,557334,3.74,1.02,367.745,"June 10, 24",0.0102,,,,,
2024-06-07,366.23,373.32,363.81,366.68,359.72,564349,564349,0.45,0.12287,367.51,"June 07, 24",0.0012287,,,,,
2024-06-06,381.69,382,365,365.94,358.99,648288,648288,-15.75,-4.13,373.6575,"June 06, 24",-0.0413,,,,,
2024-06-05,377.7,381.82,375,381.62,374.37,547733,547733,3.92,1.04,379.035,"June 05, 24",0.0104,,,,,
2024-06-04,384.9,388.38,365.92,371.77,364.71,1034275,1034275,-13.13,-3.41,377.7425,"June 04, 24",-0.0341,,,,,
2024-06-03,391.86,392.69,375.65,385.75,378.42,567562,567562,-6.11,-1.56,386.4875,"June 03, 24",-0.0156,,,,,
2024-05-31,388.54,391.93,378.25,388.89,381.5,717927,717927,0.35,0.09008082,386.9025,"May 31, 24",0.0009008082,1.22,2024-05-31,2024-04-26,1.22,2024-06-17
2024-05-30,388.3,394.75,385.14,390.68,382.06,324491,324491,2.38,0.61293,389.7175,"May 30, 24",0.0061293,,,,,
2024-05-29,394.24,394.24,386.96,389.28,380.69,315029,315029,-4.96,-1.26,391.18,"May 29, 24",-0.0126,,,,,
2024-05-28,414.44,415.76,396.61,397.66,388.89,564225,564225,-16.78,-4.05,406.1175,"May 28, 24",-0.0405,,,,,
2024-05-24,402.32,413.63,401.75,413,403.89,346289,346289,10.68,2.65,407.675,"May 24, 24",0.0265,,,,,
2024-05-23,409.75,409.75,398.64,400.61,391.77,341532,341532,-9.14,-2.23,404.6875,"May 23, 24",-0.0223,,,,,
2024-05-22,404.88,407.48,399.31,401.14,392.29,410264,410264,-3.74,-0.92373,403.2025,"May 22, 24",-0.0092373,,,,,
2024-05-21,395.88,404.55,395.4,404,395.09,376146,376146,8.12,2.05,399.9575,"May 21, 24",0.0205,,,,,
2024-05-20,392.82,401.11,391.81,397.77,389,333212,333212,4.95,1.26,395.8775,"May 20, 24",0.0126,,,,,
2024-05-17,393.94,393.94,388.34,392.74,384.08,380105,380105,-1.2,-0.30461,392.24,"May 17, 24",-0.0030461,,,,,
2024-05-16,402.82,402.82,389.22,391.33,382.7,490337,490337,-11.49,-2.85,396.5475,"May 16, 24",-0.0285,,,,,
2024-05-15,403.78,407.33,402.96,404.73,395.8,340011,340011,0.95,0.23528,404.7,"May 15, 24",0.0023528,,,,,
2024-05-14,399.82,401.6,395.56,401.04,392.19,266355,266355,1.22,0.30514,399.505,"May 14, 24",0.0030514,,,,,
2024-05-13,407.4,408.07,397.93,402.02,393.15,311927,311927,-5.38,-1.32,403.855,"May 13, 24",-0.0132,,,,,
2024-05-10,411.42,412.52,405.14,407.27,398.29,296011,296011,-4.15,-1.01,409.0875,"May 10, 24",-0.0101,,,,,
2024-05-09,396.4,409.24,396.4,409.21,400.18,526426,526426,12.81,3.23,402.8125,"May 09, 24",0.0323,,,,,
2024-05-08,397.79,399.51,394.85,396.37,387.63,358497,358497,-1.42,-0.35697,397.13,"May 08, 24",-0.0035697,,,,,
2024-05-07,389.6,393.47,387.18,393.06,384.39,460689,460689,3.46,0.88809,390.8275,"May 07, 24",0.0088809,,,,,
2024-05-06,383.48,388.07,382.83,388,379.44,463387,463387,4.52,1.18,385.595,"May 06, 24",0.0118,,,,,
2024-05-03,377.43,381.31,376.29,379.89,371.51,433697,433697,2.46,0.65178,378.73,"May 03, 24",0.0065178,,,,,
