date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,adjDividend,paymentDate,dividend
2024-05-15,60.53,60.62,60.04,60.55,56.47,869607,869607,0.02,0.03304147,60.435,"May 15, 24",0.0003304147,,,,,
2024-05-14,60.25,60.26,59.33,59.75,55.73,998003,998003,-0.5,-0.82988,59.8975,"May 14, 24",-0.0082988,,,,,
2024-05-13,59.9,59.96,59.52,59.8,55.77,1009300,1009300,-0.1,-0.16694,59.795,"May 13, 24",-0.0016694,,,,,
2024-05-10,59.35,59.65,59.31,59.57,55.56,698549,698549,0.22,0.37068,59.47,"May 10, 24",0.0037068,,,,,
2024-05-09,58.99,59.34,58.58,59.32,55.33,631921,631921,0.33,0.55942,59.0575,"May 09, 24",0.0055942,,,,,
2024-05-08,59.23,59.97,58.5,58.67,54.72,1115600,1115600,-0.56,-0.94547,59.0925,"May 08, 24",-0.0094547,,,,,
2024-05-07,59.4,60.03,59.2,59.44,55.44,1056012,1056012,0.04,0.06734007,59.5175,"May 07, 24",0.0006734007,,,,,
2024-05-06,59.34,59.41,58.3,58.93,54.96,783700,783700,-0.41,-0.69093,58.995,"May 06, 24",-0.0069093,,,,,
2024-05-03,60.67,61.07,58.08,59,55.03,2137541,2137541,-1.67,-2.75,59.705,"May 03, 24",-0.0275,,,,,
2024-05-02,59.22,60.17,59.19,60.02,55.98,1350942,1350942,0.8,1.35,59.65,"May 02, 24",0.0135,,,,,
2024-05-01,59.21,60.06,58.5,59.11,55.13,1078800,1078800,-0.1,-0.16889,59.22,"May 01, 24",-0.0016889,,,,,
2024-04-30,58.56,59.8,58.5,59.22,55.23,1132200,1132200,0.66,1.13,59.02,"April 30, 24",0.0113,,,,,
2024-04-29,58.43,59.14,58.39,59.01,55.04,2037500,2037500,0.58,0.99264,58.7425,"April 29, 24",0.0099264,,,,,
2024-04-26,59.06,59.38,58.25,58.28,54.36,1398400,1398400,-0.78,-1.32,58.7425,"April 26, 24",-0.0132,,,,,
2024-04-25,59.3,59.47,58.74,59.06,55.08,1643200,1643200,-0.24,-0.40472,59.1425,"April 25, 24",-0.0040472,,,,,
2024-04-24,60.1,60.14,59.57,59.61,55.6,1137700,1137700,-0.49,-0.81531,59.855,"April 24, 24",-0.0081531,,,,,
2024-04-23,59.18,60.21,59.18,60.08,56.03,700145,700145,0.9,1.52,59.6625,"April 23, 24",0.0152,,,,,
2024-04-22,58.55,59.38,58.19,59.21,55.22,958032,958032,0.66,1.13,58.8325,"April 22, 24",0.0113,,,,,
2024-04-19,58.06,58.59,57.79,58.37,54.44,1388900,1388900,0.31,0.53393,58.2025,"April 19, 24",0.0053393,,,,,
2024-04-18,57.21,57.93,56.94,57.76,53.87,867580,867580,0.55,0.96137,57.46,"April 18, 24",0.0096137,,,,,
2024-04-17,57.05,57.56,56.92,57.29,53.43,929800,929800,0.24,0.42068,57.205,"April 17, 24",0.0042068,,,,,
2024-04-16,57.61,57.73,56.51,56.98,53.14,1221430,1221430,-0.63,-1.09,57.2075,"April 16, 24",-0.0109,,,,,
2024-04-15,58.79,58.83,57.5,57.92,54.02,1623138,1623138,-0.87,-1.48,58.26,"April 15, 24",-0.0148,,,,,
2024-04-12,58,58.57,57.84,58.49,54.55,1985017,1985017,0.49,0.84483,58.225,"April 12, 24",0.0084483,,,,,
2024-04-11,58.6,58.77,57.68,58.19,54.27,1014737,1014737,-0.41,-0.69966,58.31,"April 11, 24",-0.0069966,,,,,
2024-04-10,58.73,59.22,58.2,58.35,54.42,2623800,2623800,-0.38,-0.64703,58.625,"April 10, 24",-0.0064703,,,,,
2024-04-09,59.33,60.3,59.14,60.2,56.15,1918800,1918800,0.87,1.47,59.7425,"April 09, 24",0.0147,,,,,
2024-04-08,59.09,59.57,58.58,59.19,55.2,1216600,1216600,0.1,0.16923,59.1075,"April 08, 24",0.0016923,,,,,
2024-04-05,58.88,59.26,58.33,58.8,54.84,906000,906000,-0.08,-0.13587,58.8175,"April 05, 24",-0.0013587,,,,,
2024-04-04,60.04,60.38,58.84,59.1,55.12,829600,829600,-0.94,-1.57,59.59,"April 04, 24",-0.0157,,,,,
2024-04-03,59.41,59.78,59.25,59.74,55.72,1105700,1105700,0.33,0.55546,59.545,"April 03, 24",0.0055546,,,,,
2024-04-02,59.51,59.76,58.96,59.67,55.65,1314226,1314226,0.16,0.26886,59.475,"April 02, 24",0.0026886,,,,,
2024-04-01,60.7,60.7,59.63,59.65,55.63,839300,839300,-1.05,-1.73,60.17,"April 01, 24",-0.0173,,,,,
2024-03-28,60.43,60.8,60.26,60.56,56.48,1415300,1415300,0.13,0.21512,60.5125,"March 28, 24",0.0021512,,,,,
2024-03-27,59.39,60.2,59.27,60.17,56.12,1092517,1092517,0.78,1.31,59.7575,"March 27, 24",0.0131,,,,,
2024-03-26,59.29,59.29,58.89,58.91,54.94,897035,897035,-0.38,-0.64092,59.095,"March 26, 24",-0.0064092,,,,,
2024-03-25,59.63,59.75,59.04,59.1,55.12,729700,729700,-0.53,-0.88881,59.38,"March 25, 24",-0.0088881,,,,,
2024-03-22,60.86,60.86,59.23,59.34,55.34,955000,955000,-1.52,-2.5,60.0725,"March 22, 24",-0.025,,,,,
2024-03-21,60.43,60.89,60.33,60.73,56.64,1105933,1105933,0.3,0.49644,60.595,"March 21, 24",0.0049644,,,,,
2024-03-20,58.84,60.42,58.74,60.26,56.2,1198712,1198712,1.42,2.41,59.565,"March 20, 24",0.0241,,,,,
2024-03-19,59.54,59.82,59.05,59.24,55.25,765649,765649,-0.3,-0.50386,59.4125,"March 19, 24",-0.0050386,,,,,
2024-03-18,59.26,59.67,59.12,59.38,55.38,739300,739300,0.12,0.2025,59.3575,"March 18, 24",0.002025,,,,,
2024-03-15,58.52,59.5,58.52,59.08,55.1,2277500,2277500,0.56,0.95694,58.905,"March 15, 24",0.0095694,,,,,
2024-03-14,60.31,60.34,58.81,59.26,55.27,1083800,1083800,-1.05,-1.74,59.68,"March 14, 24",-0.0174,,,,,
2024-03-13,60.75,61.3,60.53,60.62,56.54,891200,891200,-0.13,-0.21399,60.8,"March 13, 24",-0.0021399,,,,,
2024-03-12,61,61.18,60.5,60.71,56.62,1612630,1612630,-0.29,-0.47541,60.8475,"March 12, 24",-0.0047541,2024-03-13,2024-02-07,0.67,2024-04-03,0.67
2024-03-11,61.62,62.09,61.42,61.95,57.15,1549458,1549458,0.33,0.53554,61.77,"March 11, 24",0.0053554,,,,,
2024-03-08,62.21,62.21,61.28,61.87,57.08,1150916,1150916,-0.34,-0.54654,61.8925,"March 08, 24",-0.0054654,,,,,
2024-03-07,61.51,61.83,61.02,61.43,56.67,1001906,1001906,-0.08,-0.13006,61.4475,"March 07, 24",-0.0013006,,,,,
2024-03-06,62.08,62.23,61.16,61.38,56.62,1183124,1183124,-0.7,-1.13,61.7125,"March 06, 24",-0.0113,,,,,
2024-03-05,62.77,63.03,61.74,61.94,57.14,1061910,1061910,-0.83,-1.32,62.37,"March 05, 24",-0.0132,,,,,
2024-03-04,61.84,62.93,61.54,62.9,58.03,1188313,1188313,1.06,1.71,62.3025,"March 04, 24",0.0171,,,,,
2024-03-01,61.95,62.22,61.15,61.75,56.97,1187200,1187200,-0.2,-0.32284,61.7675,"March 01, 24",-0.0032284,,,,,
2024-02-29,61.18,62.3,61.1,61.95,57.15,2960400,2960400,0.77,1.26,61.6325,"February 29, 24",0.0126,,,,,
2024-02-28,60.01,61,60.01,60.97,56.25,875200,875200,0.96,1.6,60.4975,"February 28, 24",0.016,,,,,
2024-02-27,60.5,61.11,60.35,60.53,55.84,1183642,1183642,0.03,0.04958678,60.6225,"February 27, 24",0.0004958678,,,,,
2024-02-26,60.57,60.8,60.06,60.23,55.56,841111,841111,-0.34,-0.56133,60.415,"February 26, 24",-0.0056133,,,,,
2024-02-23,60.91,61.11,60.72,60.73,56.02,662034,662034,-0.18,-0.29552,60.8675,"February 23, 24",-0.0029552,,,,,
2024-02-22,61.2,61.28,60.68,61.07,56.34,1022124,1022124,-0.13,-0.21242,61.0575,"February 22, 24",-0.0021242,,,,,
2024-02-21,60.98,61.42,60.58,61.22,56.48,819230,819230,0.24,0.39357,61.05,"February 21, 24",0.0039357,,,,,
2024-02-20,60.71,61.32,60.37,60.62,55.92,947627,947627,-0.09,-0.14825,60.755,"February 20, 24",-0.0014825,,,,,
2024-02-16,60.72,61.18,60.27,60.81,56.1,809517,809517,0.09,0.14822,60.745,"February 16, 24",0.0014822,,,,,
2024-02-15,60.94,61.4,60.85,61.24,56.5,719100,719100,0.3,0.49229,61.1075,"February 15, 24",0.0049229,,,,,
2024-02-14,60.46,60.93,59.68,60.19,55.53,1231800,1231800,-0.27,-0.44658,60.315,"February 14, 24",-0.0044658,,,,,
2024-02-13,59.55,60.43,58.76,60.42,55.74,2251300,2251300,0.87,1.46,59.79,"February 13, 24",0.0146,,,,,
2024-02-12,61.42,61.78,60.34,60.7,56,1864200,1864200,-0.72,-1.17,61.06,"February 12, 24",-0.0117,,,,,
2024-02-09,60.1,62.09,60.01,61.32,56.57,2364400,2364400,1.22,2.03,60.88,"February 09, 24",0.0203,,,,,
2024-02-08,61.71,62.51,61.61,62.14,57.33,1360846,1360846,0.43,0.69681,61.9925,"February 08, 24",0.0069681,,,,,
2024-02-07,62.25,62.43,61.8,61.94,57.14,919700,919700,-0.31,-0.49799,62.105,"February 07, 24",-0.0049799,,,,,
2024-02-06,61.21,62.69,61.02,62.21,57.39,1060940,1060940,1,1.63,61.7825,"February 06, 24",0.0163,,,,,
2024-02-05,61.83,61.92,61.11,61.23,56.49,1179500,1179500,-0.6,-0.9704,61.5225,"February 05, 24",-0.009704,,,,,
2024-02-02,62.97,63,61.83,62.6,57.75,1128239,1128239,-0.37,-0.58758,62.6,"February 02, 24",-0.0058758,,,,,
2024-02-01,62.67,63.67,62.1,63.65,58.72,1400007,1400007,0.98,1.56,63.0225,"February 01, 24",0.0156,,,,,
2024-01-31,63.36,63.76,62.47,62.67,57.81,1242406,1242406,-0.69,-1.09,63.065,"January 31, 24",-0.0109,,,,,
2024-01-30,63.53,63.63,63,63.18,58.28,1039300,1039300,-0.35,-0.55092,63.335,"January 30, 24",-0.0055092,,,,,
2024-01-29,63.4,63.57,62.88,63.5,58.58,815400,815400,0.1,0.15773,63.3375,"January 29, 24",0.0015773,,,,,
2024-01-26,64.25,64.29,63.53,63.6,58.67,1037426,1037426,-0.65,-1.01,63.9175,"January 26, 24",-0.0101,,,,,
2024-01-25,63.56,64,62.77,63.97,59.01,1361846,1361846,0.415,0.64506,63.575,"January 25, 24",0.0064506,,,,,
2024-01-24,63.63,63.85,62.09,62.21,57.39,1299200,1299200,-1.42,-2.23,62.945,"January 24, 24",-0.0223,,,,,
2024-01-23,63.3,63.38,62.66,63.03,58.15,1336315,1336315,-0.27,-0.42654,63.0925,"January 23, 24",-0.0042654,,,,,
2024-01-22,63.06,63.81,62.79,62.97,58.09,980346,980346,-0.09,-0.14272,63.1575,"January 22, 24",-0.0014272,,,,,
2024-01-19,62.63,62.95,61.79,62.73,57.87,1282636,1282636,0.1,0.15967,62.525,"January 19, 24",0.0015967,,,,,
2024-01-18,62.39,62.58,61.62,62.3,57.47,1371549,1371549,-0.09,-0.14425,62.2225,"January 18, 24",-0.0014425,,,,,
2024-01-17,62.75,63.58,62.13,62.47,57.63,1146707,1146707,-0.28,-0.44622,62.7325,"January 17, 24",-0.0044622,,,,,
2024-01-16,63.66,63.97,63.06,63.33,58.42,1459010,1459010,-0.33,-0.51838,63.505,"January 16, 24",-0.0051838,,,,,
2024-01-12,64.88,65.07,63.81,64.07,59.11,1531600,1531600,-0.81,-1.25,64.4575,"January 12, 24",-0.0125,,,,,
2024-01-11,64.1,64.43,63.74,64.18,59.21,1156319,1156319,0.08,0.1248,64.1125,"January 11, 24",0.001248,,,,,
2024-01-10,64.39,64.85,64.33,64.46,59.47,1765000,1765000,0.07,0.10871,64.5075,"January 10, 24",0.0010871,,,,,
2024-01-09,64.29,64.73,63.97,64.53,59.53,1835112,1835112,0.24,0.37331,64.38,"January 09, 24",0.0037331,,,,,
2024-01-08,65.24,65.24,64.56,65,59.96,1803200,1803200,-0.24,-0.36787,65.01,"January 08, 24",-0.0036787,,,,,
2024-01-05,65.35,65.73,64.57,65,59.96,1718800,1718800,-0.35,-0.53558,65.1625,"January 05, 24",-0.0053558,,,,,
2024-01-04,65.46,65.99,65.22,65.58,60.5,1536600,1536600,0.12,0.18332,65.5625,"January 04, 24",0.0018332,,,,,
2024-01-03,67.36,67.36,65.56,65.76,60.66,908200,908200,-1.6,-2.38,66.51,"January 03, 24",-0.0238,,,,,
2024-01-02,66.86,67.76,66.54,67.73,62.48,720520,720520,0.87,1.3,67.2225,"January 02, 24",0.013,,,,,
2023-12-29,67.43,67.63,66.85,67,61.81,817700,817700,-0.43,-0.6377,67.2275,"December 29, 23",-0.006377,,,,,
2023-12-28,67,67.65,66.89,67.65,62.41,583901,583901,0.65,0.97015,67.2975,"December 28, 23",0.0097015,,,,,
2023-12-27,67.28,67.28,66.75,67.07,61.87,689710,689710,-0.21,-0.31213,67.095,"December 27, 23",-0.0031213,,,,,
2023-12-26,66.56,67.32,66.56,67.21,62,525705,525705,0.65,0.97656,66.9125,"December 26, 23",0.0097656,,,,,
2023-12-22,66.63,67.43,66.5,66.61,61.45,903200,903200,-0.02,-0.03001651,66.7925,"December 22, 23",-0.0003001651,,,,,
2023-12-21,66.84,66.84,65.86,66.56,61.4,793300,793300,-0.28,-0.41891,66.525,"December 21, 23",-0.0041891,,,,,
2023-12-20,66.38,66.99,65.5,65.54,60.46,1186100,1186100,-0.84,-1.27,66.1025,"December 20, 23",-0.0127,,,,,
2023-12-19,66.95,67.16,66.2,66.38,61.24,1515800,1515800,-0.57,-0.85138,66.6725,"December 19, 23",-0.0085138,,,,,
2023-12-18,67.31,67.33,66.6,66.74,61.57,978215,978215,-0.57,-0.84683,66.995,"December 18, 23",-0.0084683,,,,,
2023-12-15,67.58,67.82,66.43,66.91,61.73,2129300,2129300,-0.67,-0.99142,67.185,"December 15, 23",-0.0099142,,,,,
2023-12-14,67.59,68.47,67.37,67.85,62.59,1393247,1393247,0.26,0.38467,67.82,"December 14, 23",0.0038467,,,,,
2023-12-13,63.97,66.97,63.6,66.67,61.5,1169330,1169330,2.7,4.22,65.3025,"December 13, 23",0.0422,2023-12-14,2023-11-02,0.67,2024-01-13,0.67
2023-12-12,64.64,64.8,63.85,64.25,58.65,594437,594437,-0.39,-0.60334,64.385,"December 12, 23",-0.0060334,,,,,
2023-12-11,63.96,64.36,63.68,64.33,58.72,749900,749900,0.37,0.57849,64.0825,"December 11, 23",0.0057849,,,,,
2023-12-08,63.24,64,62.61,63.96,58.39,1079541,1079541,0.72,1.14,63.4525,"December 08, 23",0.0114,,,,,
2023-12-07,63.9,64.3,63.34,63.47,57.94,1277838,1277838,-0.43,-0.67293,63.7525,"December 07, 23",-0.0067293,,,,,
2023-12-06,64.76,65.08,63.66,63.77,58.21,1241403,1241403,-0.99,-1.53,64.3175,"December 06, 23",-0.0153,,,,,
2023-12-05,64.96,64.96,64.18,64.55,58.92,1269402,1269402,-0.41,-0.63116,64.6625,"December 05, 23",-0.0063116,,,,,
2023-12-04,63.59,65.19,63.46,65.13,59.45,1074035,1074035,1.54,2.42,64.3425,"December 04, 23",0.0242,,,,,
2023-12-01,62.75,64.29,62.49,63.96,58.39,998320,998320,1.21,1.93,63.3725,"December 01, 23",0.0193,,,,,
2023-11-30,62.05,62.85,61.62,62.78,57.31,1826531,1826531,0.73,1.18,62.325,"November 30, 23",0.0118,,,,,
2023-11-29,62.2,62.86,61.37,61.47,56.11,856600,856600,-0.73,-1.17,61.975,"November 29, 23",-0.0117,,,,,
2023-11-28,61.59,61.93,61.28,61.85,56.46,665647,665647,0.26,0.42215,61.6625,"November 28, 23",0.0042215,,,,,
2023-11-27,61.34,62.15,60.9,61.76,56.38,538918,538918,0.42,0.68471,61.5375,"November 27, 23",0.0068471,,,,,
2023-11-24,61.1,61.47,61,61.32,55.98,257100,257100,0.22,0.36007,61.2225,"November 24, 23",0.0036007,,,,,
2023-11-22,61.53,61.57,60.93,61.21,55.87,572112,572112,-0.32,-0.52007,61.31,"November 22, 23",-0.0052007,,,,,
2023-11-21,61.43,61.57,60.89,60.95,55.64,667625,667625,-0.48,-0.78138,61.21,"November 21, 23",-0.0078138,,,,,
2023-11-20,61.75,61.78,61.12,61.76,56.38,743100,743100,0.01,0.01619433,61.6025,"November 20, 23",0.0001619433,,,,,
2023-11-17,61.95,62.09,61.2,61.8,56.41,860900,860900,-0.15,-0.24213,61.76,"November 17, 23",-0.0024213,,,,,
2023-11-16,62.22,62.37,61.17,61.31,55.97,942500,942500,-0.91,-1.46,61.7675,"November 16, 23",-0.0146,,,,,
2023-11-15,62.15,62.77,61.72,62.22,56.8,987200,987200,0.07,0.11263,62.215,"November 15, 23",0.0011263,,,,,
2023-11-14,61.28,63.49,61.28,62.57,57.12,1059648,1059648,1.29,2.11,62.155,"November 14, 23",0.0211,,,,,
2023-11-13,60.15,60.32,59.53,59.76,54.55,731045,731045,-0.39,-0.64838,59.94,"November 13, 23",-0.0064838,,,,,
2023-11-10,59.98,60.57,59.43,60.45,55.18,673300,673300,0.47,0.78359,60.1075,"November 10, 23",0.0078359,,,,,
2023-11-09,60.95,60.95,59.18,59.41,54.23,838626,838626,-1.54,-2.53,60.1225,"November 09, 23",-0.0253,,,,,
2023-11-08,60.3,60.71,60.04,60.66,55.37,681239,681239,0.36,0.59701,60.4275,"November 08, 23",0.0059701,,,,,
2023-11-07,61.38,61.95,60.06,60.13,54.89,1129215,1129215,-1.25,-2.04,60.88,"November 07, 23",-0.0204,,,,,
2023-11-06,62.46,62.46,60.56,61.23,55.89,1153436,1153436,-1.23,-1.97,61.6775,"November 06, 23",-0.0197,,,,,
2023-11-03,62.74,63.94,62.63,62.74,57.27,1357900,1357900,0,0,63.0125,"November 03, 23",0,,,,,
2023-11-02,61.48,62.32,61.4,62.15,56.73,1141937,1141937,0.67,1.09,61.8375,"November 02, 23",0.0109,,,,,
2023-11-01,60.26,60.8,59.93,60.65,55.36,1228900,1228900,0.39,0.6472,60.41,"November 01, 23",0.006472,,,,,
2023-10-31,58.57,60.28,58.41,60.26,55.01,1607600,1607600,1.69,2.89,59.38,"October 31, 23",0.0289,,,,,
2023-10-30,58.21,58.71,57.5,58.21,53.14,1054500,1054500,0,0,58.1575,"October 30, 23",0,,,,,
2023-10-27,59.08,59.08,57.38,57.68,52.65,751900,751900,-1.4,-2.37,58.305,"October 27, 23",-0.0237,,,,,
2023-10-26,58.06,59.18,58.06,58.88,53.75,1055600,1055600,0.82,1.41,58.545,"October 26, 23",0.0141,,,,,
2023-10-25,58.63,59.16,57.75,57.82,52.78,914948,914948,-0.81,-1.38,58.34,"October 25, 23",-0.0138,,,,,
2023-10-24,58.33,59.53,58.33,59.17,54.01,1447202,1447202,0.84,1.44,58.84,"October 24, 23",0.0144,,,,,
2023-10-23,58.68,59.29,58.1,58.14,53.07,966901,966901,-0.54,-0.92025,58.5525,"October 23, 23",-0.0092025,,,,,
2023-10-20,59.44,59.84,59.08,59.15,53.99,1345335,1345335,-0.29,-0.48789,59.3775,"October 20, 23",-0.0048789,,,,,
2023-10-19,59.34,60.46,59.1,59.19,54.03,984146,984146,-0.15,-0.25278,59.5225,"October 19, 23",-0.0025278,,,,,
2023-10-18,60.42,60.58,59.59,59.7,54.5,1046503,1046503,-0.72,-1.19,60.0725,"October 18, 23",-0.0119,,,,,
2023-10-17,59.22,60.92,59.22,60.75,55.46,1152000,1152000,1.53,2.58,60.0275,"October 17, 23",0.0258,,,,,
2023-10-16,59.43,59.93,58.87,59.6,54.41,735106,735106,0.17,0.28605,59.4575,"October 16, 23",0.0028605,,,,,
2023-10-13,59.08,59.38,58.23,58.93,53.79,1237800,1237800,-0.15,-0.25389,58.905,"October 13, 23",-0.0025389,,,,,
2023-10-12,59.76,59.76,58.76,59.06,53.91,700344,700344,-0.7,-1.17,59.335,"October 12, 23",-0.0117,,,,,
2023-10-11,59.37,60.24,59.21,59.97,54.74,997400,997400,0.6,1.01,59.6975,"October 11, 23",0.0101,,,,,
2023-10-10,58.54,59.52,58.38,58.93,53.79,1106900,1106900,0.39,0.66621,58.8425,"October 10, 23",0.0066621,,,,,
2023-10-09,57.54,58.95,57.51,58.65,53.54,1434100,1434100,1.11,1.93,58.1625,"October 09, 23",0.0193,,,,,
2023-10-06,57.86,58.42,57.17,57.99,52.94,1579400,1579400,0.13,0.22468,57.86,"October 06, 23",0.0022468,,,,,
2023-10-05,57.36,58.25,57.2,58.07,53.01,1422813,1422813,0.71,1.24,57.72,"October 05, 23",0.0124,,,,,
2023-10-04,57.22,57.54,56.48,57.42,52.42,882100,882100,0.2,0.34953,57.165,"October 04, 23",0.0034953,,,,,
2023-10-03,57.9,57.9,56.29,56.99,52.02,885541,885541,-0.91,-1.57,57.27,"October 03, 23",-0.0157,,,,,
2023-10-02,59.31,59.56,57.69,58.07,53.01,736100,736100,-1.24,-2.09,58.6575,"October 02, 23",-0.0209,,,,,
2023-09-29,60.63,60.82,59.16,59.44,54.26,1083327,1083327,-1.19,-1.96,60.0125,"September 29, 23",-0.0196,,,,,
2023-09-28,59.43,60.29,59.4,60.11,54.87,1255700,1255700,0.68,1.14,59.8075,"September 28, 23",0.0114,,,,,
2023-09-27,59.32,60.18,58.83,59.13,53.98,996213,996213,-0.19,-0.3203,59.365,"September 27, 23",-0.003203,,,,,
2023-09-26,60.23,60.56,59.08,59.26,54.09,888744,888744,-0.97,-1.61,59.7825,"September 26, 23",-0.0161,,,,,
2023-09-25,60.56,60.99,60.28,60.68,55.39,538637,538637,0.12,0.19815,60.6275,"September 25, 23",0.0019815,,,,,
2023-09-22,61.33,61.84,60.73,60.77,55.47,748400,748400,-0.56,-0.91309,61.1675,"September 22, 23",-0.0091309,,,,,
2023-09-21,62.15,62.28,61.19,61.28,55.94,578018,578018,-0.87,-1.4,61.725,"September 21, 23",-0.014,,,,,
2023-09-20,63.16,63.4,62.42,62.47,57.03,556600,556600,-0.69,-1.09,62.8625,"September 20, 23",-0.0109,,,,,
2023-09-19,62.46,62.82,62.18,62.38,56.94,700000,700000,-0.08,-0.12808,62.46,"September 19, 23",-0.0012808,,,,,
2023-09-18,63.57,63.57,62.41,62.45,57.01,842000,842000,-1.12,-1.76,63,"September 18, 23",-0.0176,,,,,
2023-09-15,64.16,64.23,63.45,63.71,58.16,1520055,1520055,-0.45,-0.70137,63.8875,"September 15, 23",-0.0070137,,,,,
2023-09-14,63.28,64.38,63.28,64.14,58.55,765800,765800,0.86,1.36,63.77,"September 14, 23",0.0136,,,,,
2023-09-13,64.26,64.26,62.85,63.02,57.53,739821,739821,-1.24,-1.93,63.5975,"September 13, 23",-0.0193,2023-09-14,2023-08-03,0.65,2023-10-04,0.65
2023-09-12,63.69,64.37,63.62,64.31,58.11,455600,455600,0.62,0.97347,63.9975,"September 12, 23",0.0097347,,,,,
2023-09-11,64.18,64.42,63.43,63.88,57.72,845141,845141,-0.3,-0.46744,63.9775,"September 11, 23",-0.0046744,,,,,
2023-09-08,63.87,64.66,63.73,64.07,57.89,928530,928530,0.2,0.31314,64.0825,"September 08, 23",0.0031314,,,,,
2023-09-07,63.62,64.33,63.39,63.87,57.71,1364614,1364614,0.25,0.39296,63.8025,"September 07, 23",0.0039296,,,,,
2023-09-06,62.71,63.65,62.41,63.6,57.47,1267021,1267021,0.89,1.42,63.0925,"September 06, 23",0.0142,,,,,
2023-09-05,63.09,63.25,62.03,62.48,56.46,1497300,1497300,-0.61,-0.96687,62.7125,"September 05, 23",-0.0096687,,,,,
2023-09-01,62.33,62.92,62.33,62.39,56.37,855838,855838,0.06,0.09626183,62.4925,"September 01, 23",0.0009626183,,,,,
2023-08-31,62.18,62.4,61.78,62.2,56.2,1185342,1185342,0.02,0.03216468,62.14,"August 31, 23",0.0003216468,,,,,
2023-08-30,62.28,62.54,61.87,62.23,56.23,698500,698500,-0.05,-0.08028259,62.23,"August 30, 23",-0.0008028259,,,,,
2023-08-29,61.77,62.32,61.36,62.23,56.23,905114,905114,0.46,0.7447,61.92,"August 29, 23",0.007447,,,,,
2023-08-28,61.41,62.22,61.4,61.72,55.77,627022,627022,0.31,0.5048,61.6875,"August 28, 23",0.005048,,,,,
2023-08-25,61.37,61.98,61.13,61.19,55.29,1049522,1049522,-0.18,-0.2933,61.4175,"August 25, 23",-0.002933,,,,,
2023-08-24,61.38,62.37,61.23,61.38,55.46,1237800,1237800,0,0,61.59,"August 24, 23",0,,,,,
2023-08-23,60.33,61.25,60.21,61.21,55.31,1111200,1111200,0.88,1.46,60.75,"August 23, 23",0.0146,,,,,
2023-08-22,60.71,60.8,59.98,60.21,54.41,918716,918716,-0.5,-0.82359,60.425,"August 22, 23",-0.0082359,,,,,
2023-08-21,61.09,61.17,60.07,60.41,54.59,3803843,3803843,-0.68,-1.11,60.685,"August 21, 23",-0.0111,,,,,
2023-08-18,60.59,61.88,60.47,61.31,55.4,1122900,1122900,0.72,1.19,61.0625,"August 18, 23",0.0119,,,,,
2023-08-17,62.3,62.58,60.8,61.03,55.15,2522200,2522200,-1.27,-2.04,61.6775,"August 17, 23",-0.0204,,,,,
2023-08-16,63.14,63.33,62.14,62.15,56.16,1350400,1350400,-0.99,-1.57,62.69,"August 16, 23",-0.0157,,,,,
2023-08-15,63.78,63.81,62.86,63.05,56.97,881200,881200,-0.73,-1.14,63.375,"August 15, 23",-0.0114,,,,,
2023-08-14,64.89,64.91,63.95,64.21,58.02,744400,744400,-0.68,-1.05,64.49,"August 14, 23",-0.0105,,,,,
2023-08-11,64.76,65.08,64.53,64.87,58.62,971430,971430,0.11,0.16986,64.81,"August 11, 23",0.0016986,,,,,
2023-08-10,65.98,66.35,64.7,64.98,58.72,933300,933300,-1,-1.52,65.5025,"August 10, 23",-0.0152,,,,,
2023-08-09,65.12,66.15,64.73,65.7,59.37,1379747,1379747,0.58,0.89066,65.425,"August 09, 23",0.0089066,,,,,
2023-08-08,65.76,65.99,65.02,65.48,59.17,1058800,1058800,-0.28,-0.42579,65.5625,"August 08, 23",-0.0042579,,,,,
2023-08-07,66.58,66.79,65.83,66.64,60.22,1146934,1146934,0.06,0.09011715,66.46,"August 07, 23",0.0009011715,,,,,
2023-08-04,65.81,66.83,65.01,66.25,59.86,1430300,1430300,0.44,0.66859,65.975,"August 04, 23",0.0066859,,,,,
2023-08-03,65.58,66.14,64.82,65.98,59.62,1682546,1682546,0.4,0.60994,65.63,"August 03, 23",0.0060994,,,,,
2023-08-02,65.49,65.8,64.8,65.69,59.36,732224,732224,0.2,0.30539,65.445,"August 02, 23",0.0030539,,,,,
2023-08-01,65.24,65.84,65.02,65.74,59.4,1148118,1148118,0.5,0.7664,65.46,"August 01, 23",0.007664,,,,,
2023-07-31,64.88,65.83,64.64,65.53,59.21,1040800,1040800,0.65,1,65.22,"July 31, 23",0.01,,,,,
2023-07-28,65.24,65.33,64.47,64.88,58.62,536800,536800,-0.36,-0.55181,64.98,"July 28, 23",-0.0055181,,,,,
2023-07-27,65.97,66.36,64.43,64.56,58.34,782338,782338,-1.41,-2.14,65.33,"July 27, 23",-0.0214,,,,,
2023-07-26,65.47,66.04,65.19,65.92,59.56,691500,691500,0.45,0.68734,65.655,"July 26, 23",0.0068734,,,,,
2023-07-25,65.86,66.08,65.06,65.33,59.03,722800,722800,-0.53,-0.80474,65.5825,"July 25, 23",-0.0080474,,,,,
2023-07-24,65.67,66.22,65.49,65.76,59.42,809144,809144,0.09,0.13705,65.785,"July 24, 23",0.0013705,,,,,
