date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,declarationDate,paymentDate,recordDate,adjDividend
2024-05-03,171.79,171.79,167.54,167.7,166.52,597904,597904,-4.09,-2.38,169.705,"May 03, 24",-0.0238,,,,,
2024-05-02,171.14,171.19,167.13,169.89,168.7,652000,652000,-1.25,-0.7304,169.8375,"May 02, 24",-0.007304,,,,,
2024-05-01,169.42,172.95,168.29,170.19,169,1161938,1161938,0.77,0.45449,170.2125,"May 01, 24",0.0045449,,,,,
2024-04-30,170.03,171.02,168.61,170.43,169.24,1004222,1004222,0.4,0.23525,170.0225,"April 30, 24",0.0023525,,,,,
2024-04-29,166.8,169.47,166.8,169.12,167.93,794858,794858,2.32,1.39,168.0475,"April 29, 24",0.0139,,,,,
2024-04-26,163.2,167.74,160.84,166.06,164.9,965423,965423,2.86,1.75,164.46,"April 26, 24",0.0175,,,,,
2024-04-25,174.95,174.95,161.58,165.1,163.94,1260225,1260225,-9.85,-5.63,169.145,"April 25, 24",-0.0563,,,,,
2024-04-24,164.18,166.69,163.48,165.9,164.74,1213515,1213515,1.72,1.05,165.0625,"April 24, 24",0.0105,,,,,
2024-04-23,161.66,165.98,161.49,164.91,163.75,803944,803944,3.25,2.01,163.51,"April 23, 24",0.0201,,,,,
2024-04-22,158.49,161.96,158.1,161.13,160,672652,672652,2.64,1.67,159.92,"April 22, 24",0.0167,,,,,
2024-04-19,154.41,157.47,153.66,157.47,156.37,903015,903015,3.06,1.98,155.7525,"April 19, 24",0.0198,,,,,
2024-04-18,155.25,157.18,152.69,153.65,152.57,1047629,1047629,-1.6,-1.03,154.6925,"April 18, 24",-0.0103,,,,,
2024-04-17,162.08,162.53,159.46,160.03,158.91,547100,547100,-2.05,-1.26,161.025,"April 17, 24",-0.0126,,,,,
2024-04-16,166.45,166.45,160.74,161.41,160.28,795600,795600,-5.04,-3.03,163.7625,"April 16, 24",-0.0303,,,,,
2024-04-15,169.01,169.98,165.42,166.42,165.25,545600,545600,-2.59,-1.53,167.7075,"April 15, 24",-0.0153,,,,,
2024-04-12,167.85,169.07,165.79,166.79,165.62,521405,521405,-1.06,-0.63152,167.375,"April 12, 24",-0.0063152,,,,,
2024-04-11,170.42,171.42,167.79,168.4,167.22,399300,399300,-2.02,-1.19,169.5075,"April 11, 24",-0.0119,,,,,
2024-04-10,169.33,171.85,169.06,170.23,169.04,388222,388222,0.9,0.53151,170.1175,"April 10, 24",0.0053151,,,,,
2024-04-09,171.72,172.2,169.21,171.5,170.3,665600,665600,-0.22,-0.12812,171.1575,"April 09, 24",-0.0012812,,,,,
2024-04-08,172.9,173.58,171.48,171.63,170.43,428224,428224,-1.27,-0.73453,172.3975,"April 08, 24",-0.0073453,,,,,
2024-04-05,172.82,173.95,171.82,173.43,172.21,388934,388934,0.61,0.35297,173.005,"April 05, 24",0.0035297,,,,,
2024-04-04,174.98,174.98,171.42,172.34,171.13,405007,405007,-2.64,-1.51,173.43,"April 04, 24",-0.0151,,,,,
2024-04-03,172.17,174.89,171.48,173.74,172.52,488620,488620,1.57,0.91189,173.07,"April 03, 24",0.0091189,,,,,
2024-04-02,174.43,174.43,169.7,172.42,171.21,878944,878944,-2.01,-1.15,172.745,"April 02, 24",-0.0115,,,,,
2024-04-01,180,180,171.26,175.21,173.98,1348003,1348003,-4.79,-2.66,176.6175,"April 01, 24",-0.0266,,,,,
2024-03-28,182.5,183.61,181.73,182.46,181.18,699100,699100,-0.04,-0.02191781,182.575,"March 28, 24",-0.0002191781,,,,,
2024-03-27,179.41,181.93,178.36,181.85,180.58,550244,550244,2.44,1.36,180.3875,"March 27, 24",0.0136,,,,,
2024-03-26,177.85,179.57,177.1,177.31,176.07,675700,675700,-0.54,-0.30363,177.9575,"March 26, 24",-0.0030363,,,,,
2024-03-25,180.49,181.01,177.64,177.85,176.6,552300,552300,-2.64,-1.46,179.2475,"March 25, 24",-0.0146,,,,,
2024-03-22,180.6,181.07,178.67,180.49,179.22,392814,392814,-0.11,-0.06090808,180.2075,"March 22, 24",-0.0006090808,,,,,
2024-03-21,180.35,182.29,180,180.77,179.5,548100,548100,0.42,0.23288,180.8525,"March 21, 24",0.0023288,,,,,
2024-03-20,180.08,181.38,178.25,179.89,178.63,536227,536227,-0.19,-0.10551,179.9,"March 20, 24",-0.0010551,,,,,
2024-03-19,178,180.98,177.86,180.23,178.97,767935,767935,2.23,1.25,179.2675,"March 19, 24",0.0125,,,,,
2024-03-18,173.03,177.58,172.6,177.3,176.06,515600,515600,4.27,2.47,175.1275,"March 18, 24",0.0247,,,,,
2024-03-15,169.5,174.65,169.5,173.9,172.68,856300,856300,4.4,2.6,171.8875,"March 15, 24",0.026,,,,,
2024-03-14,174.01,174.22,171.76,172.93,171.72,478640,478640,-1.08,-0.62065,173.23,"March 14, 24",-0.0062065,,,,,
2024-03-13,174.8,176.98,173.32,174.41,173.19,428700,428700,-0.39,-0.22311,174.8775,"March 13, 24",-0.0022311,,,,,
2024-03-12,170.67,174.94,169.68,174.72,173.5,748149,748149,4.05,2.37,172.5025,"March 12, 24",0.0237,,,,,
2024-03-11,174.82,176.11,170.37,171.29,170.09,737300,737300,-3.53,-2.02,173.1475,"March 11, 24",-0.0202,,,,,
2024-03-08,177.36,178.08,175.67,175.69,174.46,516600,516600,-1.67,-0.94159,176.7,"March 08, 24",-0.0094159,,,,,
2024-03-07,177.42,179.41,176.22,177.67,176.42,419700,419700,0.25,0.14091,177.68,"March 07, 24",0.0014091,,,,,
2024-03-06,175.89,177.25,173.33,175.95,174.72,505100,505100,0.06,0.03411223,175.605,"March 06, 24",0.0003411223,,,,,
2024-03-05,173.73,177.53,173.73,175.5,174.27,556141,556141,1.77,1.02,175.1225,"March 05, 24",0.0102,,,,,
2024-03-04,170.79,175.53,170.52,174.6,173.38,662300,662300,3.81,2.23,172.86,"March 04, 24",0.0223,,,,,
2024-03-01,167.06,171.9,166.04,171.12,169.92,680616,680616,4.06,2.43,169.03,"March 01, 24",0.0243,,,,,
2024-02-29,163.13,167.21,161.71,167.06,165.89,1004117,1004117,3.93,2.41,164.7775,"February 29, 24",0.0241,0.2,2024-01-17,2024-03-15,2024-03-01,0.2
2024-02-28,170.58,176.43,161.16,161.73,160.4,1813000,1813000,-8.85,-5.19,167.475,"February 28, 24",-0.0519,,,,,
2024-02-27,164.12,165.79,163.03,165.79,164.43,826982,826982,1.67,1.02,164.6825,"February 27, 24",0.0102,,,,,
2024-02-26,164.31,165.79,162.17,164.33,162.98,508300,508300,0.02,0.01217211,164.15,"February 26, 24",0.0001217211,,,,,
2024-02-23,164.7,166.35,164.21,164.31,162.96,524306,524306,-0.39,-0.23679,164.8925,"February 23, 24",-0.0023679,,,,,
2024-02-22,163.51,165.86,162.78,164.49,163.14,660207,660207,0.98,0.59935,164.16,"February 22, 24",0.0059935,,,,,
2024-02-21,162.03,163.4,160.85,163.3,161.96,309643,309643,1.27,0.78381,162.395,"February 21, 24",0.0078381,,,,,
2024-02-20,161.09,162.78,160.69,162.43,161.09,390846,390846,1.34,0.83183,161.7475,"February 20, 24",0.0083183,,,,,
2024-02-16,162.51,163.75,160.85,162.16,160.83,309800,309800,-0.35,-0.21537,162.3175,"February 16, 24",-0.0021537,,,,,
2024-02-15,163.28,163.64,161.83,162.72,161.38,391312,391312,-0.56,-0.34297,162.8675,"February 15, 24",-0.0034297,,,,,
2024-02-14,161.8,163.35,160.23,161.71,160.38,353719,353719,-0.09,-0.05562423,161.7725,"February 14, 24",-0.0005562423,,,,,
2024-02-13,162.24,163.44,160.19,160.6,159.28,397711,397711,-1.64,-1.01,161.6175,"February 13, 24",-0.0101,,,,,
2024-02-12,161.88,164.96,160.75,164.55,163.2,393110,393110,2.67,1.65,163.035,"February 12, 24",0.0165,,,,,
2024-02-09,161.99,162.8,161.27,162.38,161.05,270300,270300,0.39,0.24076,162.11,"February 09, 24",0.0024076,,,,,
2024-02-08,162.45,163.04,160.47,161.96,160.63,368004,368004,-0.49,-0.30163,161.98,"February 08, 24",-0.0030163,,,,,
2024-02-07,162.48,164.34,161.92,162.45,161.11,292700,292700,-0.03,-0.01846381,162.7975,"February 07, 24",-0.0001846381,,,,,
2024-02-06,162.18,163.5,161.23,162.15,160.82,293134,293134,-0.03,-0.01849797,162.265,"February 06, 24",-0.0001849797,,,,,
2024-02-05,162.22,164.12,161.7,162.67,161.33,409400,409400,0.45,0.2774,162.6775,"February 05, 24",0.002774,,,,,
2024-02-02,162.09,164.32,162,162.73,161.39,444748,444748,0.64,0.39484,162.785,"February 02, 24",0.0039484,,,,,
2024-02-01,158.44,164.81,157.69,163.14,161.8,690417,690417,4.7,2.97,161.02,"February 01, 24",0.0297,,,,,
2024-01-31,159.81,161.32,158.52,158.81,157.5,402042,402042,-1,-0.62574,159.615,"January 31, 24",-0.0062574,,,,,
2024-01-30,159.33,161.2,158.9,158.95,157.64,570900,570900,-0.38,-0.2385,159.595,"January 30, 24",-0.002385,,,,,
2024-01-29,156.81,158.12,155.54,156.85,155.56,487948,487948,0.04,0.02550858,156.83,"January 29, 24",0.0002550858,,,,,
2024-01-26,157.73,159.43,156.86,157.57,156.27,458316,458316,-0.16,-0.10144,157.8975,"January 26, 24",-0.0010144,,,,,
2024-01-25,154.48,157.25,153.69,156.98,155.69,543600,543600,2.5,1.62,155.6,"January 25, 24",0.0162,,,,,
2024-01-24,154.52,154.52,150.11,153.35,152.09,798500,798500,-1.17,-0.75718,153.125,"January 24, 24",-0.0075718,,,,,
2024-01-23,155.92,156.67,152.7,153.81,152.55,676200,676200,-2.11,-1.35,154.775,"January 23, 24",-0.0135,,,,,
2024-01-22,158.5,159.94,155.81,156.05,154.77,497714,497714,-2.45,-1.55,157.575,"January 22, 24",-0.0155,,,,,
2024-01-19,156.77,157.82,155.58,157.81,156.51,307900,307900,1.04,0.66339,156.995,"January 19, 24",0.0066339,,,,,
2024-01-18,155.22,156.88,154.19,156.39,155.1,451003,451003,1.17,0.75377,155.67,"January 18, 24",0.0075377,,,,,
2024-01-17,156.54,158.59,154.19,154.71,153.44,392015,392015,-1.83,-1.17,156.0075,"January 17, 24",-0.0117,,,,,
2024-01-16,157.4,158.14,155.82,157.95,156.65,351000,351000,0.55,0.34943,157.3275,"January 16, 24",0.0034943,,,,,
2024-01-12,159,160.36,157.69,158.59,157.29,533800,533800,-0.41,-0.25786,158.91,"January 12, 24",-0.0025786,,,,,
2024-01-11,156.41,158.75,156.04,158.39,157.09,387323,387323,1.98,1.27,157.3975,"January 11, 24",0.0127,,,,,
2024-01-10,153.94,157.03,153.45,156.86,155.57,335849,335849,2.92,1.9,155.32,"January 10, 24",0.019,,,,,
2024-01-09,153.47,155.57,153.26,154.28,153.01,331700,331700,0.81,0.52779,154.145,"January 09, 24",0.0052779,,,,,
2024-01-08,153.82,154.74,152.68,154.41,153.14,339500,339500,0.59,0.38357,153.9125,"January 08, 24",0.0038357,,,,,
2024-01-05,152.21,155.22,152.21,153.7,152.44,660026,660026,1.49,0.97891,153.335,"January 05, 24",0.0097891,,,,,
2024-01-04,153.23,154.08,151.92,152.18,150.93,599011,599011,-1.05,-0.68524,152.8525,"January 04, 24",-0.0068524,,,,,
2024-01-03,155.49,156.11,152.39,153.04,151.78,472200,472200,-2.45,-1.58,154.2575,"January 03, 24",-0.0158,,,,,
2024-01-02,152.87,157.82,152.55,156.41,155.12,674853,674853,3.54,2.32,154.9125,"January 02, 24",0.0232,,,,,
2023-12-29,152.7,153.05,151.35,152.44,151.19,239900,239900,-0.26,-0.17027,152.385,"December 29, 23",-0.0017027,,,,,
2023-12-28,152.46,153.76,151.91,152.68,151.42,332946,332946,0.22,0.1443,152.7025,"December 28, 23",0.001443,,,,,
2023-12-27,153.93,153.95,151.7,152.61,151.36,374400,374400,-1.32,-0.85753,153.0475,"December 27, 23",-0.0085753,,,,,
2023-12-26,153.28,155.18,152.63,154.13,152.86,288045,288045,0.85,0.55454,153.805,"December 26, 23",0.0055454,,,,,
2023-12-22,151.5,153.57,151.25,153.08,151.82,382749,382749,1.58,1.04,152.35,"December 22, 23",0.0104,,,,,
2023-12-21,149.18,151.38,149.02,151.01,149.77,453706,453706,1.83,1.23,150.1475,"December 21, 23",0.0123,,,,,
2023-12-20,151.34,151.57,148,148.08,146.86,424800,424800,-3.26,-2.15,149.7475,"December 20, 23",-0.0215,,,,,
2023-12-19,150.38,151.77,149.92,150.89,149.65,435320,435320,0.51,0.33914,150.74,"December 19, 23",0.0033914,,,,,
2023-12-18,149.5,150.22,147.33,149.95,148.72,545600,545600,0.45,0.301,149.25,"December 18, 23",0.00301,,,,,
2023-12-15,150.68,152.11,148.7,148.83,147.61,1514225,1514225,-1.85,-1.23,150.08,"December 15, 23",-0.0123,,,,,
2023-12-14,150,152.81,149.92,151.47,150.22,682200,682200,1.47,0.98,151.05,"December 14, 23",0.0098,,,,,
2023-12-13,145.09,149.79,143.97,149.31,148.08,485825,485825,4.22,2.91,147.04,"December 13, 23",0.0291,,,,,
2023-12-12,144.16,145.13,142.69,144.93,143.74,403900,403900,0.77,0.53413,144.2275,"December 12, 23",0.0053413,,,,,
2023-12-11,140.71,143.57,139.9,143.42,142.24,510724,510724,2.71,1.93,141.9,"December 11, 23",0.0193,,,,,
2023-12-08,134.58,137.77,133.7,137.45,136.32,401316,401316,2.87,2.13,135.875,"December 08, 23",0.0213,,,,,
2023-12-07,135.45,135.45,133.86,134.35,133.25,462122,462122,-1.1,-0.81211,134.7775,"December 07, 23",-0.0081211,,,,,
2023-12-06,136.73,137.79,134.97,135.22,134.11,295643,295643,-1.51,-1.1,136.1775,"December 06, 23",-0.011,,,,,
2023-12-05,138.96,139.2,136.08,136.11,134.99,359043,359043,-2.85,-2.05,137.5875,"December 05, 23",-0.0205,,,,,
2023-12-04,137.03,139.95,136.78,139.76,138.61,304030,304030,2.73,1.99,138.38,"December 04, 23",0.0199,,,,,
2023-12-01,137.52,138.97,137.32,137.7,136.57,439915,439915,0.18,0.13089,137.8775,"December 01, 23",0.0013089,,,,,
2023-11-30,135.3,137.54,134.69,137.48,136.35,392200,392200,2.18,1.61,136.2525,"November 30, 23",0.0161,0.2,2023-11-15,2023-12-15,2023-12-01,0.2
2023-11-29,136.74,137.66,135.29,135.75,134.44,358000,358000,-0.99,-0.724,136.36,"November 29, 23",-0.00724,,,,,
2023-11-28,137.57,137.57,134.95,136.08,134.77,359842,359842,-1.49,-1.08,136.5425,"November 28, 23",-0.0108,,,,,
2023-11-27,138.35,138.59,136.1,137.23,135.91,470200,470200,-1.12,-0.80954,137.5675,"November 27, 23",-0.0080954,,,,,
2023-11-24,138.67,139.6,138.16,138.72,137.38,152021,152021,0.05,0.03605683,138.7875,"November 24, 23",0.0003605683,,,,,
2023-11-22,136.71,138.5,136.13,138.38,137.04,276043,276043,1.67,1.22,137.43,"November 22, 23",0.0122,,,,,
2023-11-21,136.08,137.56,135.83,136.04,134.73,366400,366400,-0.04,-0.02939447,136.3775,"November 21, 23",-0.0002939447,,,,,
2023-11-20,134.91,137.05,134.91,135.94,134.63,419440,419440,1.03,0.76347,135.7025,"November 20, 23",0.0076347,,,,,
2023-11-17,135.67,138.2,135.35,135.96,134.65,612100,612100,0.29,0.21375,136.295,"November 17, 23",0.0021375,,,,,
2023-11-16,133.45,134.48,132.74,134.45,133.15,483500,483500,1,0.74934,133.78,"November 16, 23",0.0074934,,,,,
2023-11-15,132.54,134.44,132.39,132.9,131.62,627700,627700,0.36,0.27162,133.0675,"November 15, 23",0.0027162,,,,,
2023-11-14,131.69,133.58,130.78,132.61,131.33,431000,431000,0.92,0.69861,132.165,"November 14, 23",0.0069861,,,,,
2023-11-13,130.41,131.13,129.34,129.49,128.24,456000,456000,-0.92,-0.70547,130.0925,"November 13, 23",-0.0070547,,,,,
2023-11-10,128.77,131.09,127.43,130.23,128.97,528900,528900,1.46,1.13,129.38,"November 10, 23",0.0113,,,,,
2023-11-09,130.18,131.2,128.25,128.26,127.02,567922,567922,-1.92,-1.47,129.4725,"November 09, 23",-0.0147,,,,,
2023-11-08,130.9,130.9,129.53,129.62,128.37,454100,454100,-1.28,-0.97785,130.2375,"November 08, 23",-0.0097785,,,,,
2023-11-07,129.03,130.57,128.09,130.13,128.87,492620,492620,1.1,0.85251,129.455,"November 07, 23",0.0085251,,,,,
2023-11-06,128.32,130.15,127.22,129.67,128.42,702536,702536,1.35,1.05,128.84,"November 06, 23",0.0105,,,,,
2023-11-03,126.85,129.58,126.85,128.25,127.01,591620,591620,1.4,1.1,127.8825,"November 03, 23",0.011,,,,,
2023-11-02,126.59,127.78,125.69,126.11,124.89,390213,390213,-0.48,-0.37918,126.5425,"November 02, 23",-0.0037918,,,,,
2023-11-01,124.69,126.48,124.28,125.39,124.18,645612,645612,0.7,0.56139,125.21,"November 01, 23",0.0056139,,,,,
2023-10-31,124.61,126.2,123.8,125.89,124.68,428606,428606,1.28,1.03,125.125,"October 31, 23",0.0103,,,,,
2023-10-30,124.32,125.1,121.55,123.83,122.64,713410,713410,-0.49,-0.39414,123.7,"October 30, 23",-0.0039414,,,,,
2023-10-27,123.65,126.27,121.85,123.34,122.15,1158002,1158002,-0.31,-0.25071,123.7775,"October 27, 23",-0.0025071,,,,,
2023-10-26,122.19,129.45,121,124.23,123.03,1738700,1738700,2.04,1.67,124.2175,"October 26, 23",0.0167,,,,,
2023-10-25,123.9,125.43,122.06,122.21,121.03,869600,869600,-1.69,-1.36,123.4,"October 25, 23",-0.0136,,,,,
2023-10-24,121.8,125.97,119.9,124.53,123.33,792700,792700,2.73,2.24,123.05,"October 24, 23",0.0224,,,,,
2023-10-23,125.32,126.73,124.3,124.98,123.77,470000,470000,-0.34,-0.27131,125.3325,"October 23, 23",-0.0027131,,,,,
2023-10-20,128.51,128.52,124.43,124.68,123.48,498300,498300,-3.83,-2.98,126.535,"October 20, 23",-0.0298,,,,,
2023-10-19,128.13,129.86,127.07,127.66,126.43,461541,461541,-0.47,-0.36681,128.18,"October 19, 23",-0.0036681,,,,,
2023-10-18,126.7,129.42,125.84,128.03,126.79,394300,394300,1.33,1.05,127.4975,"October 18, 23",0.0105,,,,,
2023-10-17,125.69,128.31,125.69,127.33,126.1,398400,398400,1.64,1.3,126.755,"October 17, 23",0.013,,,,,
2023-10-16,124.81,126.51,123.71,126.1,124.88,561738,561738,1.29,1.03,125.2825,"October 16, 23",0.0103,,,,,
2023-10-13,123.86,125.95,123.26,124.03,122.83,442900,442900,0.17,0.13725,124.275,"October 13, 23",0.0013725,,,,,
2023-10-12,127.19,127.79,123.41,123.81,122.62,572300,572300,-3.38,-2.66,125.55,"October 12, 23",-0.0266,,,,,
2023-10-11,131.11,131.17,125.73,127.02,125.79,632100,632100,-4.09,-3.12,128.7575,"October 11, 23",-0.0312,,,,,
2023-10-10,130.37,132.68,129.85,131.72,130.45,550800,550800,1.35,1.04,131.155,"October 10, 23",0.0104,,,,,
2023-10-09,126.29,130.43,125.17,130.19,128.93,772900,772900,3.9,3.09,128.02,"October 09, 23",0.0309,,,,,
2023-10-06,125.17,127.24,124.71,126.39,125.17,481931,481931,1.22,0.97467,125.8775,"October 06, 23",0.0097467,,,,,
2023-10-05,124.27,125.82,123.26,125.53,124.32,582419,582419,1.26,1.01,124.72,"October 05, 23",0.0101,,,,,
2023-10-04,124.97,125.73,123.13,124.1,122.9,590100,590100,-0.87,-0.69617,124.4825,"October 04, 23",-0.0069617,,,,,
2023-10-03,126.35,126.35,122.87,124.82,123.62,567100,567100,-1.53,-1.21,125.0975,"October 03, 23",-0.0121,,,,,
2023-10-02,125.17,127.38,125.08,126.25,125.03,487337,487337,1.08,0.86283,125.97,"October 02, 23",0.0086283,,,,,
2023-09-29,127.07,127.88,125.23,125.73,124.52,454014,454014,-1.34,-1.05,126.4775,"September 29, 23",-0.0105,,,,,
2023-09-28,124.32,127.37,123.49,126.8,125.58,510900,510900,2.48,1.99,125.495,"September 28, 23",0.0199,,,,,
2023-09-27,125.85,127.12,122.06,124.2,123,523300,523300,-1.65,-1.31,124.8075,"September 27, 23",-0.0131,,,,,
2023-09-26,127.64,128.38,125.77,125.85,124.64,392023,392023,-1.79,-1.4,126.91,"September 26, 23",-0.014,,,,,
2023-09-25,126.53,129,126.53,128.07,126.83,251340,251340,1.54,1.22,127.5325,"September 25, 23",0.0122,,,,,
2023-09-22,126.53,127.99,126.38,127.02,125.79,324000,324000,0.49,0.38726,126.98,"September 22, 23",0.0038726,,,,,
2023-09-21,128.34,128.6,126.15,126.61,125.39,425300,425300,-1.73,-1.35,127.425,"September 21, 23",-0.0135,,,,,
2023-09-20,128.53,130.59,128.53,129.05,127.8,636723,636723,0.52,0.40457,129.175,"September 20, 23",0.0040457,,,,,
2023-09-19,127.24,129.45,126.48,127.81,126.58,533628,533628,0.57,0.44797,127.745,"September 19, 23",0.0044797,,,,,
2023-09-18,126.18,128.12,126,127.43,126.2,574000,574000,1.25,0.99065,126.9325,"September 18, 23",0.0099065,,,,,
2023-09-15,127.01,127.54,125.17,126.14,124.92,829702,829702,-0.87,-0.68499,126.465,"September 15, 23",-0.0068499,,,,,
2023-09-14,128.67,129.09,126.41,127.52,126.29,276100,276100,-1.15,-0.89376,127.9225,"September 14, 23",-0.0089376,,,,,
2023-09-13,126.86,127.47,126,126.4,125.18,379701,379701,-0.46,-0.3626,126.6825,"September 13, 23",-0.003626,,,,,
2023-09-12,130.24,130.36,126.79,126.88,125.66,460300,460300,-3.36,-2.58,128.5675,"September 12, 23",-0.0258,,,,,
2023-09-11,131.46,133.06,130.58,130.66,129.4,684300,684300,-0.8,-0.60855,131.44,"September 11, 23",-0.0060855,,,,,
2023-09-08,128.36,133.42,127.74,131.5,130.23,934916,934916,3.14,2.45,130.255,"September 08, 23",0.0245,,,,,
2023-09-07,127.07,128.8,126.69,128.1,126.86,613443,613443,1.03,0.81058,127.665,"September 07, 23",0.0081058,,,,,
2023-09-06,128.32,129.31,126.5,127.48,126.25,706900,706900,-0.84,-0.65461,127.9025,"September 06, 23",-0.0065461,,,,,
2023-09-05,134.08,134.15,128.06,128.88,127.64,576500,576500,-5.2,-3.88,131.2925,"September 05, 23",-0.0388,,,,,
2023-09-01,135.71,135.97,133.13,134.57,133.27,430043,430043,-1.14,-0.84003,134.845,"September 01, 23",-0.0084003,,,,,
2023-08-31,134.89,135.88,134.63,134.7,133.4,549828,549828,-0.19,-0.14086,135.025,"August 31, 23",-0.0014086,0.2,2023-07-20,2023-09-15,2023-09-01,0.2
2023-08-30,135.42,135.83,134.76,135,133.5,300808,300808,-0.42,-0.31015,135.2525,"August 30, 23",-0.0031015,,,,,
2023-08-29,133.01,135.4,132.14,134.76,133.26,426900,426900,1.75,1.32,133.8275,"August 29, 23",0.0132,,,,,
2023-08-28,131.62,133.47,131.62,133.01,131.53,394300,394300,1.39,1.06,132.43,"August 28, 23",0.0106,,,,,
2023-08-25,130.52,131.57,129.37,131.25,129.79,561700,561700,0.73,0.5593,130.6775,"August 25, 23",0.005593,,,,,
2023-08-24,130.37,133.21,130.1,130.13,128.68,372713,372713,-0.24,-0.18409,130.9525,"August 24, 23",-0.0018409,,,,,
2023-08-23,131.57,131.57,130.04,130.5,129.05,302133,302133,-1.07,-0.81326,130.92,"August 23, 23",-0.0081326,,,,,
2023-08-22,128.74,130.92,128.28,130.72,129.27,562700,562700,1.98,1.54,129.665,"August 22, 23",0.0154,,,,,
2023-08-21,128.73,129.33,127.39,128.3,126.87,477301,477301,-0.43,-0.33403,128.4375,"August 21, 23",-0.0033403,,,,,
2023-08-18,127.22,129.04,127.22,128.56,127.13,519200,519200,1.34,1.05,128.01,"August 18, 23",0.0105,,,,,
2023-08-17,129.58,130.51,127.26,127.83,126.41,652649,652649,-1.75,-1.35,128.795,"August 17, 23",-0.0135,,,,,
2023-08-16,130.7,132.79,129.71,129.74,128.3,435325,435325,-0.96,-0.73451,130.735,"August 16, 23",-0.0073451,,,,,
2023-08-15,131.97,132.57,130,130.77,129.32,682500,682500,-1.2,-0.9093,131.3275,"August 15, 23",-0.009093,,,,,
2023-08-14,130.81,132.11,129.86,132.06,130.59,611300,611300,1.25,0.95558,131.21,"August 14, 23",0.0095558,,,,,
2023-08-11,130.95,132.34,130.83,131.53,130.07,524100,524100,0.58,0.44292,131.4125,"August 11, 23",0.0044292,,,,,
2023-08-10,131.95,133.11,130.82,131.37,129.91,978728,978728,-0.58,-0.43956,131.8125,"August 10, 23",-0.0043956,,,,,
2023-08-09,136.72,137.22,131.47,131.59,130.13,860200,860200,-5.13,-3.75,134.25,"August 09, 23",-0.0375,,,,,
2023-08-08,135.77,136.35,133.44,136.28,134.77,754933,754933,0.51,0.37564,135.46,"August 08, 23",0.0037564,,,,,
2023-08-07,134.99,136.73,134.88,136.69,135.17,519600,519600,1.7,1.26,135.8225,"August 07, 23",0.0126,,,,,
2023-08-04,135.35,135.66,133.19,134.36,132.87,1656917,1656917,-0.99,-0.73144,134.64,"August 04, 23",-0.0073144,,,,,
2023-08-03,136.74,137.51,135.16,135.31,133.81,748000,748000,-1.43,-1.05,136.18,"August 03, 23",-0.0105,,,,,
2023-08-02,139.25,140.21,136.29,136.59,135.07,719700,719700,-2.66,-1.91,138.085,"August 02, 23",-0.0191,,,,,
2023-08-01,139.06,140.19,137.61,139.26,137.71,597477,597477,0.2,0.14382,139.03,"August 01, 23",0.0014382,,,,,
2023-07-31,139,139.19,136.74,138.96,137.42,642100,642100,-0.04,-0.02877698,138.4725,"July 31, 23",-0.0002877698,,,,,
2023-07-28,139.76,139.95,137.58,138.74,137.2,795100,795100,-1.02,-0.72982,139.0075,"July 28, 23",-0.0072982,,,,,
2023-07-27,142.54,142.54,137.08,138.05,136.52,1017039,1017039,-4.49,-3.15,140.0525,"July 27, 23",-0.0315,,,,,
2023-07-26,143.86,146.3,138.5,141.43,139.86,1922327,1922327,-2.43,-1.69,142.5225,"July 26, 23",-0.0169,,,,,
2023-07-25,147.44,150.29,146.42,149.64,147.98,852608,852608,2.2,1.49,148.4475,"July 25, 23",0.0149,,,,,
2023-07-24,149.37,150.19,147.9,148.32,146.67,522024,522024,-1.05,-0.70295,148.945,"July 24, 23",-0.0070295,,,,,
2023-07-21,151.78,152.38,148.12,148.51,146.86,669500,669500,-3.27,-2.15,150.1975,"July 21, 23",-0.0215,,,,,
2023-07-20,153.65,153.72,150.56,151.42,149.74,507833,507833,-2.23,-1.45,152.3375,"July 20, 23",-0.0145,,,,,
2023-07-19,152.52,153.26,149.01,152.39,150.7,813600,813600,-0.13,-0.08523472,151.795,"July 19, 23",-0.0008523472,,,,,
2023-07-18,152.48,154.73,152.04,153.02,151.32,490335,490335,0.54,0.35414,153.0675,"July 18, 23",0.0035414,,,,,
2023-07-17,152.86,153.88,151.48,153.44,151.74,510036,510036,0.58,0.37943,152.915,"July 17, 23",0.0037943,,,,,
2023-07-14,153.6,157.44,151.7,153.68,151.97,794337,794337,0.08,0.05208333,154.105,"July 14, 23",0.0005208333,,,,,
2023-07-13,153.86,154.31,152.44,153.09,151.39,466900,466900,-0.77,-0.50045,153.425,"July 13, 23",-0.0050045,,,,,
2023-07-12,153.22,154.21,151.75,153.95,152.24,731148,731148,0.73,0.47644,153.2825,"July 12, 23",0.0047644,,,,,
2023-07-11,154.36,154.99,152.04,152.7,151,577248,577248,-1.66,-1.08,153.5225,"July 11, 23",-0.0108,,,,,
2023-07-10,150.9,154.16,150.29,153.65,151.94,771236,771236,2.75,1.82,152.25,"July 10, 23",0.0182,,,,,
2023-07-07,151.28,152.83,150.63,150.96,149.28,773817,773817,-0.32,-0.21153,151.425,"July 07, 23",-0.0021153,,,,,
