date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,recordDate,dividend,adjDividend
2024-04-25,487.97,498.44,484.67,494.77,482.23,661700,661700,6.8,1.39,491.46,"April 25, 24",0.0139,,,,,
2024-04-24,479.61,488.84,478.04,487.71,475.35,719400,719400,8.1,1.69,483.55,"April 24, 24",0.0169,,,,,
2024-04-23,475.59,483.51,471.61,481.16,468.97,663600,663600,5.57,1.17,477.97,"April 23, 24",0.0117,,,,,
2024-04-22,477.45,477.45,469.17,471.28,459.34,578200,578200,-6.17,-1.29,473.84,"April 22, 24",-0.0129,,,,,
2024-04-19,483.32,483.32,469.99,473.55,461.55,590300,590300,-9.77,-2.02,477.54,"April 19, 24",-0.0202,,,,,
2024-04-18,483.08,487.44,478.57,481.66,469.45,350500,350500,-1.42,-0.29395,482.69,"April 18, 24",-0.0029395,,,,,
2024-04-17,490.33,490.33,479.61,482.05,469.83,328700,328700,-8.28,-1.69,485.58,"April 17, 24",-0.0169,,,,,
2024-04-16,489.19,489.58,484.11,486.65,474.32,346100,346100,-2.54,-0.51923,487.38,"April 16, 24",-0.0051923,,,,,
2024-04-15,498.88,500.18,487.94,488.02,475.65,406300,406300,-10.86,-2.18,493.75,"April 15, 24",-0.0218,,,,,
2024-04-12,500.83,502.6,494.92,495.31,482.76,475700,475700,-5.52,-1.1,498.42,"April 12, 24",-0.011,,,,,
2024-04-11,507.93,507.93,498.51,504.52,491.73,408200,408200,-3.41,-0.67135,504.72,"April 11, 24",-0.0067135,,,,,
2024-04-10,493.85,507.93,491.09,506.83,493.99,771600,771600,12.98,2.63,499.92,"April 10, 24",0.0263,,,,,
2024-04-09,500.1,501.14,493.96,498.45,485.82,556400,556400,-1.65,-0.32993,498.41,"April 09, 24",-0.0032993,,,,,
2024-04-08,492.75,503.19,492.75,501.98,489.26,762600,762600,9.23,1.87,497.67,"April 08, 24",0.0187,,,,,
2024-04-05,485,494.96,485,493.2,480.7,696400,696400,8.2,1.69,489.54,"April 05, 24",0.0169,,,,,
2024-04-04,506,506,482.78,482.86,470.62,842300,842300,-23.14,-4.57,494.41,"April 04, 24",-0.0457,,,,,
2024-04-03,495.89,508.44,494.82,505.86,493.04,1070000,1070000,9.97,2.01,501.25,"April 03, 24",0.0201,,,,,
2024-04-02,493.3,498.21,487.95,497.26,484.66,518300,518300,3.96,0.80276,494.18,"April 02, 24",0.0080276,,,,,
2024-04-01,495.05,498.1,492.13,493.92,481.4,626900,626900,-1.13,-0.22826,494.8,"April 01, 24",-0.0022826,,,,,
2024-03-28,493.73,497.14,489.77,496.88,484.29,668800,668800,3.15,0.638,494.38,"March 28, 24",0.00638,,,,,
2024-03-27,485.86,493.19,485.06,492.13,479.66,997400,997400,6.27,1.29,489.06,"March 27, 24",0.0129,,,,,
2024-03-26,471.44,483.49,467.34,483,470.76,955800,955800,11.56,2.45,476.32,"March 26, 24",0.0245,,,,,
2024-03-25,458.95,467,458.01,465.11,453.32,521300,521300,6.16,1.34,462.27,"March 25, 24",0.0134,,,,,
2024-03-22,457,459.38,454.39,458.42,446.8,396000,396000,1.42,0.31072,457.3,"March 22, 24",0.0031072,,,,,
2024-03-21,451.05,456.64,448.21,455.87,444.32,591900,591900,4.82,1.07,452.94,"March 21, 24",0.0107,,,,,
2024-03-20,445.8,451.83,445.11,451.72,440.27,366000,366000,5.92,1.33,448.61,"March 20, 24",0.0133,,,,,
2024-03-19,443.95,445.13,440.25,444.9,433.63,427700,427700,0.95,0.21399,443.56,"March 19, 24",0.0021399,,,,,
2024-03-18,442.46,446.03,440.37,442.79,431.57,430900,430900,0.33,0.07458301,442.91,"March 18, 24",0.0007458301,,,,,
2024-03-15,440.27,445.71,439.99,441.22,430.04,512100,512100,0.95,0.21578,441.8,"March 15, 24",0.0021578,,,,,
2024-03-14,450.26,451.99,443.05,443.66,432.42,408100,408100,-6.6,-1.47,447.24,"March 14, 24",-0.0147,2024-02-21,2024-03-29,2024-03-15,1.51,1.51
2024-03-13,453.33,454.22,449.16,452.48,439.54,498600,498600,-0.85,-0.1875,452.3,"March 13, 24",-0.001875,,,,,
2024-03-12,444.94,453.04,444.67,452.58,439.64,494600,494600,7.64,1.72,448.81,"March 12, 24",0.0172,,,,,
2024-03-11,443.68,445.92,439.51,443.9,431.21,422500,422500,0.22,0.04958529,443.25,"March 11, 24",0.0004958529,,,,,
2024-03-08,445.84,450.45,442.85,445.01,432.29,476000,476000,-0.83,-0.18617,446.04,"March 08, 24",-0.0018617,,,,,
2024-03-07,448.94,452.62,446.85,447.37,434.58,523000,523000,-1.57,-0.34971,448.94,"March 07, 24",-0.0034971,,,,,
2024-03-06,451.72,451.94,443.83,447.24,434.45,501400,501400,-4.48,-0.99176,448.68,"March 06, 24",-0.0099176,,,,,
2024-03-05,450.32,450.8,445.83,449.59,436.73,344800,344800,-0.73,-0.16211,449.13,"March 05, 24",-0.0016211,,,,,
2024-03-04,447.45,452.28,446.53,449.99,437.12,419100,419100,2.54,0.56766,449.06,"March 04, 24",0.0056766,,,,,
2024-03-01,448,449.48,444.69,447.23,434.44,423400,423400,-0.77,-0.17187,447.35,"March 01, 24",-0.0017187,,,,,
2024-02-29,447.99,451.62,443.65,448.35,435.53,787700,787700,0.36,0.08035894,447.9,"February 29, 24",0.0008035894,,,,,
2024-02-28,446.06,451.97,444.25,446.37,433.61,585800,585800,0.31,0.06949738,447.16,"February 28, 24",0.0006949738,,,,,
2024-02-27,460.26,460.28,444.04,446.27,433.51,1055200,1055200,-13.99,-3.04,452.71,"February 27, 24",-0.0304,,,,,
2024-02-26,463,476.18,456.78,459,445.88,2263700,2263700,-4,-0.86393,463.74,"February 26, 24",-0.0086393,,,,,
2024-02-23,430,434.04,427.94,433.65,421.25,977100,977100,3.65,0.84884,431.41,"February 23, 24",0.0084884,,,,,
2024-02-22,421.39,429.31,419.38,428.01,415.77,569600,569600,6.62,1.57,424.52,"February 22, 24",0.0157,,,,,
2024-02-21,417.66,421.68,416.35,420.76,408.73,486200,486200,3.1,0.74223,419.11,"February 21, 24",0.0074223,,,,,
2024-02-20,421.14,421.39,416.46,417.15,405.22,449000,449000,-3.99,-0.94743,419.04,"February 20, 24",-0.0094743,,,,,
2024-02-16,423.67,427.9,421.55,421.85,409.79,406200,406200,-1.82,-0.42958,423.74,"February 16, 24",-0.0042958,,,,,
2024-02-15,425.19,428.51,422.24,424.72,412.58,370100,370100,-0.47,-0.11054,425.17,"February 15, 24",-0.0011054,,,,,
2024-02-14,423.73,424.72,417.64,424.48,412.34,483000,483000,0.75,0.177,422.64,"February 14, 24",0.00177,,,,,
2024-02-13,421.96,425.59,418.64,421.5,409.45,411200,411200,-0.46,-0.10902,421.92,"February 13, 24",-0.0010902,,,,,
2024-02-12,425.09,429,424.83,427.29,415.07,385400,385400,2.2,0.51754,426.55,"February 12, 24",0.0051754,,,,,
2024-02-09,426,427.55,424.45,425.09,412.93,391500,391500,-0.91,-0.21362,425.77,"February 09, 24",-0.0021362,,,,,
2024-02-08,424.58,431.47,423.01,426.58,414.38,540400,540400,2,0.47105,426.41,"February 08, 24",0.0047105,,,,,
2024-02-07,421.63,427.9,418.44,421.95,409.88,527000,527000,0.32,0.07589593,422.48,"February 07, 24",0.0007589593,,,,,
2024-02-06,416.36,424.98,413.56,421.58,409.52,594200,594200,5.22,1.25,419.12,"February 06, 24",0.0125,,,,,
2024-02-05,420.69,422.42,414.29,418.05,406.1,504900,504900,-2.64,-0.62754,418.86,"February 05, 24",-0.0062754,,,,,
2024-02-02,430.64,430.64,421.44,422.06,409.99,637500,637500,-8.58,-1.99,426.2,"February 02, 24",-0.0199,,,,,
2024-02-01,427.88,433.84,426.35,433.53,421.13,413700,413700,5.65,1.32,430.4,"February 01, 24",0.0132,,,,,
2024-01-31,436.13,436.13,424.47,426.22,414.03,436700,436700,-9.91,-2.27,430.74,"January 31, 24",-0.0227,,,,,
2024-01-30,433.42,439.16,432.95,434.74,422.31,558000,558000,1.32,0.30455,435.07,"January 30, 24",0.0030455,,,,,
2024-01-29,420.43,433.73,419.07,433.44,421.05,619300,619300,13.01,3.09,426.67,"January 29, 24",0.0309,,,,,
2024-01-26,418.19,420.78,416.55,419.12,407.14,351900,351900,0.93,0.22239,418.66,"January 26, 24",0.0022239,,,,,
2024-01-25,421,421.02,412.84,418.08,406.13,489500,489500,-2.92,-0.69359,418.23,"January 25, 24",-0.0069359,,,,,
2024-01-24,428.04,429.45,420.24,421.77,409.71,415500,415500,-6.27,-1.46,424.88,"January 24, 24",-0.0146,,,,,
2024-01-23,428.93,430.76,423.62,425.71,413.54,406100,406100,-3.22,-0.75071,427.25,"January 23, 24",-0.0075071,,,,,
2024-01-22,426.77,430.38,425.32,428.01,415.77,488500,488500,1.24,0.29055,427.62,"January 22, 24",0.0029055,,,,,
2024-01-19,428.3,428.41,421.96,426.77,414.57,500900,500900,-1.53,-0.35723,426.36,"January 19, 24",-0.0035723,,,,,
2024-01-18,426.65,432.49,421.58,425.93,413.75,603900,603900,-0.72,-0.16876,426.66,"January 18, 24",-0.0016876,,,,,
2024-01-17,422.89,427.79,420.75,422.4,410.32,528600,528600,-0.49,-0.11587,423.46,"January 17, 24",-0.0011587,,,,,
2024-01-16,414.27,425.97,412.71,425.94,413.76,705500,705500,11.67,2.82,419.72,"January 16, 24",0.0282,,,,,
2024-01-12,413.97,413.97,406.96,411.3,399.54,359800,359800,-2.67,-0.64497,411.55,"January 12, 24",-0.0064497,,,,,
2024-01-11,414.78,414.78,408.15,411.8,400.02,313400,313400,-2.98,-0.71845,412.38,"January 11, 24",-0.0071845,,,,,
2024-01-10,410.51,414.26,406.79,414.13,402.29,447800,447800,3.62,0.88183,411.42,"January 10, 24",0.0088183,,,,,
2024-01-09,401.57,412.1,400.27,410.14,398.41,541200,541200,8.57,2.13,406.02,"January 09, 24",0.0213,,,,,
2024-01-08,402.23,404.4,395.08,402.69,391.18,690400,690400,0.46,0.11436,401.1,"January 08, 24",0.0011436,,,,,
2024-01-05,400.01,404.55,399.63,400.03,388.59,520000,520000,0.02,0.00499988,401.06,"January 05, 24",4.99988e-05,,,,,
2024-01-04,400.88,404.95,399.42,401.27,389.8,525000,525000,0.39,0.09728597,401.63,"January 04, 24",0.0009728597,,,,,
2024-01-03,412.88,413.47,400.38,400.46,389.01,612700,612700,-12.42,-3.01,406.8,"January 03, 24",-0.0301,,,,,
2024-01-02,408.9,414.78,408.25,413.14,401.33,546400,546400,4.24,1.04,411.27,"January 02, 24",0.0104,,,,,
2023-12-29,411.24,414.27,409.55,412.23,400.44,361100,361100,0.99,0.24074,411.82,"December 29, 23",0.0024074,,,,,
2023-12-28,412.74,414,410.91,411.21,399.45,226200,226200,-1.53,-0.37069,412.21,"December 28, 23",-0.0037069,,,,,
2023-12-27,411.5,414.15,408.77,413.85,402.02,264000,264000,2.35,0.57108,412.07,"December 27, 23",0.0057108,,,,,
2023-12-26,408.46,412.51,408.46,411.34,399.58,307400,307400,2.88,0.70509,410.19,"December 26, 23",0.0070509,,,,,
2023-12-22,409,412.5,407.87,409.84,398.12,382700,382700,0.84,0.20538,409.8,"December 22, 23",0.0020538,,,,,
2023-12-21,406.51,409.6,403.28,408.8,397.11,366500,366500,2.29,0.56333,407.05,"December 21, 23",0.0056333,,,,,
2023-12-20,406.55,411.21,403.07,403.25,391.72,445500,445500,-3.3,-0.81171,406.02,"December 20, 23",-0.0081171,,,,,
2023-12-19,406,410.52,403.89,406.55,394.92,444800,444800,0.55,0.13547,406.74,"December 19, 23",0.0013547,,,,,
2023-12-18,402.85,405.38,399.17,403.04,391.52,563500,563500,0.19,0.04716396,402.61,"December 18, 23",0.0004716396,,,,,
2023-12-15,399.39,401.81,395.93,400.05,388.61,1381800,1381800,0.66,0.16525,399.29,"December 15, 23",0.0016525,,,,,
2023-12-14,405,407.89,400.08,402.85,391.33,670500,670500,-2.15,-0.53086,403.96,"December 14, 23",-0.0053086,2023-10-10,2023-12-29,2023-12-15,1.21,1.21
2023-12-13,394,404.85,393,402.8,390.11,518300,518300,8.8,2.23,398.66,"December 13, 23",0.0223,,,,,
2023-12-12,398.99,399,393.97,396.81,384.31,489400,489400,-2.18,-0.54638,397.19,"December 12, 23",-0.0054638,,,,,
2023-12-11,393.01,399.14,392.62,397.48,384.95,655500,655500,4.47,1.14,395.56,"December 11, 23",0.0114,,,,,
2023-12-08,400.77,401.7,392.52,394.9,382.46,653100,653100,-5.87,-1.46,397.47,"December 08, 23",-0.0146,,,,,
2023-12-07,394.53,415.81,393,402,389.33,1153600,1153600,7.47,1.89,401.33,"December 07, 23",0.0189,,,,,
2023-12-06,395.62,395.86,390.48,392.54,380.17,536600,536600,-3.08,-0.77852,393.63,"December 06, 23",-0.0077852,,,,,
2023-12-05,399.25,401.54,393.5,394.05,381.63,471500,471500,-5.2,-1.3,397.08,"December 05, 23",-0.013,,,,,
2023-12-04,395.28,404.68,395.28,399.82,387.22,751200,751200,4.54,1.15,398.76,"December 04, 23",0.0115,,,,,
2023-12-01,392.87,397.6,388.87,397.18,384.66,559100,559100,4.31,1.1,394.13,"December 01, 23",0.011,,,,,
2023-11-30,388.67,394.74,386.88,392.89,380.51,901100,901100,4.22,1.09,390.8,"November 30, 23",0.0109,,,,,
2023-11-29,390.98,392.87,387.51,388.86,376.61,595800,595800,-2.12,-0.54223,390.06,"November 29, 23",-0.0054223,,,,,
2023-11-28,387.07,388.76,383.05,388.27,376.03,702600,702600,1.2,0.31002,386.79,"November 28, 23",0.0031002,,,,,
2023-11-27,370.71,389.23,370.18,387.07,374.87,1311900,1311900,16.36,4.41,379.3,"November 27, 23",0.0441,,,,,
2023-11-24,368.71,371.14,367.24,370.32,358.65,216700,216700,1.61,0.43666,369.35,"November 24, 23",0.0043666,,,,,
2023-11-22,369.95,372.58,368.64,369.49,357.85,309000,309000,-0.46,-0.12434,370.17,"November 22, 23",-0.0012434,,,,,
2023-11-21,367.84,371.16,367.8,369.31,357.67,417900,417900,1.47,0.39963,369.03,"November 21, 23",0.0039963,,,,,
2023-11-20,372.95,372.95,367.9,368.5,356.89,571500,571500,-4.45,-1.19,370.58,"November 20, 23",-0.0119,,,,,
2023-11-17,376.96,378.42,369.58,372.42,360.68,557000,557000,-4.54,-1.2,374.35,"November 17, 23",-0.012,,,,,
2023-11-16,380.96,384.06,373.16,374.74,362.93,530200,530200,-6.22,-1.63,378.23,"November 16, 23",-0.0163,,,,,
2023-11-15,382,386.51,380.27,381.43,369.41,560100,560100,-0.57,-0.14921,382.55,"November 15, 23",-0.0014921,,,,,
2023-11-14,379.52,385.2,379.35,382.41,370.36,707000,707000,2.89,0.76149,381.62,"November 14, 23",0.0076149,,,,,
2023-11-13,376.82,376.82,369.32,374.55,362.75,736000,736000,-2.27,-0.60241,374.38,"November 13, 23",-0.0060241,,,,,
2023-11-10,372,379.33,371.03,378.51,366.58,744800,744800,6.51,1.75,375.22,"November 10, 23",0.0175,,,,,
2023-11-09,372.65,374.57,367.67,369.69,358.04,600800,600800,-2.96,-0.79431,371.15,"November 09, 23",-0.0079431,,,,,
2023-11-08,373.36,377.27,366.58,371.84,360.12,596000,596000,-1.52,-0.40711,372.26,"November 08, 23",-0.0040711,,,,,
2023-11-07,367.2,373.54,367.2,371.7,359.99,564800,564800,4.5,1.23,369.91,"November 07, 23",0.0123,,,,,
2023-11-06,362.53,370.37,361.82,368.25,356.65,552600,552600,5.72,1.58,365.74,"November 06, 23",0.0158,,,,,
2023-11-03,350.29,363.22,350.29,361.94,350.53,838100,838100,11.65,3.33,356.44,"November 03, 23",0.0333,,,,,
2023-11-02,349,351.84,345.76,348.38,337.4,622700,622700,-0.62,-0.17765,348.75,"November 02, 23",-0.0017765,,,,,
2023-11-01,338.98,344.7,332.13,344.13,333.29,752600,752600,5.15,1.52,339.99,"November 01, 23",0.0152,,,,,
2023-10-31,340.5,341.72,335.3,338.99,328.31,788400,788400,-1.51,-0.44347,339.13,"October 31, 23",-0.0044347,,,,,
2023-10-30,342.8,343.37,334.28,338.71,328.04,666400,666400,-4.09,-1.19,339.79,"October 30, 23",-0.0119,,,,,
2023-10-27,347.51,347.51,339.01,340.6,329.87,650000,650000,-6.91,-1.99,343.66,"October 27, 23",-0.0199,,,,,
2023-10-26,349.71,351.04,345.32,345.94,335.04,517000,517000,-3.77,-1.08,348,"October 26, 23",-0.0108,,,,,
2023-10-25,353.82,354.55,347.94,349.91,338.88,433500,433500,-3.91,-1.11,351.56,"October 25, 23",-0.0111,,,,,
2023-10-24,349.85,354.25,349.76,353.59,342.45,458500,458500,3.74,1.07,351.86,"October 24, 23",0.0107,,,,,
2023-10-23,346,350.6,344.33,348.3,337.32,494800,494800,2.3,0.66474,347.31,"October 23, 23",0.0066474,,,,,
2023-10-20,344.05,349.45,343.78,347.69,336.73,683700,683700,3.64,1.06,346.24,"October 20, 23",0.0106,,,,,
2023-10-19,350.23,350.23,342.91,344.31,333.46,784500,784500,-5.92,-1.69,346.92,"October 19, 23",-0.0169,,,,,
2023-10-18,349.3,350.37,344.48,345.12,334.24,645300,645300,-4.18,-1.2,347.32,"October 18, 23",-0.012,,,,,
2023-10-17,350.06,355.72,348.51,350.49,339.45,618300,618300,0.43,0.12284,351.19,"October 17, 23",0.0012284,,,,,
2023-10-16,349.32,352.03,344.48,351.68,340.6,689000,689000,2.36,0.6756,349.38,"October 16, 23",0.006756,,,,,
2023-10-13,345.35,359.76,345.35,346.81,335.88,909300,909300,1.46,0.42276,349.32,"October 13, 23",0.0042276,,,,,
2023-10-12,359.6,369.37,347.21,350.17,339.14,1791600,1791600,-9.43,-2.62,356.59,"October 12, 23",-0.0262,,,,,
2023-10-11,356.12,359.47,352.65,354.05,342.89,962000,962000,-2.07,-0.58126,355.57,"October 11, 23",-0.0058126,,,,,
2023-10-10,351.92,358.63,349.59,355.6,344.39,667600,667600,3.68,1.05,353.94,"October 10, 23",0.0105,,,,,
2023-10-09,335.9,350.72,335.02,350.14,339.11,895700,895700,14.24,4.24,342.94,"October 09, 23",0.0424,,,,,
2023-10-06,360.35,360.5,330.05,341.56,330.8,1941600,1941600,-18.79,-5.21,348.11,"October 06, 23",-0.0521,,,,,
2023-10-05,367.62,368.22,361.68,363.23,351.78,659100,659100,-4.39,-1.19,365.19,"October 05, 23",-0.0119,,,,,
2023-10-04,365.72,371.7,362.28,371,359.31,603400,603400,5.28,1.44,367.68,"October 04, 23",0.0144,,,,,
2023-10-03,380.57,380.69,362.55,364.18,352.7,663300,663300,-16.39,-4.31,372,"October 03, 23",-0.0431,,,,,
2023-10-02,377.69,382.77,376.52,380.54,368.55,398800,398800,2.85,0.75459,379.38,"October 02, 23",0.0075459,,,,,
2023-09-29,384.91,385.11,377.78,378.79,366.85,471400,471400,-6.12,-1.59,381.65,"September 29, 23",-0.0159,,,,,
2023-09-28,380.31,383.68,377.87,382.31,370.26,390900,390900,2,0.52589,381.04,"September 28, 23",0.0052589,,,,,
2023-09-27,380.12,384.35,377.91,380.21,368.23,490700,490700,0.09,0.02367673,380.65,"September 27, 23",0.0002367673,,,,,
2023-09-26,386.49,386.89,378.47,379.22,367.27,543500,543500,-7.27,-1.88,382.77,"September 26, 23",-0.0188,,,,,
2023-09-25,378.36,386,378.36,383.11,371.04,388000,388000,4.75,1.26,381.46,"September 25, 23",0.0126,,,,,
2023-09-22,379.31,383.45,376.36,381.35,369.33,456200,456200,2.04,0.53782,380.12,"September 22, 23",0.0053782,,,,,
2023-09-21,382.5,382.5,375.79,378.05,366.14,430900,430900,-4.45,-1.16,379.71,"September 21, 23",-0.0116,,,,,
2023-09-20,384.41,388.83,384.41,384.84,372.71,329100,329100,0.43,0.11186,385.62,"September 20, 23",0.0011186,,,,,
2023-09-19,381.87,383.76,379.14,382.83,370.77,321700,321700,0.96,0.25139,381.9,"September 19, 23",0.0025139,,,,,
2023-09-18,387.51,388.81,382.1,384.31,372.2,496900,496900,-3.2,-0.82579,385.68,"September 18, 23",-0.0082579,,,,,
2023-09-15,397.84,398.88,387.06,388.48,376.24,1434800,1434800,-9.36,-2.35,393.07,"September 15, 23",-0.0235,,,,,
2023-09-14,397.1,399.18,394.32,399.07,386.49,438000,438000,1.97,0.4961,397.42,"September 14, 23",0.004961,2023-07-20,2023-09-29,2023-09-15,1.21,1.21
2023-09-13,394.19,397.17,391.45,396.46,382.79,383100,383100,2.27,0.57586,394.82,"September 13, 23",0.0057586,,,,,
2023-09-12,391.92,393.87,387.25,393.59,380.02,410500,410500,1.67,0.42611,391.66,"September 12, 23",0.0042611,,,,,
2023-09-11,386.29,396.12,384.14,394.9,381.29,499700,499700,8.61,2.23,390.36,"September 11, 23",0.0223,,,,,
2023-09-08,390.31,393.02,385.97,387.37,374.02,421700,421700,-2.94,-0.75325,389.17,"September 08, 23",-0.0075325,,,,,
2023-09-07,384.21,391.26,382.32,389.35,375.93,570100,570100,5.14,1.34,386.79,"September 07, 23",0.0134,,,,,
2023-09-06,389.48,391.01,382.5,384.44,371.19,442400,442400,-5.04,-1.29,386.86,"September 06, 23",-0.0129,,,,,
2023-09-05,394,394.83,389.19,389.89,376.45,559100,559100,-4.11,-1.04,391.98,"September 05, 23",-0.0104,,,,,
2023-09-01,390.83,391.89,388.06,391.14,377.66,339400,339400,0.31,0.07931837,390.48,"September 01, 23",0.0007931837,,,,,
2023-08-31,395,396.5,387.09,387.4,374.05,519300,519300,-7.6,-1.92,391.5,"August 31, 23",-0.0192,,,,,
2023-08-30,386.82,395.46,386.82,394.19,380.6,425800,425800,7.37,1.91,390.82,"August 30, 23",0.0191,,,,,
2023-08-29,386.13,390.1,385.36,386.17,372.86,403000,403000,0.04,0.01035921,386.94,"August 29, 23",0.0001035921,,,,,
2023-08-28,381.28,390.26,381.06,388.25,374.87,544800,544800,6.97,1.83,385.21,"August 28, 23",0.0183,,,,,
2023-08-25,380.87,382.56,376.17,380.72,367.6,383500,383500,-0.15,-0.03938352,380.08,"August 25, 23",-0.0003938352,,,,,
2023-08-24,380.51,383.21,378.82,378.86,365.8,309300,309300,-1.65,-0.43363,380.35,"August 24, 23",-0.0043363,,,,,
2023-08-23,380.62,384.43,380.25,382.62,369.43,305900,305900,2,0.52546,381.98,"August 23, 23",0.0052546,,,,,
2023-08-22,379.87,384.91,379.48,379.72,366.63,352000,352000,-0.15,-0.03948719,381,"August 22, 23",-0.0003948719,,,,,
2023-08-21,377.66,381.52,375.71,379.88,366.79,366000,366000,2.22,0.58783,378.69,"August 21, 23",0.0058783,,,,,
2023-08-18,380.45,382.61,377.5,378.83,365.77,388100,388100,-1.62,-0.42581,379.85,"August 18, 23",-0.0042581,,,,,
2023-08-17,389.85,390.41,381.78,382.3,369.12,377800,377800,-7.55,-1.94,386.08,"August 17, 23",-0.0194,,,,,
2023-08-16,392.17,393.52,389,389.11,375.7,338000,338000,-3.06,-0.78027,390.95,"August 16, 23",-0.0078027,,,,,
2023-08-15,396.06,397.75,392.8,393.82,380.25,269800,269800,-2.24,-0.56557,395.11,"August 15, 23",-0.0056557,,,,,
2023-08-14,393.51,397.89,391,397.59,383.89,412100,412100,4.08,1.04,395,"August 14, 23",0.0104,,,,,
2023-08-11,396.64,396.7,392.56,394.17,380.58,333900,333900,-2.47,-0.62273,395.02,"August 11, 23",-0.0062273,,,,,
2023-08-10,397.02,400.94,395.45,398.4,384.67,341700,341700,1.38,0.34759,397.95,"August 10, 23",0.0034759,,,,,
2023-08-09,400,402.08,396.13,396.22,382.56,491000,491000,-3.78,-0.945,398.61,"August 09, 23",-0.00945,,,,,
2023-08-08,397.36,398.91,394.15,398.01,384.29,347000,347000,0.65,0.16358,397.11,"August 08, 23",0.0016358,,,,,
2023-08-07,396.6,399.6,395.36,398.69,384.95,382400,382400,2.09,0.52698,397.56,"August 07, 23",0.0052698,,,,,
2023-08-04,403.06,403.06,394.6,395.36,381.73,420900,420900,-7.7,-1.91,399.02,"August 04, 23",-0.0191,,,,,
2023-08-03,397.26,403.9,395.51,401.36,387.53,573700,573700,4.1,1.03,399.51,"August 03, 23",0.0103,,,,,
2023-08-02,398.32,401.86,395.05,398.3,384.57,419000,419000,-0.02,-0.00502109,398.38,"August 02, 23",-5.02109e-05,,,,,
2023-08-01,396.58,401.31,394.02,399.65,385.87,571500,571500,3.07,0.77412,397.89,"August 01, 23",0.0077412,,,,,
2023-07-31,400.23,401.53,394.15,396.74,383.06,614900,614900,-3.49,-0.872,398.16,"July 31, 23",-0.00872,,,,,
2023-07-28,405.9,406.12,399.79,400.88,387.06,461100,461100,-5.02,-1.24,403.17,"July 28, 23",-0.0124,,,,,
2023-07-27,400.4,406.31,397.14,402.58,388.7,644300,644300,2.18,0.54446,401.61,"July 27, 23",0.0054446,,,,,
2023-07-26,396.3,405,394.81,401.36,387.53,937000,937000,5.06,1.28,399.37,"July 26, 23",0.0128,,,,,
2023-07-25,387.51,399.69,387,397.05,383.36,1026000,1026000,9.54,2.46,392.81,"July 25, 23",0.0246,,,,,
2023-07-24,400,401.77,383.23,385.9,372.6,1985000,1985000,-14.1,-3.53,392.72,"July 24, 23",-0.0353,,,,,
2023-07-21,388.4,389.66,384.48,385.44,372.15,770900,770900,-2.96,-0.7621,387,"July 21, 23",-0.007621,,,,,
2023-07-20,393.16,393.25,385.24,387.83,374.46,593800,593800,-5.33,-1.36,389.87,"July 20, 23",-0.0136,,,,,
2023-07-19,396.59,397.72,388.76,392.33,378.81,442600,442600,-4.26,-1.07,393.85,"July 19, 23",-0.0107,,,,,
2023-07-18,391,393.78,388.33,392.29,378.77,545400,545400,1.29,0.32992,391.35,"July 18, 23",0.0032992,,,,,
2023-07-17,385.78,392.62,383.21,389.74,376.31,589900,589900,3.96,1.03,387.84,"July 17, 23",0.0103,,,,,
2023-07-14,387.66,389.4,382.95,384.66,371.4,628300,628300,-3,-0.77387,386.17,"July 14, 23",-0.0077387,,,,,
2023-07-13,390.71,393.33,385.48,386.87,373.54,1087700,1087700,-3.84,-0.98283,389.1,"July 13, 23",-0.0098283,,,,,
2023-07-12,398.9,409.95,381.24,388.59,375.2,2752000,2752000,-10.31,-2.58,394.67,"July 12, 23",-0.0258,,,,,
2023-07-11,346.7,350.82,346.7,349.79,337.73,479400,479400,3.09,0.89126,348.5,"July 11, 23",0.0089126,,,,,
2023-07-10,341.99,351.63,341.99,347.41,335.44,729100,729100,5.42,1.58,345.75,"July 10, 23",0.0158,,,,,
2023-07-07,333.26,344.7,332.44,341.68,329.9,685000,685000,8.42,2.53,338.02,"July 07, 23",0.0253,,,,,
2023-07-06,332.26,334.68,328.03,333.91,322.4,467600,467600,1.65,0.4966,332.22,"July 06, 23",0.004966,,,,,
2023-07-05,335.55,335.75,331.62,334.96,323.41,540900,540900,-0.59,-0.17583,334.47,"July 05, 23",-0.0017583,,,,,
2023-07-03,334.71,338.37,331.32,336.66,325.06,343000,343000,1.95,0.58259,335.26,"July 03, 23",0.0058259,,,,,
2023-06-30,332,337.16,331.27,336.99,325.37,503700,503700,4.99,1.5,334.35,"June 30, 23",0.015,,,,,
2023-06-29,325.67,333.63,325.67,330.73,319.33,616300,616300,5.06,1.55,328.93,"June 29, 23",0.0155,,,,,
2023-06-28,324.63,325.99,322.79,325.52,314.3,697800,697800,0.89,0.27416,324.73,"June 28, 23",0.0027416,,,,,
2023-06-27,320,326.05,320,324.93,313.73,406800,406800,4.93,1.54,322.74,"June 27, 23",0.0154,,,,,
2023-06-26,315,320,313.87,319.24,308.24,398200,398200,4.24,1.35,317.03,"June 26, 23",0.0135,,,,,
2023-06-23,320,321.04,316.59,316.82,305.9,795700,795700,-3.18,-0.99375,318.61,"June 23, 23",-0.0099375,,,,,
