date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,recordDate,paymentDate,declarationDate
2024-05-13,325.21,326.65,315.95,317.18,313.02,1316541,1316541,-8.03,-2.47,321.2475,"May 13, 24",-0.0247,,,,,
2024-05-10,322.89,327.78,322.21,326.65,322.37,1030900,1030900,3.76,1.16,324.8825,"May 10, 24",0.0116,,,,,
2024-05-09,309.65,322.15,309.63,321.89,317.67,1147825,1147825,12.24,3.95,315.83,"May 09, 24",0.0395,,,,,
2024-05-08,314.21,314.21,307.28,309.42,305.36,1027000,1027000,-4.79,-1.52,311.28,"May 08, 24",-0.0152,,,,,
2024-05-07,312.12,314.63,309.81,314.45,310.33,1178503,1178503,2.33,0.74651,312.7525,"May 07, 24",0.0074651,,,,,
2024-05-06,309.27,310.99,307.83,310.06,306,751200,751200,0.79,0.25544,309.5375,"May 06, 24",0.0025544,,,,,
2024-05-03,312,314.57,307.3,307.76,303.73,1044934,1044934,-4.24,-1.36,310.4075,"May 03, 24",-0.0136,,,,,
2024-05-02,312,312,307.08,308.84,304.79,868730,868730,-3.16,-1.01,309.98,"May 02, 24",-0.0101,,,,,
2024-05-01,307.44,313.87,307.05,309.44,305.38,812500,812500,2,0.65053,309.45,"May 01, 24",0.0065053,,,,,
2024-04-30,312.32,313.42,308.15,309.82,305.76,955800,955800,-2.5,-0.80046,310.9275,"April 30, 24",-0.0080046,,,,,
2024-04-29,308.85,312.84,307.59,311.42,307.34,1162825,1162825,2.57,0.83212,310.175,"April 29, 24",0.0083212,,,,,
2024-04-26,297.38,307.27,295.79,306.69,302.67,2257100,2257100,9.31,3.13,301.7825,"April 26, 24",0.0313,,,,,
2024-04-25,321.4,322.26,312.13,314.12,310,1585000,1585000,-7.28,-2.27,317.4775,"April 25, 24",-0.0227,,,,,
2024-04-24,318.83,322,317.7,319.02,314.84,835600,835600,0.19,0.05959289,319.3875,"April 24, 24",0.0005959289,,,,,
2024-04-23,312.35,320.22,312.35,319.43,315.24,1183445,1183445,7.08,2.27,316.0875,"April 23, 24",0.0227,,,,,
2024-04-22,307.26,313.1,307.01,310.31,306.24,1131400,1131400,3.05,0.99264,309.42,"April 22, 24",0.0099264,,,,,
2024-04-19,298.64,305.91,297.35,305.11,301.11,1652000,1652000,6.47,2.17,301.7525,"April 19, 24",0.0217,,,,,
2024-04-18,303.01,304.61,292.97,297,293.11,2767460,2767460,-6.01,-1.98,299.3975,"April 18, 24",-0.0198,,,,,
2024-04-17,315.48,315.55,310.15,311.03,306.95,1511041,1511041,-4.45,-1.41,313.0525,"April 17, 24",-0.0141,,,,,
2024-04-16,323.36,323.36,311.9,313.89,309.77,1623133,1623133,-9.47,-2.93,318.1275,"April 16, 24",-0.0293,,,,,
2024-04-15,327.73,329.93,321.18,322.63,318.4,731900,731900,-5.1,-1.56,325.3675,"April 15, 24",-0.0156,,,,,
2024-04-12,326.16,329.11,320.64,322.82,318.59,994900,994900,-3.34,-1.02,324.6825,"April 12, 24",-0.0102,,,,,
2024-04-11,329.26,329.52,324.21,327.25,322.96,643400,643400,-2.01,-0.61046,327.56,"April 11, 24",-0.0061046,,,,,
2024-04-10,326.25,329.24,324.63,327.76,323.46,735200,735200,1.51,0.46284,326.97,"April 10, 24",0.0046284,,,,,
2024-04-09,329,329.43,325.29,328.89,324.58,667214,667214,-0.11,-0.03343465,328.1525,"April 09, 24",-0.0003343465,,,,,
2024-04-08,326.49,329.4,325.08,328.02,323.72,1063600,1063600,1.53,0.46862,327.2475,"April 08, 24",0.0046862,,,,,
2024-04-05,326.22,329.55,326.22,328.8,324.49,604424,604424,2.58,0.79088,327.6975,"April 05, 24",0.0079088,,,,,
2024-04-04,334.5,335.83,324.51,325.17,320.91,749510,749510,-9.33,-2.79,330.0025,"April 04, 24",-0.0279,,,,,
2024-04-03,329.12,332.66,328.95,332.2,327.84,791734,791734,3.08,0.93583,330.7325,"April 03, 24",0.0093583,,,,,
2024-04-02,329.04,329.64,325.53,329.35,325.03,904600,904600,0.31,0.09421347,328.39,"April 02, 24",0.0009421347,,,,,
2024-04-01,332.32,332.53,327.68,330.11,325.78,850509,850509,-2.21,-0.66502,330.66,"April 01, 24",-0.0066502,,,,,
2024-03-28,332.76,334.49,330.74,333.53,329.16,812722,812722,0.77,0.2314,332.88,"March 28, 24",0.002314,,,,,
2024-03-27,331.02,332.58,329.46,331.69,327.34,1032000,1032000,0.67,0.2024,331.1875,"March 27, 24",0.002024,,,,,
2024-03-26,326.75,330.37,326.2,327.71,323.41,891333,891333,0.96,0.2938,327.7575,"March 26, 24",0.002938,,,,,
2024-03-25,330,331.57,327.26,327.32,323.03,755710,755710,-2.68,-0.81212,329.0375,"March 25, 24",-0.0081212,,,,,
2024-03-22,328.75,330.69,327.46,329.94,325.61,710107,710107,1.19,0.36198,329.21,"March 22, 24",0.0036198,,,,,
2024-03-21,329.23,334.03,328.57,328.85,324.54,1041201,1041201,-0.38,-0.11542,330.17,"March 21, 24",-0.0011542,,,,,
2024-03-20,330.25,331.4,328.57,328.86,324.55,828226,828226,-1.39,-0.42089,329.77,"March 20, 24",-0.0042089,,,,,
2024-03-19,328.5,330.72,327.7,330.48,326.15,916813,916813,1.98,0.60274,329.35,"March 19, 24",0.0060274,,,,,
2024-03-18,321.97,328.17,321.7,327.17,322.88,829500,829500,5.2,1.62,324.7525,"March 18, 24",0.0162,,,,,
2024-03-15,318.9,323.67,318.9,321.97,317.75,1231000,1231000,3.07,0.96268,320.86,"March 15, 24",0.0096268,,,,,
2024-03-14,321.74,325.05,319.25,324.78,320.52,1058200,1058200,3.04,0.94486,322.705,"March 14, 24",0.0094486,0.66,0.66,2024-03-15,2024-03-29,2024-01-30
2024-03-13,323.75,325.2,321.23,321.9,317.03,969742,969742,-1.85,-0.57143,323.02,"March 13, 24",-0.0057143,,,,,
2024-03-12,320.75,326.23,319.09,323.55,318.65,1048725,1048725,2.8,0.87295,322.405,"March 12, 24",0.0087295,,,,,
2024-03-11,323.67,325.04,317,321.25,316.39,1043905,1043905,-2.42,-0.74768,321.74,"March 11, 24",-0.0074768,,,,,
2024-03-08,324.45,328.74,324.45,325.37,320.45,708713,708713,0.92,0.28356,325.7525,"March 08, 24",0.0028356,,,,,
2024-03-07,325.31,328.69,324.29,324.66,319.75,966801,966801,-0.65,-0.19981,325.7375,"March 07, 24",-0.0019981,,,,,
2024-03-06,317.3,324.17,316.75,323.4,318.51,1914034,1914034,6.1,1.92,320.405,"March 06, 24",0.0192,,,,,
2024-03-05,315,317.86,312.54,315.54,310.77,987400,987400,0.54,0.17143,315.235,"March 05, 24",0.0017143,,,,,
2024-03-04,312.55,314.7,310.72,314.08,309.33,750600,750600,1.53,0.48952,313.0125,"March 04, 24",0.0048952,,,,,
2024-03-01,311.59,313.99,308.47,311.98,307.26,1212000,1212000,0.39,0.12516,311.5075,"March 01, 24",0.0012516,,,,,
2024-02-29,313.96,314.03,309.57,311.7,306.98,1479200,1479200,-2.26,-0.71984,312.315,"February 29, 24",-0.0071984,,,,,
2024-02-28,314.62,316.72,309.74,312.06,307.34,738700,738700,-2.56,-0.81368,313.285,"February 28, 24",-0.0081368,,,,,
2024-02-27,312.89,315,311.59,314,309.25,620100,620100,1.11,0.35476,313.37,"February 27, 24",0.0035476,,,,,
2024-02-26,316,316.5,313.08,313.2,308.46,858300,858300,-2.8,-0.88608,314.695,"February 26, 24",-0.0088608,,,,,
2024-02-23,313.75,316.98,313.75,315.36,310.59,787200,787200,1.61,0.51315,314.96,"February 23, 24",0.0051315,,,,,
2024-02-22,311.02,318.3,309.57,312.84,308.11,1618066,1618066,1.82,0.58517,312.9325,"February 22, 24",0.0058517,,,,,
2024-02-21,307.5,311.83,307.5,311.62,306.91,572969,572969,4.12,1.34,309.6125,"February 21, 24",0.0134,,,,,
2024-02-20,306.68,309.86,306.68,308.58,303.91,774903,774903,1.9,0.61954,307.95,"February 20, 24",0.0061954,,,,,
2024-02-16,307.24,311.35,306.62,308.55,303.88,869100,869100,1.31,0.42638,308.44,"February 16, 24",0.0042638,,,,,
2024-02-15,306.89,309.31,305.81,307.66,303.01,839700,839700,0.77,0.2509,307.4175,"February 15, 24",0.002509,,,,,
2024-02-14,306.15,307.35,303.82,305.43,300.81,936145,936145,-0.72,-0.23518,305.6875,"February 14, 24",-0.0023518,,,,,
2024-02-13,306.04,308.01,301.83,304.54,299.93,996800,996800,-1.5,-0.49013,305.105,"February 13, 24",-0.0049013,,,,,
2024-02-12,306,311.48,303.47,310.16,305.47,1367700,1367700,4.16,1.36,307.7775,"February 12, 24",0.0136,,,,,
2024-02-09,305.62,307.51,305.49,306.32,301.69,770443,770443,0.7,0.22904,306.235,"February 09, 24",0.0022904,,,,,
2024-02-08,307.06,307.71,302.11,305.46,300.84,899500,899500,-1.6,-0.52107,305.585,"February 08, 24",-0.0052107,,,,,
2024-02-07,307.66,310.18,306.24,307.28,302.63,890834,890834,-0.38,-0.12351,307.84,"February 07, 24",-0.0012351,,,,,
2024-02-06,310.63,312.49,304.97,306.82,302.18,1261321,1261321,-3.81,-1.23,308.7275,"February 06, 24",-0.0123,,,,,
2024-02-05,308.79,312.51,308.09,310.62,305.92,861939,861939,1.83,0.59264,310.0025,"February 05, 24",0.0059264,,,,,
2024-02-02,313,313,307.15,309.42,304.74,1280100,1280100,-3.58,-1.14,310.6425,"February 02, 24",-0.0114,,,,,
2024-02-01,303.35,314.82,303.35,314.66,309.9,1739800,1739800,11.31,3.73,309.045,"February 01, 24",0.0373,,,,,
2024-01-31,303.42,309.33,302.39,304.9,300.29,2555880,2555880,1.48,0.48777,305.01,"January 31, 24",0.0048777,,,,,
2024-01-30,300,304.95,296.12,301.59,297.03,2483214,2483214,1.59,0.53,300.665,"January 30, 24",0.0053,,,,,
2024-01-29,282.42,287.19,281.61,286.73,282.39,1742821,1742821,4.31,1.53,284.4875,"January 29, 24",0.0153,,,,,
2024-01-26,287.49,288.2,281.94,283.43,279.14,929900,929900,-4.06,-1.41,285.265,"January 26, 24",-0.0141,,,,,
2024-01-25,280.29,286.21,279.93,286.02,281.69,1438826,1438826,5.73,2.04,283.1125,"January 25, 24",0.0204,,,,,
2024-01-24,285.15,286.49,278.68,278.93,274.71,1435700,1435700,-6.22,-2.18,282.3125,"January 24, 24",-0.0218,,,,,
2024-01-23,288.75,291.36,283.67,284.91,280.6,1992005,1992005,-3.84,-1.33,287.1725,"January 23, 24",-0.0133,,,,,
2024-01-22,288.59,290.97,287.03,288.31,283.95,1769000,1769000,-0.28,-0.09702346,288.725,"January 22, 24",-0.0009702346,,,,,
2024-01-19,286.09,288.09,283.42,287.77,283.42,1212203,1212203,1.68,0.58723,286.3425,"January 19, 24",0.0058723,,,,,
2024-01-18,279.01,285.87,278.5,284.82,280.51,1316700,1316700,5.81,2.08,282.05,"January 18, 24",0.0208,,,,,
2024-01-17,278.65,281.94,276.5,277.88,273.68,737400,737400,-0.77,-0.27633,278.7425,"January 17, 24",-0.0027633,,,,,
2024-01-16,280.66,282.21,279.41,280.82,276.57,841600,841600,0.16,0.05700848,280.775,"January 16, 24",0.0005700848,,,,,
2024-01-12,284.65,287.23,280.94,282.19,277.92,899922,899922,-2.46,-0.86422,283.7525,"January 12, 24",-0.0086422,,,,,
2024-01-11,282.5,283.95,281.28,282.53,278.26,869800,869800,0.03,0.01061947,282.565,"January 11, 24",0.0001061947,,,,,
2024-01-10,278.95,283.1,278.26,282.5,278.23,890907,890907,3.55,1.27,280.7025,"January 10, 24",0.0127,,,,,
2024-01-09,280.28,281.75,278.85,279.33,275.1,764400,764400,-0.95,-0.33895,280.0525,"January 09, 24",-0.0033895,,,,,
2024-01-08,276.85,281.69,276.57,281.49,277.23,834735,834735,4.64,1.68,279.15,"January 08, 24",0.0168,,,,,
2024-01-05,272.87,278.85,272.82,275.84,271.67,822735,822735,2.97,1.09,275.095,"January 05, 24",0.0109,,,,,
2024-01-04,271.86,276.75,271.13,273.1,268.97,832900,832900,1.24,0.45612,273.21,"January 04, 24",0.0045612,,,,,
2024-01-03,273.93,275.59,270.77,272.08,267.96,1158700,1158700,-1.85,-0.67536,273.0925,"January 03, 24",-0.0067536,,,,,
2024-01-02,269.5,275.43,268.8,275.32,271.15,1065836,1065836,5.82,2.16,272.2625,"January 02, 24",0.0216,,,,,
2023-12-29,269.89,272.29,269.71,270.68,266.58,629400,629400,0.79,0.29271,270.6425,"December 29, 23",0.0029271,,,,,
2023-12-28,270.99,272.6,270.29,270.48,266.39,542305,542305,-0.51,-0.1882,271.09,"December 28, 23",-0.001882,,,,,
2023-12-27,271.19,271.89,270.07,271.22,267.12,517139,517139,0.03,0.01106235,271.0925,"December 27, 23",0.0001106235,,,,,
2023-12-26,270.33,273.07,269.8,271.7,267.59,509412,509412,1.37,0.50679,271.225,"December 26, 23",0.0050679,,,,,
2023-12-22,269.78,270.92,268.01,269.99,265.91,569537,569537,0.21,0.0778412,269.675,"December 22, 23",0.000778412,,,,,
2023-12-21,265.81,268.97,265.76,268.75,264.68,737200,737200,2.94,1.11,267.3225,"December 21, 23",0.0111,,,,,
2023-12-20,269.19,270.35,263.22,263.47,259.48,1019800,1019800,-5.72,-2.12,266.5575,"December 20, 23",-0.0212,,,,,
2023-12-19,267.94,269.26,266.3,269.18,265.11,1478300,1478300,1.24,0.46279,268.17,"December 19, 23",0.0046279,,,,,
2023-12-18,271.44,271.44,266.82,267.18,263.14,881835,881835,-4.26,-1.57,269.22,"December 18, 23",-0.0157,,,,,
2023-12-15,274.47,274.65,268.84,270.39,266.3,2794300,2794300,-4.08,-1.49,272.0875,"December 15, 23",-0.0149,,,,,
2023-12-14,271.23,276.78,271.21,275.85,271.68,2410000,2410000,4.62,1.7,273.7675,"December 14, 23",0.017,,,,,
2023-12-13,262.99,268.75,261.31,268.27,264.21,1417354,1417354,5.28,2.01,265.33,"December 13, 23",0.0201,0.6,0.6,2023-12-14,2023-12-28,2023-10-24
2023-12-12,262.69,263.7,260.79,263,258.43,1373200,1373200,0.31,0.11801,262.545,"December 12, 23",0.0011801,,,,,
2023-12-11,256.11,262.18,255.73,262.02,257.47,1484847,1484847,5.91,2.31,259.01,"December 11, 23",0.0231,,,,,
2023-12-08,254.24,258.15,253.27,257.53,253.05,1552543,1552543,3.29,1.29,255.7975,"December 08, 23",0.0129,,,,,
2023-12-07,253.69,254.43,252.85,253.95,249.54,900129,900129,0.26,0.10249,253.73,"December 07, 23",0.0010249,,,,,
2023-12-06,253.28,255.06,251.55,252.39,248,1079900,1079900,-0.89,-0.35139,253.07,"December 06, 23",-0.0035139,,,,,
2023-12-05,255.84,256.39,252.36,252.51,248.12,981706,981706,-3.33,-1.3,254.275,"December 05, 23",-0.013,,,,,
2023-12-04,250.68,257.45,250.67,257.14,252.67,2000400,2000400,6.46,2.58,253.985,"December 04, 23",0.0258,,,,,
2023-12-01,250.47,253.56,250,252.36,247.97,980525,980525,1.89,0.75458,251.5975,"December 01, 23",0.0075458,,,,,
2023-11-30,248.76,250.54,246.6,250.48,246.13,1792800,1792800,1.72,0.69143,249.095,"November 30, 23",0.0069143,,,,,
2023-11-29,248.71,250.57,247.72,249.08,244.75,1401006,1401006,0.37,0.14877,249.02,"November 29, 23",0.0014877,,,,,
2023-11-28,250.5,251.54,245.84,246.65,242.36,1546200,1546200,-3.85,-1.54,248.6325,"November 28, 23",-0.0154,,,,,
2023-11-27,251.11,253.22,250.82,251.37,247,1146015,1146015,0.26,0.10354,251.63,"November 27, 23",0.0010354,,,,,
2023-11-24,253.7,254.11,251.37,252.18,247.8,435500,435500,-1.52,-0.59913,252.84,"November 24, 23",-0.0059913,,,,,
2023-11-22,250.38,253.43,249.26,253.01,248.61,1112600,1112600,2.63,1.05,251.52,"November 22, 23",0.0105,,,,,
2023-11-21,247.84,250.31,247.67,248.56,244.24,1169000,1169000,0.72,0.29051,248.595,"November 21, 23",0.0029051,,,,,
2023-11-20,245.03,250.71,245.03,248.41,244.09,1636404,1636404,3.38,1.38,247.295,"November 20, 23",0.0138,,,,,
2023-11-17,243.5,250.33,243.5,246.38,242.1,3050140,3050140,2.88,1.18,245.9275,"November 17, 23",0.0118,,,,,
2023-11-16,240.58,242.04,238.82,240.42,236.24,1676600,1676600,-0.16,-0.06650594,240.465,"November 16, 23",-0.0006650594,,,,,
2023-11-15,237.57,244.84,237.57,241.07,236.88,1949924,1949924,3.5,1.47,240.2625,"November 15, 23",0.0147,,,,,
2023-11-14,238.19,239.89,233.23,237.58,233.45,1810805,1810805,-0.61,-0.2561,237.2225,"November 14, 23",-0.002561,,,,,
2023-11-13,233.52,235.76,229.28,229.99,225.99,1798200,1798200,-3.53,-1.51,232.1375,"November 13, 23",-0.0151,,,,,
2023-11-10,228.65,234.43,226.48,232.82,228.77,1536033,1536033,4.17,1.82,230.595,"November 10, 23",0.0182,,,,,
2023-11-09,234,236,227.31,227.56,223.61,1279625,1279625,-6.44,-2.75,231.2175,"November 09, 23",-0.0275,,,,,
2023-11-08,234.28,236.18,231.43,231.55,227.53,1424600,1424600,-2.73,-1.17,233.36,"November 08, 23",-0.0117,,,,,
2023-11-07,231.35,234.16,230.51,233.11,229.06,1387400,1387400,1.76,0.76075,232.2825,"November 07, 23",0.0076075,,,,,
2023-11-06,231.48,231.99,226.44,231,226.99,1610300,1610300,-0.48,-0.20736,230.2275,"November 06, 23",-0.0020736,,,,,
2023-11-03,231.01,234.27,230.3,230.84,226.83,1250313,1250313,-0.17,-0.07358989,231.605,"November 03, 23",-0.0007358989,,,,,
2023-11-02,225.77,228.73,225.32,227.92,223.96,1128500,1128500,2.15,0.9523,226.935,"November 02, 23",0.009523,,,,,
2023-11-01,225,226.22,223.73,225.36,221.44,1158100,1158100,0.36,0.16,225.0775,"November 01, 23",0.0016,,,,,
2023-10-31,224.1,227.03,224.1,226.14,222.21,1433542,1433542,2.04,0.91031,225.3425,"October 31, 23",0.0091031,,,,,
2023-10-30,226.55,227.18,222.23,223.34,219.46,1442745,1442745,-3.21,-1.42,224.825,"October 30, 23",-0.0142,,,,,
2023-10-27,223.57,227.83,220.55,225.29,221.37,1320400,1320400,1.72,0.76933,224.31,"October 27, 23",0.0076933,,,,,
2023-10-26,223.76,227.04,221.4,221.81,217.95,1548151,1548151,-1.95,-0.87147,223.5025,"October 26, 23",-0.0087147,,,,,
2023-10-25,230,231.43,224.81,225.36,221.44,1565425,1565425,-4.64,-2.02,227.9,"October 25, 23",-0.0202,,,,,
2023-10-24,218.75,232.59,215.96,230.12,226.12,3636539,3636539,11.37,5.2,224.355,"October 24, 23",0.052,,,,,
2023-10-23,240.91,244.24,240.51,240.94,236.75,1282603,1282603,0.03,0.01245278,241.65,"October 23, 23",0.0001245278,,,,,
2023-10-20,246.09,247.16,240.96,241.13,236.94,1166300,1166300,-4.96,-2.02,243.835,"October 20, 23",-0.0202,,,,,
2023-10-19,243.42,247.56,242.97,244.05,239.81,1124695,1124695,0.63,0.25881,244.5,"October 19, 23",0.0025881,,,,,
2023-10-18,243.35,245.89,242.43,242.51,238.3,1153906,1153906,-0.84,-0.34518,243.545,"October 18, 23",-0.0034518,,,,,
2023-10-17,238.12,245,237.8,243.97,239.73,1216808,1216808,5.85,2.46,241.2225,"October 17, 23",0.0246,,,,,
2023-10-16,238.9,240.19,237.49,239.42,235.26,1437600,1437600,0.52,0.21766,239,"October 16, 23",0.0021766,,,,,
2023-10-13,235.88,238.78,234.3,237.42,233.29,1177939,1177939,1.54,0.65287,236.595,"October 13, 23",0.0065287,,,,,
2023-10-12,244.69,245.58,234.46,234.97,230.89,2002900,2002900,-9.72,-3.97,239.925,"October 12, 23",-0.0397,,,,,
2023-10-11,251.73,251.73,240.93,244.07,239.83,1720200,1720200,-7.66,-3.04,247.115,"October 11, 23",-0.0304,,,,,
2023-10-10,249.07,254.29,249.07,253.07,248.67,1085360,1085360,4,1.61,251.375,"October 10, 23",0.0161,,,,,
2023-10-09,246.16,249.3,244.13,248.95,244.62,795421,795421,2.79,1.13,247.135,"October 09, 23",0.0113,,,,,
2023-10-06,244.65,247.36,241.77,245.38,241.12,1011700,1011700,0.73,0.29839,244.79,"October 06, 23",0.0029839,,,,,
2023-10-05,244,247,242.53,245.43,241.16,896400,896400,1.43,0.58607,244.74,"October 05, 23",0.0058607,,,,,
2023-10-04,245.51,245.66,239.94,243.36,239.13,1290406,1290406,-2.15,-0.87573,243.6175,"October 04, 23",-0.0087573,,,,,
2023-10-03,246,246.18,242.57,243.98,239.74,1004245,1004245,-2.02,-0.82114,244.6825,"October 03, 23",-0.0082114,,,,,
2023-10-02,245.6,247.4,244.19,247.21,242.91,1294700,1294700,1.61,0.65554,246.1,"October 02, 23",0.0065554,,,,,
2023-09-29,250.93,250.93,244.8,245.98,241.7,1529187,1529187,-4.95,-1.97,248.16,"September 29, 23",-0.0197,,,,,
2023-09-28,247.78,252.62,247.19,250.65,246.29,1065300,1065300,2.87,1.16,249.56,"September 28, 23",0.0116,,,,,
2023-09-27,249.15,251.76,243.58,247.26,242.96,1308900,1308900,-1.89,-0.75858,247.9375,"September 27, 23",-0.0075858,,,,,
2023-09-26,253.26,254.42,248.42,248.46,244.14,1540300,1540300,-4.8,-1.9,251.14,"September 26, 23",-0.019,,,,,
2023-09-25,251.42,254.93,250.76,254.52,250.1,726700,726700,3.1,1.23,252.9075,"September 25, 23",0.0123,,,,,
2023-09-22,253.17,254.37,251.35,252.27,247.89,818300,818300,-0.9,-0.35549,252.79,"September 22, 23",-0.0035549,,,,,
2023-09-21,252.77,255.28,252.67,253.44,249.04,1188800,1188800,0.67,0.26506,253.54,"September 21, 23",0.0026506,,,,,
2023-09-20,255.85,256.55,253.66,254.21,249.79,1084342,1084342,-1.64,-0.641,255.0675,"September 20, 23",-0.00641,,,,,
2023-09-19,255.93,257.5,252.72,254.29,249.87,1089700,1089700,-1.64,-0.6408,255.11,"September 19, 23",-0.006408,,,,,
2023-09-18,255.68,257.33,253.94,255.71,251.27,1387500,1387500,0.03,0.01173342,255.665,"September 18, 23",0.0001173342,,,,,
2023-09-15,258.59,262.61,252.32,256.28,251.83,4375414,4375414,-2.31,-0.89331,257.45,"September 15, 23",-0.0089331,,,,,
2023-09-14,263.95,264.46,261.05,263.58,259,867019,867019,-0.37,-0.14018,263.26,"September 14, 23",-0.0014018,0.6,0.6,2023-09-15,2023-09-29,2023-07-27
2023-09-13,260.27,262.77,259.89,262.49,257.34,1422000,1422000,2.22,0.85296,261.355,"September 13, 23",0.0085296,,,,,
2023-09-12,271.15,272.66,260.79,260.87,255.75,1591808,1591808,-10.28,-3.79,266.3675,"September 12, 23",-0.0379,,,,,
2023-09-11,273.79,274.21,272.05,272.48,267.13,1042657,1042657,-1.31,-0.47847,273.1325,"September 11, 23",-0.0047847,,,,,
2023-09-08,271.89,277.21,271.79,273.58,268.21,990900,990900,1.69,0.62157,273.6175,"September 08, 23",0.0062157,,,,,
2023-09-07,274.5,275.89,271.37,271.89,266.56,1260230,1260230,-2.61,-0.95082,273.4125,"September 07, 23",-0.0095082,,,,,
2023-09-06,273.83,276.5,273.29,274.57,269.18,780331,780331,0.74,0.27024,274.5475,"September 06, 23",0.0027024,,,,,
2023-09-05,278.89,278.93,271.43,274.25,268.87,1240149,1240149,-4.64,-1.66,275.875,"September 05, 23",-0.0166,,,,,
2023-09-01,279.1,281,278.16,280.81,275.3,966918,966918,1.71,0.61268,279.7675,"September 01, 23",0.0061268,,,,,
2023-08-31,279.62,280.52,277.26,277.3,271.86,981008,981008,-2.32,-0.8297,278.675,"August 31, 23",-0.008297,,,,,
2023-08-30,280.13,281.79,279.3,279.76,274.27,538600,538600,-0.37,-0.13208,280.245,"August 30, 23",-0.0013208,,,,,
2023-08-29,277.79,279.93,276.14,279.35,273.87,694200,694200,1.56,0.56158,278.3025,"August 29, 23",0.0056158,,,,,
2023-08-28,274.35,277.9,274,277.54,272.09,662204,662204,3.19,1.16,275.9475,"August 28, 23",0.0116,,,,,
2023-08-25,273.57,276.32,272.75,273.28,267.92,879238,879238,-0.29,-0.10601,273.98,"August 25, 23",-0.0010601,,,,,
2023-08-24,277,279.97,272.5,272.59,267.24,1002726,1002726,-4.41,-1.59,275.515,"August 24, 23",-0.0159,,,,,
2023-08-23,276.92,277.68,275.33,277.17,271.73,833700,833700,0.25,0.09027878,276.775,"August 23, 23",0.0009027878,,,,,
2023-08-22,275.57,277.66,274.32,274.83,269.44,1628000,1628000,-0.74,-0.26853,275.595,"August 22, 23",-0.0026853,,,,,
2023-08-21,269.61,275.12,269.44,274.82,269.43,1264319,1264319,5.21,1.93,272.2475,"August 21, 23",0.0193,,,,,
2023-08-18,264.3,269.5,264.3,269.04,263.76,977900,977900,4.74,1.79,266.785,"August 18, 23",0.0179,,,,,
2023-08-17,266.12,268.73,264.35,265.61,260.4,1240200,1240200,-0.51,-0.19164,266.2025,"August 17, 23",-0.0019164,,,,,
2023-08-16,269.83,273,266.68,267.05,261.81,746265,746265,-2.78,-1.03,269.14,"August 16, 23",-0.0103,,,,,
2023-08-15,271,272.33,268.01,268.77,263.5,949200,949200,-2.23,-0.82288,270.0275,"August 15, 23",-0.0082288,,,,,
2023-08-14,268.98,270.95,267.5,270.89,265.58,880928,880928,1.91,0.71009,269.58,"August 14, 23",0.0071009,,,,,
2023-08-11,267.16,270.76,266.17,269.58,264.29,958200,958200,2.42,0.90582,268.4175,"August 11, 23",0.0090582,,,,,
2023-08-10,267.05,269.63,266.02,268.05,262.79,1088828,1088828,1,0.37446,267.6875,"August 10, 23",0.0037446,,,,,
2023-08-09,268.59,270.22,266.12,267.1,261.86,1027522,1027522,-1.49,-0.55475,268.0075,"August 09, 23",-0.0055475,,,,,
2023-08-08,270.93,270.93,265.95,267.61,262.36,1193811,1193811,-3.32,-1.23,268.855,"August 08, 23",-0.0123,,,,,
2023-08-07,270,272.61,269.73,272.58,267.23,952928,952928,2.58,0.95556,271.23,"August 07, 23",0.0095556,,,,,
2023-08-04,270.05,271.69,267.81,268.69,263.42,1159200,1159200,-1.36,-0.50361,269.56,"August 04, 23",-0.0050361,,,,,
2023-08-03,269,273.31,268.56,270.75,265.44,1091800,1091800,1.75,0.65056,270.405,"August 03, 23",0.0065056,,,,,
2023-08-02,273.46,275.83,268.35,269.39,264.1,1168259,1168259,-4.07,-1.49,271.7575,"August 02, 23",-0.0149,,,,,
2023-08-01,273.1,277.6,272.51,273.87,268.5,1273000,1273000,0.77,0.28195,274.27,"August 01, 23",0.0028195,,,,,
2023-07-31,275.51,275.51,270.21,272.81,267.46,1600300,1600300,-2.7,-0.98,273.51,"July 31, 23",-0.0098,,,,,
2023-07-28,278.39,278.91,272.1,273.25,267.89,2012038,2012038,-5.14,-1.85,275.6625,"July 28, 23",-0.0185,,,,,
2023-07-27,274,276.7,265.12,276.32,270.9,3025313,3025313,2.32,0.84672,273.035,"July 27, 23",0.0084672,,,,,
2023-07-26,284.18,287.51,281.82,282.18,276.64,1943632,1943632,-2,-0.70378,283.9225,"July 26, 23",-0.0070378,,,,,
2023-07-25,284.57,286.57,281.78,285.53,279.93,3057828,3057828,0.96,0.33735,284.6125,"July 25, 23",0.0033735,,,,,
2023-07-24,285,287.22,283.73,285.18,279.58,1031938,1031938,0.18,0.06315789,285.2825,"July 24, 23",0.0006315789,,,,,
2023-07-21,287.7,289.27,284.85,285.14,279.55,1027420,1027420,-2.56,-0.88982,286.74,"July 21, 23",-0.0088982,,,,,
2023-07-20,288.51,290,285.15,286.91,281.28,1738144,1738144,-1.6,-0.55457,287.6425,"July 20, 23",-0.0055457,,,,,
2023-07-19,288.79,290.1,280.48,286.71,281.08,2637500,2637500,-2.08,-0.72025,286.52,"July 19, 23",-0.0072025,,,,,
