date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,recordDate,paymentDate,adjDividend
2023-07-19,114.57,115.25,113.66,115.14,114.48,1603500,1603500,0.57,0.49751,114.655,"July 19, 23",0.0049751,,,,,
2023-07-18,112.81,115.14,112.68,114.84,114.18,867500,867500,2.03,1.8,113.8675,"July 18, 23",0.018,,,,,
2023-07-17,111.37,113.36,110.95,112.77,112.12,796460,796460,1.4,1.26,112.1125,"July 17, 23",0.0126,,,,,
2023-07-14,112.42,112.86,110.96,111.61,110.97,750478,750478,-0.81,-0.72051,111.9625,"July 14, 23",-0.0072051,,,,,
2023-07-13,111.26,112.95,110.51,112.86,112.21,1074814,1074814,1.6,1.44,111.895,"July 13, 23",0.0144,,,,,
2023-07-12,112.98,113.04,110.69,110.8,110.16,729515,729515,-2.18,-1.93,111.8775,"July 12, 23",-0.0193,,,,,
2023-07-11,111.75,112.27,110.6,111.64,111,716900,716900,-0.11,-0.098434,111.565,"July 11, 23",-0.00098434,,,,,
2023-07-10,109.19,111.37,109.01,111.31,110.67,836122,836122,2.12,1.94,110.22,"July 10, 23",0.0194,,,,,
2023-07-07,108.23,111.16,108,109.19,108.56,1180637,1180637,0.96,0.887,109.145,"July 07, 23",0.00887,,,,,
2023-07-06,107.96,108.9,106.82,108.06,107.44,758922,758922,0.1,0.0926269,107.935,"July 06, 23",0.000926269,,,,,
2023-07-05,107.96,109.49,107.77,108.84,108.21,780411,780411,0.88,0.81512,108.515,"July 05, 23",0.0081512,,,,,
2023-07-03,107.77,109.15,107.4,108.83,108.2,487000,487000,1.06,0.98358,108.2875,"July 03, 23",0.0098358,,,,,
2023-06-30,108.05,109,106.99,107.93,107.31,1183646,1183646,-0.12,-0.11106,107.9925,"June 30, 23",-0.0011106,,,,,
2023-06-29,106.19,107.4,104.86,107.39,106.77,1260338,1260338,1.2,1.13,106.46,"June 29, 23",0.0113,,,,,
2023-06-28,103.16,104.81,102.48,104.53,103.93,1018439,1018439,1.37,1.33,103.745,"June 28, 23",0.0133,,,,,
2023-06-27,101.72,103.79,101.22,103.49,102.89,894500,894500,1.77,1.74,102.555,"June 27, 23",0.0174,,,,,
2023-06-26,103.24,104.34,101.25,101.43,100.85,800153,800153,-1.81,-1.75,102.565,"June 26, 23",-0.0175,,,,,
2023-06-23,102.64,103.78,102.25,103.04,102.45,1540200,1540200,0.4,0.38971,102.9275,"June 23, 23",0.0038971,,,,,
2023-06-22,104.61,105.02,103.14,103.85,103.25,1094299,1094299,-0.76,-0.72651,104.155,"June 22, 23",-0.0072651,,,,,
2023-06-21,105.23,107.3,104.54,105.12,104.51,1429511,1429511,-0.11,-0.10453,105.5475,"June 21, 23",-0.0010453,,,,,
2023-06-20,104.99,106.53,104.14,105.89,105.28,1507874,1507874,0.9,0.85722,105.3875,"June 20, 23",0.0085722,,,,,
2023-06-16,105.95,106.5,103.32,105.36,104.75,2298200,2298200,-0.59,-0.55687,105.2825,"June 16, 23",-0.0055687,,,,,
2023-06-15,99.99,105.58,99.99,104.64,104.04,2663442,2663442,4.65,4.65,102.55,"June 15, 23",0.0465,,,,,
2023-06-14,98.46,100,98.25,99.69,99.12,1912900,1912900,1.23,1.25,99.1,"June 14, 23",0.0125,,,,,
2023-06-13,99.22,100.36,97.88,98.7,98.13,1756160,1756160,-0.52,-0.52409,99.04,"June 13, 23",-0.0052409,,,,,
2023-06-12,95.31,99,95.31,98.47,97.9,1668256,1668256,3.16,3.32,97.0225,"June 12, 23",0.0332,,,,,
2023-06-09,94.76,95.49,94.21,94.6,94.06,790820,790820,-0.16,-0.16885,94.765,"June 09, 23",-0.0016885,,,,,
2023-06-08,93.66,94.68,93.4,94.18,93.64,861059,861059,0.52,0.5552,93.98,"June 08, 23",0.005552,,,,,
2023-06-07,93,94.89,92.47,93.74,93.2,778900,778900,0.74,0.7957,93.525,"June 07, 23",0.007957,,,,,
2023-06-06,91.07,93.18,91.07,92.83,92.3,586300,586300,1.76,1.93,92.0375,"June 06, 23",0.0193,,,,,
2023-06-05,91.66,92.47,90.07,91.58,91.05,654101,654101,-0.08,-0.08727907,91.445,"June 05, 23",-0.0008727907,,,,,
2023-06-02,90.59,92.53,90.59,92.27,91.74,735172,735172,1.68,1.85,91.495,"June 02, 23",0.0185,,,,,
2023-06-01,89.64,90.69,88.65,89.95,89.43,837300,837300,0.31,0.34583,89.7325,"June 01, 23",0.0034583,,,,,
2023-05-31,90.02,90.95,88.87,89.52,89,1111740,1111740,-0.5,-0.55543,89.84,"May 31, 23",-0.0055543,,,,,
2023-05-30,92.37,92.65,90.61,91.26,90.73,1285203,1285203,-1.11,-1.2,91.7225,"May 30, 23",-0.012,,,,,
2023-05-26,88.99,92.19,88.81,91.57,91.04,1302700,1302700,2.58,2.9,90.39,"May 26, 23",0.029,,,,,
2023-05-25,85.76,88.71,85.73,88.28,87.77,1116513,1116513,2.52,2.94,87.12,"May 25, 23",0.0294,,,,,
2023-05-24,84.59,85.25,83.64,84.68,84.19,835375,835375,0.09,0.1064,84.54,"May 24, 23",0.001064,,,,,
2023-05-23,84.07,85.52,83.81,85.24,84.75,844954,844954,1.17,1.39,84.66,"May 23, 23",0.0139,,,,,
2023-05-22,83.63,85.07,83.63,84.58,84.09,1088900,1088900,0.95,1.14,84.2275,"May 22, 23",0.0114,,,,,
2023-05-19,84.51,84.52,83.49,84,83.52,713727,713727,-0.51,-0.60348,84.13,"May 19, 23",-0.0060348,,,,,
2023-05-18,82.75,84.14,82.68,83.9,83.42,768515,768515,1.15,1.39,83.3675,"May 18, 23",0.0139,,,,,
2023-05-17,81.14,82.91,80.21,82.75,82.27,974200,974200,1.61,1.98,81.7525,"May 17, 23",0.0198,,,,,
2023-05-16,79.68,81.5,79.54,80.64,80.18,730843,730843,0.96,1.2,80.34,"May 16, 23",0.012,,,,,
2023-05-15,79.65,80.42,79.08,80.05,79.59,595123,595123,0.4,0.5022,79.8,"May 15, 23",0.005022,,,,,
2023-05-12,79.36,80.34,78.71,79.59,79.13,757700,757700,0.23,0.28982,79.5,"May 12, 23",0.0028982,2023-04-20,0.08,2023-05-15,2023-06-02,0.08
2023-05-11,77.74,79.44,77.74,79.1,78.56,716900,716900,1.36,1.75,78.505,"May 11, 23",0.0175,,,,,
2023-05-10,78.57,78.96,77.43,78.24,77.71,759200,759200,-0.33,-0.42001,78.3,"May 10, 23",-0.0042001,,,,,
2023-05-09,77.8,78.48,77.56,77.76,77.23,502729,502729,-0.04,-0.05141388,77.9,"May 09, 23",-0.0005141388,,,,,
2023-05-08,77.65,78.57,77.22,78.38,77.84,604323,604323,0.73,0.94012,77.955,"May 08, 23",0.0094012,,,,,
2023-05-05,76.73,78.14,76.73,77.27,76.74,777400,777400,0.54,0.70377,77.2175,"May 05, 23",0.0070377,,,,,
2023-05-04,76.91,77.27,75.48,75.77,75.25,706700,706700,-1.14,-1.48,76.3575,"May 04, 23",-0.0148,,,,,
2023-05-03,78.58,79.24,77.06,77.4,76.87,743400,743400,-1.18,-1.5,78.07,"May 03, 23",-0.015,,,,,
2023-05-02,78.46,79.37,76.97,78.04,77.51,1367100,1367100,-0.42,-0.5353,78.21,"May 02, 23",-0.005353,,,,,
2023-05-01,77.9,80.29,77.9,79.31,78.77,601600,601600,1.41,1.81,78.85,"May 01, 23",0.0181,,,,,
2023-04-28,77.1,78.33,77.02,78.15,77.62,970116,970116,1.05,1.36,77.65,"April 28, 23",0.0136,,,,,
2023-04-27,77.44,78.3,75.73,77.85,77.32,1198355,1198355,0.41,0.52944,77.33,"April 27, 23",0.0052944,,,,,
2023-04-26,75.78,77.83,75.5,77.23,76.7,968939,968939,1.45,1.91,76.585,"April 26, 23",0.0191,,,,,
2023-04-25,78.44,78.72,75.64,75.74,75.22,1220381,1220381,-2.7,-3.44,77.135,"April 25, 23",-0.0344,,,,,
2023-04-24,78.87,79.35,78.29,79.28,78.74,885982,885982,0.41,0.51984,78.9475,"April 24, 23",0.0051984,,,,,
2023-04-21,80.64,81.16,78.25,78.81,78.27,1605863,1605863,-1.83,-2.27,79.715,"April 21, 23",-0.0227,,,,,
2023-04-20,80.77,82.24,80.35,81.39,80.83,868629,868629,0.62,0.76761,81.1875,"April 20, 23",0.0076761,,,,,
2023-04-19,83.54,83.54,80.93,81.71,81.15,1414000,1414000,-1.83,-2.19,82.43,"April 19, 23",-0.0219,,,,,
2023-04-18,84.17,84.9,83.52,84.16,83.59,675500,675500,-0.01,-0.01188072,84.1875,"April 18, 23",-0.0001188072,,,,,
2023-04-17,83.6,84.01,83.11,83.52,82.95,471632,471632,-0.08,-0.09569378,83.56,"April 17, 23",-0.0009569378,,,,,
2023-04-14,83.75,85.09,82.85,83.76,83.19,732131,732131,0.01,0.0119403,83.8625,"April 14, 23",0.000119403,,,,,
2023-04-13,83.92,84.54,82.64,84.11,83.54,899441,899441,0.19,0.22641,83.8025,"April 13, 23",0.0022641,,,,,
2023-04-12,83.53,84.27,83.35,83.44,82.87,819916,819916,-0.09,-0.10775,83.6475,"April 12, 23",-0.0010775,,,,,
2023-04-11,83.2,83.94,82.71,83.12,82.55,881544,881544,-0.08,-0.09615385,83.2425,"April 11, 23",-0.0009615385,,,,,
2023-04-10,81.85,83.61,81.85,83.05,82.48,1112503,1112503,1.2,1.47,82.59,"April 10, 23",0.0147,,,,,
2023-04-06,82.6,83.26,81.87,82.08,81.52,818566,818566,-0.52,-0.62954,82.4525,"April 06, 23",-0.0062954,,,,,
2023-04-05,84.5,84.53,81.95,83.2,82.63,1106073,1106073,-1.3,-1.54,83.545,"April 05, 23",-0.0154,,,,,
2023-04-04,87.31,87.46,84.45,85.1,84.52,1117125,1117125,-2.21,-2.53,86.08,"April 04, 23",-0.0253,,,,,
2023-04-03,88.2,89.1,86.65,87.46,86.86,1133959,1133959,-0.74,-0.839,87.8525,"April 03, 23",-0.00839,,,,,
2023-03-31,86.88,88.3,86.74,88.16,87.56,1332244,1332244,1.28,1.47,87.52,"March 31, 23",0.0147,,,,,
2023-03-30,85.2,86.8,85.03,86.74,86.15,988556,988556,1.54,1.81,85.9425,"March 30, 23",0.0181,,,,,
2023-03-29,83.83,84.98,83.28,84.62,84.04,948127,948127,0.79,0.94238,84.1775,"March 29, 23",0.0094238,,,,,
2023-03-28,83.36,83.43,82.29,83.24,82.67,1140200,1140200,-0.12,-0.14395,83.08,"March 28, 23",-0.0014395,,,,,
2023-03-27,83.66,84,82.6,82.98,82.41,837506,837506,-0.68,-0.81281,83.31,"March 27, 23",-0.0081281,,,,,
2023-03-24,82.46,83.52,81.62,83.37,82.8,1361200,1361200,0.91,1.1,82.7425,"March 24, 23",0.011,,,,,
2023-03-23,82.93,84.74,82.26,83.14,82.57,1672565,1672565,0.21,0.25323,83.2675,"March 23, 23",0.0025323,,,,,
2023-03-22,82.37,84.1,82.01,82.33,81.77,1704826,1704826,-0.04,-0.04856137,82.7025,"March 22, 23",-0.0004856137,,,,,
2023-03-21,82.41,82.77,81.05,82.54,81.98,1225900,1225900,0.13,0.15775,82.1925,"March 21, 23",0.0015775,,,,,
2023-03-20,79.54,81.3,79.43,81.1,80.55,1667200,1667200,1.56,1.96,80.3425,"March 20, 23",0.0196,,,,,
2023-03-17,78.38,79.35,77.14,78.96,78.42,3090685,3090685,0.58,0.73998,78.4575,"March 17, 23",0.0073998,,,,,
2023-03-16,80.03,80.03,74.16,78.37,77.83,3109685,3109685,-1.66,-2.07,78.1475,"March 16, 23",-0.0207,,,,,
2023-03-15,80.46,80.71,78.53,80.33,79.78,2286648,2286648,-0.13,-0.16157,80.0075,"March 15, 23",-0.0016157,,,,,
2023-03-14,83.08,83.87,81.58,82.95,82.38,1605738,1605738,-0.13,-0.15648,82.87,"March 14, 23",-0.0015648,,,,,
2023-03-13,80.24,82.61,80,81.35,80.79,1057800,1057800,1.11,1.38,81.05,"March 13, 23",0.0138,,,,,
2023-03-10,83.04,83.49,81.51,81.91,81.35,1088615,1088615,-1.13,-1.36,82.4875,"March 10, 23",-0.0136,,,,,
2023-03-09,85.16,85.44,83.19,83.37,82.8,883751,883751,-1.79,-2.1,84.29,"March 09, 23",-0.021,,,,,
2023-03-08,84.53,85.19,84.07,84.84,84.26,715841,715841,0.31,0.36673,84.6575,"March 08, 23",0.0036673,,,,,
2023-03-07,84.64,85.09,83.46,84.04,83.47,770219,770219,-0.6,-0.70888,84.3075,"March 07, 23",-0.0070888,,,,,
2023-03-06,85.38,85.68,84.25,84.51,83.93,1479906,1479906,-0.87,-1.02,84.955,"March 06, 23",-0.0102,,,,,
2023-03-03,84.5,85.7,84.3,85.27,84.69,972828,972828,0.77,0.91124,84.9425,"March 03, 23",0.0091124,,,,,
2023-03-02,83.49,84.33,82.68,84.14,83.57,912367,912367,0.65,0.77854,83.66,"March 02, 23",0.0077854,,,,,
2023-03-01,83.36,84.81,82.8,84.19,83.61,1185247,1185247,0.83,0.99568,83.79,"March 01, 23",0.0099568,,,,,
2023-02-28,83.28,83.71,82.68,83.03,82.46,1292900,1292900,-0.25,-0.30019,83.175,"February 28, 23",-0.0030019,,,,,
2023-02-27,84.01,84.67,83.17,83.51,82.94,801612,801612,-0.5,-0.59517,83.84,"February 27, 23",-0.0059517,,,,,
2023-02-24,81.39,83.41,81.28,83.37,82.8,1084622,1084622,1.98,2.43,82.3625,"February 24, 23",0.0243,,,,,
2023-02-23,83.5,83.75,81.93,83.08,82.51,656700,656700,-0.42,-0.50299,83.065,"February 23, 23",-0.0050299,,,,,
2023-02-22,82.35,83.17,81.65,82.42,81.86,1068200,1068200,0.07,0.08500304,82.3975,"February 22, 23",0.0008500304,,,,,
2023-02-21,83.71,84.64,82.45,82.68,82.12,1094636,1094636,-1.03,-1.23,83.37,"February 21, 23",-0.0123,,,,,
2023-02-17,84.36,84.68,83.51,83.84,83.27,1315059,1315059,-0.52,-0.61641,84.0975,"February 17, 23",-0.0061641,,,,,
2023-02-16,82.93,84.92,82.7,84.71,84.13,1311450,1311450,1.78,2.15,83.815,"February 16, 23",0.0215,,,,,
2023-02-15,83.5,84.59,83.45,84.09,83.52,784329,784329,0.59,0.70659,83.9075,"February 15, 23",0.0070659,,,,,
2023-02-14,83.13,84.88,83.01,84.36,83.78,814400,814400,1.23,1.48,83.845,"February 14, 23",0.0148,2023-01-26,0.08,2023-02-15,2023-03-02,0.08
2023-02-13,82.63,84.1,82.34,84,83.35,966512,966512,1.37,1.66,83.2675,"February 13, 23",0.0166,,,,,
2023-02-10,81.07,82.78,80.91,82.65,82.01,1092300,1092300,1.58,1.95,81.8525,"February 10, 23",0.0195,,,,,
2023-02-09,83.23,83.51,80.96,81.63,81,1728305,1728305,-1.6,-1.92,82.3325,"February 09, 23",-0.0192,,,,,
2023-02-08,82.68,83.24,81.96,82.46,81.82,1115857,1115857,-0.22,-0.26609,82.585,"February 08, 23",-0.0026609,,,,,
2023-02-07,82.96,83.66,81.72,83.44,82.79,2014883,2014883,0.48,0.57859,82.945,"February 07, 23",0.0057859,,,,,
2023-02-06,81.32,82.78,80.86,82.62,81.98,1192918,1192918,1.3,1.6,81.895,"February 06, 23",0.016,,,,,
2023-02-03,80.5,82.69,80.5,82.17,81.53,1665700,1665700,1.67,2.07,81.465,"February 03, 23",0.0207,,,,,
2023-02-02,80.55,82.21,80.2,81.35,80.72,1639200,1639200,0.8,0.99317,81.0775,"February 02, 23",0.0099317,,,,,
2023-02-01,77.86,80.57,77.72,79.99,79.37,1762000,1762000,2.13,2.74,79.035,"February 01, 23",0.0274,,,,,
2023-01-31,77.1,78.7,76.56,78.63,78.02,1329266,1329266,1.53,1.98,77.7475,"January 31, 23",0.0198,,,,,
2023-01-30,76.4,77.21,76.17,76.8,76.21,872344,872344,0.4,0.52356,76.645,"January 30, 23",0.0052356,,,,,
2023-01-27,77.65,78.69,77.18,77.2,76.6,723220,723220,-0.45,-0.57952,77.68,"January 27, 23",-0.0057952,,,,,
2023-01-26,80.36,80.64,77.5,78.28,77.67,1671000,1671000,-2.08,-2.59,79.195,"January 26, 23",-0.0259,,,,,
2023-01-25,79.06,79.96,78.42,79.87,79.25,1264100,1264100,0.81,1.02,79.3275,"January 25, 23",0.0102,,,,,
2023-01-24,80,81.62,80,80.64,80.02,1241219,1241219,0.64,0.8,80.565,"January 24, 23",0.008,,,,,
2023-01-23,79.6,81.45,79.56,81.04,80.41,1811233,1811233,1.44,1.81,80.4125,"January 23, 23",0.0181,,,,,
2023-01-20,78.29,79.42,77.73,79.42,78.81,1370300,1370300,1.13,1.44,78.715,"January 20, 23",0.0144,,,,,
2023-01-19,77.47,78.51,77.2,78.06,77.46,1404600,1404600,0.59,0.76159,77.81,"January 19, 23",0.0076159,,,,,
2023-01-18,78.75,79.67,78.11,78.39,77.78,1901131,1901131,-0.36,-0.45714,78.73,"January 18, 23",-0.0045714,,,,,
2023-01-17,76.9,79.03,76.88,78.33,77.72,2245900,2245900,1.43,1.86,77.785,"January 17, 23",0.0186,,,,,
2023-01-13,75.28,77.69,75.18,77.66,77.06,1514100,1514100,2.38,3.16,76.4525,"January 13, 23",0.0316,,,,,
2023-01-12,74.98,76.58,74.81,76.07,75.48,2215391,2215391,1.09,1.45,75.61,"January 12, 23",0.0145,,,,,
2023-01-11,71.98,75.11,71.76,75,74.42,2535227,2535227,3.02,4.2,73.4625,"January 11, 23",0.042,,,,,
2023-01-10,71.3,72.39,71.17,72.19,71.63,1406434,1406434,0.89,1.25,71.7625,"January 10, 23",0.0125,,,,,
2023-01-09,68.79,71.67,68.79,71.3,70.75,1963006,1963006,2.51,3.65,70.1375,"January 09, 23",0.0365,,,,,
2023-01-06,66.32,68.04,65.62,67.98,67.45,1171200,1171200,1.66,2.5,66.99,"January 06, 23",0.025,,,,,
2023-01-05,65.42,65.72,64.74,65.44,64.93,1840914,1840914,0.02,0.03057169,65.33,"January 05, 23",0.0003057169,,,,,
2023-01-04,67.76,68.39,65.64,66,65.49,1141024,1141024,-1.76,-2.6,66.9475,"January 04, 23",-0.026,,,,,
2023-01-03,68.8,69.11,66.96,67.18,66.66,1054017,1054017,-1.62,-2.35,68.0125,"January 03, 23",-0.0235,,,,,
2022-12-30,67.77,68.36,67.34,68.2,67.67,719024,719024,0.43,0.6345,67.9175,"December 30, 22",0.006345,,,,,
2022-12-29,67.81,68.86,67.81,68.45,67.92,487811,487811,0.64,0.94381,68.2325,"December 29, 22",0.0094381,,,,,
2022-12-28,68.9,69.1,67.23,67.27,66.75,463009,463009,-1.63,-2.37,68.125,"December 28, 22",-0.0237,,,,,
2022-12-27,69.2,69.51,68.77,68.95,68.42,552200,552200,-0.25,-0.36127,69.1075,"December 27, 22",-0.0036127,,,,,
2022-12-23,69.14,69.33,68.23,69.01,68.48,580484,580484,-0.13,-0.18802,68.9275,"December 23, 22",-0.0018802,,,,,
2022-12-22,69.7,69.74,67.93,69.35,68.81,965700,965700,-0.35,-0.50215,69.18,"December 22, 22",-0.0050215,,,,,
2022-12-21,70.09,71.06,69.69,70.3,69.76,1203100,1203100,0.21,0.29961,70.285,"December 21, 22",0.0029961,,,,,
2022-12-20,68.24,69.57,68.21,69.19,68.65,1143514,1143514,0.95,1.39,68.8025,"December 20, 22",0.0139,,,,,
2022-12-19,69.23,69.62,67.73,68.24,67.71,1047560,1047560,-0.99,-1.43,68.705,"December 19, 22",-0.0143,,,,,
2022-12-16,68,69.37,67.5,69.07,68.54,3174200,3174200,1.07,1.57,68.485,"December 16, 22",0.0157,,,,,
2022-12-15,71.33,72.3,68.22,68.35,67.82,2043418,2043418,-2.98,-4.18,70.05,"December 15, 22",-0.0418,,,,,
2022-12-14,72.66,73.27,71.14,72.6,72.04,2103113,2103113,-0.06,-0.08257638,72.4175,"December 14, 22",-0.0008257638,,,,,
2022-12-13,72.92,73.79,72.04,72.86,72.3,1474896,1474896,-0.06,-0.08228195,72.9025,"December 13, 22",-0.0008228195,,,,,
2022-12-12,71.49,72.41,71.03,72.05,71.49,1028400,1028400,0.56,0.78333,71.745,"December 12, 22",0.0078333,,,,,
2022-12-09,71.26,72.13,71,71.47,70.92,1060800,1060800,0.21,0.2947,71.465,"December 09, 22",0.002947,,,,,
2022-12-08,71.07,72.2,71,71.75,71.19,1115400,1115400,0.68,0.9568,71.505,"December 08, 22",0.009568,,,,,
2022-12-07,70.31,71.02,69.91,70.58,70.03,816300,816300,0.27,0.38401,70.455,"December 07, 22",0.0038401,,,,,
2022-12-06,70.64,71.42,70.25,70.78,70.23,1203353,1203353,0.14,0.19819,70.7725,"December 06, 22",0.0019819,,,,,
2022-12-05,71.04,71.65,70.33,70.88,70.33,866241,866241,-0.16,-0.22523,70.975,"December 05, 22",-0.0022523,,,,,
2022-12-02,71.64,72.81,71.5,71.77,71.21,1002812,1002812,0.13,0.18146,71.93,"December 02, 22",0.0018146,,,,,
2022-12-01,72.36,73.33,71.96,72.55,71.99,1059800,1059800,0.19,0.26258,72.55,"December 01, 22",0.0026258,,,,,
2022-11-30,69,72.45,68.53,72.19,71.63,1611148,1611148,3.19,4.62,70.5425,"November 30, 22",0.0462,,,,,
2022-11-29,69.1,69.73,68.33,68.89,68.36,863704,863704,-0.21,-0.30391,69.0125,"November 29, 22",-0.0030391,,,,,
2022-11-28,69.9,70.09,69,69.09,68.56,814555,814555,-0.81,-1.16,69.52,"November 28, 22",-0.0116,,,,,
2022-11-25,70.17,70.84,70.1,70.63,70.08,264732,264732,0.46,0.65555,70.435,"November 25, 22",0.0065555,,,,,
2022-11-23,70.8,71.79,70.3,70.45,69.9,830038,830038,-0.35,-0.49435,70.835,"November 23, 22",-0.0049435,,,,,
2022-11-22,69.76,70.86,69.21,70.77,70.22,1422003,1422003,1.01,1.45,70.15,"November 22, 22",0.0145,,,,,
2022-11-21,68.91,69.76,68.5,69.22,68.68,1431337,1431337,0.31,0.44986,69.0975,"November 21, 22",0.0044986,,,,,
2022-11-18,68.54,69.48,67.86,69.37,68.83,1184786,1184786,0.83,1.21,68.8125,"November 18, 22",0.0121,,,,,
2022-11-17,65.75,68.17,65.3,67.59,67.07,1232240,1232240,1.84,2.8,66.7025,"November 17, 22",0.028,,,,,
2022-11-16,66.69,67.14,66.21,66.67,66.15,1246600,1246600,-0.02,-0.0299895,66.6775,"November 16, 22",-0.000299895,,,,,
2022-11-15,67.66,68.76,66.89,67.31,66.79,1154414,1154414,-0.35,-0.51729,67.655,"November 15, 22",-0.0051729,,,,,
2022-11-14,65.68,68.22,65.53,66.5,65.99,1520104,1520104,0.82,1.25,66.4825,"November 14, 22",0.0125,2022-10-20,0.08,2022-11-15,2022-12-02,0.08
2022-11-11,64.98,67.1,64.94,66.12,65.53,1985900,1985900,1.14,1.75,65.785,"November 11, 22",0.0175,,,,,
2022-11-10,65.18,65.36,63.51,64.39,63.82,2307733,2307733,-0.79,-1.21,64.61,"November 10, 22",-0.0121,,,,,
2022-11-09,62.9,64,62.27,62.41,61.85,1275710,1275710,-0.49,-0.77901,62.895,"November 09, 22",-0.0077901,,,,,
2022-11-08,63.11,64.47,62.85,63.55,62.98,1105500,1105500,0.44,0.6972,63.495,"November 08, 22",0.006972,,,,,
2022-11-07,64.01,64.01,61.69,62.72,62.16,1364608,1364608,-1.29,-2.02,63.1075,"November 07, 22",-0.0202,,,,,
2022-11-04,64.59,66.09,63.46,63.98,63.41,1056700,1056700,-0.61,-0.94442,64.53,"November 04, 22",-0.0094442,,,,,
2022-11-03,62.57,63.72,61.64,63.04,62.48,873598,873598,0.47,0.75116,62.7425,"November 03, 22",0.0075116,,,,,
2022-11-02,65.32,65.65,63.61,63.67,63.1,1265893,1265893,-1.65,-2.53,64.5625,"November 02, 22",-0.0253,,,,,
2022-11-01,65,66.3,64.82,66.05,65.46,1320514,1320514,1.05,1.62,65.5425,"November 01, 22",0.0162,,,,,
2022-10-31,64.77,65.29,64.14,64.25,63.68,997914,997914,-0.52,-0.80284,64.6125,"October 31, 22",-0.0080284,,,,,
2022-10-28,64.26,66.18,63.88,65.35,64.77,1203300,1203300,1.09,1.7,64.9175,"October 28, 22",0.017,,,,,
2022-10-27,65.13,65.61,63.73,63.98,63.41,1021200,1021200,-1.15,-1.77,64.6125,"October 27, 22",-0.0177,,,,,
2022-10-26,64.36,65.15,64.13,64.14,63.57,1233700,1233700,-0.22,-0.34183,64.445,"October 26, 22",-0.0034183,,,,,
2022-10-25,62.7,64.99,62.63,64.71,64.13,1206500,1206500,2.01,3.21,63.7575,"October 25, 22",0.0321,,,,,
2022-10-24,62.72,63.28,61.96,62.88,62.32,918003,918003,0.16,0.2551,62.71,"October 24, 22",0.002551,,,,,
2022-10-21,59.77,62.76,59.64,62.54,61.98,1140914,1140914,2.77,4.63,61.1775,"October 21, 22",0.0463,,,,,
2022-10-20,60,61.56,59.6,59.71,59.18,806438,806438,-0.29,-0.48333,60.2175,"October 20, 22",-0.0048333,,,,,
2022-10-19,60.2,60.77,58.95,59.78,59.25,1030600,1030600,-0.42,-0.69767,59.925,"October 19, 22",-0.0069767,,,,,
2022-10-18,62,62.8,60.33,60.8,60.26,1144900,1144900,-1.2,-1.94,61.4825,"October 18, 22",-0.0194,,,,,
2022-10-17,60.3,61.22,60.08,60.75,60.21,1165800,1165800,0.45,0.74627,60.5875,"October 17, 22",0.0074627,,,,,
2022-10-14,59.39,60.24,58.21,58.92,58.39,1316900,1316900,-0.47,-0.79138,59.19,"October 14, 22",-0.0079138,,,,,
2022-10-13,55.83,59.68,55.36,59.23,58.7,1039900,1039900,3.4,6.09,57.525,"October 13, 22",0.0609,,,,,
2022-10-12,58.18,58.33,56.91,57.12,56.61,1286300,1286300,-1.06,-1.82,57.635,"October 12, 22",-0.0182,,,,,
2022-10-11,58.96,59.46,57.73,57.86,57.34,1751451,1751451,-1.1,-1.87,58.5025,"October 11, 22",-0.0187,,,,,
2022-10-10,60.3,60.54,58.32,59.33,58.8,1133524,1133524,-0.97,-1.61,59.6225,"October 10, 22",-0.0161,,,,,
2022-10-07,60.86,61.04,59.5,60.2,59.66,965900,965900,-0.66,-1.08,60.4,"October 07, 22",-0.0108,,,,,
2022-10-06,61.92,62.53,61.53,61.68,61.13,1253736,1253736,-0.24,-0.3876,61.915,"October 06, 22",-0.003876,,,,,
2022-10-05,60.59,62.41,60.26,62.33,61.77,1451500,1451500,1.74,2.87,61.3975,"October 05, 22",0.0287,,,,,
2022-10-04,59.88,61.3,59.84,61.24,60.69,928900,928900,1.36,2.27,60.565,"October 04, 22",0.0227,,,,,
2022-10-03,58.67,59.29,57.71,58.78,58.26,1311800,1311800,0.11,0.18749,58.6125,"October 03, 22",0.0018749,,,,,
2022-09-30,58.75,60.16,57.58,57.71,57.2,1237834,1237834,-1.04,-1.77,58.55,"September 30, 22",-0.0177,,,,,
2022-09-29,59.16,59.52,58.41,59.12,58.59,1232303,1232303,-0.04,-0.06761325,59.0525,"September 29, 22",-0.0006761325,,,,,
2022-09-28,57,60.34,56.76,60.12,59.58,1457311,1457311,3.12,5.47,58.555,"September 28, 22",0.0547,,,,,
2022-09-27,58.48,58.84,56.68,57.42,56.91,2266100,2266100,-1.06,-1.81,57.855,"September 27, 22",-0.0181,,,,,
2022-09-26,55.96,57.38,55.58,56.16,55.66,1402300,1402300,0.2,0.3574,56.27,"September 26, 22",0.003574,,,,,
2022-09-23,56.69,57.43,55.26,56.24,55.74,1434133,1434133,-0.45,-0.79379,56.405,"September 23, 22",-0.0079379,,,,,
2022-09-22,59.01,59.03,57.37,57.56,57.05,1129514,1129514,-1.45,-2.46,58.2425,"September 22, 22",-0.0246,,,,,
2022-09-21,59.93,61.15,58.87,58.9,58.37,1005033,1005033,-1.03,-1.72,59.7125,"September 21, 22",-0.0172,,,,,
